Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
20;2;19.8999786377;12.5;4;26.2560760975;1;17.625;12.5;6;25.0;
21;2;19.907617569;12.5;4;26.2905418873;1;17.625;12.5;6;25.0;
22;2;19.9153709412;12.5;4;26.3255085945;1;17.625;12.5;7;25.0;
23;2;19.9232387543;12.5;4;26.3609591722;1;17.625;12.5;6;25.0;
24;2;19.9312152863;12.5;5;26.3968753815;1;17.625;12.5;6;25.0;
25;3;19.625;13.0587501526;4;26.4332377911;1;17.625;12.5;6;25.0;
26;3;19.947479248;12.5;5;26.4700255394;1;17.625;12.5;7;25.0;
27;3;19.625;13.0880098343;5;26.5072168112;1;17.625;12.5;7;25.0;
28;3;19.625;13.1028871536;5;26.5447884798;1;17.625;12.5;7;25.0;
29;3;19.625;13.1179151535;5;26.5827163458;1;17.625;12.5;7;25.0;
30;3;17.9811115265;13.5;5;26.6209751368;1;17.625;12.5;7;25.0;
31;3;16.9897193909;14.5;5;26.6595385075;1;17.625;12.5;7;25.0;
32;3;15.9983959198;15.5;5;26.6983793974;1;17.625;12.5;7;25.0;
33;3;15.0071353912;16.5;5;26.7374696732;1;17.625;12.5;7;25.0;
34;3;14.3909301758;17.5;6;26.7767804861;1;17.625;12.5;7;25.0;
35;3;14.3997755051;18.5;6;26.8162822723;1;17.625;12.5;7;25.0;
36;3;14.4086637497;19.5;6;26.8559447527;1;17.625;12.5;7;25.0;
37;3;14.4175872803;20.5;6;26.8957372904;1;17.625;12.5;8;25.0;
38;3;14.4265403748;21.5;6;26.9356285334;1;17.625;12.5;9;25.0;
39;3;14.4355163574;22.5;6;26.9755871296;1;17.625;12.5;10;25.0;
40;3;14.4445075989;23.5;6;27.015581131;1;17.625;12.5;10;25.0;
41;3;14.4535055161;24.5;7;27.0555787086;1;17.625;12.5;10;25.0;
42;3;14.4625053406;25.5;7;27.0955479145;1;17.625;12.5;11;25.0;
43;3;14.4714984894;26.5;9;27.135456562;1;17.625;12.5;11;25.0;
44;3;14.4804782867;27.5;9;27.17527318;1;17.625;12.5;11;25.0;
45;3;14.4894361496;28.5;9;27.2149660587;1;17.625;12.5;12;25.0;
46;3;14.4983673096;29.5;9;27.2545039654;1;17.625;12.5;12;25.0;
47;3;15.5072631836;27.5;10;27.293856144;1;17.625;12.5;12;25.0;
48;3;14.5161170959;28.5;10;27.3329925537;1;17.625;12.5;12;25.0;
49;3;14.5249233246;29.5;11;27.3718836308;1;17.625;12.5;12;25.0;
50;3;15.5336742401;27.5;11;27.4105007648;1;17.625;12.5;12;25.0;
51;3;14.5423622131;28.5;12;27.4488155842;1;17.625;13.5;12;25.0;
52;3;15.0;27.5;13;27.4868011475;1;17.625;14.5;13;25.0;
53;3;16.0;27.5;14;27.5244314671;1;17.625;15.5;13;25.0;
54;3;17.0;27.5;14;27.5616812706;1;17.625;16.5;13;25.0;
55;3;18.5763778687;27.5;15;27.5985264778;1;17.625;17.5;14;25.0;
56;3;19.0;27.5;15;27.6349442005;1;17.625;17.5;14;25.0;
57;3;20.2178630829;26.5;16;27.6709127426;1;17.625;17.5;14;25.0;
58;3;20.2259559631;25.5;16;27.7064116001;1;17.625;17.5;16;25.0;
59;3;19.625;25.5;18;27.7414214611;1;17.625;17.5;16;25.0;
60;3;20.2418193817;23.5;18;27.7759244442;1;17.625;17.5;16;25.0;
61;3;19.625;23.5;19;27.8099038601;1;17.625;17.5;17;25.0;
62;3;19.625;24.4669322968;19;27.84334445;1;17.625;17.5;17;25.0;
63;3;19.625;24.4903411865;20;27.8762321472;1;17.625;17.5;17;25.0;
64;3;19.625;24.5133628845;20;27.9085543156;1;17.625;17.5;18;25.0;
65;3;19.625;24.535987854;20;27.940299511;1;17.625;17.5;18;25.0;
66;3;20.286567688;22.535987854;21;27.9714579582;2;17.625;17.5;17;25.0;
67;3;20.2935791016;22.5;21;28.0;2;17.625;17.5;17;25.0;
68;3;19.625;23.5;21;28.0;2;17.625;17.5;18;25.0;
69;3;19.625;24.5;22;28.0;3;17.625;17.5;15;65.0;
70;3;19.625;24.6000003815;22;28.0;3;18.625;18.5;15;67.7999992371;
71;3;19.625;24.6000003815;22;28.0;3;19.625;19.5;15;69.5975990295;
72;3;19.625;24.6000003815;23;28.0;3;18.625;21.5;15;70.6690139771;
73;3;19.625;24.6000003815;23;28.0;3;18.625;23.5;15;71.0;
74;3;19.625;24.6000003815;23;28.0;3;18.625;25.5;15;72.0;
75;3;19.625;24.6000003815;23;28.0;3;19.625;27.5;13;72.0399999619;
76;3;19.625;24.6000003815;23;28.0;3;21.0;29.5;11;72.0811839104;
77;3;19.625;24.6000003815;23;28.0;4;23.0;32.5;10;73.1235535145;
78;3;19.625;24.6000003815;24;28.0;4;25.0;35.5;11;73.2971074581;
79;3;19.625;24.6000003815;24;28.0;4;26.0;38.5;12;73.487272501;
80;3;19.625;24.6000003815;24;28.0;4;27.0;41.1059188843;12;73.695472002;
81;3;19.625;24.6000003815;25;28.0;4;28.0;43.1288757324;11;73.9231510162;
82;3;19.625;24.6000003815;25;29.0599999428;4;29.0;44.1524085999;12;77.530205369;
83;3;19.8500003815;25.1420001984;25;29.8993647099;4;30.0;45.1895637512;12;79.953732729;
84;3;20.0255012512;25.5735549927;25;30.5525453091;4;31.0;46.2283248901;12;81.3183279037;
85;3;20.8743247986;23.8708152771;25;31.0554153919;5;32.0;47.2686958313;13;82.1743950844;
86;3;20.9874687195;23.9097423553;26;31.2930147648;6;33.0;48.3106880188;13;82.804761529;
87;3;20.2999992371;25.0;26;31.3492259979;6;35.0;46.3542900085;13;83.2946951389;
88;3;20.2999992371;26.0;26;31.4045140743;6;35.0;47.3994941711;14;83.825373888;
89;3;20.2999992371;26.3831596375;27;31.4588325024;6;36.0;48.4462776184;14;84.3966152668;
90;3;21.0782356262;24.3831596375;27;31.5121388435;6;38.0;46.4946098328;15;85.0072226524;
91;3;21.0902309418;24.0;27;31.564394474;6;38.0;47.5444488525;16;85.6548433304;
92;3;20.2999992371;25.0;27;31.6155650616;6;39.0;48.595741272;16;86.3358757496;
93;3;21.1135005951;24.0;27;31.6656200886;6;41.0;46.6484298706;17;87.0454456806;
94;3;20.2999992371;25.0;28;31.714533329;6;40.5;47.7024421692;17;87.7774720192;
95;3;21.1357688904;24.0;28;31.7622823715;6;40.5;48.7576942444;17;88.5248322487;
96;3;20.2999992371;25.0;28;31.8088488579;6;41.5;46.8140983582;17;89.279624939;
97;3;21.1569900513;24.0;29;31.8542180061;6;40.5;47.871547699;18;91.0335171223;
98;3;20.2999992371;25.0;29;31.898378849;6;41.5;49.9299316406;19;91.8181447983;
99;4;20.2999992371;26.0;28;31.941324234;6;43.5;48.9891357422;20;92.5867106915;
100;4;20.2999992371;26.7589263916;28;31.983050108;6;42.5;51.0490226746;21;93.3320055008;
