Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
20;2;20.2649059296;12.5;6;28.1613030434;1;17.625;12.5;6;25.0;
21;2;20.3362922668;12.5;7;28.5039470196;1;17.625;12.5;6;25.0;
22;2;20.4133872986;12.5;7;28.871723175;1;17.625;12.5;7;25.0;
23;2;20.496137619;12.5;8;29.263862133;1;17.625;12.5;7;25.0;
24;2;20.5843696594;12.5;8;29.6789975166;1;17.625;12.5;7;25.0;
25;2;20.6777744293;12.5;8;30.1151270866;1;17.625;12.5;7;25.0;
26;2;20.7759037018;12.5;8;30.5695996284;1;17.625;12.5;8;25.0;
27;2;20.8781604767;12.5;8;31.0391392708;1;17.625;12.5;8;25.0;
28;2;19.625;13.5;8;31.5199065208;1;17.625;12.5;8;25.0;
29;2;18.625;13.5;8;32.007601738;1;17.625;12.5;8;25.0;
30;3;18.2017097473;14.5;7;32.4976010323;1;17.625;12.5;8;25.0;
31;3;15.625;16.5;7;32.9851250648;1;17.625;12.5;8;25.0;
32;3;14.625;18.5;7;33.465420723;1;17.625;12.5;8;25.0;
33;3;14.0;20.5;7;33.9339466095;1;17.625;12.5;8;25.0;
34;3;14.0;22.5;7;34.3865451813;1;17.625;12.5;8;25.0;
35;3;14.0;24.5;8;34.8195896149;1;17.625;12.5;8;25.0;
36;3;14.0;26.5;9;35.2300891876;1;17.625;12.5;8;25.0;
37;3;14.0;28.5;9;35.6157541275;1;17.625;12.5;8;25.0;
38;3;14.0;29.9310283661;10;35.9750175476;1;17.625;12.5;9;25.0;
39;3;14.0;31.1825122833;11;36.307009697;1;17.625;12.5;10;25.0;
40;3;14.0;32.4149055481;11;36.6115064621;1;17.625;12.5;10;25.0;
41;3;14.0;33.6280555725;12;36.8888463974;1;17.625;12.5;10;25.0;
42;3;14.0;34.8221931458;13;37.1398382187;1;17.625;12.5;11;25.0;
43;3;14.0;35.9978866577;14;37.3656587601;1;17.625;12.5;10;25.0;
44;3;14.0;37.155960083;14;37.5677556992;1;17.625;12.5;11;25.0;
45;4;14.0;38.2974281311;14;37.747756958;1;17.625;12.5;11;25.0;
46;4;15.0;36.4234313965;15;37.9073896408;1;17.625;12.5;10;25.0;
47;4;14.0;37.5351715088;17;38.0;1;17.625;12.5;11;25.0;
48;4;14.0;38.5999984741;18;38.0;1;17.625;12.5;11;25.0;
49;4;15.0;36.5999984741;17;38.0;1;15.625;13.5;11;25.0;
50;4;14.0;37.5999984741;17;38.0;1;14.625;14.5;11;25.0;
51;4;14.0;38.5999984741;19;38.0;1;15.625;15.5;13;25.0;
52;3;16.0;34.5999984741;19;38.0;2;16.625;16.5;12;25.0;
53;3;18.0;32.5999984741;20;38.0;2;17.625;17.5;12;25.0;
54;3;19.9249992371;30.5999984741;20;38.0;2;17.625;17.5;14;25.0;
55;3;20.9249992371;29.5;20;38.0;2;17.625;17.5;15;25.0;
56;3;21.9249992371;28.5;19;38.0;2;18.625;18.5;15;26.0;
57;3;22.5499992371;27.5;20;38.0;3;19.625;19.5;14;26.0900000334;
58;3;22.5499992371;26.5;20;38.0;3;19.625;20.5;12;26.1871190071;
59;3;22.5499992371;25.5;21;38.0;3;19.8921012878;21.5;11;26.2917383909;
60;3;22.5499992371;24.5;22;38.0;3;19.625;22.5;11;26.4042263031;
61;3;22.5499992371;23.5;23;38.0;3;19.625;23.2021141052;11;26.5249304771;
62;3;22.5499992371;22.5;22;38.0;3;19.625;23.2624664307;12;26.6541694403;
63;3;22.5499992371;22.5;22;38.0;3;19.9971885681;22.5;11;26.7922235727;
64;3;22.5499992371;22.5;22;38.0;3;19.625;23.396112442;11;26.9393253326;
65;3;22.5499992371;22.5;22;38.0;3;19.625;23.4696617126;11;27.0956480503;
66;3;22.5499992371;22.5;24;38.0;3;20.0965213776;22.5;11;27.261295557;
67;3;22.5499992371;22.5;25;38.0;3;19.625;23.5;11;28.4362905025;
68;3;22.5499992371;22.5;25;38.0;3;20.625;24.7181453705;11;28.6705644131;
69;3;22.5499992371;22.5;25;38.0;3;22.2146263123;24.5;8;28.9159224033;
70;3;22.5499992371;22.5;25;38.0;3;21.8729438782;26.5;10;29.1721092463;
71;3;22.5499992371;22.5;25;38.0;3;22.5637245178;26.5;10;29.4387477636;
72;3;22.5499992371;22.5;25;38.0;3;21.625;28.5;11;29.715334177;
73;3;22.5499992371;22.5;25;38.0;3;21.625;29.857667923;12;30.0012352467;
74;3;22.5499992371;22.5;25;38.0;3;22.4510192871;28.1650218964;12;30.2956904173;
75;3;22.5499992371;22.5;25;38.0;3;22.8165302277;27.5;12;30.5978165865;
76;3;22.5499992371;22.5;22;38.0;3;22.5568408966;27.5;12;30.9066165686;
77;3;22.5499992371;22.5;21;38.0;3;22.6114311218;27.5;11;31.2209929228;
78;3;22.5499992371;22.5;23;38.0;3;21.625;29.2953224182;12;31.5397634506;
79;3;22.5499992371;22.5;23;38.0;3;22.9986763;27.5;12;31.8616819382;
80;3;22.5499992371;22.5;23;39.3900003433;3;22.7789878845;28.3664226532;12;32.185459137;
81;3;20.7750015259;24.0;23;40.5194797516;3;22.0315284729;28.5;12;33.617778182;
82;3;21.9505004883;23.3899993896;23;41.424580574;3;22.2857704163;30.0;13;34.8367488384;
83;3;20.1592674255;24.6872596741;21;42.1435155869;3;22.4920501709;31.3815975189;13;35.8750543594;
84;3;21.2593841553;23.9097423553;21;42.5640974045;3;22.1592674255;32.8289413452;14;36.7667720318;
85;3;22.2999992371;24.0;22;42.773223877;3;23.2593841553;31.2352046967;14;37.3951563835;
86;3;23.2999992371;24.0;22;42.9544582367;3;22.8680324554;31.1416816711;16;37.8423492908;
87;3;23.6647529602;24.0;22;43.0;3;23.9048156738;29.1416816711;17;38.2871518135;
88;3;23.6749992371;24.0;22;43.0;3;23.9716186523;30.0;18;38.7279551029;
89;3;23.6749992371;24.0;23;43.0;3;24.7137889862;29.0;18;39.1632754803;
90;3;23.6749992371;24.0;23;43.0;3;20.2999992371;32.0;20;39.5917673111;
91;3;23.6749992371;24.0;23;43.0;4;19.2999992371;34.7001113892;17;40.0122280121;
92;3;23.6749992371;24.0;23;43.0;4;18.2999992371;36.7953109741;17;40.4236004353;
93;3;23.6749992371;24.0;23;43.0;4;17.2999992371;38.8924293518;18;40.8249695301;
94;3;23.6749992371;24.0;23;43.0;4;16.2999992371;40.4124832153;19;41.2155504227;
95;3;23.6749992371;24.0;23;43.0;4;18.2409629822;38.0;18;41.594684124;
96;3;23.6749992371;24.0;23;43.0;4;19.2862987518;38.0;19;41.9618234634;
97;3;23.6749992371;24.0;24;43.0;5;20.331829071;38.0;18;42.3165225983;
98;3;23.6749992371;24.0;25;43.0;5;21.3773765564;38.0;18;42.6584291458;
99;3;21.6749992371;25.0;25;43.0;5;22.4227523804;39.0;19;42.9872713089;
100;3;20.6749992371;26.0;25;43.0;5;23.4677734375;40.0;20;43.3028526306;
