Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;8.0;11.0;5;20.0;1;14.0;10.0;5;20.0;
5;1;8.0;10.0;5;20.0;1;15.0;10.0;5;20.0;
6;1;9.0;10.0;5;20.0;1;16.0;10.0;5;20.3999996185;
7;1;9.5;10.0;5;20.0;1;17.0;10.1999998093;5;20.7264003754;
8;1;9.5;10.0;5;20.3999996185;1;17.4358406067;10.3632001877;5;21.8194274902;
9;1;9.59000015259;10.1999998093;5;20.7264003754;1;18.0916557312;10.9097137451;5;22.7316036224;
10;1;9.66343975067;10.3632001877;5;20.9903717041;1;19.0916557312;11.3658018112;5;23.4745616913;
11;1;9.72283363342;10.4951858521;5;22.0419120789;1;20.0916557312;11.7372808456;5;24.0673980713;
12;1;9.95943069458;11.0209560394;5;22.9143505096;1;21.0916557312;12.0336990356;6;24.5325260162;
13;1;11.7228336334;11.4571752548;5;23.6214065552;1;22.0916557312;12.2662630081;6;24.892534256;
14;1;12.7228336334;11.8107032776;5;24.1832637787;1;23.0916557312;12.446267128;6;25.0;
15;2;14.7228336334;12.3916320801;4;25.6226100922;1;24.0916557312;12.5;6;25.0;
16;2;16.7228336334;12.3113050461;4;26.0917595625;1;25.0916557312;12.5;6;25.0;
17;2;17.9770832062;12.4808797836;4;26.2754310369;1;26.0916557312;12.5;6;25.0;
18;2;19.0098056793;12.5;5;26.4377241135;1;27.0;12.5;6;25.0;
19;2;19.9484882355;12.5;5;26.6183350086;1;27.0;12.5;6;25.0;
20;2;19.9891242981;12.5;6;26.8187118769;2;28.0;12.5;6;26.0;
21;2;20.0342102051;12.5;6;27.0402543545;2;29.0;12.5;7;26.2400000095;
22;2;20.0840568542;12.5;6;27.2842636108;2;29.7439994812;12.5;7;26.5346239805;
23;2;20.1389598846;12.5;7;27.5518820286;2;29.9207744598;12.5;7;26.8947292566;
24;2;20.1991729736;12.5;7;27.8440244198;2;30.1368370056;12.5;7;27.3325116634;
25;3;18.2649059296;13.5;6;28.1613030434;2;30.3995075226;12.5;7;27.8612334728;
26;3;16.625;14.5;6;28.5039470196;2;30.7167396545;12.5;8;28.4946751595;
27;3;16.4133872986;15.5;6;28.871723175;2;31.0968055725;12.5;8;29.2462162971;
28;3;14.625;17.5;6;29.263862133;2;31.5477294922;12.5;8;30.1274666786;
29;3;14.0;19.2055454254;6;29.6789975166;2;32.0764808655;12.5;8;31.1464242935;
30;3;15.0;18.5;6;30.1151270866;2;30.0764808655;13.5;8;32.3052449226;
31;3;15.1509037018;19.5;6;30.5695996284;2;29.0764808655;14.5;9;33.5978899002;
32;3;15.2531604767;20.5;6;31.0391392708;2;29.0;15.5;9;35.0081253052;
33;3;15.3588066101;21.5;6;31.5199065208;3;29.0;16.5;7;45.0085306168;
34;3;15.4669790268;22.5;7;32.007601738;3;30.0;19.5;7;46.9012002945;
35;3;15.576710701;23.5;7;32.4976010323;3;31.0;22.5;7;48.7840948105;
36;3;14.0;25.5;7;32.9851250648;4;32.0;25.5;6;50.6073656082;
37;3;14.0;27.5;7;33.465420723;4;32.0;25.5;6;52.3244962692;
38;3;14.0;29.5;7;33.9339466095;4;33.0;27.5;7;53.8978118896;
39;3;14.0;31.5;7;35.3865451813;4;34.0;28.5;8;55.3022480011;
40;3;15.0;33.5;7;35.8495895863;4;35.0;29.5;8;56.5265712738;
41;4;17.0;36.2000007629;7;37.2906801701;4;36.0;30.5;8;57.5721321106;
42;4;19.0;35.9424133301;7;37.8375202417;4;37.0;31.5;9;58.4499359131;
43;4;18.2456474304;35.9310264587;9;38.3739658594;4;38.0;31.8610172272;9;59.1770992279;
44;4;18.2527923584;37.182510376;9;38.9005688429;4;39.0;31.930683136;9;59.7735691071;
45;4;19.0;36.223991394;8;39.4185503721;4;40.0;31.9937438965;10;60.2596139908;
46;4;18.2674598694;36.6280555725;9;39.929685235;4;41.0;32.050617218;10;61.5;
47;4;18.2749786377;37.8221931458;9;40.4361686707;4;43.0;33.0999984741;10;61.6074999571;
