Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;6.0;12.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.1000003815;6;23.0;
3;1;8.0;10.0;5;21.0;1;8.0;12.1000003815;6;23.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;11.5;6;23.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;9.60000038147;11.5;6;23.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;10.6000003815;11.5;6;23.0;
7;1;10.194486618;11.543302536;5;23.5283432007;1;11.6000003815;11.5;6;23.0;
8;1;10.2938766479;11.7641716003;5;24.1098823547;1;11.8999996185;11.5;6;23.4599990845;
9;1;10.4247236252;12.0549411774;5;24.5655879974;1;12.0380001068;11.7299995422;6;23.8212833405;
10;1;10.5272569656;12.2827939987;4;24.9179592133;2;12.1463851929;12.1106414795;5;25.0;
11;1;10.6065406799;12.4589796066;5;25.0;2;12.5000009537;12.0;5;26.2500007153;
12;1;12.5272569656;12.5;5;25.0;2;14.4613847733;12.6000003815;5;27.259575367;
13;1;13.5272569656;12.5;5;25.0;2;16.4613857269;13.0788002014;5;28.0570539236;
14;1;14.5272569656;12.5;5;25.0;2;18.4613857269;13.4505519867;5;28.6776753664;
15;1;15.5272569656;12.5;5;25.0;2;19.509967804;13.7328653336;5;29.157102108;
16;1;16.527256012;12.5;5;25.0;2;20.5273780823;13.943564415;5;29.3300433159;
17;1;17.527256012;12.5;6;25.0;2;21.5453987122;14.0;6;29.3921557665;
18;1;17.625;12.5;6;25.0;2;22.564031601;14.0;6;29.4563041925;
19;1;17.625;12.5;6;25.0;2;22.8368911743;14.0;6;29.5224741697;
20;1;17.625;12.5;6;25.0;2;22.8567428589;14.0;6;29.5906432867;
21;1;17.625;12.5;6;25.0;2;22.8771934509;14.0;6;29.6607804298;
22;1;17.625;12.5;7;25.0;2;22.8982334137;14.0;7;29.7328453064;
23;2;17.625;12.5;6;25.0;2;22.9198532104;14.0;7;29.8067884445;
24;2;17.625;12.5;7;25.0;2;22.942035675;14.0;7;29.8825509548;
25;2;17.625;12.5;7;25.0;2;22.9647655487;14.0;7;29.9600640535;
26;2;17.625;12.5;7;25.0;2;22.9880180359;14.0;7;30.0392494202;
27;2;17.625;12.5;7;25.0;2;23.0117740631;14.0;7;30.120018959;
28;2;17.625;12.5;7;25.0;2;23.0360050201;14.0;7;30.2022752762;
29;2;17.625;12.5;7;25.0;2;23.0606822968;14.0;7;30.2859115601;
30;2;17.625;12.5;7;25.0;2;23.085773468;14.0;7;30.3708124161;
31;2;17.625;12.5;7;25.0;2;23.1112442017;14.0;8;30.4568536282;
32;2;17.625;12.5;7;25.0;2;23.1370563507;14.0;8;30.5439035892;
33;2;17.625;12.5;7;25.0;2;23.1631698608;14.0;8;30.6318233013;
34;2;17.625;12.5;7;25.0;2;23.1895465851;14.0;8;30.7204678059;
35;2;17.625;12.5;7;25.0;2;23.2161407471;14.0;7;30.8096864223;
36;2;17.625;12.5;7;25.0;2;22.3999996185;14.0;7;30.8993241787;
37;2;17.625;12.5;7;25.0;2;23.2697963715;14.0;7;30.989222765;
38;2;17.625;12.5;7;25.0;2;23.2967662811;14.0;7;31.079221487;
