Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.3999996185;16.0;4;32.0;1;6.0;14.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;13.0;6;20.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;12.0;6;20.0;
4;2;11.5999994278;16.0;5;33.0;1;8.0;11.0;6;20.0;
5;2;12.6999998093;16.0;5;33.1799999475;1;8.0;10.0;6;20.0;
6;2;13.7539997101;16.0;5;33.3902759552;1;9.0;10.0;6;20.0;
7;2;14.8170824051;16.0;5;34.2890018225;1;9.5;10.0;6;20.0;
8;2;15.2867002487;16.3199996948;5;34.9516108036;1;9.5;10.0;6;20.3999996185;
9;2;15.4854831696;16.5;5;37.0123949051;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;17.5007171631;17.3250007629;5;38.6607105732;2;9.66343975067;10.6632003784;5;21.9903717041;
11;2;19.5007171631;17.9053878784;5;40.0189518929;2;9.94783401489;10.4951858521;5;23.0719120502;
12;2;21.5007171631;18.2973766327;5;41.0945129395;2;10.1911802292;11.0209560394;4;23.9749414921;
13;2;23.0203533173;18.5;6;41.8686003685;2;11.9614667892;11.4571752548;4;24.7131726742;
14;2;24.2525806427;18.5;6;42.7513456345;2;13.9614667892;11.8107032776;4;25.3067810535;
15;2;25.5174026489;18.5;6;43.7433753014;2;15.9614667892;12.0916318893;4;25.7784451246;
16;3;26.8150119781;18.5;6;44.8396205902;2;16.9828968048;12.3113050461;4;26.1504684687;
17;4;27.4518871307;18.5;5;46.028137207;2;17.9902935028;12.4808797836;3;26.2221269608;
18;4;27.8084411621;18.5;5;47.2895364761;2;18.9978122711;12.5;3;26.2560760975;
19;4;28.1868610382;18.5;5;48.5973844528;2;19.907617569;12.5;3;26.2905418873;
20;4;28.5792160034;18.5;6;49.9197893143;2;19.9153709412;12.5;3;26.3255085945;
21;4;28.9759368896;18.5;6;51.2221317291;2;19.9232387543;12.5;3;26.3609591722;
22;4;29.3666400909;18.5;6;52.4705314636;2;19.9312152863;12.5;3;26.3968753815;
23;4;29.7411594391;18.5;5;53.6353797913;2;19.9392967224;12.5;3;26.4332377911;
24;4;30.0906143188;18.5;6;54.6941585541;2;19.947479248;12.5;3;26.4700255394;
25;5;30.4082489014;18.5;5;55.632982254;2;19.9557552338;12.5;3;26.5072168112;
26;5;30.6898956299;18.5;6;56.4466876984;2;19.9641227722;12.5;10;26.5447884798;
27;5;30.9340057373;18.5;6;57.1376895905;2;19.9725780487;12.5;11;26.5827163458;
28;5;31.1413078308;18.5;6;57.7140922546;2;19.9811115265;12.5;11;26.6209751368;
29;5;31.3142280579;18.5;6;58.1875972748;2;17.9897193909;13.5;11;26.6595385075;
30;5;29.3142280579;19.5;6;58.5716018677;2;16.9983959198;14.5;11;26.6983793974;
31;5;28.3142280579;20.5;6;58.8797302246;2;16.0071353912;15.5;11;26.7374696732;
32;5;27.3142280579;21.5;6;60.0;3;15.0159301758;16.5;10;26.7767804861;
33;5;27.3142280579;23.0;6;60.0171200037;3;14.3997755051;17.5;11;26.8162822723;
34;5;29.3142280579;26.0;9;60.0343589783;4;14.4086637497;18.5;10;26.8559447527;
35;5;30.6245365143;28.0;9;60.0517117977;4;14.4175872803;19.5;11;26.8957372904;
36;5;31.6297416687;30.0;9;60.0691732168;4;14.4265403748;20.5;11;26.9356285334;
37;5;32.634979248;32.0;9;60.0867378712;4;14.4355163574;21.5;11;26.9755871296;
38;5;33.6402511597;33.5;10;60.1044001579;4;14.4445075989;22.5;11;27.015581131;
39;5;34.0313224792;33.5;10;60.1221544743;4;14.4535055161;23.5;11;27.0555787086;
40;6;34.0029830933;33.5;7;88.8899949789;4;14.4625053406;24.5;11;27.0955479145;
41;6;35.0078010559;34.5;8;90.9204164743;4;14.4714984894;25.5;11;28.135456562;
42;6;36.012638092;35.4237518311;8;92.4726903439;4;15.4804782867;26.5;12;29.2152731419;
43;6;35.0174980164;36.2703208923;9;93.6060335636;4;17.4894371033;27.5;13;29.336149931;
44;6;35.0223731995;37.1587944031;9;94.405313015;4;18.7416343689;28.5;13;29.4592413902;
45;6;34.7000007629;38.6382408142;9;94.9558075666;4;19.0033302307;29.5;14;29.5845171213;
46;6;34.7000007629;39.5933761597;10;94.9985080957;4;20.0315170288;27.5;15;29.7119414806;
47;6;34.7000007629;40.5993156433;10;95.0167798996;4;19.0601882935;28.5;15;29.8414729834;
48;6;35.0999984741;41.6077194214;11;95.0350877047;4;19.0893325806;29.5;14;29.973064661;
49;7;36.0999984741;42.6161422729;10;95.0534248352;4;20.1189403534;27.5;15;30.1066629887;
50;7;37.0999984741;43.6245765686;11;95.0717844963;4;20.5980148315;29.5;15;30.2422086;
51;8;38.0999984741;44.6330223083;10;95.0901601315;4;21.8639621735;31.5;17;30.3796358109;
52;8;39.0999984741;45.6414756775;10;99.4318912029;4;22.3268871307;33.5;17;30.5188721418;
53;8;40.5439987183;47.1780166626;10;102.467666864;5;24.2417469025;35.5;17;40.6598386765;
54;8;41.3631858826;48.5261459351;11;104.456525445;5;25.3137950897;38.5;18;41.2024495602;
55;8;41.8248329163;49.7164077759;11;106.399184942;5;26.9305515289;38.5;18;41.7210136652;
56;9;43.3944854736;51.0;10;106.517522931;5;26.5883312225;39.5;19;42.2141705751;
57;9;44.402797699;53.0;10;107.574571967;5;26.3868103027;39.5;20;42.6812331676;
58;10;45.0;56.7004966736;10;107.769141078;5;27.0288200378;38.5;20;43.1221204996;
59;10;47.0;56.7148208618;10;107.981444597;5;26.6494293213;38.5;20;43.5372679234;
60;10;45.0;60.7292175293;11;108.213166356;5;26.6830291748;38.5;20;43.927532196;
61;10;47.0;61.7436752319;11;108.466031432;5;26.6905517578;38.5;20;44.2940906286;
62;10;49.445022583;63.0;14;108.741767168;5;26.7245693207;38.5;20;44.6383440495;
63;10;50.4535675049;65.0;15;110.042052031;5;26.7453651428;38.9075202942;22;44.9618322849;
64;11;52.4621315002;68.0;16;110.57389164;5;26.7525081635;38.5;22;45.2661631107;
65;11;54.4077682495;71.0;16;111.172950745;5;26.2935791016;40.0348548889;22;45.4468550682;
66;11;54.9459571838;74.0;20;111.846903205;5;26.118347168;40.0779418945;23;45.5703063011;
