Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.3999996185;16.0;4;32.0;1;6.0;14.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;13.0;6;20.0;
3;1;11.3999996185;16.0;6;31.7439994812;1;8.0;12.0;6;20.0;
4;1;11.3487997055;15.8719997406;6;31.5135993958;1;8.0;11.0;6;20.0;
5;1;12.3487997055;15.7567996979;6;31.3062400818;1;8.0;10.0;6;20.0;
6;1;13.3487997055;15.6531200409;6;31.1196155548;1;9.0;10.0;5;20.0;
7;1;14.3358850479;15.5598077774;6;31.0436534882;1;9.5;10.0;5;20.0;
8;1;14.3130960464;15.5218267441;6;30.9752883911;1;9.5;10.0;5;20.3999996185;
9;1;14.2925863266;15.4876441956;6;32.2343444824;1;9.59000015259;10.1999998093;5;20.7264003754;
10;1;16.3130950928;16.1171722412;6;33.1387290955;1;9.66343975067;10.3632001877;5;20.9903717041;
11;1;17.3130950928;16.5693645477;6;33.768787384;1;9.72283363342;10.4951858521;5;22.0419120789;
12;1;18.3130950928;16.884393692;6;34.0400009155;1;9.95943069458;11.0209560394;4;22.9143505096;
13;1;19.3130950928;17.0200004578;7;34.0400009155;1;11.7228336334;11.4571752548;4;23.6214065552;
14;1;20.3130950928;17.0200004578;7;34.0400009155;1;12.7228336334;11.8107032776;4;24.1832637787;
15;1;21.3130950928;17.0200004578;7;34.0400009155;1;13.7228336334;12.0916318893;4;24.6226100922;
16;1;22.2119998932;17.0200004578;8;34.0400009155;1;14.7228336334;12.3113050461;4;24.9617595673;
17;1;22.2119998932;17.0200004578;8;34.0400009155;2;16.7228336334;12.7808799744;3;26.0;
18;1;22.2119998932;17.0200004578;9;34.0400009155;2;18.7228336334;12.5;3;26.0499999523;
19;1;22.2119998932;17.0200004578;9;34.0400009155;2;19.8612499237;12.5;3;26.1019749641;
20;1;22.2119998932;17.0200004578;9;34.0400009155;2;19.8729438782;12.5;2;26.1559499502;
21;1;22.2119998932;17.0200004578;10;34.0400009155;2;19.8850879669;12.5;5;26.2119446993;
22;1;22.2119998932;17.0200004578;10;34.0400009155;3;19.897687912;12.5;2;41.269973278;
23;1;22.2119998932;17.0200004578;10;34.0400009155;3;20.625;13.0079889297;2;42.0800433159;
24;1;22.2119998932;17.0200004578;10;34.0400009155;3;21.625;13.0320177078;4;42.8115302324;
25;1;22.2119998932;17.0200004578;10;34.0400009155;3;22.9382343292;12.5;4;43.463594079;
26;1;22.2119998932;17.0200004578;10;34.0400009155;3;23.625;13.0825214386;4;44.0387438536;
27;1;22.2119998932;17.0200004578;10;34.0400009155;3;24.9675559998;12.5;4;44.5419696569;
28;1;22.2119998932;17.0200004578;10;34.0400009155;3;25.625;13.1362571716;5;44.9798703194;
29;1;22.2119998932;17.0200004578;11;34.0400009155;3;24.9986763;13.5;6;45.3598632812;
30;1;22.2119998932;17.0200004578;11;34.0400009155;3;24.6029949188;14.5;6;45.6895513535;
31;1;22.2119998932;17.0200004578;11;34.0400009155;3;23.6963577271;15.5;6;45.8825509548;
32;1;22.2119998932;17.0200004578;11;34.0400009155;3;22.7485752106;16.5;6;45.9600640535;
33;1;22.2119998932;17.0200004578;11;34.0400009155;3;22.1410140991;17.5;7;46.0392494202;
34;1;22.2119998932;17.0200004578;11;34.0400009155;4;22.15883255;18.5;5;55.6263046265;
35;1;22.2119998932;17.0200004578;11;34.0400009155;4;23.1770057678;20.5;5;56.1357460022;
36;1;22.2119998932;17.0200004578;11;34.0400009155;4;24.1955127716;22.5;6;56.6233301163;
37;1;22.2119998932;17.0200004578;13;34.0400009155;4;24.2143306732;24.5;6;57.0868473053;
38;1;22.2119998932;17.0200004578;13;34.0400009155;4;24.2334327698;26.5;6;57.5247991085;
39;1;22.2119998932;17.0200004578;13;34.0400009155;4;24.2527923584;28.5;7;57.9363672733;
40;1;22.2119998932;18.0200004578;14;34.0400009155;5;24.2723789215;30.5;6;58.3213498592;
41;1;22.2119998932;19.0200004578;15;34.0400009155;6;25.2921600342;29.5;4;73.6800777912;
42;1;22.2119998932;20.0200004578;15;34.0400009155;6;25.3121070862;31.5;5;74.7633187771;
43;1;22.2119998932;21.0200004578;16;34.0400009155;6;28.3321800232;32.5;5;75.7415530682;
44;1;22.2119998932;22.0200004578;17;34.0400009155;6;31.3523483276;34.5;5;76.6152937412;
45;1;22.2119998932;22.0200004578;17;34.0400009155;6;33.539226532;36.5;6;77.3885648251;
46;1;22.2119998932;22.0200004578;18;34.0400009155;6;35.5784416199;38.5;6;78.0679614544;
47;1;22.2119998932;22.0200004578;18;34.0400009155;6;38.3262443542;40.5;6;78.5779623985;
48;1;22.2119998932;22.0200004578;19;34.0400009155;6;38.3717956543;40.5;8;78.9752204418;
49;1;22.2119998932;22.0200004578;19;34.0400009155;6;39.1944236755;38.5;9;79.3197529316;
50;1;22.2119998932;22.0200004578;21;34.0400009155;6;38.4986228943;38.5;8;79.5250804424;
51;1;22.2119998932;22.0200004578;21;34.0400009155;6;39.318145752;37.5;8;79.6123232841;
52;1;22.2119998932;22.0200004578;21;34.0400009155;6;38.5250015259;38.5;8;79.6985738277;
53;1;22.2119998932;22.0200004578;22;34.0400009155;6;38.5250015259;39.5;8;79.7836937904;
54;1;22.2119998932;22.0200004578;23;34.0400009155;6;39.3763313293;37.5;8;79.867552042;
55;1;22.2119998932;22.0200004578;23;34.0400009155;6;39.3952026367;37.5;9;79.9500255585;
56;1;22.2119998932;22.0200004578;23;34.0400009155;7;39.4137573242;37.5;8;80.0310001373;
57;1;22.2119998932;22.0200004578;24;34.0400009155;7;39.4319763184;37.5;9;80.110370636;
58;1;22.2119998932;22.0200004578;25;34.0400009155;7;38.5250015259;38.5;10;80.1880412102;
59;1;22.2119998932;22.0200004578;25;34.0400009155;8;39.4673118591;37.5;9;80.2639269829;
60;1;22.2119998932;22.0200004578;25;34.0400009155;8;38.5250015259;38.5;9;82.8658695221;
61;1;22.2119998932;22.0200004578;26;34.0400009155;8;39.107749939;40.0;9;85.0301861763;
62;1;22.2119998932;22.0200004578;26;34.0400009155;8;39.5329170227;40.3899993896;8;87.8140935898;
63;1;22.2119998932;22.0200004578;26;34.0400009155;8;40.8723678589;41.6872596741;7;89.3377256393;
