Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.3999996185;16.0;4;32.0;1;6.0;14.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;13.0;6;20.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;12.0;6;20.0;
4;1;11.3999996185;16.0;6;32.0;1;8.0;11.0;6;20.0;
5;1;12.3999996185;16.0;6;31.7439994812;1;8.0;10.0;6;20.0;
6;1;13.3999996185;15.8719997406;6;31.5135993958;1;9.0;10.0;6;20.0;
7;1;14.3999996185;15.7567996979;6;31.3982391357;1;9.5;10.0;6;20.0;
8;2;14.7194719315;15.6991195679;5;32.2944145203;1;9.5;10.0;6;20.3999996185;
9;2;14.6883249283;15.6472072601;5;33.5033756495;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;16.730512619;16.2332878113;5;34.3766509295;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;18.730512619;16.6510391235;5;34.9941596985;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;20.7305107117;16.9404220581;5;35.1930249929;2;9.95943069458;11.3209562302;5;23.9143505096;
13;2;21.765378952;17.0200004578;6;35.2336919308;2;11.9478340149;11.4571752548;5;24.6414065361;
14;2;22.7775783539;17.0200004578;6;35.2753076553;2;13.9478340149;11.8107032776;4;25.2234597206;
15;2;23.790063858;17.0200004578;6;35.3178601265;2;15.7228336334;12.4036903381;4;25.6831918955;
16;2;24.5953578949;17.0200004578;6;35.3613346815;2;16.9614639282;12.3113050461;4;26.0429104567;
17;2;24.6084003448;17.0200004578;6;35.4057139158;2;17.9660930634;12.4808797836;4;26.1018965244;
18;2;24.6217136383;17.0200004578;6;35.4509775639;2;18.9707603455;12.5;5;26.1228116751;
19;2;24.6352920532;17.0200004578;6;35.4971027374;2;19.8776321411;12.5;5;26.1438889503;
20;2;24.6491298676;17.0200004578;6;35.5440636873;2;19.8823757172;12.5;5;26.1651208401;
21;2;24.6632194519;17.0200004578;6;35.5918318033;2;19.8871517181;12.5;5;26.1864993572;
22;2;24.6775493622;17.0200004578;7;35.6403757334;2;19.8919620514;12.5;5;26.2080165148;
23;2;24.692111969;17.0200004578;7;35.6896612644;2;19.8968029022;12.5;5;26.2296639681;
24;2;24.7068977356;17.0200004578;7;35.7396515608;3;19.9016742706;12.5;4;26.2514331341;
25;2;24.7218952179;17.0200004578;7;35.790307045;3;19.9065723419;12.5;5;26.2733153105;
26;2;24.7370910645;17.0200004578;7;35.8415856361;3;19.9114952087;12.5;6;26.2953014374;
27;2;24.2119998932;17.9207935333;7;35.89344275;4;19.9164428711;12.5;5;26.3173824549;
28;2;24.768032074;17.0200004578;7;35.945831418;4;19.625;13.0269527435;5;26.3395489454;
29;2;24.7837486267;17.0200004578;7;35.9987024069;4;19.625;13.0358200073;5;26.3617914915;
30;2;24.7996101379;17.0200004578;7;36.0520045757;4;17.9314041138;13.5;5;26.3841004372;
31;2;24.2119998932;18.0200004578;7;36.1056847572;4;16.936422348;14.5;5;26.4064661264;
32;2;24.8317050934;17.0200004578;8;36.1596882343;4;15.9414548874;15.5;6;27.428878665;
33;2;24.8479061127;17.0200004578;8;36.2139587402;4;15.9464979172;16.5;6;27.4813280106;
34;2;24.8641872406;17.0200004578;8;36.2684390545;4;16.32654953;17.5;7;27.5343953371;
35;2;24.880531311;17.0200004578;8;36.3230705261;4;16.5702400208;18.5;7;27.5880635977;
36;2;24.2119998932;18.0200004578;8;36.3777940273;4;16.5823135376;19.5;7;27.6423146725;
37;2;24.9133377075;20.0200004578;9;36.4325499535;4;16.5945205688;20.5;7;27.6971288919;
38;2;24.9297637939;22.0200004578;9;36.487278223;4;16.6068534851;21.5;7;27.7524857521;
39;2;24.946182251;24.0200004578;10;36.5419192314;4;16.6193084717;22.5;7;27.80836308;
40;2;24.9625759125;26.0200004578;11;36.5964131355;5;16.6318817139;23.5;6;43.8647378683;
41;2;24.9789237976;27.0200004578;11;36.6507008076;5;19.3619499207;22.5;7;44.7115855217;
42;2;24.9952106476;27.0200004578;12;36.7047240734;5;22.6573562622;22.5;7;45.4794389009;
43;2;25.0114173889;27.0200004578;13;36.7584257126;5;23.9135131836;22.5;8;46.1674392223;
44;2;25.0275268555;27.0200004578;13;36.8117496967;5;24.9360332489;22.5;8;46.7780807018;
45;2;25.0435237885;27.0200004578;13;36.8646416664;5;25.6446113586;23.4778137207;8;47.316342473;
46;2;25.0593929291;27.0200004578;16;36.9170489311;5;25.947479248;24.3482894897;8;47.788816452;
47;2;25.0751152039;27.0200004578;17;36.9689207077;5;26.6306877136;29.3482894897;9;48.2029185295;
48;2;25.090675354;27.0200004578;17;37.0202083588;6;26.6545772552;33.3482894897;6;77.3162542582;
49;2;25.1060619354;27.0200004578;18;37.0708656311;6;27.3312072754;38.3482894897;8;79.5549485683;
50;2;25.1212596893;27.0200004578;18;37.1208486557;6;28.7033004761;43.3482894897;8;81.1994937658;
51;2;25.1362533569;27.0200004578;18;37.1701161861;7;29.7281112671;46.5;8;82.4262897968;
52;2;25.1510353088;27.0200004578;18;37.2186293602;7;30.3798065186;48.5;8;83.3201450109;
53;2;25.1655883789;27.0200004578;18;37.2663524151;7;31.3964233398;51.5;9;83.9662752151;
54;2;25.1799049377;27.0200004578;18;37.3132522106;7;32.4132385254;52.7162284851;9;84.1056039333;
55;2;25.1939754486;27.0200004578;20;37.3592987061;7;33.4302368164;53.7437438965;9;84.2214245796;
56;2;25.2077884674;27.0200004578;20;37.4044644833;7;34.4208145142;54.5;10;84.3381259441;
57;2;25.2213382721;27.0200004578;20;37.4487252235;7;35.4647407532;55.5;10;84.4556217194;
58;2;25.2346172333;27.0200004578;20;37.4920594692;7;36.4960327148;56.5;11;85.5738213062;
59;2;25.2476177216;27.0200004578;22;37.5344486237;7;38.9353599548;56.7999992371;11;85.7068413496;
60;2;25.2603340149;27.0200004578;22;37.5758771896;8;40.9585418701;57.7999992371;10;85.8369152546;
61;2;25.2727622986;27.0200004578;22;38.9612956047;8;41.1945571899;58.7999992371;10;85.9681942463;
62;2;25.6883869171;27.6599521637;22;39.9420859814;8;41.6740951538;59.7999992371;12;86.1005728245;
63;2;25.982624054;28.0979366302;23;40.6266252995;9;41.4510879517;60.7999992371;10;106.233941436;
