Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.3999996185;16.0;4;32.0;1;6.0;14.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;13.0;6;20.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;12.0;6;20.0;
4;1;11.3999996185;16.0;6;32.0;1;8.0;11.0;6;20.0;
5;1;12.3999996185;16.0;6;31.7439994812;1;8.0;10.0;6;20.0;
6;1;13.3999996185;15.8719997406;6;31.5135993958;1;9.0;10.0;6;20.0;
7;1;14.3999996185;15.7567996979;5;31.3982391357;1;9.5;10.0;6;20.0;
8;2;14.7194719315;15.6991195679;3;32.0832157135;1;9.5;10.0;6;20.3999996185;
9;2;14.6249647141;15.5416078568;3;32.6113007069;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;16.7297439575;15.7885303497;3;32.7412991524;2;9.66343975067;10.6632003784;5;21.9903717041;
11;2;18.7297439575;15.8360004425;3;32.7771708965;2;9.94783401489;10.4951858521;5;23.0819120407;
12;2;20.7297439575;15.8360004425;3;32.8138495684;2;10.1934309006;11.0209560394;5;23.99553442;
13;2;21.7620258331;15.8360004425;4;32.8513268232;2;11.9660997391;11.4571752548;5;24.7449600697;
14;2;22.7732696533;15.8360004425;3;32.8895920515;2;13.9660997391;11.8107032776;5;25.3503712416;
15;2;23.7847480774;15.8360004425;3;32.9286329746;2;15.9660997391;12.0916318893;4;25.8344515562;
16;2;23.8785896301;15.8360004425;3;32.9684351683;2;16.7228336334;12.6748571396;4;26.2195074558;
17;2;23.8905296326;15.8360004425;3;33.0089820623;2;18.0058269501;12.4808797836;4;26.3048160076;
18;2;23.9026947021;15.8360004425;4;33.0453262329;2;19.0164165497;12.5;5;26.3530313969;
19;2;23.5016002655;16.2479972839;5;33.0821592808;2;19.9294319153;12.5;5;26.4023760557;
20;3;23.9246482849;15.8360004425;4;33.1194608212;2;19.625;12.920712471;6;26.4528282881;
21;4;23.5016002655;16.2702388763;3;33.1572091579;2;19.9518871307;12.5;6;26.5043625832;
22;4;23.5016002655;16.2815628052;3;33.1953812838;2;19.9634819031;12.5;6;26.5569496155;
23;4;23.5016002655;16.5976905823;4;33.2339529991;2;19.9753131866;12.5;6;26.6105561256;
24;4;23.9701862335;15.8360004425;4;33.2728987932;3;19.9873752594;12.5;5;26.6651450396;
25;4;21.9818687439;16.8360004425;4;33.3121922016;3;19.9996566772;12.5;7;26.72067523;
26;4;20.9936580658;17.8360004425;4;33.3518055677;3;20.0121517181;12.5;7;26.7771017551;
27;4;20.0055427551;18.8360004425;4;33.3917102814;3;20.024848938;12.5;7;26.8343759775;
28;4;19.0175132751;19.8360004425;4;34.4318766594;3;19.625;13.2337503433;7;26.8924454451;
29;4;19.0295639038;21.3360004425;4;34.5181046724;3;18.0508003235;13.5;7;26.9512542486;
30;4;19.041683197;22.358915329;5;34.6061538458;3;17.064031601;14.5;7;27.0107431412;
31;4;18.053861618;23.3826408386;5;35.6960054636;3;16.0774173737;15.5;7;28.0708494186;
32;4;17.5016002655;25.3480033875;6;35.8168786764;3;16.0909404755;16.5;7;28.2615076303;
33;4;18.0;26.3938179016;6;35.9341114759;3;16.4795894623;17.5;8;28.4680808783;
34;4;18.0;27.4380760193;6;36.0533332825;3;16.493347168;18.5;9;28.6919293404;
35;4;18.0;28.4830780029;7;36.1744976044;3;16.5071964264;19.5;9;28.9344360828;
36;4;18.0;29.5288085938;7;36.2975519896;3;16.5211219788;20.5;10;29.1969748735;
37;4;18.0;30.5752429962;8;36.4224377871;3;16.5351085663;21.5;10;29.4808690548;
38;4;18.0;31.6223602295;9;36.5490906239;3;16.5491390228;22.5;10;29.7873430252;
39;4;18.0;32.6701316833;10;36.6774400473;3;16.5631923676;23.5;10;30.1174614429;
40;4;19.0;30.7185268402;11;36.8074094057;3;16.577255249;24.5;10;30.4720609188;
41;4;21.158908844;32.7185249329;12;36.9389156103;3;16.5913085938;25.5;11;30.8516755104;
42;5;21.0;34.7185249329;12;37.0718696117;3;16.6053333282;26.5;12;31.2564570904;
43;5;22.0;36.7185249329;13;37.2061765194;3;16.6193141937;27.5;12;31.6860957146;
44;5;23.0;38.7185249329;13;37.3417356014;3;16.633234024;28.5;13;32.1397464275;
45;5;24.5659294128;39.9316101074;14;37.4784399271;3;16.6470737457;29.5;14;32.6159689426;
46;5;25.7247123718;38.8122291565;14;37.6161774397;3;17.6608181;27.5;14;33.1126890182;
47;5;26.6058521271;37.8359985352;15;37.7548304796;3;16.674451828;28.5;15;33.6271858215;
48;5;27.7464752197;36.8359985352;15;38.8942769766;3;16.6879577637;29.5;15;34.1561164856;
49;5;29.9057044983;36.8359985352;16;39.0636328459;3;17.7013206482;27.5;15;34.6955771446;
50;5;30.2693977356;38.8359985352;17;39.2416030169;3;18.7145252228;28.5;15;35.2412071228;
51;5;30.5998458862;39.9841842651;17;39.4209297895;3;19.7275619507;29.5;14;35.7883245945;
52;5;29.8330535889;42.0196647644;18;39.6014711857;3;20.0;30.5;13;36.3320960999;
53;5;30.6436653137;42.0554008484;18;39.7830798626;3;21.753068924;31.5;13;36.8677182198;
54;5;30.2548065186;42.4281196594;19;39.9656051397;3;22.3905162811;32.5;13;37.3906025887;
55;5;30.6440696716;42.2007598877;20;40.1488919258;3;21.625;32.5;13;37.8965492249;
56;6;31.5070419312;40.8359985352;20;40.3327823877;3;21.625;32.5;14;38.3818926811;
57;6;30.3199462891;41.8359985352;21;40.517115593;3;21.625;31.9936122894;15;38.8436074257;
58;6;31.5956897736;40.8359985352;20;40.7017290592;3;22.438041687;28.9936122894;15;39.2793731689;
59;6;30.7783088684;41.8359985352;20;40.8864591122;3;21.625;28.9936122894;16;39.6875965595;
60;6;31.2512950897;41.5582008362;21;41.0711410046;3;21.625;29.9936122894;17;40.0673851967;
61;6;29.5016002655;43.5813903809;21;41.2332398891;3;22.4710845947;27.9936122894;17;40.4184966087;
62;7;30.7064056396;42.2566452026;18;56.3885252476;3;21.625;28.9936122894;18;40.7412543297;
63;7;30.5016002655;45.0188064575;18;58.9172408581;3;21.625;29.9936122894;19;41.0364561081;
64;7;31.8406181335;47.059425354;17;61.0245118141;4;22.501739502;27.9936122894;18;41.3052711487;
