Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.3999996185;16.0;4;32.0;1;6.0;14.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;13.0;6;20.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;12.0;6;20.0;
4;1;11.3999996185;16.0;6;32.0;1;8.0;11.0;6;20.0;
5;2;12.6999998093;16.0;5;33.0;1;8.0;10.0;6;20.0;
6;2;13.6999998093;16.0;5;33.0299999714;1;9.0;10.0;6;20.0;
7;2;14.7089996338;16.0;5;33.7005903721;1;9.5;10.0;6;20.0;
8;2;15.1101770401;16.3199996948;5;34.091766119;1;9.5;10.0;6;20.3999996185;
9;2;15.2275295258;16.5;5;35.8010312319;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;17.1373081207;17.3250007629;5;37.0236039162;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;19.1373081207;17.9053878784;5;37.8719482422;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;21.1373081207;18.2973766327;5;38.3441557884;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;22.1952457428;18.5;5;38.4137271643;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;23.2161178589;18.5;7;38.4859158993;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;24.2377738953;18.5;6;38.5607181787;1;13.7228336334;12.0916318893;6;24.6226100922;
16;2;25.2602157593;18.5;7;38.6381186247;1;14.7228336334;12.3113050461;6;24.9617595673;
17;2;25.5914363861;18.5;7;38.7180895805;1;15.7228336334;12.4808797836;6;25.0;
18;2;25.6154270172;18.5;7;38.8005907536;1;16.7228336334;12.5;7;25.0;
19;2;25.6401786804;18.5;7;38.8855680227;1;17.625;12.5;7;25.0;
20;2;25.6656703949;18.5;8;38.9729534388;1;17.625;12.5;7;25.0;
21;2;25.6918869019;18.5;8;39.0626645088;1;17.625;12.5;7;25.0;
22;2;25.1000003815;19.1187992096;9;39.154604435;1;17.625;12.5;8;25.0;
23;2;25.7463817596;18.5;10;39.2486615181;1;17.625;12.5;8;25.0;
24;2;25.1000003815;19.5;10;39.3447093964;1;17.625;12.5;8;25.0;
25;2;25.1000003815;19.6723556519;10;39.4426078796;1;17.625;12.5;8;25.0;
26;2;25.1000003815;19.7213039398;11;39.5422024727;1;17.625;12.5;9;25.0;
27;2;25.1000003815;19.7711009979;12;39.6433260441;1;17.625;12.5;9;25.0;
28;2;25.1000003815;19.8216629028;12;39.7457990646;1;17.625;12.5;9;25.0;
29;2;25.923740387;18.5;13;39.8494310379;1;17.625;12.5;9;25.0;
30;2;25.1000003815;19.5;13;39.9540214539;1;17.625;12.5;9;25.0;
31;2;25.1000003815;19.9770107269;13;40.0593612194;1;15.625;13.5;9;25.0;
32;2;25.1000003815;20.0296802521;13;40.1652345657;2;14.625;14.5;9;30.0;
33;2;24.0495700836;19.5;13;40.2714207172;2;14.625;15.5;9;30.1500000954;
34;2;24.1000003815;19.5;13;40.377695322;2;14.625;16.5;9;30.2967748642;
35;2;25.1000003815;20.1888484955;13;40.4838328362;2;15.0;17.5;10;30.4399585724;
36;2;25.1000003815;20.2419166565;13;40.5896077156;2;15.6319875717;18.5;10;30.5792236328;
37;2;26.1000003815;22.2419166565;13;40.6947972775;3;15.6737670898;19.5;9;30.7142839432;
38;2;25.1000003815;24.2419166565;14;40.7991828918;3;14.0;20.5;9;30.8448963165;
39;2;25.1000003815;26.2419166565;14;40.902551651;3;15.0;21.5;10;30.9708600044;
40;2;25.1000003815;28.2419166565;16;41.0046987534;4;15.7912578583;22.5;8;31.0920171738;
41;2;25.1000003815;30.2419166565;16;41.1054291725;4;15.8276052475;23.5;7;31.2082519531;
42;2;26.1000003815;28.5;17;41.2045578957;4;15.8624753952;24.5;8;31.3194880486;
43;2;26.3613681793;28.5;18;41.3019118309;4;15.8958463669;25.5;8;31.4256877899;
44;2;25.1000003815;29.5;19;41.3973321915;4;15.9277057648;26.5;8;31.5268483162;
45;2;25.1000003815;30.5;19;41.4906730652;4;15.9580545425;27.5;9;32.6229987144;
46;3;26.1000003815;31.7453365326;19;42.5818033218;4;16.9869003296;28.5;10;32.7341976166;
47;3;28.1000003815;30.7453365326;19;42.7731904984;4;18.0142593384;29.5;10;32.8407249451;
48;3;27.1000003815;32.7453384399;19;42.9715436697;4;19.0401592255;28.0200977325;13;32.9426809549;
49;3;27.1000003815;34.7453384399;20;43.1773967743;4;18.3828029633;28.5;13;33.0401848555;
50;3;27.1000003815;35.920425415;20;43.3912904263;5;18.4120559692;29.5;11;48.1018965244;
51;3;28.1000003815;33.920425415;21;43.6137568951;6;18.0877113342;29.0509490967;10;63.8728116751;
52;3;27.1000003815;34.920425415;22;43.8453056812;6;19.0;32.0614051819;11;65.3132634163;
53;3;27.1000003815;35.920425415;22;44.0864061117;6;23.3431663513;34.0614051819;11;66.5917851925;
54;3;28.6809139252;33.920425415;22;44.337467432;6;26.3495368958;37.0614051819;12;67.7100589275;
55;3;27.1000003815;35.920425415;22;44.5988178253;6;28.4559497833;40.0614051819;14;68.6756125689;
56;3;27.7931194305;35.920425415;22;44.8706810474;6;30.4624061584;42.0614051819;14;69.5000802279;
57;3;28.1000003815;33.920425415;22;45.1531541348;7;32.4688987732;43.5;12;85.1975409985;
58;3;28.7248001099;33.5;22;45.4461839199;7;35.1004295349;44.5;14;86.5330961943;
59;3;27.1000003815;34.5;22;45.736577034;7;37.1069946289;45.5;14;87.5974388123;
60;3;27.1000003815;35.5;22;47.7047941685;7;39.1135902405;46.5;14;88.3246723413;
61;4;27.5439987183;37.1037750244;21;66.1805882454;7;36.6702156067;43.5;14;86.3395489454;
62;4;28.8349075317;38.6903572083;23;68.0877261162;7;37.676864624;44.5;15;87.1117914915;
63;4;31.0;37.965511322;23;69.3423175812;7;38.6835403442;46.5;16;87.8034749031;
64;4;31.8968257904;38.0;22;70.4948391914;7;38.6902313232;48.5;15;88.4137560129;
65;4;31.9529190063;39.0;22;71.5497379303;7;38.6969413757;50.5;16;88.9451483488;
66;4;30.0;41.0;25;72.5141782761;7;38.703666687;52.0;16;89.4026544094;
67;5;31.0;44.0;24;74.396633625;7;38.7103996277;53.0;20;89.7928942442;
