Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.3999996185;16.0;4;32.0;1;6.0;14.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;13.0;6;20.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;12.0;6;20.0;
4;1;11.3999996185;16.0;6;31.7439994812;1;8.0;11.0;6;20.0;
5;1;12.3999996185;15.8719997406;6;31.5135993958;1;8.0;10.0;6;20.0;
6;1;13.3999996185;15.7567996979;6;31.3062400818;1;9.0;10.0;6;20.0;
7;1;14.391872406;15.6531200409;6;31.2116165161;1;9.5;10.0;6;20.0;
8;1;14.3634853363;15.6058082581;6;31.126455307;1;9.5;10.0;6;20.3999996185;
9;1;14.3379364014;15.5632276535;6;32.3446044922;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;16.3634853363;16.1723022461;6;33.21641922;1;9.66343975067;10.3632001877;6;20.9903717041;
11;1;17.3634853363;16.60820961;6;33.8221473694;1;9.72283363342;10.4951858521;6;22.0419120789;
12;1;18.3634853363;16.9110736847;6;34.0400009155;2;9.95943069458;11.3209562302;4;23.9143505096;
13;1;19.3634853363;17.0200004578;6;34.0400009155;2;11.9478340149;11.4571752548;4;24.661406517;
14;1;20.3634853363;17.0200004578;7;34.0400009155;2;13.9478340149;11.8107032776;4;25.2644476891;
15;1;21.3634853363;17.0200004578;8;34.0400009155;2;15.9478340149;12.0916318893;4;25.7461636066;
16;1;22.2119998932;17.0200004578;8;34.0400009155;2;16.9756336212;12.3113050461;4;26.1288670301;
17;1;22.2119998932;17.0200004578;9;34.0400009155;2;17.9854335785;12.4808797836;4;26.211841464;
18;1;22.2119998932;17.0200004578;10;34.0400009155;2;18.9954986572;12.5;4;26.2577478886;
19;1;22.2119998932;17.0200004578;10;34.0400009155;2;19.9079933167;12.5;4;26.3048160076;
20;1;22.2119998932;17.0200004578;11;34.0400009155;2;19.9185829163;12.5;4;26.3530313969;
21;1;22.2119998932;17.0200004578;11;34.0400009155;2;19.9294319153;12.5;4;26.4023760557;
22;1;22.2119998932;17.0200004578;11;34.0400009155;2;19.625;13.0609502792;4;26.4528282881;
23;1;22.2119998932;17.0200004578;11;34.0400009155;2;19.9518871307;12.5;4;26.5043625832;
24;2;21.2119998932;17.0200004578;9;41.5582261086;2;19.9634819031;12.5;4;26.5569496155;
25;2;20.2119998932;18.0200004578;9;42.0455408096;2;19.625;13.1227798462;4;26.6105561256;
26;2;20.2119998932;19.0200004578;9;42.5254297256;2;19.9873752594;12.5;11;26.6651450396;
27;2;20.2119998932;20.0200004578;9;42.9933643341;3;19.9996566772;12.5;4;38.72067523;
28;2;20.2119998932;21.0200004578;9;43.4452075958;3;21.0121517181;13.5;3;39.2571012974;
29;2;20.0335617065;22.0200004578;9;43.8773574829;3;22.024848938;14.5;3;39.7536712885;
30;2;19.1632080078;23.0200004578;9;44.2868518829;3;20.0377349854;16.5;5;40.2097462416;
31;2;18.2860565186;24.0200004578;10;44.6714315414;3;19.0508003235;18.5;5;40.6258186102;
32;2;17.4014282227;25.0200004578;11;45.0295581818;3;18.064031601;20.5;5;41.0033006668;
33;3;17.2968673706;26.0200004578;11;45.3603925705;3;17.0774173737;22.0970230103;6;41.3442993164;
34;3;17.3961181641;27.0200004578;11;45.663734436;3;16.4659423828;23.2093791962;7;41.6513955593;
35;3;17.4871196747;28.0200004578;11;45.9399452209;3;16.4795894623;24.3079547882;7;41.9274482727;
36;3;17.569984436;29.0200004578;12;46.1898508072;3;16.493347168;25.3939189911;8;42.1754288673;
37;3;17.6449546814;30.0200004578;12;46.4146413803;3;16.5071964264;26.4684886932;9;42.3161010742;
38;3;17.7123908997;31.0200004578;13;46.6157741547;4;16.5211219788;27.5;8;42.3782629967;
39;3;17.772731781;32.0200004578;14;46.7948818207;4;16.5351085663;28.5;9;42.4406147003;
40;3;18.8264656067;30.0200004578;13;46.9536952972;4;16.5491371155;29.5;10;42.5030794144;
41;3;17.8741073608;31.0200004578;13;47.0400009155;4;16.5631923676;30.5;11;42.5655794144;
42;5;17.8999996185;33.0200004578;10;62.0400009155;4;16.577255249;31.5;11;42.628036499;
43;5;19.8999996185;33.0200004578;12;62.7900009155;4;16.5913085938;32.5;11;42.690372467;
44;5;21.8999996185;34.0200004578;12;63.4593753815;4;16.6053333282;33.5;12;42.7525100708;
45;5;22.8999996185;34.7200012207;14;64.047290802;4;16.6193141937;34.5;12;43.8143725395;
46;5;23.8999996185;34.7200012207;16;64.5562705994;4;17.633234024;35.5;12;43.9658843279;
47;5;24.8999996185;34.7200012207;16;64.9913272858;4;19.6470737457;33.5;12;44.1240904331;
48;5;25.8999996185;34.7200012207;16;65.3590908051;4;20.6608181;35.5;18;44.2893003225;
49;5;26.8999996185;34.7200012207;18;65.1670188904;5;21.674451828;37.5;14;61.7118124962;
50;5;27.75;34.7700004578;21;65.1102638245;5;23.6879577637;40.5;16;62.754406929;
51;5;28.65625;34.8012504578;21;65.4483995438;6;25.7013206482;43.5;16;63.6917442083;
52;5;28.913318634;35.7791595459;21;65.6458921432;6;26.3395252228;46.5;17;64.5267921686;
53;5;28.9725666046;36.7594108582;21;65.8216323853;6;26.3525619507;46.5;17;65.2671010494;
54;5;29.0252895355;37.7418365479;21;65.9773597717;6;26.3654136658;46.5;17;65.9230802059;
55;5;29.0720062256;38.7262649536;21;66.0400009155;6;26.378068924;46.5;17;66.5064637661;
56;5;29.0907993317;39.7200012207;21;66.0400009155;6;26.3905162811;46.5;17;67.0291025639;
57;5;29.0907993317;40.7200012207;21;66.0400009155;6;26.4027481079;46.5;17;67.3805685043;
58;5;29.0907993317;41.7200012207;22;66.0400009155;6;26.4147510529;47.5;18;68.6262505054;
59;5;29.0907993317;42.7200012207;22;66.0400009155;6;27.4265174866;49.5;19;68.9696775675;
60;5;29.0907993317;43.7200012207;22;65.8031997681;6;28.438041687;51.5;19;69.3275411129;
61;5;29.0268630981;43.901599884;21;65.5900802612;6;28.7164154053;53.5;18;69.6996783018;
62;5;28.9693202972;43.7950401306;21;65.398273468;6;28.7509727478;55.5;19;70.0857937336;
63;5;28.9175319672;43.6991348267;21;65.2256469727;6;28.7870349884;57.5;20;70.4854552746;
