Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
33;4;18.1577949524;16.5;5;28.3842052221;1;13.625;15.5;9;25.0;
34;4;18.1762619019;17.5;5;28.5915321112;1;12.625;16.5;9;25.0;
35;4;17.5774593353;18.5;5;28.8159871101;1;12.0;17.5;9;25.0;
36;4;17.1447963715;19.5;5;29.0589497089;1;12.0;18.5;9;25.0;
37;4;17.2176856995;20.5;5;29.3217912912;1;12.0;19.5;9;25.0;
38;4;17.2965373993;21.5;6;29.6058337688;1;12.0;20.5;10;25.0;
39;4;17.7696743011;20.3161010742;6;29.9123001099;1;12.0;21.5;10;25.0;
40;4;17.473690033;20.5;6;30.2422544956;1;12.0;22.5;10;25.0;
41;4;17.5726776123;21.5;6;30.5965344906;1;12.0;23.5;11;25.0;
42;4;17.8532066345;20.5;7;30.9756755829;1;12.0;24.5;12;25.0;
43;4;17.7927017212;20.5;7;31.3798313141;1;12.0;25.5;12;25.0;
44;4;17.9139480591;21.5;8;31.8086946011;1;12.0;26.5;12;25.0;
45;4;18.1615161896;20.5;9;32.2614240646;1;12.0;27.5;13;25.0;
46;4;18.899269104;21.5;9;32.7365837097;1;12.0;28.5;13;25.0;
47;4;20.9172763824;22.5;9;33.2321043015;1;12.0;29.5;13;25.0;
48;5;22.4696311951;24.5;8;33.7452702522;1;13.0;27.5;14;25.0;
49;5;22.670879364;26.5;9;34.2727446556;1;12.0;28.5;15;25.0;
50;5;23.8117408752;28.5;9;34.8106300831;1;12.0;29.5;16;25.0;
51;5;24.9559726715;28.8162899017;10;35.354572773;1;13.0;27.5;16;25.0;
52;5;25.6022796631;28.8387889862;10;35.8998985291;1;12.0;28.5;17;25.0;
53;5;24.6022796631;28.5;10;36.441781044;1;12.0;29.5;17;25.0;
54;5;25.6392765045;27.5;10;36.9754247665;1;13.0;27.5;18;25.0;
55;5;25.6022796631;28.5;10;38.4962496758;1;12.0;28.5;18;25.0;
56;5;28.1801834106;28.5;10;39.0400633812;1;12.0;29.5;19;25.0;
57;5;28.3159637451;30.5;10;39.5643925667;1;13.0;27.5;19;25.0;
58;5;29.4458770752;30.5;10;40.066221714;1;12.0;28.5;20;25.0;
59;5;30.0198669434;31.5;11;40.5432370901;2;12.0;29.5;19;25.0;
60;6;29.8128395081;32.5;10;40.9938491583;2;12.0;30.5;20;25.0;
61;6;28.7925052643;33.5;10;41.4171655178;2;12.0;31.5;20;25.0;
62;6;30.2694282532;32.5;12;41.8129403591;2;12.0;32.5;21;25.0;
63;6;30.1524372101;33.0219268799;12;42.1814901829;2;12.0;33.5;22;25.0;
64;6;30.6544494629;32.5;12;42.5236018896;2;12.0;34.5;23;25.0;
65;6;30.7570819855;32.5;12;42.8184870481;2;13.0;32.5;24;25.0;
66;6;30.4096984863;33.0811309814;14;44.0721182823;2;12.0;33.5;24;25.0;
67;6;31.4703273773;34.1017456055;14;44.3347065449;2;12.0;34.5;24;25.0;
68;6;32.9914131165;34.5;15;44.5785367489;2;13.0;32.5;25;25.0;
69;6;33.0553855896;35.5;14;46.2262933254;2;12.0;33.5;26;25.0;
70;6;33.0279693604;37.678943634;14;47.616324544;2;12.0;34.5;26;25.0;
71;6;33.405090332;39.1049423218;16;48.7842841148;2;13.0;32.5;26;25.0;
72;7;34.2784423828;39.2820053101;15;49.7679395676;2;12.0;33.5;27;25.0;
73;7;34.5599365234;38.9097442627;15;50.4546977282;2;12.0;34.5;28;25.0;
74;7;34.7520179749;39.6406555176;17;50.9310853481;2;13.0;32.5;28;25.0;
75;7;32.8187294006;41.5358085632;17;51.3803223372;2;12.0;33.5;29;25.0;
76;7;32.5598945618;40.6888694763;18;51.7271538973;2;12.0;34.5;29;25.0;
77;7;31.3725357056;42.6702461243;19;51.9910193682;2;13.0;32.5;30;25.0;
78;8;30.4033336639;43.7398262024;18;53.2552781105;2;12.0;33.5;30;25.0;
79;8;31.2173690796;44.0;18;53.5995830297;2;12.0;34.5;31;25.0;
80;9;31.2807292938;46.7919082642;14;68.9491219521;2;13.0;32.5;31;25.0;
81;9;33.693359375;46.8189620972;14;70.3537877798;2;12.0;33.5;32;25.0;
82;9;34.5172271729;48.846496582;14;71.6684389114;2;12.0;34.5;32;25.0;
83;9;35.5432510376;50.8744888306;14;72.8823934793;2;13.0;32.5;33;25.0;
84;9;37.568271637;52.9029197693;15;73.9918426275;2;12.0;33.5;33;25.0;
85;10;37.5922813416;55.9317626953;15;74.9988913536;2;12.0;34.5;33;25.0;
86;11;38.6152801514;58.9609832764;15;75.9100911617;2;13.0;32.5;34;25.0;
87;11;38.6372756958;61.0;15;76.7348448038;2;12.0;33.5;34;25.0;
88;11;38.6582832336;65.0;15;77.4839503765;2;12.0;34.5;34;25.0;
89;11;38.6783103943;68.0506668091;16;78.1684510708;2;13.0;32.5;34;25.0;
90;11;38.6973800659;71.0811157227;16;78.6484196186;2;12.0;33.5;34;25.0;
91;11;38.7000007629;74.1118011475;16;79.9866156578;3;12.0;34.5;34;25.0;
92;11;39.7000007629;78.1426696777;16;80.3900926113;3;13.0;32.5;34;25.0;
93;11;38.7000007629;82.8912353516;17;80.8012182713;3;12.0;33.5;33;25.0;
94;11;38.0368881226;86.9688491821;19;81.2194074392;3;12.0;34.5;34;25.0;
95;11;36.7000007629;90.2593841553;19;81.6440098286;3;13.0;32.5;33;25.0;
96;11;37.0774154663;90.4078369141;20;82.0743130445;3;12.0;33.5;33;25.0;
97;12;34.7000007629;93.5573120117;20;82.5095437765;3;12.0;34.5;34;25.0;
98;12;33.7000007629;96.7074813843;24;82.9488732815;3;13.0;32.5;34;25.0;
99;12;33.7000007629;96.8579788208;24;83.3914219141;3;12.0;33.5;38;25.0;
100;12;33.7000007629;98.9214172363;25;83.8362667561;3;12.0;34.5;38;25.0;
