Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
20;1;23.25;12.5;6;25.0;1;19.3867835999;12.5;7;25.0;
21;1;23.25;12.5;6;25.0;1;19.5;12.5;7;25.0;
22;1;23.25;12.5;7;25.0;2;20.5;12.5;6;26.0;
23;1;23.25;12.5;7;25.0;2;21.5;12.5;6;26.0399999619;
24;1;23.25;12.5;7;25.0;2;21.8120002747;12.5;6;26.0811839104;
25;1;23.25;12.5;7;25.0;2;21.8243560791;12.5;7;26.1235535145;
26;1;23.25;12.5;7;25.0;2;21.8370666504;12.5;7;26.1671074629;
27;1;23.25;12.5;7;25.0;2;21.8501319885;12.5;7;26.211841464;
28;1;23.25;12.5;7;25.0;2;21.8635520935;12.5;7;26.2577478886;
29;1;23.25;12.5;7;25.0;2;21.5;13.0030994415;7;26.3048160076;
30;1;23.25;12.5;7;25.0;2;21.5;13.0219268799;7;26.3530313969;
31;1;23.25;12.5;7;25.0;2;21.9059104919;12.5;7;26.4023760557;
32;1;23.25;12.5;7;25.0;2;21.5;13.0609502792;7;26.4528282881;
33;1;23.25;12.5;8;25.0;2;21.5;13.0811309814;7;26.5043625832;
34;1;23.25;12.5;8;25.0;2;21.5;13.1017446518;7;26.5569496155;
35;1;23.25;12.5;9;25.0;2;21.9670848846;12.5;7;26.6105561256;
36;1;23.25;12.5;9;25.0;2;21.9831676483;12.5;7;26.6651450396;
37;1;23.25;12.5;9;25.0;2;21.5;13.1660575867;7;26.72067523;
38;1;23.25;12.5;10;25.0;2;21.5;13.1882705688;7;26.7771017551;
39;1;23.25;13.5;10;25.0;2;22.0331306458;12.5;7;26.8343759775;
40;1;23.25;14.5;9;25.0;2;21.5;13.2337503433;7;26.8924454451;
41;1;23.25;15.5;9;25.0;2;22.0677337646;12.5;6;26.9512542486;
42;1;23.25;16.5;10;25.0;2;22.0853767395;12.5;6;27.0107431412;
43;1;23.25;17.5;10;25.0;2;21.5;13.3042974472;6;27.0708494186;
44;1;23.25;17.5;11;25.0;2;22.1212539673;15.3042974472;6;27.1315076351;
45;1;23.25;17.5;11;25.0;2;22.1394519806;17.3042964935;6;27.1926498413;
46;1;23.25;17.5;12;25.0;2;22.1577949524;19.3042964935;6;27.2542052269;
47;1;23.25;17.5;12;25.0;2;22.1762619019;21.3042984009;6;27.3161010742;
48;1;23.25;17.5;12;25.0;2;22.1948299408;22.5;6;27.3782629967;
49;1;23.25;17.5;12;25.0;2;22.2134780884;22.5;7;27.4406147003;
50;1;23.25;17.5;12;25.0;2;22.2321853638;22.5;7;27.5030794144;
51;1;23.25;17.5;13;25.0;3;22.2509231567;22.5;6;27.5655794144;
52;2;23.25;17.5;12;25.0;4;23.2696743011;23.5;5;28.628036499;
53;2;23.25;17.5;12;25.0;4;23.5;25.5;5;28.7203724384;
54;2;23.25;17.5;14;25.0;4;24.3071117401;25.5;6;28.8131010532;
55;2;23.25;17.5;14;25.0;4;23.5;27.5;6;28.9061386585;
56;2;23.25;17.5;14;25.0;4;23.5;28.625749588;6;28.9994015694;
57;2;23.25;17.5;14;25.0;4;24.3627662659;27.5;6;29.0928064585;
58;2;23.25;17.5;14;25.0;4;24.3810920715;27.5;6;29.186270833;
59;2;23.25;17.5;14;26.0;4;24.399269104;27.5;6;29.2797131538;
60;2;24.25;18.5;15;26.0399999619;4;24.4172763824;27.5;6;29.3730533123;
61;2;25.25;19.5;15;26.0811839104;4;24.435092926;27.5;6;30.4662125111;
62;2;25.25;20.5;13;26.1235535145;4;24.5;29.5;8;30.5591139793;
63;2;25.25;21.5;13;26.1671074629;4;25.5;30.7934417725;7;30.6516827345;
64;2;25.25;22.5;14;26.211841464;4;25.5;31.8162899017;7;30.7438464165;
65;2;25.25;22.5;15;27.2819848061;4;25.5;32.8387908936;8;30.8355352879;
66;2;25.7000007629;23.0;15;28.1352895498;4;26.5;32.5;10;30.9266815186;
67;2;26.0510005951;23.3899993896;15;28.8063083887;4;26.5369968414;33.2000007629;10;31.0172208548;
68;2;26.3185329437;23.6872596741;15;29.3310008049;4;25.9521656036;34.2000007629;11;31.1070915461;
69;2;26.5187683105;24.6655006409;15;29.5944753885;5;26.5;33.2000007629;10;31.1962345839;
70;2;26.5999984741;24.7972373962;16;29.6806651354;5;25.5;34.2000007629;11;32.3726916313;
71;2;26.5999984741;24.8403320312;16;29.7700653076;5;26.7999992371;33.7000007629;11;33.3296847343;
72;2;26.5999984741;24.8850326538;16;29.8626385927;5;27.1913509369;34.0900001526;10;34.1013901234;
73;2;26.5999984741;24.9313201904;16;29.9583290815;5;26.2123565674;35.387260437;10;34.7234045267;
74;2;26.5999984741;24.0;16;30.0570616722;5;27.3458442688;34.6097412109;10;35.0804938078;
75;2;26.5999984741;24.0;17;30.1587409973;5;27.6654491425;34.7000007629;10;35.256270051;
76;2;26.5999984741;24.0;17;30.2632513046;5;27.7006530762;34.7000007629;10;35.4309339523;
77;3;26.5999984741;24.0;16;30.3704557419;5;27.7353076935;34.7000007629;10;35.6041843891;
78;3;26.5999984741;25.0;16;30.4801969528;6;27.7693443298;34.7000007629;9;35.7757344246;
79;3;26.5999984741;24.0;17;30.5922970772;6;27.802696228;34.7000007629;9;36.9453134537;
80;3;26.5999984741;24.0;17;30.7065577507;6;28.8352985382;35.7000007629;9;37.2126692533;
81;3;26.5999984741;25.0;17;30.8227622509;6;29.867099762;36.7000007629;9;37.4864675999;
82;3;26.5999984741;24.0;17;30.9406757355;6;29.8980522156;37.7000007629;10;37.7670602798;
83;3;26.5999984741;24.0;18;31.0600473881;6;29.9281101227;38.7000007629;10;38.0548075438;
84;3;26.5999984741;24.0;18;31.1806118488;6;29.957239151;39.7000007629;10;38.3500678539;
85;3;26.5999984741;24.0;18;31.3020918369;6;27.9854125977;41.4972915649;11;38.6531842947;
86;3;26.5999984741;25.0;19;31.424200058;7;27.0126075745;44.4972915649;11;38.9644701481;
87;3;26.5999984741;24.0;19;31.5466425419;7;26.3999996185;45.4972915649;12;39.2841901779;
88;3;26.5999984741;25.0;19;31.6691207886;7;28.3999996185;46.4972915649;12;39.6125433445;
89;4;26.5999984741;25.8345603943;19;31.7913348675;7;28.3999996185;49.4972915649;13;39.949641943;
90;4;26.5999984741;24.0;19;31.9129860401;7;29.3999996185;50.4972915649;13;40.2954921722;
91;4;26.5999984741;25.0;19;32.0337805748;7;30.1335277557;51.0364685059;13;40.6499724388;
92;4;26.5999984741;26.0;19;32.1534314156;7;30.1547050476;51.1477546692;13;41.0128161907;
93;4;26.5999984741;26.0767154694;20;33.2716617584;7;30.1749000549;51.2650871277;14;41.3835942745;
94;4;27.5999984741;27.1358299255;20;33.4682070017;7;28.3999996185;52.388256073;14;41.7202785015;
95;4;28.5999984741;28.194103241;20;33.6683536768;7;29.3999996185;51.5169639587;14;42.0470178127;
96;4;28.5999984741;29.2514076233;21;33.8721106052;7;30.2000007629;51.6508026123;15;42.3823034763;
97;4;28.5999984741;30.3076305389;21;35.0794924498;7;30.2000007629;51.789276123;15;42.7248888016;
98;4;29.5999984741;32.362663269;21;35.3105156422;7;30.2000007629;51.9317970276;15;43.0733516216;
99;5;30.5999984741;33.4164047241;21;35.5453923941;7;30.2000007629;52.0776748657;16;43.4261155128;
100;5;30.5999984741;34.4687728882;21;35.7841262817;7;30.2000007629;52.2261543274;16;43.7814757824;
