Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
20;2;25.7999572754;12.5;6;26.2560760975;2;21.5;12.5;4;26.0399999619;
21;2;25.8152351379;12.5;6;26.2905418873;2;21.8120002747;12.5;4;26.0811839104;
22;2;25.8307437897;12.5;7;26.3255085945;2;21.8243560791;12.5;4;26.1235535145;
23;2;25.8464794159;12.5;7;26.3609591722;2;21.8370666504;12.5;4;26.1671074629;
24;3;25.8624305725;12.5;6;26.3968753815;2;21.8501319885;12.5;4;26.211841464;
25;3;25.8785934448;12.5;6;26.4332377911;2;21.8635520935;12.5;4;26.2577478886;
26;3;25.8949565887;12.5;6;26.4700255394;2;21.877325058;12.5;5;26.3048160076;
27;3;25.9115104675;12.5;6;26.5072168112;2;21.8914451599;12.5;6;26.3530313969;
28;3;25.9282474518;12.5;6;26.5447884798;2;21.9059104919;12.5;6;26.4023760557;
29;3;25.9451541901;12.5;6;26.5827163458;3;21.5;13.0609502792;6;26.4528282881;
30;3;25.962223053;12.5;6;26.6209751368;3;19.5;13.5;6;26.5043625832;
31;3;23.25;14.1483898163;6;26.6595385075;3;18.5;15.1017446518;6;26.5569496155;
32;3;24.25;13.1638154984;6;26.6983793974;3;17.5;16.1227798462;6;26.6105561256;
33;3;22.25;14.1793518066;7;26.7374696732;3;16.5;17.1442222595;6;26.6651450396;
34;3;21.25;15.1949882507;7;26.7767804861;3;15.5;18.1660575867;6;26.72067523;
35;3;20.25;16.2107124329;7;26.8162822723;3;14.5;18.5;6;26.7771017551;
36;3;19.25;17.2265129089;8;26.8559447527;3;14.0;19.5;7;26.8343759775;
37;3;18.25;18.2423782349;8;26.8957372904;3;14.0;20.5;7;26.8924454451;
38;3;20.1030807495;19.2423782349;8;26.9356285334;3;14.0;21.5;7;26.9512542486;
39;3;21.1210327148;20.2423782349;9;26.9755871296;3;15.0;19.5;8;27.0107431412;
40;3;22.1390151978;21.2423782349;9;27.015581131;3;14.0;20.5;8;27.0708494186;
41;3;23.1570110321;22.2423782349;9;27.0555787086;3;14.0;21.5;8;27.1315076351;
42;3;24.1750106812;22.5;10;27.0955479145;3;15.0;19.5;8;27.1926498413;
43;3;25.1929969788;22.5;10;27.135456562;3;14.0;20.5;9;27.2542052269;
44;3;26.2109565735;22.5;11;27.17527318;3;14.0;21.5;9;27.3161010742;
45;3;26.2288722992;22.5;11;27.2149660587;3;15.0;19.5;10;27.3782629967;
46;3;26.2467346191;22.5;11;27.2545039654;3;14.0;20.5;10;27.4406147003;
47;3;26.2645263672;22.5;12;27.293856144;3;14.0;21.5;10;27.5030794144;
48;3;26.2822341919;22.5;13;27.3329925537;3;15.0;20.5;10;27.5655794144;
49;3;26.2998466492;22.5;13;27.3718836308;3;16.0;20.5;10;27.628036499;
50;3;26.3173484802;22.5;13;27.4105007648;3;17.0;20.5;11;27.690372467;
51;3;26.3347244263;22.5;14;27.4488155842;3;18.0;21.5;11;27.7525100708;
52;3;26.3519668579;22.5;14;27.4868011475;3;19.0;22.5;11;27.8143725395;
53;3;26.3690605164;22.5;14;27.5244314671;3;20.0;22.5;12;27.8758842945;
54;3;26.3859939575;22.5;14;27.5616812706;3;21.0;22.5;12;27.936971426;
55;3;26.4027557373;22.5;14;27.5985264778;3;21.5;22.5;12;27.9975619316;
56;3;26.419336319;22.5;15;27.6349442005;3;21.5;22.5;13;28.0575861931;
57;3;26.4357242584;22.5;15;27.6709127426;3;21.5;22.5;13;28.1169772148;
58;3;26.4519100189;22.5;15;27.7064116001;3;21.5;22.5;13;28.1756706238;
59;3;26.4678840637;22.5;15;27.7414214611;3;21.5;22.5;14;28.2336053848;
60;3;26.4836387634;22.5;16;27.7759244442;3;21.5;22.5;14;28.2907235622;
61;3;26.4991664886;22.5;17;27.8099038601;3;21.5;22.5;15;28.346971035;
62;3;26.5144577026;22.5;17;28.8714435101;3;21.5;22.5;15;28.4022974968;
63;3;26.992149353;23.0;17;29.7125644684;3;21.5;22.5;15;28.4566559792;
64;3;27.3706550598;23.3899993896;17;30.3677101135;3;21.5;22.5;16;28.5100040436;
65;4;27.6654701233;23.6872596741;16;30.8727450371;3;21.5;22.5;17;28.5623030663;
66;4;27.8927345276;23.9097423553;17;31.1126992702;4;21.5;22.5;17;28.6135182381;
67;4;28.0007133484;24.0;17;31.1714453697;4;21.5;22.5;17;28.6636190414;
68;4;28.0271492004;24.0;17;31.2294368744;4;21.5;22.5;18;28.7125790119;
69;4;28.0532455444;24.0;17;31.286616087;4;21.5;22.5;18;28.7603754997;
70;4;28.0789756775;24.0;17;31.3429284096;4;21.5;22.5;18;28.8069901466;
71;4;28.1043167114;24.0;17;31.3983230591;4;21.5;22.5;18;28.8524079323;
72;4;28.1292438507;24.0;16;32.4527533054;4;21.5;22.5;18;28.8966178894;
73;4;25.5999984741;27.0;16;32.5461759567;4;21.5;22.5;18;28.9396123886;
74;4;27.5999984741;27.402469635;17;32.6397359371;4;21.5;22.5;19;28.9813876152;
75;5;25.5999984741;29.4234199524;16;32.7334001064;4;21.5;22.5;19;29.0;
76;5;24.5999984741;31.443939209;16;32.8271363974;4;21.5;22.5;19;29.0;
77;5;23.5999984741;33.464012146;17;32.9209138155;4;21.5;22.5;19;30.1199998856;
78;5;25.5999984741;30.0;17;33.0147016048;4;21.7999992371;23.0;20;31.0186567307;
79;5;25.5999984741;30.0;17;33.1084704399;4;22.0340003967;23.3899993896;20;31.7302174568;
80;5;26.5999984741;31.0;17;33.2021906376;4;22.2123565674;23.6872596741;20;32.2903623581;
81;5;27.5999984741;32.0;17;33.2958329916;4;22.3458442688;23.9097423553;20;32.5839514732;
82;5;25.5999984741;34.0;16;33.389367938;4;22.3999996185;24.0;20;32.6947021484;
83;5;24.5999984741;36.0;16;33.4827656746;4;22.3999996185;24.0;20;32.8029289246;
84;5;23.5999984741;38.0;16;33.5569496155;4;22.3999996185;24.0;21;34.9084525108;
85;5;22.5999984741;40.0;17;33.6105561256;4;24.3999996185;26.0;21;35.1911150217;
86;5;21.5999984741;42.0;17;33.6651450396;4;26.3999996185;28.0;21;35.4921462536;
87;5;20.5999984741;44.0;17;33.72067523;4;24.3999996185;31.0;21;35.8137546778;
88;5;19.5999984741;46.0;18;33.7771017551;4;23.3999996185;34.0;22;36.1582586765;
89;5;18.5999984741;48.0;18;33.8343759775;4;22.3999996185;37.0;22;36.5280315876;
90;5;17.5999984741;49.5999984741;18;33.8924454451;4;21.3999996185;38.7925758362;20;36.9254249334;
91;5;16.5999984741;50.5999984741;18;33.9512542486;4;20.3999996185;39.9036827087;20;37.3526704311;
92;5;16.0;51.5999984741;18;34.0107431412;4;19.3999996185;41.0278549194;20;37.8117580414;
93;5;17.0;49.5999984741;19;34.0708494186;4;18.3999996185;42.1659011841;21;38.3042902946;
94;5;16.0;50.5999984741;18;34.1315076351;4;18.0;43.3184623718;22;38.83131814;
95;5;16.0;51.5999984741;19;34.1926498413;5;18.0;44.4859580994;21;39.3931642771;
96;5;17.0;49.5999984741;20;34.2542052269;5;18.0;45.6685066223;21;39.9892487526;
97;5;16.0;50.5999984741;21;34.3161010742;5;18.0;46.8658714294;20;40.6179301739;
98;5;16.0;51.5999984741;21;34.3782629967;5;19.0;45.0773735046;21;41.2246923447;
99;5;17.0;49.5999984741;20;34.4406147003;5;18.0;46.301864624;21;41.8514684439;
100;5;16.0;50.5999984741;21;34.5030794144;5;18.0;45.301864624;21;42.5016251802;
101;5;16.0;51.5999984741;21;34.5655794144;5;19.0;43.0;21;43.1686710119;
102;5;16.0;53.2000007629;22;34.628036499;5;18.0;44.0;23;43.8452154398;
103;5;16.0;54.2000007629;21;34.690372467;5;18.0;45.0;23;44.5232756138;
104;5;16.0;55.2000007629;21;34.7525100708;5;19.0;43.0;23;45.1946562529;
105;5;16.0;56.2000007629;22;34.8143725395;5;18.0;44.0;23;45.8513584137;
106;5;17.0;54.2000007629;22;34.8758842945;5;18.0;45.0;23;46.4859842062;
107;5;16.0;55.2000007629;21;34.936971426;5;19.0;43.0;23;47.0920877457;
108;5;16.0;56.2000007629;21;34.9975619316;5;18.0;44.0;23;47.6644412279;
109;5;17.0;54.2000007629;21;35.0575861931;5;18.0;45.0;24;48.1991869211;
110;5;16.0;55.2000007629;22;35.1169772148;5;19.0;43.0;23;48.6938816309;
111;5;16.0;56.2000007629;24;35.1756706238;5;18.0;44.0;24;49.1474306583;
112;5;17.0;54.2000007629;24;35.2336053848;5;18.0;45.0;24;49.5599451065;
113;5;16.0;55.2000007629;25;35.2907235622;5;19.0;43.0;24;49.9325432777;
114;5;16.0;56.2000007629;25;35.346971035;5;18.0;44.0;24;50.2671253681;
115;5;17.0;54.2000007629;27;35.4022974968;5;18.0;45.0;24;50.5661501884;
116;6;16.0;55.2000007629;27;35.4566559792;5;19.0;43.0;25;50.8324282169;
117;6;16.0;56.2000007629;27;35.5100040436;5;18.0;44.0;25;51.0689442158;
118;6;17.0;54.2000007629;27;35.5623030663;5;18.0;45.0;23;51.2545039654;
119;6;16.0;55.2000007629;28;35.6135182381;5;19.0;43.0;24;51.293856144;
120;6;16.0;56.2000007629;28;35.6636190414;5;18.0;44.0;24;51.3329925537;
121;6;17.0;54.2000007629;29;35.7125790119;5;18.0;45.0;25;51.3718836308;
122;7;16.0;55.2000007629;28;35.7603754997;4;19.0;43.0;24;51.4105007648;
123;7;16.0;56.2000007629;29;35.8069901466;4;18.0;44.0;24;51.4488155842;
124;7;17.0;54.2000007629;31;35.8524079323;4;18.0;45.0;24;51.4868011475;
125;7;16.0;55.2000007629;31;35.8966178894;4;19.0;43.0;24;51.5244314671;
126;7;16.0;56.2000007629;32;35.9396123886;4;18.0;44.0;24;51.5616812706;
127;7;17.0;54.2000007629;33;35.9813876152;4;18.0;45.0;25;51.5985264778;
128;7;16.0;55.2000007629;34;36.0;4;18.0;46.0;25;51.6349442005;
129;7;16.0;56.2000007629;34;36.0;4;18.0;47.0;25;51.6709127426;
130;7;17.0;54.2000007629;34;36.0;4;18.0;48.0;26;51.7064116001;
131;7;16.0;55.2000007629;35;36.3999996185;4;18.0;49.0;26;51.7414214611;
132;7;16.0;56.3099975586;35;36.8031997681;4;19.0;47.0;26;51.7759244442;
133;7;17.0;54.420879364;36;37.2080059052;4;18.0;48.0;26;51.8099038601;
134;7;16.0;55.5322036743;37;37.6127891541;4;18.0;49.0;27;51.84334445;
135;7;16.0;56.6435165405;38;39.015912056;4;19.0;47.0;27;51.8762321472;
136;7;18.0;55.7543754578;38;39.4357514381;4;18.0;48.0;27;51.9085543156;
137;7;18.0;57.8643341064;39;39.8509259224;4;18.0;49.0;27;51.940299511;
138;7;18.46808815;59.9729499817;39;40.2599178553;4;19.0;47.0;28;51.9714579582;
139;7;19.0;59.0798187256;40;40.6613014936;4;18.0;48.0;28;52.0;
140;7;18.4865188599;61.1845397949;41;41.053760767;4;18.0;49.0;28;52.0;
141;8;18.4958534241;62.2867622375;41;41.4361079931;4;19.0;47.0;29;52.0;
142;8;19.0;61.0037002563;42;41.8072953224;4;18.0;48.0;29;52.0;
143;8;18.514749527;61.4824371338;43;42.1664245129;4;18.0;49.0;29;52.0;
144;8;18.5243034363;62.5753593445;43;42.5127513409;4;19.0;47.0;29;52.0;
145;8;19.0;61.3172912598;45;42.8456860781;4;18.0;48.0;30;52.0;
146;9;19.0;60.3291282654;44;43.1647940874;4;18.0;49.0;30;52.0;
147;9;18.5533485413;61.6647186279;44;44.4697854519;4;19.0;47.0;27;52.0;
148;9;20.0;62.3530082703;44;44.8205112219;4;18.0;48.0;27;52.0;
149;9;21.0;62.3650436401;45;45.1599149704;4;18.0;49.0;28;52.0;
150;10;20.5828857422;64.6647186279;44;45.4881606102;4;19.0;47.0;28;52.0;
151;10;21.0;65.3892822266;45;45.8055075407;4;18.0;48.0;28;52.0;
152;11;21.0;65.401473999;40;61.1122965813;3;16.0;44.0;27;37.6300001144;
153;11;21.0;69.344909668;40;61.4089330435;3;17.0;42.0;28;38.2703952789;
154;11;23.0;69.4099731445;40;61.6958743334;3;16.0;43.0;28;38.9170098305;
155;11;23.0;69.4773254395;41;61.9736146927;3;16.0;44.0;28;39.5655388832;
156;11;22.0;72.5469589233;43;62.1026563644;3;17.0;42.0;27;40.2116746902;
157;11;23.0;72.6188812256;45;62.2134568691;3;16.0;43.0;28;40.851228714;
158;11;23.0;71.693069458;45;62.3274617195;3;16.0;44.0;28;41.4802441597;
159;11;22.0;73.7695007324;45;62.4446115494;3;17.0;42.0;28;42.0950951576;
160;11;23.0;72.8481292725;47;62.5648274422;3;16.0;43.0;28;42.6925597191;
161;11;23.0;71.9289016724;47;62.6880108118;3;16.0;44.0;28;43.2698721886;
162;11;22.0;74.011756897;47;62.8140426874;3;17.0;42.0;28;43.8247499466;
163;11;23.0;73.0966110229;48;62.9427834749;3;16.0;43.0;28;44.3554000854;
164;11;23.0;72.1833648682;48;63.0740725994;3;16.0;44.0;29;44.8605031967;
165;11;22.0;74.2719116211;48;63.207728982;3;17.0;42.0;29;45.3391838074;
166;11;23.0;73.362121582;49;63.3435512781;3;16.0;43.0;29;45.7909731865;
167;11;23.0;72.4538574219;50;63.4813190699;3;16.0;44.0;30;46.2157583237;
168;11;22.0;74.5469665527;50;63.6207938194;3;17.0;42.0;32;46.6137390137;
169;11;23.0;73.6412811279;50;64.7617204189;3;16.0;43.0;32;46.9853758812;
170;11;24.0;73.7366333008;54;64.983828783;3;16.0;44.0;32;47.3313441277;
171;12;24.0;76.8328170776;54;65.2123721838;3;17.0;42.0;33;47.6120219231;
172;12;25.0;75.9475326538;54;65.447299242;3;16.0;43.0;33;47.7937951088;
173;12;25.0;77.0269317627;54;65.6885375977;3;16.0;44.0;33;47.9657421112;
174;13;24.0;80.1244430542;54;65.9359929562;3;17.0;42.0;34;48.1277856827;
175;13;25.0;79.2219696045;54;66.1895464659;3;16.0;43.0;34;48.2799549103;
176;13;25.0;78.3193054199;54;66.449052453;3;16.0;44.0;35;48.4223737717;
177;13;25.0;79.416229248;55;66.7143357992;3;17.0;42.0;35;48.5552473068;
178;13;24.8611545563;82.4600143433;55;66.9851888418;3;16.0;43.0;36;48.6788492203;
179;13;25.0;84.5440673828;55;67.2613688707;3;16.0;44.0;36;48.7935094833;
180;13;24.8797855377;87.6271820068;56;67.5425932407;3;17.0;42.0;36;48.8996019363;
181;13;25.0;89.7091751099;56;67.8285386562;3;16.0;43.0;36;48.9975328445;
182;13;25.0;90.8875427246;56;68.1030461788;3;16.0;44.0;39;49.0;
183;13;24.8999996185;93.8691177368;57;68.3774383068;3;17.0;42.0;39;49.0;
184;13;25.0;95.9467391968;58;68.6555075645;3;16.0;43.0;39;49.0;
185;13;25.0;97.1225967407;59;68.9367420673;3;16.0;44.0;39;49.0;
186;13;24.8999996185;100.096572876;59;69.2205789089;3;17.0;42.0;40;49.0;
187;14;25.0;102.168548584;58;69.5064046383;3;16.0;43.0;40;49.0;
188;14;25.0;102.698867798;59;69.7935583591;3;16.0;44.0;40;49.0;
189;14;24.8999996185;104.742752075;59;70.0813355446;3;17.0;42.0;40;49.0;
190;14;25.0;105.885925293;60;70.3689932823;3;16.0;43.0;40;49.0;
191;14;25.0;106.128067017;60;70.6557583809;3;16.0;44.0;41;49.0;
192;15;25.0;106.268852234;60;70.9408354759;3;17.0;42.0;41;49.0;
193;15;25.0;105.307952881;60;71.2234163284;3;16.0;43.0;41;49.0;
194;15;28.0;104.124183655;61;72.5026917458;3;16.0;44.0;41;49.0;
195;15;31.8999996185;104.205154419;61;72.8178625107;3;17.0;42.0;42;49.0;
196;15;34.9000015259;103.396377563;62;73.1293363571;3;16.0;43.0;42;49.0;
197;15;36.9000015259;103.476409912;62;73.4363706112;3;16.0;44.0;42;49.0;
198;15;38.1949424744;103.555503845;63;74.7382649183;3;17.0;42.0;42;49.0;
199;15;40.241153717;104.633346558;63;75.0459622145;3;16.0;43.0;43;49.0;
200;15;42.25;105.557937622;63;75.341098547;3;16.0;44.0;43;49.0;
201;15;43.25;105.664581299;63;75.6353365183;3;17.0;42.0;43;49.0;
202;15;44.25;105.769989014;65;75.928195715;3;16.0;43.0;43;49.0;
203;15;45.25;105.873962402;65;76.2192578316;3;16.0;44.0;44;49.0;
204;15;46.25;104.976295471;65;76.5081679821;3;17.0;42.0;44;49.0;
205;15;47.25;104.076828003;65;76.7946329117;3;16.0;43.0;44;49.0;
206;15;48.25;103.175422668;66;77.0784188509;3;16.0;44.0;44;49.0;
207;15;49.25;103.271965027;67;77.3593480587;3;17.0;42.0;45;49.0;
208;15;50.25;103.366378784;67;77.6372928619;3;16.0;43.0;45;49.0;
209;15;51.25;103.458595276;67;77.9121695757;3;16.0;44.0;45;49.0;
210;15;52.25;103.548599243;68;78.1839311123;3;17.0;42.0;45;49.0;
211;15;53.25;103.636367798;68;78.4525603056;3;16.0;43.0;46;49.0;
212;15;54.25;103.721923828;68;78.7180615664;3;16.0;44.0;46;49.0;
213;15;55.25;103.805259705;70;78.9804543257;3;17.0;42.0;46;49.0;
214;15;56.25;103.886436462;70;79.2397665977;3;16.0;43.0;46;49.0;
215;15;57.25;103.96547699;70;79.496026516;3;16.0;44.0;45;49.0;
216;15;58.25;103.835891724;70;79.685864687;3;17.0;42.0;46;49.0;
217;15;58.25;105.902618408;71;79.8605644703;3;16.0;43.0;46;49.0;
218;15;57.25;106.969871521;72;80.0376961231;3;16.0;44.0;46;49.0;
219;15;57.5;108.037582397;75;80.216958046;3;17.0;42.0;46;49.0;
220;15;57.5;109.105667114;76;80.3980302811;3;16.0;43.0;47;49.0;
221;15;57.5;110.174049377;77;80.5805757046;3;16.0;44.0;47;49.0;
222;15;58.5;108.242637634;77;80.7642440796;3;17.0;42.0;47;49.0;
223;15;57.5;109.311347961;78;80.9486737251;3;16.0;43.0;47;49.0;
224;15;57.5;110.380096436;79;81.1334941387;3;16.0;44.0;48;49.0;
225;15;58.5;108.448799133;79;81.3183298111;3;17.0;42.0;48;49.0;
226;15;57.5;109.517364502;79;81.5028038025;3;16.0;43.0;48;49.0;
227;15;57.5;110.585716248;79;81.6865398884;3;16.0;44.0;48;49.0;
228;15;58.5;108.653770447;80;81.8691666126;3;17.0;42.0;49;49.0;
229;15;57.5;109.721427917;80;82.0503203869;3;16.0;43.0;50;49.0;
230;15;57.5;110.788627625;80;82.2296490669;3;16.0;44.0;50;49.0;
231;15;58.5;108.855278015;82;82.4068136215;3;17.0;42.0;51;49.0;
232;15;57.5;109.921302795;82;82.5814929008;3;16.0;43.0;51;49.0;
233;15;57.5;110.986633301;82;82.7533836365;3;16.0;44.0;51;49.0;
234;15;58.5;110.051193237;82;82.9222035408;3;17.0;42.0;51;49.0;
235;15;57.5;112.11492157;83;83.0876939297;3;16.0;43.0;52;49.0;
236;15;57.5;114.177757263;83;83.2496199608;3;16.0;44.0;52;49.0;
237;15;58.5;113.239624023;83;83.4077720642;3;17.0;42.0;52;49.0;
238;15;57.5;115.300483704;85;83.5619659424;3;16.0;43.0;52;49.0;
239;15;57.5;117.360282898;85;83.7120437622;3;16.0;44.0;53;49.0;
240;15;58.5;116.418960571;85;83.8578734398;3;17.0;42.0;53;49.0;
241;15;57.5;118.476493835;85;83.9993476868;3;16.0;43.0;53;49.0;
242;15;57.5;120.532829285;87;84.136384964;3;16.0;44.0;54;49.0;
243;15;58.5;119.587936401;87;84.2689268589;3;17.0;42.0;54;49.0;
244;15;57.5;121.641799927;87;84.3969378471;3;16.0;43.0;54;49.0;
245;15;54.5999984741;128.44644165;87;84.5204033852;3;16.0;44.0;54;49.0;
246;15;57.5999984741;125.507041931;89;84.6393289566;3;17.0;42.0;55;49.0;
247;16;56.5999984741;124.766082764;88;84.7537388802;3;16.0;43.0;55;49.0;
248;16;54.5999984741;129.823562622;88;84.8636732101;3;16.0;44.0;55;49.0;
249;16;57.5999984741;125.879455566;89;84.9691877365;3;17.0;42.0;55;49.0;
250;16;56.5999984741;124.933761597;89;85.0;3;16.0;43.0;56;49.0;
251;16;54.5999984741;129.957962036;89;85.0;3;16.0;44.0;57;49.0;
252;16;57.5999984741;125.957962036;90;85.0;3;17.0;42.0;57;49.0;
253;16;56.5999984741;124.957962036;90;85.0;3;16.0;43.0;57;49.0;
254;16;54.5999984741;129.957962036;90;85.0;3;16.0;44.0;58;49.0;
255;16;57.5999984741;125.957962036;90;85.1199998856;3;17.0;42.0;59;49.0;
256;16;56.5999984741;125.113952637;91;86.1586551666;3;16.0;43.0;59;49.0;
257;16;56.5999984741;126.113952637;92;87.1713311672;3;16.0;44.0;59;49.0;
258;16;58.5759849548;125.913955688;92;88.1531784534;3;17.0;42.0;60;49.0;
259;16;58.6139221191;125.913955688;92;89.1000366211;3;16.0;43.0;60;49.0;
260;16;55.6139221191;129.913955688;93;90.0084922314;3;16.0;44.0;60;49.0;
261;16;58.6139221191;125.913955688;94;90.8759052753;3;17.0;42.0;61;49.0;
262;17;57.6139221191;128.913955688;94;91.7004015446;3;16.0;43.0;62;49.0;
263;17;57.7646217346;131.913955688;96;92.4808380604;3;16.0;44.0;63;49.0;
264;17;56.7646217346;132.913955688;96;93.2167425156;3;17.0;42.0;64;49.0;
265;17;58.7646217346;128.913955688;96;93.9082436562;3;16.0;43.0;64;49.0;
266;17;54.5999984741;135.913955688;96;94.5559844971;3;16.0;44.0;64;49.0;
267;17;57.5999984741;133.913955688;97;95.161039114;3;17.0;42.0;64;49.0;
268;17;58.5999984741;128.913955688;97;96.7248237133;3;16.0;43.0;65;49.0;
269;17;57.5999984741;135.913955688;97;97.3390196562;3;16.0;44.0;65;49.0;
270;17;58.5999984741;137.913955688;97;97.9094204903;3;17.0;42.0;65;49.0;
271;17;59.5999984741;136.913955688;99;98.3462542295;3;16.0;43.0;65;49.0;
272;17;57.5999984741;141.796844482;99;98.770519495;3;16.0;44.0;66;49.0;
273;17;57.5999984741;145.836608887;99;99.0785057545;3;17.0;42.0;66;49.0;
274;17;60.5999984741;140.875854492;99;99.309707284;3;16.0;43.0;66;49.0;
275;17;57.5999984741;144.914581299;100;99.5460268259;3;16.0;44.0;66;49.0;
276;17;57.5999984741;148.952758789;100;99.7360560894;3;17.0;42.0;66;49.0;
277;17;61.5999984741;141.952758789;101;99.9260311127;3;16.0;43.0;66;49.0;
278;18;57.5999984741;146.952758789;102;100.124783278;3;16.0;44.0;66;49.0;
279;18;57.5999984741;151.952758789;102;100.332322121;3;17.0;42.0;67;49.0;
280;18;61.5999984741;144.952758789;102;100.548567295;3;16.0;43.0;67;49.0;
281;18;59.5999984741;147.952758789;103;100.773338318;3;16.0;44.0;67;49.0;
282;18;60.4114189148;151.57208252;105;101.006345749;3;17.0;42.0;67;49.0;
283;18;61.4114189148;146.834960938;105;101.226803064;3;16.0;43.0;67;49.0;
284;18;57.5999984741;151.108795166;105;102.445360899;3;16.0;44.0;67;49.0;
285;18;59.5999984741;153.392913818;107;102.761191964;3;16.0;45.0;67;49.0;
286;18;62.5999984741;149.686508179;107;103.090653658;3;16.0;46.0;67;49.0;
287;18;60.5999984741;152.988555908;107;103.433250785;3;16.0;47.0;68;49.0;
288;18;62.5999984741;154.988555908;108;103.788368702;3;16.0;48.0;68;49.0;
289;18;64.4499969482;153.988555908;110;104.155280113;3;16.0;49.0;68;49.0;
290;18;65.4499969482;157.988555908;110;104.533152461;3;17.0;47.0;68;49.0;
291;18;68.4499969482;158.988555908;112;104.921060205;3;16.0;48.0;68;49.0;
292;18;68.4499969482;158.988555908;112;105.317996025;3;16.0;49.0;69;49.0;
293;18;67.7999954224;161.988555908;112;107.722884893;3;17.0;47.0;69;49.0;
294;18;71.7999954224;164.988555908;115;109.254598022;3;16.0;48.0;69;49.0;
295;18;75.7999954224;169.632553101;115;115.286713362;3;16.0;49.0;69;49.0;
296;18;77.8328552246;180.332565308;115;120.034221768;3;17.0;47.0;69;49.0;
297;18;81.0042037964;187.515274048;116;124.400643706;3;16.0;48.0;69;49.0;
298;18;85.1868743896;191.867477417;117;128.453306794;3;16.0;49.0;70;49.0;
299;18;83.7665481567;201.538009644;117;132.0871948;3;17.0;47.0;70;49.0;
300;18;86.2565994263;205.06628418;118;135.436024666;3;16.0;48.0;70;49.0;
301;18;85.9247970581;210.511962891;118;138.729717612;3;16.0;49.0;73;49.0;
302;19;87.6305541992;213.981246948;117;142.915400624;3;17.0;47.0;73;49.0;
303;19;93.1785202026;229.597412109;118;146.155357242;3;16.0;48.0;74;49.0;
304;19;94.5285568237;235.283843994;119;149.442322254;3;16.0;49.0;74;49.0;
305;19;95.4593429565;239.887649536;119;152.701550245;4;17.0;47.0;73;49.0;
306;20;99.2372512817;245.313995361;119;156.874814749;4;16.0;48.0;73;49.0;
307;20;100.262969971;249.168823242;119;159.987194777;4;16.0;49.0;73;49.0;
308;20;100.475212097;250.850296021;120;163.158362031;4;17.0;47.0;74;49.0;
309;20;101.509536743;252.490081787;120;166.459608436;4;16.0;48.0;74;49.0;
310;20;102.588821411;254.132354736;121;169.793815374;4;16.0;49.0;74;49.0;
311;20;103.645271301;255.765457153;122;173.22403264;4;17.0;47.0;74;49.0;
312;20;104.728378296;257.37677002;122;176.723365545;4;16.0;48.0;74;49.0;
313;20;105.823661804;258.953094482;124;180.261709809;4;16.0;49.0;74;50.0;
314;20;106.915611267;260.481323242;125;183.78090477;4;18.0;48.0;74;50.0800000429;
315;20;107.966278076;261.945739746;126;187.141675472;4;18.0;50.0;74;50.165536046;
316;20;108.968452454;263.186279297;128;190.459705114;4;18.0;52.0;75;50.2568495274;
