Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.6999998093;4;21.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;11.6999998093;5;21.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;10.6999998093;5;21.0;
4;1;11.3999996185;16.0;6;32.0;1;8.14999961853;10.5;5;21.0;
5;1;12.3999996185;16.0;5;32.0;1;8.14999961853;10.5;5;21.0;
6;1;13.3999996185;16.0;5;31.7439994812;2;9.14999961853;10.6999998093;4;22.0;
7;1;14.3999996185;15.8719997406;5;31.6056003571;2;9.95000076294;10.5;4;22.0900000334;
8;1;14.4816799164;15.8028001785;4;31.4810409546;2;9.9702501297;10.5;4;22.618019104;
9;1;14.4443120956;15.7405204773;4;31.672000885;2;10.0890541077;10.7100000381;4;23.0738848448;
10;1;16.4816799164;15.8360004425;4;31.672000885;2;10.1916246414;10.8792181015;4;23.442843914;
11;2;18.4816799164;15.8360004425;3;32.672000885;2;10.2746400833;11.0;4;25.2073103189;
12;2;20.4816799164;15.8360004425;3;32.7233608961;2;10.6716451645;11.7700004578;5;26.7482377291;
13;2;21.797088623;15.8360004425;4;32.7768187523;2;12.3826637268;12.4126424789;5;28.074546814;
14;2;22.8131256104;15.8360004425;4;32.8324041367;2;14.3826637268;12.9308347702;5;29.2133922577;
15;2;23.8298015594;15.8360004425;4;32.8901411295;2;16.3826637268;13.3366470337;5;30.2012972832;
16;2;23.8670425415;15.8360004425;4;32.9500476122;2;17.6041641235;13.6469516754;5;31.0766849518;
17;2;23.8850135803;15.8360004425;4;33.012134552;2;18.696352005;13.879781723;5;31.7709991932;
18;3;23.9036407471;15.8360004425;4;33.0764055252;2;19.7984752655;14.0;5;32.2698645592;
19;3;23.5016002655;15.8360004425;4;33.1428562403;2;20.9107208252;14.0;5;32.8134241104;
20;3;23.942855835;15.8360004425;5;33.2114738226;2;21.383020401;14.0;5;33.400015831;
21;3;23.9634418488;15.8360004425;5;33.2822360992;2;21.5150032043;14.0;5;34.0264167786;
22;3;23.984670639;15.8360004425;6;33.355111599;2;21.6559429169;14.0;5;34.6877307892;
23;3;24.0065345764;15.8360004425;6;33.4300587177;2;21.8047389984;14.0;6;35.3773875237;
24;3;24.0290184021;15.8360004425;6;33.5070254803;2;21.9599113464;14.0;6;36.0872850418;
25;3;22.0521068573;16.8360004425;6;33.5859494209;2;22.119638443;14.0;6;36.8080816269;
26;3;21.0757846832;17.8360004425;6;33.6667573452;2;22.2818183899;14.0;6;37.5296325684;
27;3;20.1000270844;18.8360004425;7;34.7493650913;2;22.4441661835;14.0;6;38.2415313721;
28;3;20.1248092651;20.3360004425;7;34.8658697605;2;22.6043434143;14.0;6;38.9337024689;
29;3;20.1501026154;21.3520965576;7;34.9846777916;2;22.7600822449;14.0;6;39.5969734192;
30;3;19.4954032898;21.8360004425;7;35.1056672335;3;23.9093170166;14.5;6;41.2235612869;
31;3;18.5317001343;22.8360004425;7;35.2197319269;3;25.0503005981;14.0;6;41.9674121141;
32;3;17.5659198761;23.8360004425;7;35.3352683783;3;25.1816673279;14.0;6;42.6881176233;
33;3;17.09897995;24.8360004425;7;35.4521399736;3;25.302482605;14.0;6;43.3863182068;
34;3;17.1340408325;25.8360004425;7;35.5702034235;3;25.4122428894;14.0;6;44.0645433664;
35;3;17.1694602966;26.8360004425;6;35.6893098354;3;23.5108337402;15.0;6;44.7268903255;
36;3;17.2051925659;27.8360004425;7;35.8093055487;3;22.5984764099;16.0;6;45.3786108494;
37;4;17.241191864;28.8360004425;6;35.9300322533;4;21.6756649017;17.0;5;46.0256507397;
38;4;17.2774105072;29.8360004425;8;36.0513287783;4;20.7430782318;18.0;5;46.6741728783;
39;4;17.3137989044;30.8360004425;8;36.1730319262;4;19.8015213013;19.0;5;47.3300871849;
40;4;18.3503093719;28.8360004425;10;36.2949774265;4;20.8518619537;17.0;5;47.9986038208;
41;4;18.0;29.8360004425;11;36.4170006514;4;21.8949794769;16.0;5;48.5427899361;
42;4;20.423500061;30.8360004425;12;36.5389379263;4;22.8999996185;15.0;7;49.1086950302;
43;4;20.0;31.8360004425;14;36.6606273651;4;23.8999996185;14.0;7;49.7161855698;
44;4;21.4689464569;32.8359985352;16;36.781909585;4;24.8999996185;17.0;7;50.3611893654;
45;4;23.480632782;33.8359985352;16;36.9026294947;4;25.8999996185;20.0;8;51.0379443169;
46;4;23.4924240112;33.8359985352;17;37.0226358175;4;25.8999996185;23.0;9;51.7390680313;
47;4;24.5043106079;33.6707992554;17;37.1417832375;4;25.8999996185;26.0;9;52.4557781219;
48;4;26.0;31.6964759827;18;37.2599318027;4;25.8999996185;29.0;9;53.1782588959;
49;4;25.5016002655;32.7165603638;18;37.376948595;4;23.8999996185;30.0;11;53.8961582184;
50;4;27.0420589447;30.8360004425;19;37.4927077293;4;22.8999996185;31.0;11;54.5991659164;
51;4;27.2478122711;30.8360004425;18;37.6070907116;4;21.8999996185;32.0;11;55.2776012421;
52;4;25.5016002655;32.7774505615;19;37.7199873924;4;20.8999996185;33.0;13;55.9229507446;
53;4;25.5016002655;33.7979049683;19;37.8312958479;5;19.8999996185;34.0;12;71.5282850266;
54;4;27.0910453796;30.8360004425;19;37.9409222603;6;20.6000003815;36.0;12;72.838514328;
55;4;25.5016002655;32.8359985352;20;38.048781395;6;21.6000003815;38.0;13;74.0198440552;
56;5;26.1156997681;32.8359985352;19;38.1547968388;6;21.6000003815;40.0;13;75.0701112747;
57;5;26.1280326843;33.0333442688;20;38.2589001656;6;21.6000003815;42.0;15;75.9921417236;
58;5;26.5016002655;32.0333442688;21;38.3610310555;6;22.6000003815;44.0;16;76.7925882339;
59;5;26.8572502136;31.9211006165;21;38.4611382484;6;23.6000003815;45.0;17;77.4807357788;
60;6;25.1484413147;31.8360004425;16;67.3091776371;6;24.6000003815;46.0;17;78.0673885345;
61;7;23.5514411926;35.8359985352;15;69.4176132679;6;25.6000003815;47.0;17;78.5639457703;
62;7;23.5514411926;37.9719848633;16;72.0456938744;6;25.6000003815;46.0;20;78.8879890442;
63;8;25.5514411926;40.8617019653;16;74.2799756527;7;26.2999992371;46.0;19;79.0;
64;8;27.5514411926;43.7923316956;16;75.1763118505;7;27.2999992371;47.0;20;79.0;
65;8;27.5514411926;46.7479133606;17;75.7906916142;7;26.2999992371;46.0;20;79.0;
66;8;27.5514411926;49.7129135132;18;79.4062526226;7;26.2999992371;46.0;22;79.0;
67;8;27.5514411926;52.6061897278;19;82.0234117508;7;27.2999992371;47.0;21;79.0;
68;9;28.0;54.1042556763;18;83.8713389635;7;26.2999992371;46.0;21;79.0;
69;9;29.0;55.1350898743;19;84.8534026146;7;26.2999992371;46.0;22;81.3699989319;
70;9;30.0;56.2050971985;20;85.1538523436;7;25.4710006714;45.0;24;83.2990875244;
71;9;31.0;56.7287063599;20;85.4513821602;7;25.6136665344;45.0;23;84.8549232483;
72;9;32.0;57.832321167;20;85.7455277443;7;25.1311988831;44.0;23;85.8619594574;
73;9;33.0;58.9337425232;22;86.0358688831;7;25.2270107269;44.0;24;86.6133613586;
74;10;34.0;60.0327835083;21;86.3220329285;7;25.2999992371;43.0;26;87.0;
75;10;34.0;61.1292991638;21;86.6036945581;7;24.2999992371;43.0;25;88.0;
76;10;34.0;62.2231483459;22;86.8805750608;7;25.2999992371;45.0;25;88.0900000334;
