Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.6999998093;5;21.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.6999998093;5;21.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.14999961853;10.5;5;21.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;8.14999961853;10.5;5;21.0;
6;1;8.55000019073;8.5;5;17.0;1;9.14999961853;10.5;5;21.0;
7;1;8.82499980927;8.5;5;17.0;1;9.72500038147;10.5;5;21.0;
8;1;8.82499980927;8.5;5;17.0;1;9.72500038147;10.5;5;21.4200000763;
9;1;8.82499980927;8.5;4;17.3400001526;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;8.9015007019;8.67000007629;4;17.6278438568;1;9.8956489563;10.8792181015;5;22.0;
11;1;8.96626472473;8.81392192841;4;17.869726181;1;9.94999980927;11.0;5;23.5400009155;
12;1;9.02068901062;8.93486309052;4;18.786491394;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;9.22696018219;9.79324531555;4;20.5780620575;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;11.2456893921;9.78903102875;4;21.3880106211;1;12.9499998093;12.9308347702;6;26.6732940674;
15;2;13.2456893921;10.1240053177;3;22.1032370329;1;13.9499998093;13.3366470337;6;27.2939033508;
16;2;15.0206890106;10.9218177795;3;22.7377164364;1;14.9499998093;13.6469516754;6;27.759563446;
17;2;16.3527565002;10.6309299469;3;23.3068736792;1;15.9499998093;13.879781723;6;28.0;
18;2;17.3976669312;10.8157100677;3;23.8261636496;1;16.9500007629;14.0;6;28.0;
19;2;18.4478969574;10.9637317657;3;24.1474545002;1;17.9500007629;14.0;6;28.0;
20;2;19.433177948;11.0;3;24.4234571457;1;18.2999992371;14.0;6;28.0;
21;2;19.4952793121;11.0;4;24.7282443047;1;18.2999992371;14.0;6;28.0;
22;2;18.9500007629;12.0;4;25.0630478859;1;18.2999992371;14.0;6;28.0;
23;2;18.9500007629;12.5315237045;4;25.4286823273;1;18.2999992371;14.0;7;28.0;
24;2;18.9500007629;12.7143411636;4;25.8254261017;1;18.2999992371;14.0;7;28.0;
25;2;17.8107223511;12.0;4;26.2529010773;1;18.2999992371;14.0;7;28.0;
26;2;16.9069042206;13.0;4;26.7099647522;1;18.2999992371;14.0;8;28.0;
27;2;16.9500007629;12.0;4;27.194621563;1;18.2999992371;14.0;8;28.0;
28;2;17.9500007629;13.0;6;27.7039737701;1;18.2999992371;14.0;8;28.0;
29;3;18.9500007629;13.8519868851;5;28.2342166901;1;18.2999992371;14.0;8;28.0;
30;3;18.9500007629;14.117108345;5;28.7806944847;1;16.2999992371;15.0;8;28.0;
31;3;16.9500007629;16.1171073914;5;29.3380203247;1;15.2999992371;16.0;8;28.0;
32;3;15.9500007629;18.1171073914;6;29.9002580643;1;14.2999992371;17.0;8;28.0;
33;3;14.9500007629;20.1171073914;7;30.4611558914;1;13.2999992371;18.0;8;28.0;
34;3;14.0;22.1171073914;7;31.0144176483;1;12.2999992371;19.0;9;28.0;
35;3;14.0;24.1129760742;8;31.5539827347;1;12.0;20.0;9;28.0;
36;3;14.0;25.5985832214;9;32.0742940903;1;12.0;21.0;9;28.0;
37;3;14.0;27.0668640137;10;32.5705242157;1;12.0;22.0;9;28.0;
38;3;15.0;25.5134716034;10;33.0387430191;1;12.0;23.0;9;28.0;
39;4;16.0;24.9348678589;9;62.2260160446;1;12.0;24.0;10;28.0;
40;4;18.0;24.328414917;10;64.6429300308;1;12.0;25.0;10;28.0;
41;4;20.0;23.6923866272;10;66.5478277206;1;12.0;26.0;10;28.0;
42;5;21.9500007629;23.0259437561;9;77.9998836517;1;12.0;27.0;12;28.0;
43;5;23.9500007629;22.3290405273;10;79.4846782684;1;13.0;25.0;12;28.0;
44;5;25.9500007629;22.6023178101;10;80.6632137299;1;12.0;26.0;12;28.0;
45;5;27.9500007629;22.8469562531;10;81.2769956589;1;12.0;27.0;13;28.0;
46;5;30.9500007629;20.8469562531;11;81.8108949661;1;13.0;25.0;13;28.0;
47;5;31.5244579315;21.8469562531;11;82.2916736603;1;12.0;26.0;14;28.0;
48;5;33.5903129578;22.8469562531;12;82.7222213745;1;12.0;27.0;15;28.0;
49;5;33.6501235962;26.8469562531;13;82.9904880524;1;13.0;25.0;15;28.0;
