Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;13.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;13.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
4;1;14.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
5;1;15.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;1;16.0;10.0;5;20.3999996185;1;9.0;10.0;5;20.0;
7;1;17.0;10.1999998093;5;20.7264003754;1;9.5;10.0;5;20.0;
8;1;17.4358406067;10.3632001877;5;21.8194274902;1;9.5;10.0;5;20.3999996185;
9;1;18.0916557312;10.9097137451;5;22.7316036224;1;9.59000015259;10.1999998093;4;20.7264003754;
10;1;19.0916557312;11.3658018112;4;23.4745616913;1;9.66343975067;10.3632001877;4;20.9903717041;
11;1;20.0916557312;11.7372808456;4;24.0673980713;1;9.72283363342;10.4951858521;4;22.0419120789;
12;1;21.0916557312;12.0336990356;5;24.5325260162;1;9.95943069458;11.0209560394;4;22.9143505096;
13;1;22.0916557312;12.2662630081;5;24.892534256;1;10.1557292938;11.4571752548;4;23.6214065552;
14;1;23.0916557312;12.446267128;5;25.0;2;10.3148164749;12.0107030869;3;25.1832637787;
15;1;24.0916557312;12.5;5;25.0;2;12.3148164749;12.0916318893;3;25.7126101255;
16;1;25.0916557312;12.5;4;25.0;2;14.3148164749;12.3113050461;3;26.1488785744;
17;1;26.0916557312;12.5;4;25.0;2;14.8834972382;12.4808797836;3;26.2917383909;
18;1;27.0;12.5;5;25.0;2;16.6054573059;12.5;3;26.4042263031;
19;1;27.0;12.5;5;25.0;2;17.6307678223;12.5;3;26.5249304771;
20;1;27.0;12.5;5;25.0;2;18.6579246521;12.5;3;26.6541694403;
21;1;27.0;12.5;5;25.0;2;19.6870040894;12.5;6;26.7922235727;
22;1;27.0;12.5;5;25.0;3;20.0282497406;12.5;4;41.9393253326;
23;1;27.0;12.5;5;25.0;3;21.0613479614;13.5;4;42.8456480503;
24;2;27.0;12.5;4;25.0;3;22.0965213776;14.5;4;43.680670023;
25;2;27.0;12.5;4;25.0;3;22.1337909698;15.5;4;44.443580389;
26;2;27.0;12.5;5;25.0;3;22.1731643677;16.5;4;45.1368341446;
27;2;27.0;12.5;5;25.0;3;22.2146263123;17.5;5;45.7652738094;
28;2;27.0;12.5;6;25.0;4;22.2581386566;17.8853988647;4;46.3352491856;
29;2;27.0;12.5;6;25.0;4;22.3036365509;17.9957275391;4;46.8538210392;
30;2;27.0;12.5;6;25.0;4;22.3510303497;18.9957275391;4;47.3281238079;
31;2;27.0;12.5;6;25.0;5;22.4002056122;19.9957275391;3;47.6711919308;
32;2;27.0;12.5;7;25.0;5;21.625;20.9957275391;3;47.9035346508;
33;3;28.0;12.5;7;26.0;5;22.5032958984;21.9957275391;3;48.141512394;
34;3;29.0;13.0;7;26.1100000143;5;22.5568408966;22.0;3;48.3841423988;
