Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;6;21.0;1;8.0;12.0;6;20.0;
4;1;8.14999961853;10.5;6;21.8400001526;1;8.0;11.0;6;20.0;
5;1;8.27600002289;10.9200000763;6;22.5301437378;1;8.0;10.0;6;20.0;
6;2;9.27600002289;11.4650716782;5;24.086605072;1;9.0;10.0;6;20.0;
7;2;10.4194869995;11.543302536;5;24.6083432436;1;9.5;10.0;6;20.0;
8;2;10.5368766785;11.7641716003;4;25.2862184048;1;9.5;10.0;6;20.3999996185;
9;2;10.6893997192;12.0549411774;4;25.8457199335;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;10.8152866364;12.2827939987;4;26.3097169399;2;9.66343975067;10.6632003784;5;21.9903717041;
11;2;10.9196863174;12.4589796066;4;26.5115636587;2;9.94783401489;10.4951858521;5;23.1319121122;
12;2;12.9196863174;12.5;4;26.6398718357;2;10.2046804428;11.0209560394;5;24.1014695168;
13;2;14.9196863174;12.5;3;26.7769671679;2;11.9899349213;11.4571752548;5;24.9131449461;
14;2;16.0063591003;12.5;3;26.9230877161;2;13.9899349213;12.1982250214;5;25.5874900818;
15;2;17.0392360687;12.5;3;27.0784137249;2;15.7228336334;12.5128993988;5;26.1475405693;
16;2;18.0741844177;12.5;3;27.2430570126;2;17.0659427643;12.3113050461;5;26.6159290075;
17;2;19.1112289429;12.5;3;27.4170496464;2;18.0950222015;12.4808797836;5;26.7922235727;
18;2;19.6065406799;13.2251148224;4;27.6003332138;2;18.7228336334;13.0376672745;5;26.9393253326;
19;2;19.625;13.2800998688;4;27.7927491665;2;20.0613479614;12.5;5;27.0956480503;
