Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;12.0;6;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.0;11.0;6;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;8.0;10.0;6;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;9.0;10.0;6;20.0;
7;1;10.194486618;11.543302536;4;23.5283432007;1;9.5;10.0;6;20.0;
8;1;10.2938766479;11.7641716003;4;24.1098823547;1;9.5;10.0;6;20.3999996185;
9;1;10.4247236252;12.0549411774;3;24.5655879974;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;10.5272569656;12.2827939987;3;24.9179592133;1;9.66343975067;10.3632001877;6;20.9903717041;
11;1;10.6065406799;12.4589796066;4;25.0;2;9.72283363342;10.7951860428;5;23.0419120789;
12;2;13.5272569656;12.6999998093;3;26.0;2;10.184431076;11.0209560394;5;24.0443505049;
13;2;15.5272569656;12.5;3;26.0299999714;2;11.9770832062;11.4571752548;5;24.8968375921;
14;2;16.7590065002;12.5;3;26.0605909824;2;13.9770832062;11.8107032776;5;25.6209878922;
15;2;17.7658901215;12.5;3;26.091766119;2;15.9770832062;12.0916318893;5;26.2409451008;
16;2;18.7729034424;12.5;3;26.1235172749;2;17.0869598389;12.3113050461;4;26.7804714441;
17;2;19.7800483704;12.5;3;26.1558350325;2;18.1320438385;12.4808797836;4;27.0402543545;
18;2;19.625;12.5;3;26.1887089014;2;19.1818904877;12.5;4;27.2842636108;
19;2;19.625;12.5;3;26.2221269608;2;20.1389598846;12.5;3;27.5518820286;
20;2;19.625;12.5;5;26.2560760975;2;20.1991729736;12.5;4;27.8440244198;
