Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;12.0;6;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.0;11.0;6;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;8.0;10.0;6;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;9.0;10.0;6;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;1;9.5;10.0;6;20.0;
8;1;10.2938766479;11.7641716003;5;24.1098823547;1;9.5;10.0;6;20.3999996185;
9;1;10.4247236252;12.0549411774;5;24.5655879974;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;10.5272569656;12.2827939987;5;24.9179592133;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;10.6065406799;12.8589792252;5;26.0;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;13.5272569656;12.5;5;26.1299999952;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;15.5272569656;12.5;5;26.2754310369;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;16.8142280579;12.5;5;26.4377241135;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;17.8507442474;12.5;5;26.6183350086;1;13.7228336334;12.0916318893;6;24.6226100922;
16;2;18.8913803101;12.5;5;26.8187118769;1;14.7228336334;12.3113050461;6;24.9617595673;
17;2;19.936466217;12.5;5;27.0402543545;1;15.7228336334;12.4808797836;6;25.0;
18;2;19.625;13.5;6;27.2842636108;1;16.7228336334;12.5;7;25.0;
19;2;19.625;13.6421318054;6;27.5518820286;1;17.625;12.5;7;25.0;
20;2;19.625;13.7759408951;6;27.8440244198;1;17.625;12.5;7;25.0;
