Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
22;1;17.625;12.5;6;25.0;1;17.625;12.5;6;25.0;
23;1;17.625;12.5;6;25.0;1;17.625;12.5;7;25.0;
24;1;17.625;12.5;6;25.0;1;17.625;12.5;7;25.0;
25;1;17.625;12.5;6;25.0;1;17.625;12.5;7;25.0;
26;1;17.625;12.5;5;25.0;1;17.625;12.5;7;25.0;
27;1;17.625;12.5;5;25.0;1;17.625;12.5;7;25.0;
28;2;18.625;12.8000001907;4;26.0;1;17.625;12.5;6;25.0;
29;2;19.625;13.0;4;26.1299999952;1;17.625;12.5;6;25.0;
30;2;19.8792495728;12.5;4;26.2754310369;2;18.625;13.1000003815;5;26.0;
31;2;19.9119720459;12.5;3;26.4377241135;2;17.625;13.5;5;26.0499999523;
32;2;19.9484882355;12.5;3;26.6183350086;2;16.625;14.5;5;27.3519749641;
33;2;19.625;13.3091678619;3;26.8187118769;2;15.625;15.5;5;28.3903249502;
34;2;18.0342102051;13.5;3;27.0402543545;2;14.625;16.5;4;29.1995202303;
35;2;17.0840568542;14.5;4;27.2842636108;2;14.0;17.5;4;29.8207774162;
36;2;16.1389598846;15.5;4;27.5518820286;2;14.0;18.5;5;30.2946047783;
37;2;16.625;14.5;3;27.8440244198;2;14.0;19.5;4;30.3921557665;
38;2;17.625;13.9220123291;3;28.1613030434;2;14.0;20.5;4;30.4563041925;
39;2;16.3362922668;13.5;4;28.5039470196;2;14.0;21.5;4;30.5224741697;
40;3;16.625;13.5;3;28.871723175;2;14.0;22.5;4;30.5906432867;
41;3;17.625;14.4358615875;3;29.263862133;2;14.0;23.5;7;30.6607804298;
42;3;18.625;14.6319313049;3;29.6789975166;4;14.0;24.5;5;30.7328453064;
43;3;19.625;14.8394985199;4;30.1151270866;4;14.0;25.5;4;30.8067884445;
44;3;18.625;13.8394985199;4;30.5695996284;4;14.0;26.5;6;30.8825509548;
45;3;17.8781604767;14.5;4;31.0391392708;4;14.0;27.5;5;30.9600640535;
46;3;17.625;13.5;4;31.5199065208;4;14.0;28.5;6;31.0392494202;
47;3;16.625;13.5;5;32.007601738;4;14.0;29.5;7;31.120018959;
48;4;16.625;15.5;4;32.4976010323;4;14.0;30.5;7;31.2022752762;
49;4;18.625;17.5;4;32.9851250648;4;14.0;31.5;7;31.2859115601;
50;4;20.4216537476;19.5;4;33.465420723;4;14.0;32.5;9;32.3708124161;
51;4;21.5297203064;21.5;4;33.9339466095;4;15.0;33.5;10;32.4868535995;
52;4;21.635137558;22.5;4;34.3865451813;4;16.0;34.5;10;32.6044945717;
53;4;21.7369728088;22.5;5;35.8195896149;4;17.2386322021;32.5;11;32.7235894203;
54;4;22.8344078064;23.5;5;36.2700891495;4;18.2456474304;33.5;13;32.8439850807;
55;4;23.9267692566;24.5;4;36.6969380379;4;19.2527923584;34.5;14;32.9655214548;
56;4;24.0135440826;25.5;6;37.0985710621;5;20.2600631714;35.5;10;43.0880330801;
57;4;24.3471794128;26.5;6;37.4741171598;5;22.0;37.5;11;43.8113501072;
58;4;24.1690769196;27.5;7;37.8233479261;5;24.2749786377;39.5;12;44.5076980591;
59;4;24.2375888824;27.5;7;38.146594286;6;25.5249996185;40.3792533875;11;45.1714601517;
60;4;24.2999916077;27.5;8;38.4446542263;6;26.5249996185;39.5;12;45.7983694077;
61;4;22.2999916077;28.5;9;38.7186901569;6;27.5713863373;39.5;13;46.3855732679;
62;4;23.6044235229;27.5;9;38.9701317549;7;27.3771934509;39.452671051;12;46.9315884113;
63;4;24.2999916077;27.5;10;39.2005852461;7;27.786283493;37.5;14;47.4361739159;
64;4;24.4932441711;27.5;12;39.411752224;7;27.8799972534;36.5;14;47.9001350403;
65;4;22.8317260742;28.5;12;39.5569496155;7;27.964756012;35.5;13;48.3251105547;
66;4;23.4932441711;27.5;12;39.6105561256;7;28.0409698486;34.5;13;49.7133413553;
67;4;24.4932441711;27.5;13;39.6651450396;7;28.761592865;36.5;13;50.2274634838;
68;4;24.5499992371;27.5;15;39.72067523;7;30.1699810028;36.5;12;51.7340672016;
69;4;24.5499992371;27.5;15;39.7771017551;7;31.5264091492;38.5;12;52.3989537954;
70;4;24.5499992371;27.5;13;39.8343759775;7;32.2721138;40.5;12;52.9466658831;
71;4;24.5499992371;28.4171886444;13;39.8924454451;7;32.9881668091;42.5;13;53.5466253757;
72;4;24.9757995605;27.5;14;39.9512542486;8;32.3650741577;44.5;12;54.2105338573;
73;4;24.5499992371;27.5;13;40.0107431412;8;32.3036880493;45.7437477112;12;54.9443030357;
74;4;24.5499992371;27.5;13;41.501064539;8;33.386428833;44.5;13;55.7534998655;
75;4;24.8627510071;28.0;14;42.7337524891;8;33.5522766113;44.5;13;56.6430124044;
76;5;23.0382518768;29.3899993896;13;43.7448222637;8;33.7366409302;44.5;14;57.6166497469;
77;5;22.1720180511;30.6872596741;13;44.5723390579;8;33.9403877258;44.5;14;60.3248314857;
78;5;22.2593841553;31.9097423553;14;45.1039466858;8;33.4844169617;46.0800018311;14;63.8103275299;
79;5;23.2999992371;30.0;15;45.4263541698;8;35.8695678711;46.5082702637;14;66.2585498095;
80;6;24.8969535828;29.0;14;45.7229166031;9;35.1310806274;49.8158721924;13;68.5558474064;
81;6;25.9229030609;29.0;13;45.8856067657;9;36.0765533447;52.0;14;70.4359531403;
82;6;25.6749992371;30.0;14;46.0043320656;9;34.8000030518;50.0;14;72.3964694738;
83;6;25.6749992371;31.0;15;46.1243751049;9;34.8000030518;51.0;15;74.4411303997;
84;6;25.6749992371;32.0;16;46.2454640865;9;32.8000030518;52.0;15;76.2633631229;
85;6;25.6749992371;33.0;13;46.367316246;9;31.8000011444;53.0;16;78.1009001732;
86;6;25.6749992371;34.0;13;46.4896402359;10;30.8000011444;54.0;15;79.9325489998;
87;6;25.6749992371;35.0;13;46.612139225;10;29.8000011444;55.0;15;82.7372965813;
88;6;25.6749992371;35.8060684204;15;46.7345135212;10;29.8000011444;57.0;15;84.5255670547;
89;6;25.6749992371;35.8672561646;17;46.8564636707;10;29.8000011444;59.0;16;86.2509522438;
90;6;25.6749992371;35.9282302856;17;46.9776930809;10;30.6000003815;61.0;17;87.8998999596;
91;6;23.6749992371;36.9888458252;17;47.0979113579;10;31.6000003815;63.0;17;89.4627974033;
92;6;22.6749992371;38.0489578247;18;47.2168364525;10;30.6000003815;63.0;18;91.9340366125;
93;6;22.2999992371;39.108417511;18;47.334197998;10;30.6000003815;67.0;18;93.3088630438;
94;6;22.2999992371;40.167098999;18;47.4497389793;10;31.6000003815;71.0;19;94.5662975311;
95;6;22.2999992371;41.2248687744;19;47.5632190704;10;31.6000003815;75.0;19;95.7382650375;
96;6;22.2999992371;42.2816085815;19;47.6744146347;10;31.6000003815;79.0;21;96.8295753002;
97;6;22.2999992371;43.3372077942;19;47.7831220627;10;31.6000003815;83.0;21;97.8457909822;
98;6;22.2999992371;44.3915634155;19;47.8891582489;10;31.8600635529;85.9278564453;22;98.6467385292;
99;6;22.2999992371;45.4445800781;20;47.9923605919;10;31.6000003815;88.7847671509;22;99.400365591;
100;6;22.2999992371;46.496181488;21;48.0925893784;10;31.8749790192;89.9778137207;21;99.9826567173;
