Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
21;1;17.625;12.5;7;25.0;2;19.9185829163;12.5;4;26.3530313969;
22;2;17.625;12.5;7;25.0;2;19.9294319153;12.5;4;26.4023760557;
23;2;17.625;12.5;7;25.0;2;19.9405345917;12.5;4;26.4528282881;
24;2;17.625;12.5;7;25.0;2;19.9518871307;12.5;4;26.5043625832;
25;2;17.625;12.5;6;25.0;2;19.9634819031;12.5;4;26.5569496155;
26;2;17.625;12.5;6;25.0;2;19.9753131866;12.5;4;26.6105561256;
27;2;17.625;12.5;6;25.0;2;19.9873752594;12.5;4;26.6651450396;
28;2;17.625;12.5;6;25.0;2;19.9996566772;12.5;4;26.72067523;
29;2;17.625;12.5;6;25.0;2;20.0121517181;12.5;4;26.7771017551;
30;2;17.625;12.5;6;25.0;2;18.024848938;13.5;4;26.8343759775;
31;2;15.625;13.5;6;25.0;2;17.0377349854;14.5;4;26.8924454451;
32;2;14.625;14.5;7;25.0;2;16.0508003235;15.5;4;26.9512542486;
33;2;13.625;15.5;8;25.0;2;15.064031601;16.5;5;27.0107431412;
34;3;13.625;17.0;7;26.0;2;14.4524173737;17.5;5;27.0708494186;
35;3;14.0;17.5;7;26.0900000334;2;14.4659414291;18.5;6;27.1315076351;
36;3;15.0;16.0450000763;7;26.1871190071;2;14.0;19.5;6;27.1926498413;
37;3;16.0;15.0935592651;6;26.2917383909;2;14.0;20.5;6;27.2542052269;
38;3;17.0;13.5;6;26.4042263031;2;14.0;21.5;6;27.3161010742;
39;3;18.0;12.5;6;26.5249304771;2;14.0;22.5;7;27.3782629967;
40;3;19.0;12.5;6;26.6541694403;2;14.0;23.5;7;27.4406147003;
41;3;17.0;13.5;7;26.7922235727;2;14.0;24.5;8;27.5030794144;
42;3;16.0;14.5;8;26.9393253326;2;14.0;25.5;9;27.5655794144;
43;3;15.4363479614;15.5;8;27.0956480503;2;14.0;26.5;10;27.628036499;
44;3;14.4715213776;16.5;8;27.261295557;3;15.0;28.2000007629;9;28.690372467;
45;3;14.0;17.5;8;27.4362905025;3;16.0;29.2000007629;10;28.7825100422;
46;3;14.0;18.5;8;27.6205644608;3;16.6193141937;29.5;11;28.874963522;
47;3;14.0;19.5;8;27.8139474392;3;17.0;28.5;12;28.9676504135;
48;3;14.0;20.5;8;28.016159296;3;16.6470737457;28.5;12;29.0604887009;
49;3;14.0;21.5;10;28.2268030643;3;16.6608181;29.5;14;29.1533969641;
50;3;14.0;22.5;10;28.445360899;3;17.0;28.5;14;29.2462950945;
51;3;15.0;21.5;10;28.6711919308;3;18.0;29.5;14;29.3391041756;
52;3;16.0;21.5;10;28.9035346508;3;19.0;30.5;15;29.4317467213;
53;3;17.0;21.5;10;29.141512394;3;20.7145252228;31.5;15;29.5241472721;
54;3;18.0;21.5;11;29.3841423988;3;21.0;32.5;15;29.6162321568;
55;3;19.0;22.5;12;29.6303496361;3;21.625;32.5;15;29.7079302073;
56;3;19.625;22.5;12;29.8789830208;3;21.625;31.5;16;29.7991728783;
57;3;19.625;22.5;13;30.1288366318;3;21.625;30.5;16;29.8898937702;
58;3;19.625;22.5;13;30.3786706924;3;21.625;29.5;17;29.980029583;
59;3;19.625;22.5;13;30.6272368431;3;21.625;28.5;17;30.0695198774;
60;3;19.625;22.5;14;30.8733024597;3;21.625;27.5;18;30.1583067179;
61;3;19.625;22.5;15;31.1156759262;3;21.625;27.5;18;30.2463353872;
62;3;19.625;22.5;15;31.353228569;3;21.625;28.5;19;30.3335541487;
63;3;19.625;22.5;14;31.5849161148;3;21.625;29.5;18;30.4199140072;
64;3;19.625;22.5;15;31.8097963333;3;21.625;27.5;18;30.505369544;
65;3;19.625;22.5;15;32.0270428658;3;21.625;28.5;19;30.5898776054;
66;3;19.625;22.5;16;32.2359538078;3;21.625;29.5;19;30.6733983755;
67;3;19.625;22.5;15;32.4359588623;3;21.625;30.2276325226;18;30.7558946609;
68;3;19.625;22.5;14;32.6266198158;3;21.625;30.2577285767;19;30.8373323679;
69;3;19.625;22.5;15;32.8076286316;3;22.5208129883;29.2577285767;16;30.8957372904;
70;3;19.625;23.5;16;32.9788007736;3;22.5249996185;27.5;17;30.9356285334;
71;3;19.625;24.5;16;33.1400680542;3;22.5249996185;28.5;17;30.9755871296;
72;3;20.625;22.5;16;33.2914676666;3;22.5249996185;28.8829116821;17;31.015581131;
73;3;21.4905796051;22.5;16;33.4331302643;3;22.9785060883;27.5;17;31.0555787086;
74;3;19.625;23.5;17;33.5652666092;4;22.9875049591;27.5;17;31.0955479145;
75;3;20.625;22.5;17;33.6881551743;4;22.5249996185;28.5;18;31.135456562;
76;3;19.625;23.5;17;33.8021306992;4;23.0054779053;27.5;18;31.17527318;
77;2;17.625;17.5;18;25.0;5;22.5249996185;28.5;17;40.0170967579;
78;2;17.625;17.5;18;25.0;5;24.0233669281;28.5;17;40.162072897;
79;2;17.625;17.5;19;25.0;5;25.0322628021;29.5;16;41.5303552151;
80;2;17.625;17.5;19;25.0;5;23.8500003815;33.0;16;42.6645100117;
81;3;17.625;17.5;18;26.0;5;24.9791984558;34.0549926758;17;43.5989980698;
82;4;17.8500003815;18.0;14;41.7800006866;5;24.1592674255;36.3959007263;18;44.3698272705;
83;4;19.0255012512;19.3899993896;13;43.4245166779;5;25.8226451874;33.9097442627;18;44.8622717857;
84;4;20.1592674255;20.6872596741;13;44.8244590759;5;26.9087123871;34.0;18;45.1605324745;
85;4;20.2593841553;21.9097423553;13;45.8543777466;5;27.3563079834;35.0;18;46.4454562664;
86;4;20.2999992371;23.0;14;46.5945529938;5;28.6198234558;36.8834724426;19;46.7012624741;
87;4;20.2999992371;24.0;14;47.2277812958;6;30.2737846375;36.0;18;48.8092794418;
88;4;20.2999992371;25.0;14;47.7608165741;7;26.6175003052;40.0;17;50.5564250946;
89;4;20.2999992371;26.0;13;48.2032966614;7;25.6800727844;44.0;15;51.9985176325;
90;4;20.2999992371;27.0;14;48.5662899017;7;24.7377147675;47.1756973267;15;53.1965709925;
91;4;20.2999992371;28.0;14;48.8611507416;7;26.5170555115;45.0679702759;15;54.0352983475;
92;3;20.2999992371;29.0;14;49.0;8;26.838602066;47.1756973267;14;54.6353166103;
93;3;20.2999992371;30.0;15;49.0;8;27.8821983337;49.1756973267;14;55.2118060589;
94;4;20.2999992371;31.0;14;49.0;8;28.9215393066;50.5169448853;16;56.7647205591;
95;4;20.2999992371;32.0;14;49.0;9;31.6934566498;50.5169448853;16;57.3841981888;
96;4;20.2999992371;33.0;15;49.0;9;31.8885574341;53.5169448853;14;57.9129445553;
97;4;20.2999992371;34.0;15;49.0;9;33.0584182739;54.0;14;58.3894437551;
98;4;20.2999992371;35.0;14;49.0;9;32.8184013367;56.0;13;58.8641881943;
99;4;20.2999992371;36.0;12;49.0;10;31.9000015259;59.0;12;59.3369232416;
100;4;20.2999992371;37.0;13;49.0;10;31.9000015259;62.0;12;59.8074971437;
