Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.0;4;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;10.0;3;20.0;
5;1;10.0;10.0;5;20.0;1;8.0;10.0;3;20.0;
6;1;11.0;10.0;5;20.0;1;9.0;10.0;3;20.0;
7;1;11.0;10.0;4;20.3999996185;1;9.5;10.0;3;20.0;
8;1;11.1199998856;10.1999998093;4;20.7264003754;1;9.5;10.0;3;20.3999996185;
9;1;11.2179203033;10.3632001877;4;20.9903717041;1;9.59000015259;10.1999998093;3;20.7264003754;
10;1;11.2971115112;10.4951858521;4;22.0419120789;1;9.66343975067;10.3632001877;3;20.9903717041;
11;2;11.9125738144;11.0209560394;3;23.9143505096;1;9.72283363342;10.4951858521;3;22.0419120789;
12;2;12.1743059158;11.4571752548;2;24.661406517;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;14.9125738144;11.8107032776;3;25.2644476891;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;16.9125728607;12.0916318893;3;25.7461636066;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;17.949640274;12.3113050461;3;26.1288670301;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;18.9627056122;12.4808797836;3;26.211841464;1;14.7228336334;12.3113050461;4;24.9617595673;
17;2;19.9761257172;12.5;3;26.2577478886;1;15.7228336334;12.4808797836;4;25.0;
18;2;20.9898986816;12.5;3;26.3048160076;1;16.7228336334;12.5;4;25.0;
19;2;21.8914451599;12.5;4;26.3530313969;1;17.625;12.5;5;25.0;
20;2;21.9059104919;12.5;5;26.4023760557;1;17.625;12.5;6;25.0;
21;2;21.9207134247;12.5;6;26.4528282881;1;17.625;12.5;6;25.0;
22;2;21.9358482361;12.5;6;26.5043625832;1;17.625;12.5;6;25.0;
23;2;21.9513092041;12.5;6;26.5569496155;1;17.625;12.5;7;25.0;
24;2;21.9670848846;12.5;6;26.6105561256;1;17.625;12.5;7;25.0;
25;2;21.5;12.902639389;7;26.6651450396;1;17.625;12.5;7;25.0;
26;2;21.5;12.9162864685;7;26.72067523;1;17.625;12.5;7;25.0;
27;2;21.5;13.1882705688;7;26.7771017551;1;17.625;12.5;8;25.0;
28;2;22.0331306458;12.5;7;26.8343759775;1;17.625;12.5;8;25.0;
29;2;21.5;13.2337503433;7;26.8924454451;1;17.625;12.5;8;25.0;
30;2;22.0677337646;12.5;7;26.9512542486;1;17.625;12.5;7;25.0;
31;2;22.0853767395;12.5;7;27.0107431412;1;17.625;12.5;7;25.0;
32;2;21.5;13.3042974472;6;27.0708494186;2;17.625;12.5;6;25.0;
33;2;22.1212539673;12.5;6;27.1315076351;2;17.625;12.5;6;25.0;
34;2;21.5;13.3526029587;6;27.1926498413;2;17.625;12.5;6;25.0;
35;2;21.5;13.3770599365;6;27.2542052269;2;17.625;12.5;6;25.0;
36;2;21.5;13.4016819;6;27.3161010742;2;17.625;12.5;6;25.0;
37;2;22.1948299408;12.5;6;27.3782629967;2;17.625;12.5;6;25.0;
38;2;22.2134780884;12.5;7;27.4406147003;2;17.625;12.5;7;25.0;
