Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
37;2;14.0;22.4762458801;10;27.5030794144;3;15.625;13.5;6;35.8979701996;
38;2;15.0;20.5012321472;10;27.5655794144;3;16.0;14.5;8;36.2360286713;
39;2;14.0;21.5262317657;11;27.628036499;3;16.5281066895;15.5;8;36.5465888977;
40;2;14.0;22.5512142181;12;27.690372467;3;15.5281066895;14.5;8;36.8298740387;
41;2;15.0;20.5761489868;12;27.7525100708;3;15.5281066895;14.5;9;37.0865974426;
42;3;14.0;21.6010036469;10;42.8143725395;3;15.0;13.5;10;37.3178625107;
43;3;16.0;20.625749588;12;43.6258842945;3;15.0;13.5;9;37.5250654221;
44;3;16.8627662659;21.5;12;44.356345892;3;15.0;13.5;9;37.7098016739;
45;3;17.0;21.5;12;45.0048518181;3;16.0;14.5;10;37.8737831116;
46;3;18.899269104;20.5;12;45.5738558769;3;17.0;15.5;9;38.0;
47;3;19.9172763824;20.5;13;46.0683035851;3;16.0;14.5;9;38.0;
48;3;20.0;23.5;13;46.4947605133;3;16.0;14.5;9;38.0;
49;3;21.0;26.5;13;46.8606233597;3;17.9249992371;16.5;9;38.0;
50;3;22.0;28.5;15;47.1734864712;3;18.9249992371;18.5;10;38.0;
51;3;23.0;30.5;16;47.346971035;3;19.9249992371;20.5;11;38.0;
52;3;23.5;32.5;16;47.4022974968;3;20.9249992371;21.5;11;38.0;
53;3;23.5;34.5;16;47.4566559792;3;21.9249992371;22.5;11;38.0;
54;3;24.5;34.5;17;47.5100040436;3;22.5499992371;22.5;12;38.0;
55;3;23.5;36.5;17;47.5623030663;3;22.5499992371;22.5;12;38.0;
56;4;23.5;37.9249191284;14;71.6135182381;3;22.5499992371;22.5;13;38.0;
57;4;25.5;38.5;15;72.8636198044;3;22.5499992371;22.5;13;38.0;
58;4;26.5990867615;40.5;15;73.8701794147;3;22.5499992371;22.5;14;38.0;
59;4;27.6137733459;42.5;16;74.6614794731;3;22.5499992371;22.5;14;38.0;
60;5;28.628112793;44.5;16;75.2727208138;3;22.5499992371;22.5;14;38.0;
61;7;29.6420974731;45.7999992371;13;81.4895367622;3;22.5499992371;22.5;15;38.0;
62;7;31.6557235718;46.7999992371;13;81.8191180229;3;22.5499992371;22.5;15;38.0;
63;7;33.6689834595;47.7999992371;13;82.0295710564;3;22.5499992371;22.5;15;38.0;
64;7;34.6818847656;48.7999992371;12;82.2333416939;3;22.5499992371;22.5;16;38.0;
65;7;35.6944160461;49.7999992371;12;82.4081306458;3;22.5499992371;22.5;17;38.0;
66;7;36.7000007629;50.7999992371;12;83.5582008362;3;22.5499992371;22.5;18;38.0;
67;7;38.7000007629;52.7999992371;9;84.7319433689;3;22.5499992371;22.5;16;38.0;
68;7;41.7000007629;55.7999992371;9;84.9897938967;3;22.5499992371;22.5;16;38.0;
69;7;43.7000007629;58.7999992371;9;85.2487714291;3;22.5499992371;22.5;17;38.0;
70;7;45.056137085;61.7999992371;11;86.1085095406;4;22.5499992371;22.5;16;38.0;
71;7;45.6910820007;65.199005127;12;88.8483241796;4;22.5499992371;22.5;15;38.0;
72;7;46.4430046082;68.6154174805;13;91.0704026222;4;22.5499992371;22.5;15;38.0;
73;7;47.0339813232;69.9375610352;14;92.8678737879;4;22.5499992371;22.5;15;38.0;
74;7;45.4955787659;51.0596122742;13;73.0747253895;5;22.5499992371;22.5;15;58.7567005157;
75;7;45.7492713928;51.4072647095;13;73.6935874224;5;23.5499992371;23.5;15;58.581029892;
76;7;45.8886528015;51.6170692444;15;74.1361508369;5;24.5499992371;24.5;13;59.4229278564;
77;8;42.5684051514;53.7311553955;13;74.5831365585;5;22.7750015259;27.0;13;60.9150133133;
78;8;42.6270370483;53.8399620056;13;75.0346729755;5;22.0255012512;29.3899993896;13;62.1139965057;
79;8;42.1619262695;54.9436950684;13;75.4195333719;5;22.1592674255;31.6872596741;14;62.8695478439;
80;9;40.4033355713;56.9784507751;12;75.8051593304;5;22.2593841553;32.9097442627;14;63.3240308762;
81;9;41.4332351685;57.9967918396;12;77.2004241943;5;21.2593841553;31.9097423553;14;63.5640974045;
82;9;40.4622001648;62.0240859985;13;77.6646273136;5;21.2593841553;31.9097423553;15;63.773223877;
83;9;40.4902038574;66.0518493652;14;78.1398558617;5;21.2593841553;31.9097423553;16;63.9544582367;
84;9;39.9000015259;70.0240859985;15;78.6251215935;5;20.6241378784;32.9097442627;17;64.0;
85;9;40.9000015259;74.0240859985;16;79.1192508936;5;21.6343841553;31.9097423553;17;64.0;
86;9;41.9000015259;78.0240859985;14;79.620895505;6;22.6343841553;31.9097423553;16;64.0;
87;9;42.9000015259;77.0240859985;15;80.1285465956;6;23.6343841553;32.0;16;64.0;
88;9;43.9000015259;78.0240859985;15;80.6405601501;6;24.6343841553;33.0;15;64.0;
89;9;44.9000015259;80.0240859985;16;81.1551843882;6;25.6343841553;34.0;15;64.0;
90;9;45.9000015259;81.1999969482;17;81.6705980301;6;25.6749992371;35.0;14;64.0;
91;9;45.9000015259;83.1999969482;19;82.1849483252;6;25.6749992371;36.0;14;64.0;
92;9;45.9000015259;84.6799545288;20;82.6446996927;6;25.6749992371;37.0;14;64.0;
93;9;45.9000015259;85.7989959717;19;83.0940613747;6;23.6749992371;39.0;14;64.0;
94;9;45.9000015259;86.916015625;20;83.5399906635;6;24.6749992371;39.0;14;64.0;
95;9;45.9000015259;88.0303497314;21;83.9808213711;6;25.6749992371;40.0;15;64.0;
96;9;45.9000015259;92.2444610596;23;84.4150371552;6;25.6749992371;41.0;15;64.0;
97;9;45.9000015259;94.3919372559;21;84.841293335;6;23.6749992371;43.0;15;64.0;
98;9;45.9000015259;97.017326355;21;85.2584311962;6;22.6749992371;45.0;15;64.0;
99;9;45.9000015259;99.2124633789;21;85.6654863358;6;22.2999992371;46.7000007629;15;64.0;
100;9;45.9000015259;101.402168274;24;86.0616869926;6;22.2999992371;47.7000007629;15;64.0;
101;9;45.9000015259;103.586051941;26;86.4464454651;6;22.2999992371;48.7000007629;16;64.0;
102;9;45.9000015259;105.763839722;27;86.81934762;6;22.2999992371;49.7000007629;16;64.0;
103;9;45.9000015259;107.935333252;28;87.1801357269;6;22.2999992371;50.7000007629;16;64.0;
104;9;45.9000015259;110.100440979;30;87.528689146;6;22.2999992371;51.7000007629;17;64.0;
105;9;45.9000015259;112.259132385;30;88.5957033634;6;22.2999992371;52.7000007629;12;64.0;
106;9;45.9000015259;114.515068054;31;89.6777374744;6;22.2999992371;53.7000007629;10;64.0;
107;10;45.9000015259;116.775215149;29;111.770382166;5;20.2999992371;35.0;11;43.0;
