Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;9.0;11.0;5;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;10.0;10.0;5;20.0;
6;1;8.55000019073;8.5;5;17.0;1;11.0;10.0;5;20.0;
7;1;8.82499980927;8.5;5;17.0;1;12.0;10.0;5;20.0;
8;1;8.82499980927;8.5;5;17.0;1;13.0;10.0;5;20.3999996185;
9;1;8.82499980927;8.5;5;17.3400001526;2;14.0;10.5;4;21.7264003754;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;14.7768793106;10.3632001877;4;22.9494274855;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;15.3272428513;10.9097137451;3;24.0070346594;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;15.8031663895;11.3658018112;3;24.9122858047;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;18.3926868439;11.7372808456;3;25.6857330799;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;20.3926868439;12.0336990356;3;26.3512378931;
15;1;12.0206890106;10.1240053177;5;20.8052330017;2;21.6371631622;12.2662630081;3;26.9327886105;
16;1;13.0206890106;10.4026165009;5;21.2618598938;2;22.7368564606;12.446267128;3;27.2842636108;
17;1;14.0206890106;10.6309299469;5;21.6314201355;2;23.846660614;12.5;3;27.5518820286;
18;1;15.0206890106;10.8157100677;5;21.9274635315;2;24.9670906067;12.5;4;27.8440244198;
19;1;16.0206890106;10.9637317657;5;22.0;2;26.0985527039;12.5;4;28.1613030434;
20;1;16.9500007629;11.0;5;22.0;2;26.672586441;12.5;5;28.5039470196;
21;1;16.9500007629;11.0;5;22.0;2;26.8267765045;12.5;5;28.871723175;
22;1;16.9500007629;11.0;6;22.0;2;26.992275238;12.5;5;29.263862133;
23;1;16.9500007629;11.0;7;22.0;2;27.1687374115;12.5;5;29.6789975166;
24;1;16.9500007629;11.0;7;22.0;2;27.3555488586;12.5;5;30.1151270866;
25;1;14.9500007629;12.0;7;22.0;2;25.5518074036;13.5;5;30.5695996284;
26;1;13.9500007629;13.0;7;22.0;2;24.7563209534;14.5;5;31.0391392708;
27;1;12.9500007629;14.0;7;22.0;2;23.7563209534;13.5;5;31.5199065208;
28;2;12.0;15.0;6;39.1025505066;2;22.7563209534;13.5;5;32.007601738;
29;2;13.0;16.0;6;39.9828948975;2;22.25;13.5;5;32.4976010323;
30;3;14.0;17.0;5;40.7502441406;2;21.25;13.5;5;32.9851250648;
31;3;15.0;18.0;5;41.4064559937;2;21.25;14.5;5;33.465420723;
32;3;16.0;19.0;5;41.9582862854;2;21.25;15.5;5;33.9339466095;
33;3;17.0;20.0;5;42.4156723022;2;21.25;16.5;5;34.3865451813;
34;3;18.0;21.0;5;42.7901630402;2;20.25;15.5;5;34.8195896149;
35;3;19.0;22.0;6;43.0936660767;2;20.25;15.5;7;35.2300891876;
36;3;20.0;23.0;6;43.25;2;20.25;15.5;7;35.6157541275;
37;3;20.375;24.0;6;43.25;2;21.25;16.5;7;35.9750175476;
38;3;20.375;25.0;7;43.25;2;20.25;15.5;7;36.307009697;
39;3;20.375;26.0;7;43.25;2;20.25;15.5;7;36.6115064621;
40;3;20.375;27.0;8;43.25;2;22.25;17.5;7;36.8888463974;
41;3;20.375;28.0;8;44.25;2;24.25;19.5;7;37.1398382187;
42;3;21.375;29.0;8;44.2899999619;2;26.25;21.5;7;37.3656587601;
43;3;22.375;30.0;9;44.3311839104;2;27.8145465851;22.5;8;37.5677556992;
44;3;24.375;28.7568283081;9;44.3735535145;3;29.9054908752;23.5;7;38.747756958;
45;3;24.375;29.0;10;44.4171074629;4;29.9054908752;25.5;6;38.9973896742;
46;4;25.375;30.8169746399;8;59.461841464;4;28.9054908752;26.5;6;39.1871190071;
47;4;27.7385520935;29.0;9;60.2577478886;4;28.9054908752;28.5;7;39.2917383909;
48;4;27.375;31.8804225922;10;60.9741904736;4;28.1000003815;30.5;7;39.4042263031;
49;5;28.7664451599;32.8804244995;9;61.6103212833;4;27.1000003815;32.4829597473;7;39.5249304771;
50;5;29.7809104919;34.8804244995;10;62.1686457396;4;26.1000003815;33.5674514771;9;39.6541694403;
51;6;30.7957115173;36.8804244995;11;62.6541546583;4;25.1000003815;34.6579170227;9;39.7922235727;
52;6;31.8108482361;38.8804244995;12;63.0734524727;4;24.1000003815;35.7545547485;8;39.9393253326;
53;6;32.776309967;40.0;12;63.4339675903;4;23.1000003815;36.8575286865;8;40.0956480503;
54;6;32.7920837402;40.0;12;63.7433190346;4;22.1000003815;37.9669532776;9;40.261295557;
55;6;32.8081665039;40.0;11;63.9151450396;5;21.8500003815;39.0829086304;8;41.4362905025;
56;6;32.8245429993;40.0;11;63.97067523;5;22.8500003815;41.2054023743;8;41.6705644131;
57;6;32.8412017822;40.0;12;64.0271017551;5;24.8500003815;41.5;8;41.9159224033;
58;6;32.8581314087;40.0;12;65.0843759775;5;24.3458881378;44.5;8;42.1721092463;
59;7;33.8753128052;41.0;11;66.3424454927;5;23.8500003815;47.5;8;42.4387477636;
60;7;35.3250007629;43.0;11;66.6788542271;5;24.3953762054;49.7587623596;8;42.715334177;
61;7;36.9103775024;45.5;12;67.0607560873;5;24.8500003815;49.6477432251;9;44.0012352467;
62;7;36.9282226562;47.5;12;67.4946422577;5;27.1005573273;50.5;12;44.3256903887;
63;7;36.9462547302;49.5;12;67.987369895;5;26.8500003815;51.4745101929;13;44.6584075689;
64;8;36.9644546509;50.5;11;68.5459092855;5;27.8500003815;52.5194129944;14;46.4840933084;
65;8;36.9827957153;50.5;11;69.1769659519;5;26.8500003815;54.5963134766;14;48.0639206171;
66;8;37.0012626648;50.5;12;70.886459589;5;27.6071643829;52.5;15;49.4326537848;
67;9;38.0198287964;51.5;11;71.6788551807;5;26.8500003815;52.0947418213;16;50.6269494295;
68;9;39.0384788513;52.5;11;74.8937562704;5;24.7210292816;51.1174049377;17;51.5329140425;
69;9;37.3158683777;54.7849998474;11;77.8865296841;5;25.7825622559;52.1406517029;17;52.2356212139;
70;9;38.5506134033;55.6178970337;11;80.7021973133;5;26.8500003815;54.164478302;18;52.9167290926;
71;9;39.7478218079;57.0236320496;11;84.3789329529;6;28.7295074463;55.845249176;18;53.4664882421;
72;10;41.5925216675;58.3474121094;10;86.802306056;6;24.7295074463;58.9800796509;20;53.973097682;
73;10;42.5023117065;59.5;11;88.7230987549;7;23.7295074463;62.1199760437;19;54.4801802635;
74;11;43.39220047;60.5;10;90.639814496;7;22.7295074463;65.2647399902;21;54.9858837128;
75;11;40.6020050049;63.3007202148;10;93.5476748943;7;24.7295074463;65.2393188477;21;55.4884511232;
76;11;39.5999984741;67.3155822754;11;95.4885638952;7;26.1752166748;67.2393188477;21;55.9862445593;
77;11;40.5999984741;68.3305511475;11;97.3374150991;7;28.2588844299;67.2393188477;21;56.4777592421;
78;11;38.5999984741;71.3456115723;12;100.063109636;7;27.3445510864;69.2393188477;21;56.9616342783;
