Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;9.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;10.0;10.0;6;20.0;
6;1;8.55000019073;8.5;4;17.0;1;11.0;10.0;6;20.0;
7;1;8.82499980927;8.5;4;17.0;1;12.0;10.0;6;20.0;
8;1;8.82499980927;8.5;4;17.0;1;13.0;10.0;6;20.3999996185;
9;1;8.82499980927;8.5;4;17.3400001526;2;14.0;10.5;5;21.7264003754;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;14.7768793106;10.3632001877;5;22.8494274616;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;15.282242775;10.9097137451;5;23.7921946049;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;15.7064886093;11.3658018112;5;24.5663278103;
13;2;9.22696018219;9.79324531555;4;20.5780620575;2;18.2960090637;11.7372808456;5;25.1909153461;
14;2;11.2456893921;9.78903102875;4;21.3230106831;2;20.2960090637;12.0336990356;5;25.6883610487;
15;2;13.2456893921;10.5540056229;4;21.960051775;2;21.3388690948;12.2662630081;5;26.0812431574;
16;2;15.2456893921;10.4026165009;4;22.5015021563;2;22.3536624908;12.446267128;5;26.2221269608;
17;2;16.0206890106;11.1267871857;4;22.9610648155;2;23.3687000275;12.5;5;26.2560760975;
18;2;17.0206890106;11.3475675583;4;23.3524484634;2;24.3839759827;12.5;5;26.2905418873;
19;2;18.0206890106;11.5337257385;4;23.5258028507;2;25.3994865417;12.5;5;26.3255085945;
20;2;18.9500007629;11.6103210449;5;23.6322153807;2;25.8464794159;12.5;5;26.3609591722;
21;2;18.9500007629;11.6528863907;5;23.7443124056;2;25.8624305725;12.5;6;26.3968753815;
22;2;19.3424720764;11.0;5;23.8621526957;2;25.8785934448;12.5;6;26.4332377911;
23;2;18.9500007629;11.9310760498;5;23.9857594967;3;25.25;12.5;6;26.4700255394;
24;2;18.9500007629;11.9928798676;5;24.1151165962;3;25.25;12.5;6;26.5072168112;
25;2;17.425901413;12.0;5;24.2501642704;3;25.25;12.5;6;26.5447884798;
26;2;16.456287384;13.0;5;24.3907959461;3;25.25;12.5;6;26.5827163458;
27;2;15.4879302979;14.0;4;24.5368545055;3;25.25;12.5;6;26.6209751368;
28;2;14.5707921982;15.0;6;24.6881308556;3;25.25;12.5;6;26.6595385075;
29;3;14.6048297882;16.0;5;24.8443615437;4;25.25;12.5;4;31.6983793974;
30;3;14.6399812698;17.0;6;25.005228281;4;24.25;13.5;4;31.8874697685;
31;3;14.6761760712;18.0;5;25.1703586578;4;24.25;14.5;4;32.0735553503;
32;3;14.7133312225;19.0;5;25.3393273354;4;24.25;15.5;4;32.2562408447;
33;3;14.7513484955;20.0;5;25.5116591454;4;25.0673274994;16.5;4;32.4351683855;
34;3;14.7901229858;21.0;5;25.6868326664;4;24.5958251953;17.5;4;32.6100212336;
35;3;14.8295373917;22.0;5;25.8642861843;4;23.6745090485;18.5;4;32.7805248499;
36;3;14.8694648743;23.0;5;27.0434236526;4;22.7512359619;19.5;4;32.946447134;
37;3;15.9097709656;24.0;5;27.3636218309;4;21.8259010315;20.5;5;33.1075983047;
38;3;16.9503154755;25.0;5;27.7022436857;4;20.8984184265;21.5;5;33.2638306618;
39;4;17.2830047607;26.0;4;43.0604832172;4;21.9687232971;21.5;6;33.4150359631;
40;4;17.0;29.0;4;44.1895855665;4;22.0937690735;22.5;6;33.561144352;
41;4;18.0;31.5079078674;5;45.2601884604;4;24.1025161743;23.5;6;33.7021214962;
42;4;19.0;33.7088317871;5;46.2726929188;4;24.1870803833;25.5;7;33.8379647732;
43;4;20.0;35.9327087402;7;47.2307672501;4;25.2303504944;27.5;7;33.968701601;
44;4;22.0;34.9430465698;7;48.1403985023;4;27.2713890076;27.5;7;35.0943851471;
45;4;22.0;36.3701667786;8;49.0089297295;4;26.3424720764;29.5;8;35.2550916672;
46;4;23.0;37.8208580017;9;49.8441615105;4;26.3967914581;31.5;9;35.4121015072;
47;4;25.0;36.2954292297;9;50.6536064148;5;26.9354457855;34.5;8;36.5340542793;
48;4;25.0;37.7937583923;11;51.3501992226;5;27.3999996185;35.5;9;36.635923028;
49;4;26.0;39.3151779175;11;51.9537630081;5;28.9251976013;37.2141723633;10;36.7388385534;
50;4;28.5499992371;38.8276100159;12;52.5792922974;5;29.3999996185;39.089050293;11;36.8427611589;
51;4;29.9865493774;39.0;13;53.2237014771;5;30.9659862518;39.2671012878;9;36.9476481676;
52;4;31.0169372559;39.0;14;53.8830528259;5;29.9871673584;37.5;9;37.0534543991;
53;4;32.0459899902;39.0;14;54.552611351;5;29.3999996185;38.4471206665;9;37.1601319313;
54;4;33.0236816406;39.0;15;55.2269616127;5;30.25;38.4816627502;10;37.267629981;
55;5;31.5;39.0;14;55.9001841545;5;31.9037723541;37.5;9;37.3758950233;
56;5;32.5;37.0;13;56.5660858154;5;31.25;38.5;9;37.4848704338;
57;5;33.0986099243;36.0;14;57.2184662819;5;31.25;38.5898666382;9;37.5944970846;
58;5;34.1209106445;35.0;15;57.8513922691;5;31.25;37.5;9;37.7047128677;
59;5;33.1419181824;35.0;13;58.459461689;5;31.25;37.5;9;37.8154528141;
60;6;34.1616630554;33.0;11;60.2894570827;4;28.25;33.5;9;36.6533339024;
61;6;36.1801872253;33.0;11;60.8120583296;4;28.25;34.5;9;37.8072346449;
62;6;35.1875;34.0;11;61.271317482;4;28.25;35.5;11;38.7437512875;
63;6;36.1875;34.0;12;62.6978117228;4;27.3999996185;36.5;12;39.4972527027;
64;6;36.1875;37.0;14;63.1105970144;4;26.3999996185;37.5;12;40.1035094261;
65;7;36.9439849854;40.0;14;70.4898113012;3;20.25;33.5;12;33.4474375248;
66;8;38.0197601318;44.0;13;71.8361464739;3;19.25;34.5;13;33.6127741337;
67;8;39.760925293;48.0;14;72.1934022903;3;18.25;35.5;14;33.7798175812;
68;8;40.8321456909;52.0;15;72.5221953392;3;17.25;36.5;14;33.9483342171;
69;9;42.1410675049;55.0;15;74.4324799776;3;16.25;37.5;14;34.1180739403;
70;9;43.2969779968;58.0;16;76.0634598732;3;16.0;38.5;17;34.2887721062;
71;10;40.9582748413;59.0;15;92.4463311434;3;16.0;39.5;17;34.460149765;
72;10;42.1446990967;61.0957145691;17;94.6640051603;3;16.0;40.5;18;34.6319158077;
73;10;42.4582633972;61.0;17;96.3963034153;3;16.0;41.5;18;34.8037698269;
74;10;44.3875465393;64.0;18;97.5976686478;3;16.0;42.5;17;34.9754030704;
75;11;40.5999984741;70.0;18;98.6512646675;3;16.0;43.5;18;35.1465010643;
76;11;40.5999984741;74.3780670166;19;99.5674568415;3;16.0;44.5;18;35.3167469501;
77;11;41.4500007629;77.4392929077;23;100.197975993;3;16.0;45.5;19;35.4858231544;
78;11;42.4500007629;80.5014648438;23;100.737580419;3;16.0;46.5;15;35.6534152031;
79;11;43.4500007629;85.4705963135;24;101.198735118;3;16.0;47.5;16;35.8192136288;
