Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.6999998093;4;21.0;
2;1;11.8999996185;8.625;4;17.25;1;7.0;11.6999998093;5;21.0;
3;1;11.8999996185;8.625;4;17.25;1;8.0;10.6999998093;5;21.0;
4;1;11.8999996185;8.625;4;17.25;1;8.14999961853;10.5;5;21.0;
5;1;12.8999996185;8.625;3;17.25;2;8.14999961853;10.6999998093;4;22.0;
6;1;13.8999996185;8.625;3;17.25;2;9.375;10.5;4;22.0900000334;
7;1;14.8999996185;8.625;3;17.5949993134;2;9.9702501297;10.5;4;22.1871190071;
8;1;15.5569992065;8.79749965668;3;17.8861961365;2;9.99210166931;10.5;4;22.7236096859;
9;1;15.7317180634;8.94309806824;3;18.6667137146;2;10.1128120422;10.7100000381;4;23.1884489059;
10;2;16.8000278473;9.3333568573;2;20.3355960846;2;10.2174015045;10.8792181015;4;23.5668647289;
11;2;18.8000278473;9.6677980423;2;20.9491126537;2;10.3025445938;11.0;4;25.3486820459;
12;2;20.8000278473;9.94955635071;2;21.468893528;2;10.703453064;11.7700004578;5;26.9087285995;
13;2;21.8612117767;10.1834592819;2;21.9063943624;2;12.4187746048;12.4126424789;5;28.2558913231;
14;2;22.8935966492;10.3752222061;2;22.2735539675;2;14.4187746048;12.9308347702;5;29.4172105789;
15;2;23.9271945953;10.5308046341;3;22.519973278;2;16.4187736511;13.3366470337;5;30.428994894;
16;2;24.9620113373;10.625;3;22.5800433159;2;17.6553955078;13.6469516754;4;31.3293325901;
17;2;25.9980545044;10.625;3;22.6421557665;2;18.7531986237;13.879781723;4;32.049197197;
18;2;27.035320282;10.625;3;22.7063041925;2;19.8610706329;14.0;3;32.573600769;
19;2;27.6237831116;10.625;3;22.7724741697;2;20.9790611267;14.0;3;33.1419348717;
20;2;27.6634845734;10.625;3;22.8406432867;2;21.4569339752;14.0;3;33.7516689301;
21;2;27.7043857574;10.625;4;22.9107804298;2;21.5941238403;14.0;3;34.3986358643;
22;2;27.7464675903;10.625;4;22.9828453064;2;21.739692688;14.0;3;35.0769786835;
23;2;27.7897071838;10.625;4;23.0567884445;2;21.8923187256;14.0;4;35.7792286873;
24;3;27.834072113;10.625;3;23.1325509548;2;22.0503253937;14.0;4;36.4965333939;
25;3;26.75;11.5662755966;3;23.2100640535;2;22.2117195129;14.0;4;37.2190332413;
26;3;26.75;11.6050319672;3;23.2892494202;2;22.3742828369;14.0;4;37.9363632202;
27;3;26.75;11.6446247101;3;23.370018959;2;22.5356807709;14.0;4;38.6382322311;
28;3;26.75;11.6850090027;3;23.4522752762;2;22.6936016083;14.0;4;39.3150119781;
29;3;26.75;11.7261371613;3;23.5359115601;2;22.8458766937;14.0;4;39.9582691193;
30;3;26.75;11.76795578;4;23.6208124161;2;20.9906101227;15.0;4;40.5611724854;
31;4;26.75;11.8104057312;3;23.7068536282;3;21.1262626648;16.5;3;42.1187410355;
32;4;26.75;11.8534269333;3;23.7939035892;3;21.2517166138;17.0;3;42.7879134417;
33;4;26.75;11.8969516754;3;23.8818233013;3;20.6272792816;18.0;3;43.4312025309;
34;4;26.75;11.940911293;3;23.9704678059;3;19.7720184326;19.0;3;44.0518856049;
35;4;27.75;13.9409122467;3;24.0596864223;3;19.6116752625;20.0;3;44.654701829;
36;4;28.4358119965;15.9409122467;3;25.1493241787;3;19.7473087311;21.0;3;45.2454574108;
37;4;29.4895935059;18.9409122467;3;25.2792227268;3;19.8802280426;22.0;4;45.8306019306;
38;4;30.5435333252;21.625;3;25.4104053974;3;20.0118865967;23.0;6;46.4168126583;
39;4;31.2462425232;23.625;3;25.5427122116;3;20.143781662;24.0;6;47.0105862617;
40;4;31.3256263733;24.625;3;25.6759799719;3;20.277381897;25.0;6;47.544028759;
41;4;31.40558815;25.625;3;25.810043931;3;20.3974075317;26.0;7;48.0209121704;
42;4;31.4860267639;25.625;3;25.9447379112;3;20.5047054291;27.0;8;48.5427899361;
43;4;31.5668411255;25.625;4;26.07989645;4;22.622127533;25.5;7;50.1086950302;
44;4;31.6479377747;25.625;4;26.215354681;4;22.7494564056;26.5;8;50.8761855364;
45;4;31.7292137146;25.625;4;26.3509498835;4;23.8861427307;27.5;8;51.7049332857;
46;4;31.8105697632;25.625;5;26.4865220785;4;25.0312690735;29.5;8;52.5920681953;
47;5;31.8919124603;25.625;4;26.6219146252;4;26.1835384369;31.5;8;53.5332399607;
48;5;31.9731483459;25.625;5;26.756975174;4;27.3412914276;33.5;8;54.5227687359;
49;5;32.05418396;25.625;5;26.891556263;5;28.5025501251;35.5;6;65.5539133549;
50;5;32.1349334717;25.625;6;27.0255156755;5;31.1996307373;35.0;7;67.0192363262;
51;5;32.2153091431;25.625;6;27.1587164402;5;32.1266365051;37.0;7;68.4854159355;
52;5;32.2952308655;25.625;6;27.291028738;5;33.2848129272;38.5559234619;10;69.9435687065;
53;5;32.3746185303;25.625;7;27.4223276377;5;34.437461853;39.7720146179;11;71.3858976364;
54;5;32.4533958435;25.625;8;27.5524958372;5;36.4873695374;39.0;12;72.8057932854;
55;5;32.5314979553;25.625;8;28.706741333;5;35.6047897339;40.0;13;74.1977519989;
56;5;33.2240447998;26.0234375;9;29.7217571735;5;37.7321166992;39.0;14;75.5571432114;
57;5;33.8330535889;26.3489723206;9;30.61348629;5;39.3770217896;39.0;12;76.8798718452;
58;5;34.3680915833;26.6102333069;10;31.3998100758;5;40.1005401611;39.0;13;78.1620135307;
59;5;34.8398857117;26.8168411255;12;32.0983178616;5;38.8487625122;40.0;12;79.3995056152;
60;5;35.2589912415;26.9782962799;12;32.5183827877;5;40.0079116821;39.0;13;80.5879716873;
61;5;35.5110321045;27.0;12;32.8946847916;5;41.0506668091;39.0;10;81.6186294556;
62;5;35.7368125916;27.0;12;33.2692456245;5;41.2891921997;39.0;11;82.5773410797;
63;6;35.2268295288;29.0;11;34.640733242;5;41.504901886;39.0;12;83.4871549606;
64;6;36.3654327393;31.0;12;35.0578870773;5;41.7096099854;39.0;12;86.452009201;
65;6;36.4999008179;33.0;12;35.4715094566;5;40.327205658;40.4199981689;14;89.012711525;
66;8;36.629737854;35.0;9;50.8805531263;5;41.861831665;39.7314720154;14;91.2138710022;
67;8;35.629737854;39.0;10;52.3340739012;5;40.32289505;40.957901001;15;92.8589448929;
68;9;35.629737854;42.0;9;53.6862125397;5;39.4926795959;41.0;15;94.2088956833;
69;9;35.629737854;44.8825149536;9;56.8146438599;5;39.0091171265;41.0;16;94.7607774734;
70;9;36.9759979248;47.4940071106;9;59.6020590067;5;35.869758606;42.0;18;95.5545225143;
71;9;38.4312705994;50.0087776184;10;62.0551320314;5;35.9661254883;44.0;18;96.2313299179;
72;9;39.783290863;51.440788269;12;64.1958578825;5;34.046131134;44.0;19;96.7841720581;
73;9;41.050743103;52.8049316406;13;65.9702209234;5;34.0999984741;44.0;19;97.156080246;
74;9;43.2000007629;51.9293136597;13;67.336370945;5;35.0999984741;45.0;20;97.4724254608;
75;9;41.2000007629;51.9293136597;13;68.5575737953;5;36.0999984741;47.0;19;97.7393302917;
76;9;41.2000007629;52.9293136597;14;69.6501345634;5;37.0999984741;49.0;19;97.9629650116;
77;9;42.2000007629;50.9293136597;14;71.5796859264;5;37.0999984741;51.0;20;98.0;
78;10;42.2000007629;52.9293136597;13;72.2738314867;6;37.0999984741;53.0;18;98.0;
79;10;44.2000007629;51.9293136597;13;72.9379324913;6;37.0999984741;55.0;18;98.0;
80;10;46.2000007629;51.9293136597;13;73.5714361668;6;37.0999984741;57.0;17;98.0;
81;10;48.2000007629;51.9293136597;13;74.1742624044;6;37.0999984741;59.0;18;98.0;
82;10;49.6577072144;52.9293136597;13;74.7467278242;6;37.0999984741;61.0;18;98.0;
83;10;50.3493843079;53.9293136597;13;75.2894756794;6;37.0999984741;63.0;18;98.0;
84;10;50.5965499878;54.6319732666;14;75.8034033775;6;37.0999984741;65.0;17;98.0;
85;11;50.8250427246;56.6319732666;13;76.2017502785;6;38.0999984741;64.0;18;98.0;
86;11;50.9828910828;58.6319732666;14;76.5420824289;6;38.0999984741;63.0;18;99.0;
87;11;51.1047286987;60.6319732666;15;76.8719359636;6;38.0999984741;66.0;18;99.0599999428;
88;11;51.2191848755;62.6319732666;16;77.1911289692;6;40.0999984741;66.0;19;99.1229639053;
89;12;51.3262481689;64.6319732666;16;77.4996144772;6;38.3526649475;67.0;20;99.1889609098;
90;13;51.4260063171;65.9012527466;15;77.7974584103;6;36.367515564;71.0;20;99.2580518723;
91;13;51.5186080933;66.9495010376;16;78.0848234892;6;36.3830604553;72.0;20;99.3302885294;
92;13;51.6042747498;67.998626709;16;80.8054270744;6;36.3493118286;72.0;20;99.4057120085;
93;13;52.9615898132;69.1085510254;16;83.4984840155;6;35.3662834167;75.0;22;99.484351635;
94;13;54.2831726074;70.224571228;16;86.1128265858;6;37.3839797974;72.0;22;99.5662232637;
95;13;55.5386581421;71.3467407227;16;88.6057589054;7;39.4023971558;71.0;19;123.651328325;
96;14;57.7031593323;69.4750518799;16;91.9462735653;7;40.421546936;72.0;19;125.41965282;
97;14;58.7592163086;71.6094665527;16;94.1760971546;7;42.4414215088;73.0;19;126.877341151;
98;14;60.6974105835;73.7498703003;16;96.2316846848;7;39.4620132446;75.0;19;128.041349888;
99;14;62.5158348083;72.8961181641;16;100.116016984;7;36.0499992371;81.0;19;128.950051069;
100;14;66.2185974121;75.0479736328;16;102.958575726;7;34.0499992371;86.4164733887;19;129.650538206;
101;14;70.8140563965;78.2051544189;16;105.718473554;7;35.2999992371;87.4869613647;18;130.189238071;
102;14;71.3130722046;84.3673095703;17;108.413437247;7;35.2999992371;90.0;20;130.334121704;
103;14;72.7275314331;91.5340194702;18;110.896450639;7;36.2999992371;95.0;20;130.443028927;
104;14;74.9884872437;99.7048034668;19;112.300826669;7;39.2999992371;93.7101211548;20;130.700938702;
105;14;77.1485519409;107.879112244;20;113.674655437;7;38.2999992371;97.8906555176;22;130.979110003;
106;15;79.2841110229;113.056365967;20;114.938554645;7;39.2999992371;102.085372925;23;131.277643442;
107;17;79.3500061035;120.235900879;18;116.095197916;7;42.2999992371;100.29434967;25;131.596307516;
108;17;80.3500061035;126.698875427;18;117.25134182;7;41.2999992371;104.517410278;24;131.934493303;
109;17;82.3500061035;129.947174072;19;118.404523134;8;42.2999992371;108.754150391;25;145.041174889;
110;17;82.3500061035;135.295166016;20;119.55286622;8;46.2999992371;108.003822327;27;146.211760998;
111;17;81.0072097778;140.910675049;20;120.695037007;8;46.7999992371;110.265419006;27;147.339312077;
112;17;82.9806137085;146.397857666;21;122.830173016;8;46.7999992371;115.537597656;28;148.414374352;
113;17;84.4332199097;151.876281738;21;125.017790437;8;49.7999992371;114.818702698;30;149.430444717;
114;17;86.7338638306;155.710891724;23;127.4031564;8;49.7999992371;117.106811523;30;150.383767128;
115;17;92.2045898438;158.100769043;25;133.411633611;8;49.7999992371;121.399757385;30;151.272918224;
116;17;95.0307617188;165.04296875;27;138.662345886;8;52.7999992371;119.69519043;32;152.098274231;
117;17;98.8195724487;171.099212646;28;143.259220362;8;52.7999992371;120.990631104;33;152.861483097;
118;17;102.425056458;178.306610107;29;147.319987893;9;52.7999992371;125.283615112;34;153.564997673;
119;18;105.264007568;183.416366577;29;150.611784816;9;55.7224578857;123.571670532;34;154.211709023;
120;18;108.114295959;187.193084717;30;153.337458611;9;54.8329391479;124.852508545;34;154.748606682;
121;18;111.870605469;190.766326904;30;155.777106047;9;54.9000015259;126.124023438;33;155.120544434;
122;18;115.757423401;193.448577881;30;158.10322237;9;55.9000015259;124.384384155;34;155.47437191;
123;18;119.674057007;196.094650269;32;160.477081656;9;54.9000015259;125.632064819;35;155.808403015;
124;18;121.463989258;199.01524353;34;162.89980042;9;56.6808395386;131.865875244;34;156.121447563;
125;18;126.278533936;199.711471558;35;166.320466638;9;58.7121429443;131.085021973;35;156.412798882;
126;18;132.116073608;202.399688721;35;168.824441791;9;59.0412788391;131.288955688;35;157.682198524;
127;18;137.608840942;205.078567505;37;171.402938008;9;57.1682167053;138.477539062;36;158.01979053;
128;18;139.619659424;208.746994019;38;174.036566973;10;61.1929740906;137.650848389;35;159.343179226;
129;18;143.510803223;212.403991699;40;176.702554822;10;59.3343162537;142.809234619;36;159.833509922;
130;18;146.392623901;226.800994873;41;179.376408339;10;57.4833488464;150.95324707;39;160.342405319;
131;18;147.885879517;233.45489502;41;182.033979654;11;60.534236908;147.083526611;38;160.875619769;
132;18;150.21836853;243.954071045;45;184.653559923;11;56.5875587463;151.200912476;38;161.439268589;
133;18;152.124557495;247.414764404;46;187.217602015;11;55.1439247131;158.306243896;39;162.039046168;
134;18;153.860595703;252.721694946;48;189.669973373;12;59.2038993835;156.0;39;162.562561989;
135;18;158.628829956;250.876281738;50;191.995028734;12;63.2562522888;153.0;40;163.148485899;
136;18;157.549026489;255.032531738;52;194.251447678;12;67.3148498535;151.0;41;163.800974369;
137;18;157.443328857;262.190093994;54;196.439566135;12;68.3800964355;151.0;41;164.523215055;
138;18;160.303131104;263.348602295;54;198.56170249;12;72.4523162842;148.0;41;166.316975117;
139;18;159.162124634;270.507659912;57;202.593922138;12;76.5316925049;147.0;42;167.242113352;
140;18;162.062332153;274.803649902;58;206.468134165;12;79.6182098389;150.0;44;169.239068747;
141;18;161.007019043;280.107757568;59;210.175978661;12;84.8238983154;151.0;44;170.402605772;
142;18;162.886672974;283.418884277;60;213.568301678;12;88.9302520752;151.820800781;46;172.113368273;
143;18;164.770446777;288.418914795;60;216.762662411;12;90.1633453369;156.40473938;45;173.839949727;
144;19;164.611434937;291.418914795;60;219.823348045;12;92.3839874268;160.014343262;45;175.568357944;
145;19;163.092391968;297.418914795;60;222.74621439;12;95.5568389893;162.640319824;44;177.283669233;
146;19;164.362380981;300.418914795;61;225.528117657;12;96.6926422119;162.272064209;45;178.970743656;
147;19;166.519088745;302.418914795;62;227.972316742;12;99.8295440674;162.898284912;47;180.615114689;
148;19;168.014694214;304.418914795;66;230.287330151;13;101.965896606;163.507781982;46;202.203908086;
149;19;167.788543701;312.418914795;67;232.495648384;13;102.100143433;166.090209961;45;205.526651502;
150;19;170.528564453;317.418884277;66;235.526706219;13;101.372665405;169.636901855;48;208.54542613;
151;19;175.173416138;317.418884277;67;237.472266555;13;104.517593384;176.090209961;48;211.150292158;
152;19;175.868164062;323.418884277;69;241.11906445;13;107.646499634;181.090209961;49;213.368982315;
153;19;177.813705444;329.418884277;70;244.635834455;13;109.761856079;186.090209961;49;215.301299334;
154;19;179.600585938;335.418884277;71;248.004332781;13;111.871414185;190.090209961;50;216.981163263;
155;19;179.412155151;347.418884277;68;251.209675312;13;112.95149231;195.09022522;34;218.447206259;
156;19;184.081695557;349.418884277;68;254.240472913;13;115.073623657;199.09022522;35;219.668865204;
157;19;184.841567993;354.251861572;69;266.410588741;13;117.14440918;203.09022522;27;220.554528952;
158;19;186.649124146;360.677612305;70;276.946416974;13;119.211242676;208.09022522;28;221.397263765;
159;19;193.727172852;387.11541748;74;286.016716838;13;121.274627686;213.090209961;30;222.092164993;
160;19;191.55796814;403.486724854;75;293.693895817;13;122.324111938;214.890213013;30;222.698691368;
161;19;189.658935547;413.553314209;76;299.74031496;13;122.469863892;219.890213013;32;223.300389528;
162;19;188.469650269;415.941375732;81;304.596952081;14;122.511947632;223.890213013;34;223.895048618;
163;19;188.134262085;423.299865723;78;308.340431213;14;123.589508057;226.890213013;31;224.48050499;
164;19;187.678619385;430.043334961;75;311.652014256;14;123.64805603;229.199996948;23;225.054676294;
