Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.6999998093;4;21.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.6999998093;5;21.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.6999998093;5;21.0;
4;1;11.8999996185;8.625;5;17.25;1;8.14999961853;10.5;5;21.0;
5;2;13.5;8.625;4;18.25;1;8.14999961853;10.5;5;21.0;
6;2;14.5;8.625;4;18.3250000477;1;9.14999961853;10.5;5;21.0;
7;2;15.5450000763;8.625;4;18.7605681419;1;9.72500038147;10.5;5;21.0;
8;2;16.2563400269;8.79749965668;4;19.1489084959;1;9.72500038147;10.5;5;21.4200000763;
9;2;16.4893455505;8.94309806824;4;20.0586935282;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;17.0352153778;9.3333568573;4;20.8682775497;1;9.8956489563;10.8792181015;5;22.0;
11;2;19.0352153778;9.6677980423;4;21.5845614672;1;9.94999980927;11.0;5;23.5400009155;
12;2;21.0352153778;9.94955635071;4;22.2177865505;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;22.3105487823;10.1834592819;4;22.7799050808;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;23.4177036285;10.3752222061;4;23.2832708359;1;12.9499998093;12.9308347702;6;26.6732940674;
15;2;24.5330238342;10.5308046341;5;23.6777949333;1;13.9499998093;13.3366470337;6;27.2939033508;
16;2;25.656703949;10.625;5;23.8980493546;1;14.9499998093;13.6469516754;6;27.759563446;
17;2;26.7888565063;10.625;5;24.1324534416;1;15.9499998093;13.879781723;6;28.0;
18;2;27.9295005798;10.625;5;24.3808503151;1;16.9500007629;14.0;6;28.0;
19;2;28.6285095215;10.625;5;24.6428759098;1;17.9500007629;14.0;6;28.0;
20;2;28.7857246399;10.625;5;24.9179406166;1;18.2999992371;14.0;6;28.0;
21;2;28.9507637024;10.625;5;25.2052159309;1;18.2999992371;14.0;6;28.0;
22;2;29.1231307983;10.625;5;25.5036282539;1;18.2999992371;14.0;6;28.0;
23;2;29.3021774292;10.625;5;25.8118619919;1;18.2999992371;14.0;7;28.0;
24;2;29.4871177673;10.625;5;26.128370285;1;18.2999992371;14.0;7;28.0;
25;2;29.6770210266;10.625;5;26.4513978958;1;18.2999992371;14.0;7;28.0;
26;2;29.8708381653;10.625;7;26.7790131569;1;18.2999992371;14.0;8;28.0;
27;2;30.067407608;10.625;7;27.1091499329;1;18.2999992371;14.0;8;28.0;
28;2;30.2654895782;10.625;7;27.4396557808;1;18.2999992371;14.0;8;28.0;
29;2;30.4637947083;10.625;7;27.7683477402;1;18.2999992371;14.0;8;28.0;
30;3;30.6610088348;10.625;6;28.0930690765;1;18.2999992371;14.0;8;28.0;
31;3;30.8558425903;10.625;7;28.4117460251;1;18.2999992371;14.0;8;28.0;
32;3;31.0470466614;10.625;7;28.7224407196;1;18.2999992371;14.0;8;28.0;
33;3;31.2334632874;10.625;7;29.0233979225;1;18.2999992371;14.0;9;28.0;
34;3;31.4140396118;12.625;7;29.3130817413;1;18.2999992371;14.0;9;28.0;
35;3;31.5878486633;14.625;7;29.5902032852;1;18.2999992371;14.0;9;28.0;
36;3;31.7541217804;16.625;7;29.8537368774;1;18.2999992371;14.0;9;28.0;
37;3;31.9122428894;18.625;7;31.1029233932;2;18.2999992371;14.0;8;28.0;
38;3;33.0617523193;21.625;7;31.3772668839;2;18.2999992371;14.0;8;28.0;
39;3;34.2023620605;22.625;8;31.6377024651;2;18.2999992371;14.0;8;28.0;
40;4;34.9826202393;23.625;6;41.5410625935;2;18.2999992371;14.0;8;28.0;
41;4;36.1305274963;25.625;8;42.1932276487;2;18.2999992371;14.0;8;28.0;
42;4;37.2701759338;27.625;8;42.8079384565;2;18.2999992371;14.0;9;28.0;
43;4;37.4017829895;28.625;8;43.383836031;2;18.2999992371;14.0;9;28.0;
44;4;36.7709884644;29.625;10;43.9203774929;2;18.2999992371;14.0;9;28.0;
45;4;36.8591957092;30.625;10;44.4177696705;2;18.2999992371;14.0;10;28.0;
46;4;36.9397163391;31.625;11;44.8768690825;2;18.2999992371;14.0;10;28.0;
47;4;37.0129890442;32.625;13;45.2499302626;2;18.2999992371;14.0;11;28.0;
48;4;37.0499992371;33.625;13;45.5367321968;2;18.2999992371;14.0;11;28.0;
49;4;37.0499992371;34.625;13;45.8002853394;2;18.2999992371;15.0;11;28.0;
50;4;37.0499992371;35.625;13;46.0421242714;2;18.2999992371;16.0;11;28.0;
51;4;37.0499992371;36.625;13;47.4943922758;2;18.2999992371;17.0;12;28.0;
52;5;37.6856269836;37.5112304688;12;63.7522147894;2;18.2999992371;18.0;12;28.0;
53;6;39.2207527161;38.9681015015;11;65.8852831125;2;18.2999992371;19.0;12;28.0;
54;6;41.6660842896;38.2293624878;12;67.7707674503;2;18.2999992371;19.0;13;28.0;
55;6;41.0336761475;40.4359741211;12;69.4203763008;2;18.2999992371;19.0;13;28.0;
56;6;41.3355407715;42.5974273682;12;70.628139019;2;18.2999992371;19.0;13;28.0;
57;6;42.4588623047;41.6191329956;12;71.5310471058;2;18.2999992371;19.0;14;28.0;
58;6;41.5460586548;43.6191329956;13;72.2821881771;2;18.2999992371;19.0;15;28.0;
59;6;41.6000022888;45.6191329956;13;72.8565013409;2;18.2999992371;19.0;15;28.0;
60;7;41.6000022888;47.0;10;79.1968121529;2;18.2999992371;19.0;15;28.0;
61;7;43.6000022888;50.0;11;79.8229317665;2;18.2999992371;19.0;16;28.0;
62;8;45.6000022888;53.0;10;80.2942297459;2;18.2999992371;19.0;16;28.0;
63;8;45.6000022888;56.0;11;80.6271295547;2;18.2999992371;19.0;15;28.0;
64;8;45.6000022888;59.0;11;80.9597462416;2;18.2999992371;19.0;15;28.0;
65;8;45.6000022888;62.0;11;81.2913564444;2;18.2999992371;19.0;15;28.0;
66;8;45.6000022888;64.6059188843;12;81.6212520599;2;18.2999992371;19.0;15;29.0;
67;8;45.6000022888;66.6288757324;14;81.948748827;2;19.2999992371;20.0;16;29.0199999809;
68;9;45.6000022888;68.5727386475;13;82.273188591;2;20.2999992371;21.0;16;29.0401959419;
69;9;45.6000022888;69.65990448;13;82.5939458609;2;20.5340423584;22.0;17;29.0605818033;
70;9;45.6000022888;70.7452392578;14;82.910430789;2;20.5386295319;23.0;17;29.0811508894;
71;10;45.6000022888;71.8286590576;12;94.2220935822;2;20.543258667;24.0;17;29.1018965244;
72;10;47.6000022888;74.6101226807;13;95.0784275532;2;20.5479259491;24.0;18;29.1228116751;
73;11;49.6000022888;77.6896057129;14;95.9034461975;3;20.5526313782;24.0;17;29.1438889503;
