Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.0;6;20.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;12.0;6;20.0;1;11.3999996185;16.0;6;32.0;
4;1;9.0;11.0;6;20.0;1;11.3999996185;16.0;6;32.0;
5;1;10.0;10.0;6;20.0;2;12.6999998093;16.0;4;33.0;
6;1;11.0;10.0;6;20.0;2;13.6999998093;16.0;4;32.5734398365;
7;1;12.0;10.0;6;20.0;2;14.7102718353;15.7695999146;4;32.2793774605;
8;1;13.0;10.0;6;20.3999996185;2;14.6838130951;15.6050395966;4;32.0190417767;
9;1;14.0;10.1999998093;6;20.7264003754;2;14.605711937;15.4569358826;4;32.6370681524;
10;2;14.3268795013;10.6632003784;5;22.8194274902;2;16.7169303894;15.7286891937;4;32.9303560257;
11;2;15.2687425613;10.9097137451;5;23.7716035843;2;18.7169303894;15.8360004425;4;32.8186831474;
12;2;15.6972227097;11.3658018112;5;24.5557456017;2;20.7169303894;15.7412805557;4;32.7253428698;
13;2;18.2867431641;11.7372808456;5;25.1909515858;2;21.7870063782;15.6560325623;5;32.6524173021;
14;2;20.2867431641;12.0336990356;5;25.6996334791;2;22.8111629486;15.5793094635;5;32.5982211828;
15;2;21.3439407349;12.2662630081;5;26.10437572;2;23.779466629;15.5102586746;5;32.5612233877;
16;2;22.3640708923;12.446267128;5;26.2577478886;2;23.7683677673;15.4481124878;5;32.5400323868;
17;2;23.3847293854;12.5;5;26.3048160076;2;23.7620105743;15.3921813965;5;32.5333738327;
18;2;24.4059104919;12.5;6;26.3530313969;2;23.2051048279;15.8967494965;6;32.5400779247;
19;2;25.4276065826;12.5;6;26.4023760557;2;23.7620239258;15.2965393066;7;32.5590667725;
20;2;25.8810691833;12.5;6;26.4528282881;3;23.7677192688;15.2557649612;6;32.5893445015;
21;2;25.9037723541;12.5;5;26.5043625832;3;23.7768039703;15.2190685272;6;32.6299805641;
22;2;25.9269638062;12.5;6;26.5569496155;3;23.7889938354;15.186041832;6;32.6801040173;
23;2;25.9506263733;12.5;6;26.6105561256;3;23.0937919617;16.1563186646;6;32.7388958931;
24;2;25.9747505188;12.5;6;26.6651450396;3;23.0777397156;16.3694477081;7;32.8055796623;
25;3;23.9993152618;13.5;5;26.72067523;3;23.8416728973;15.1054897308;7;32.8794162273;
26;3;23.0243034363;14.5;5;26.7771017551;3;23.0502929688;16.083820343;7;32.9597022533;
27;3;22.0496959686;15.5;4;26.8343759775;3;23.0385913849;16.479850769;8;33.0457572937;
28;3;21.0754699707;16.5;4;26.8924454451;3;23.0280609131;16.5228786469;9;33.1369321346;
29;3;20.101600647;17.5;4;26.9512542486;3;23.0185813904;16.5684661865;9;33.2325956821;
30;3;19.1280651093;18.5;5;27.0107431412;3;23.0100517273;16.6162986755;9;33.3321413994;
31;3;18.1548347473;19.5;5;27.0708494186;3;23.9996414185;15.0039567947;9;33.434981823;
32;3;17.1818828583;20.5;6;27.1315076351;3;24.0304946899;14.9924411774;9;33.5405478477;
33;3;16.2091789246;21.5;5;27.1926498413;3;24.0621643066;14.9820766449;11;33.6482934952;
34;3;15.2366924286;22.5;5;27.2542052269;3;22.9836502075;15.9727487564;11;33.7576916218;
35;3;15.0143928528;23.5;6;27.3161010742;3;23.9786109924;14.9643535614;11;33.8682386875;
36;3;15.0422458649;24.5;6;27.3782629967;3;22.9740791321;15.9567985535;11;33.9794507027;
37;3;15.0702180862;25.5;6;27.4406147003;3;23.9699993134;14.9499988556;12;34.0908703804;
38;3;15.0982761383;26.5;5;27.5030794144;3;24.2272605896;16.9499988556;13;34.2020654678;
39;3;15.1263856888;27.5;5;27.5655794144;3;24.2606201172;18.9499988556;13;34.3126282692;
40;3;15.154510498;28.5;6;27.628036499;3;24.2937889099;20.9499988556;14;34.42218256;
41;3;15.1826162338;29.5;7;27.690372467;3;24.3266525269;22.9499988556;15;34.5303792953;
42;3;16.2106666565;27.5;8;27.7525100708;3;24.3591156006;24.9249382019;16;34.6368985176;
43;3;15.2386293411;28.5;9;27.8143725395;3;24.3910694122;24.9213256836;17;34.7414498329;
44;3;15.2664680481;30.5;9;27.8758842945;3;24.4224357605;24.9180717468;17;34.8437786102;
45;3;15.2941474915;32.5;10;27.936971426;3;22.9490871429;25.915145874;19;34.9436531067;
46;3;15.3216371536;34.5;11;27.9975619316;3;23.9475059509;24.9125099182;20;35.0408792496;
47;4;16.348903656;37.5;11;29.0575861931;3;22.9460830688;25.9101390839;19;35.1352863312;
48;4;17.0;37.5;12;29.1869772673;3;23.9448032379;24.9080047607;21;35.2267365456;
49;4;17.0;39.5;14;30.6633309126;3;24.5680198669;24.9060840607;21;35.3151197433;
50;4;18.4711303711;38.5;16;31.8808062077;3;22.9426136017;25.9043560028;21;35.4003486633;
51;4;18.0;39.5;16;32.8735471964;3;23.9416809082;24.9028015137;23;35.4823637009;
52;4;19.0;39.5;15;33.6824102402;3;22.9408416748;25.9014015198;23;35.5611276627;
53;4;21.0;36.5;16;34.3475126028;4;23.0460758209;24.9001407623;18;48.1366238594;
54;4;22.7541351318;35.5;16;34.6395884752;4;24.621887207;25.8990058899;21;48.7088565826;
55;4;23.8260879517;34.5;16;34.9010691643;4;25.6413917542;26.8979873657;21;49.2328462601;
56;4;24.8980731964;33.5;15;35.1669151783;4;25.6600189209;27.8970680237;21;49.7083349228;
57;4;22.9698600769;34.5;16;35.4366250038;4;25.6777801514;28.8962402344;22;50.1317954063;
58;4;22.041217804;35.5;18;35.7096760273;4;25.6934623718;29.8954963684;22;50.4534678459;
59;5;21.1119251251;36.5;17;35.9855289459;4;24.0432071686;31.8948287964;22;50.7355980873;
60;5;20.1817626953;37.5;18;36.2636303902;4;25.042881012;31.8942260742;22;50.9813275337;
61;5;19.2505226135;38.5;18;36.5434169769;4;25.692483902;32.8936843872;22;51.1940436363;
62;5;18.3180122375;39.5;18;36.8243176937;5;25.6922187805;33.893196106;21;51.6066508293;
63;5;18.3840503693;40.5;18;37.1057581902;5;25.6919822693;34.8927536011;20;53.228805542;
64;6;18.448469162;41.5;9;53.4572861195;5;22.3160400391;26.4000740051;15;58.1374802589;
65;6;20.5111255646;40.5;11;54.6810657978;5;21.3160400391;29.4000740051;16;60.6948075294;
66;6;23.57188797;41.5;12;54.9393620491;5;21.3160400391;32.4000740051;14;62.6252245903;
67;6;25.6306476593;42.5;12;55.2016303539;5;22.3160400391;32.0083084106;15;64.1601719856;
68;6;24.6306476593;44.5;13;55.4667918682;5;23.3160400391;31.9775352478;15;65.435233593;
69;6;26.6306476593;44.5;16;55.7338294983;5;24.3160400391;31.9676189423;15;66.4723067284;
70;7;28.6306476593;45.5;14;56.0017827749;5;25.6918411255;32.9760818481;16;68.3040428162;
71;7;29.8441448212;46.0779190063;14;56.2697502375;5;26.6918411255;33.9994506836;16;69.1354601383;
72;7;30.8919181824;46.0943527222;16;56.5368824005;5;24.6918411255;36.0340003967;17;69.7897956371;
73;7;31.9374237061;46.1110610962;15;58.5655266047;5;23.6918411255;38.0830993652;16;70.1748819351;
74;7;33.0394210815;46.134147644;16;60.2393195629;5;22.6918411255;40.1563148499;17;70.5834884644;
