Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.0;6;20.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;12.0;6;20.0;1;11.3999996185;16.0;6;32.0;
4;1;9.0;11.0;6;20.0;2;11.5999994278;16.0;5;33.0;
5;1;10.0;10.0;6;20.0;2;12.6999998093;16.0;5;32.7991994619;
6;1;11.0;10.0;6;20.0;2;13.7165594101;15.8719997406;5;32.6264638901;
7;1;12.0;10.0;6;20.0;2;14.7338590622;15.7567996979;5;32.5725419521;
8;1;13.0;10.0;6;20.3999996185;2;14.7717628479;15.6991195679;5;32.532826066;
9;1;14.0;10.1999998093;6;20.7264003754;2;14.7598485947;15.6472072601;5;33.7817685604;
10;2;14.3268795013;10.6632003784;5;22.8194274902;2;16.8140296936;16.2332878113;5;34.6978031397;
11;2;15.2687425613;10.9097137451;5;23.7816035748;2;18.8140296936;16.6510391235;5;35.3609081507;
12;2;15.7017221451;11.3658018112;5;24.5765366554;2;20.8140296936;16.9404220581;5;35.6082521677;
13;2;18.2912425995;11.7372808456;5;25.2233480215;2;21.8899478912;17.0200004578;6;35.7003108263;
14;2;20.2912425995;12.0336990356;5;25.7444707155;2;22.9175643921;17.0200004578;6;35.7962449789;
15;2;21.364118576;12.2662630081;5;26.162507534;2;23.9463443756;17.0200004578;6;35.8960374594;
16;2;22.3902301788;12.446267128;5;26.3300433159;2;24.2119998932;17.5768108368;6;35.9996482134;
17;2;23.417263031;12.5;5;26.3921557665;2;24.7998943329;17.0200004578;7;36.1070125103;
18;2;24.4452133179;12.5;5;26.4563041925;4;24.2119998932;17.6401042938;5;36.2180397511;
19;2;25.4740791321;12.5;5;26.5224741697;4;24.8654117584;17.0200004578;5;36.3326125145;
20;2;25.9351139069;12.5;6;26.5906432867;4;24.8997840881;17.0200004578;5;36.4505853653;
21;2;25.9657897949;12.5;7;26.6607804298;4;24.2119998932;17.7431755066;6;36.5717852116;
22;2;25.9973506927;12.5;7;26.7328453064;4;24.971534729;17.0200004578;6;36.6960101128;
23;2;26.0297813416;12.5;8;26.8067884445;4;25.0088024139;17.0200004578;6;36.8230309486;
24;2;26.0630550385;12.5;8;26.8825509548;4;24.2119998932;18.0200004578;6;36.9525911808;
25;2;24.0971488953;13.5;8;26.9600640535;4;25.0857772827;17.0200004578;6;37.0844094753;
26;2;23.1320285797;14.5;8;27.0392494202;4;24.2119998932;18.0200004578;7;37.218180418;
27;2;22.1676616669;15.5;8;27.120018959;5;24.2119998932;18.6090908051;6;37.3535778522;
28;2;21.2040081024;16.5;8;27.2022752762;5;25.206073761;17.0200004578;6;37.4902570248;
29;2;20.2410240173;17.5;8;27.2859115601;5;25.2470760345;17.0200004578;6;37.6278581619;
30;2;19.2786598206;18.5;9;27.3708124161;5;24.2119998932;18.0200004578;6;37.766010046;
31;2;18.316865921;19.5;10;27.4568536282;5;24.2119998932;18.8830051422;6;37.9043340683;
32;3;17.3555831909;20.5;9;27.5439035892;5;24.2119998932;18.952167511;6;39.0424480438;
33;3;16.3947563171;21.5;10;27.6318233013;5;26.2119998932;17.5200004578;6;39.2167702913;
34;3;15.4343204498;22.5;10;27.7204678059;5;27.4539909363;17.53840065;6;39.391097188;
35;3;15.2242107391;23.5;10;27.8096864223;5;27.4949569702;17.5572872162;6;39.5650582314;
36;3;15.2643585205;24.5;10;27.8993241787;5;27.5355224609;20.5572872162;6;40.7382949591;
37;4;15.3046960831;25.5;7;42.989222765;5;28.9214878082;24.5572872162;6;40.9587506056;
38;4;16.3451499939;26.5;7;43.829221487;5;29.9731388092;28.5572872162;7;42.1796350479;
39;4;17.3856506348;27.5;7;44.5885331631;5;31.3538913727;33.5572853088;7;42.4489492178;
40;5;18.4261207581;28.5;6;45.2661623955;5;32.4201965332;38.0200004578;9;42.7199610472;
41;5;19.4664916992;29.5;7;45.8644721508;5;32.8159866333;40.0200004578;10;42.9924407005;
42;5;20.0;28.5;7;46.3883163929;5;32.897731781;41.0200004578;10;43.2661731243;
43;5;22.0;29.5;8;46.844170332;5;32.979850769;42.0200004578;11;43.5409590006;
44;5;25.0;30.5;8;47.239341259;5;33.062286377;42.0200004578;11;43.8166133165;
45;5;26.0;31.5;7;47.5813367367;5;30.6632194519;44.3977966309;12;44.0929652452;
46;5;28.0;32.5;7;47.7836937904;5;30.6250591278;45.5465698242;12;44.369856596;
47;5;30.0;33.5;8;47.867552042;5;30.692111969;46.3847427368;13;44.6471396685;
48;5;29.5499992371;33.5;8;47.9500255585;5;32.196811676;43.6331748962;13;44.9246762991;
49;5;29.3275108337;34.5;9;48.0310001373;5;33.007522583;42.8031387329;15;45.2023346424;
50;6;29.5499992371;34.5;8;49.110370636;5;31.7585391998;43.0200004578;15;45.4799878597;
51;6;31.5499992371;35.5;8;49.3180412054;5;32.8160400391;42.0200004578;15;45.6797600985;
52;6;33.5499992371;33.5;8;49.5393580198;5;33.7039260864;42.0200004578;15;45.865013361;
53;6;35.4687652588;33.5;8;49.7756757736;5;33.190574646;42.9682197571;16;46.0531101227;
54;6;36.5020751953;33.5;8;51.0283854008;5;33.8159332275;42.0200004578;16;46.2438583374;
55;6;36.5499992371;34.5;9;51.3188797235;5;33.2351493835;43.0200004578;17;46.4370524883;
56;6;38.5499992371;36.5;9;52.6287090778;5;33.9311141968;42.0200004578;18;46.6324732304;
57;6;38.5499992371;37.5;10;52.9791332483;6;33.9897384644;42.0200004578;17;48.2462131977;
58;6;39.5499992371;39.5;11;53.3514572382;6;33.8215942383;42.6599502563;17;49.4659633636;
59;7;40.5499992371;42.5;10;53.7465664148;6;34.8397865295;43.0979385376;17;50.3998272419;
60;7;39.5499992371;42.5;10;54.1650512218;6;33.6149291992;45.3882522583;18;50.785443306;
61;7;39.5499992371;44.0614051819;11;54.6703519821;6;32.8732147217;47.0223045349;18;51.1557838917;
62;8;40.5499992371;45.6228942871;11;56.9272218943;6;33.6313323975;46.2590026855;21;51.533608675;
63;8;39.8064994812;44.0614051819;12;58.9054620266;6;31.7460403442;46.9476165771;21;51.9180998802;
64;9;40.0205001831;45.5551948547;11;60.6481693983;6;29.873216629;49.3767585754;22;52.308368206;
65;9;39.1968002319;45.5765686035;12;62.1994208097;6;28.873216629;51.0988273621;22;52.7034585476;
66;9;39.3405151367;45.9832496643;12;63.4362515211;6;28.9089889526;52.0215797424;23;53.1023581028;
67;9;38.4500007629;45.6040077209;12;64.2697730064;6;29.0400009155;55.0215797424;23;53.5040071011;
68;9;39.4500007629;46.6148300171;13;66.1171042919;6;30.9653587341;57.0215797424;25;53.9073090553;
69;8;38.4500007629;49.6257171631;13;67.0706378222;7;31.0400009155;61.0215797424;24;54.3111429214;
70;8;38.4500007629;52.6366577148;13;68.0310353041;7;31.0400009155;64.6579055786;25;54.7143757343;
71;8;37.4500007629;55.2272567749;12;68.9903533459;8;31.0400009155;67.7047576904;25;55.1158754826;
72;8;37.4500007629;55.2382965088;12;69.9407708645;9;32.0400009155;71.751373291;24;56.5145242214;
73;8;35.4500007629;58.2493782043;13;70.8749864101;9;33.0400009155;75.797668457;23;56.9892847538;
74;9;34.4500007629;60.2605018616;11;71.7865760326;9;33.0400009155;79.8435668945;23;57.4645959139;
