Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.0;6;20.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;12.0;6;20.0;1;11.3999996185;16.0;6;32.0;
4;1;9.0;11.0;6;20.0;1;11.3999996185;16.0;6;32.0;
5;1;10.0;10.0;6;20.0;1;12.3999996185;16.0;6;32.0;
6;1;11.0;10.0;6;20.0;1;13.3999996185;16.0;6;32.0;
7;1;12.0;10.0;6;20.0;2;14.6999998093;16.0;5;33.6399993896;
8;1;13.0;10.0;6;20.3999996185;2;15.0920000076;16.3199996948;5;34.0299999714;
9;1;14.0;10.1999998093;6;20.7264003754;2;15.2089996338;16.5;5;35.736548543;
10;1;14.3268795013;10.3632001877;5;21.8194274902;2;17.1179637909;17.3250007629;5;36.9563597441;
11;2;14.8187427521;11.2097139359;4;23.7316036224;2;19.1179637909;17.9053878784;5;37.8019057512;
12;2;15.6792221069;11.3658018112;4;24.6045616865;2;21.1179637909;18.2973766327;5;38.262942791;
13;2;18.268743515;11.7372808456;3;25.3428291082;2;22.1708831787;18.5;5;38.3206069469;
14;2;20.268743515;12.0336990356;3;25.9702501297;2;23.1881828308;18.5;5;38.3801424503;
15;2;21.465719223;12.2662630081;2;26.5108692646;2;24.2060432434;18.5;5;38.4415402412;
16;2;22.5469932556;12.446267128;2;26.8187118769;2;24.7919998169;18.9324626923;6;38.5047843456;
17;2;23.6371631622;12.5;2;27.0402543545;3;25.5514354706;18.5;6;38.5698515177;
18;2;24.7368564606;12.5;3;27.2842636108;3;25.1000003815;18.970954895;7;38.6367106438;
19;2;25.846660614;12.5;2;27.5518820286;3;25.5910129547;18.5;7;38.7053229809;
20;2;26.3983459473;12.5;4;27.8440244198;3;25.6115970612;18.5;7;38.7756415606;
21;2;26.5298118591;12.5;4;28.1613030434;3;25.1000003815;19.0326919556;7;38.8476111889;
22;2;26.672586441;12.5;6;28.5039470196;3;25.6542835236;18.5;8;38.9211680889;
23;2;26.8267765045;12.5;6;28.871723175;3;25.6763515472;18.5;8;38.9962402582;
24;3;26.992275238;12.5;6;29.263862133;3;25.6988716125;18.5;8;39.0727474689;
25;3;27.1687374115;12.5;6;29.6789975166;3;25.721824646;18.5;8;39.1506009102;
26;3;27.3555488586;12.5;6;30.1151270866;3;25.1000003815;18.5;8;39.22970438;
27;3;27.5518074036;12.5;6;30.5695996284;3;25.1000003815;18.5;8;39.3099536896;
28;3;27.7563209534;12.5;6;31.0391392708;3;25.1000003815;18.5;8;39.3912374973;
29;3;25.7563209534;13.5;6;31.5199065208;3;25.1000003815;18.5;8;39.4734377861;
30;3;24.7563209534;13.5;6;32.007601738;3;25.1000003815;18.5;8;39.5564305782;
31;3;24.7563209534;14.5;5;32.4976010323;3;25.1000003815;18.5;8;39.6400864124;
32;3;24.6239204407;15.5;5;32.9851250648;3;25.1000003815;18.5;9;39.7242712975;
33;3;23.8433074951;16.5;6;33.465420723;3;25.1000003815;18.5;9;39.8088471889;
34;3;23.0594387054;17.5;6;33.9339466095;3;25.1000003815;18.5;9;39.8936729431;
35;3;22.270275116;18.5;5;34.3865451813;3;25.1000003815;18.5;9;39.9786059856;
36;3;21.4739456177;19.5;5;34.8195896149;3;25.9935817719;20.5;9;40.0635020733;
37;3;20.6688156128;20.5;5;35.2300891876;3;26.0190505981;22.5;10;40.1482169628;
38;3;19.8535404205;21.5;5;35.6157541275;4;27.0444660187;25.5;9;41.2326076031;
39;3;18.8535404205;20.5;5;36.9750175476;4;28.0697822571;28.5;9;41.5048524141;
40;3;21.8535404205;21.5;6;37.3270096779;4;28.094959259;31.5;9;41.8097192049;
41;3;24.8535404205;22.5;6;37.651702404;4;28.1199569702;32.5;9;42.1277911663;
42;3;26.4751777649;24.5;6;37.9494282007;4;28.1422233582;33.5;11;42.4830474854;
43;3;27.599981308;26.5;6;38.2209891081;4;28.7449150085;33.5;12;42.8798761368;
44;3;26.599981308;28.5;7;38.4675552845;4;28.1858673096;33.5;12;43.3226613998;
45;3;26.599981308;29.5;7;38.6905673742;4;28.2071876526;33.5;13;43.8155651093;
46;3;28.599981308;27.5;6;38.8916459084;4;28.2281417847;33.5;14;44.3622403145;
47;3;28.114730835;28.5;7;39.0725104809;5;29.2487030029;33.5;13;44.965477705;
48;4;29.599981308;28.3155841827;6;39.1864993572;5;27.1000003815;35.5;14;45.6267969608;
49;4;30.599981308;28.3305492401;6;39.2080165148;5;27.1000003815;37.4809455872;14;46.3460102081;
50;4;32.1435890198;27.5;8;39.2296639681;5;28.1000003815;36.1599464417;14;47.1207990646;
51;4;33.1533317566;27.5;8;39.2514331341;5;27.1000003815;37.5159988403;15;47.9463663101;
52;4;33.0999984741;28.3760032654;8;39.2733153105;5;27.1000003815;38.8982315063;15;48.8152403831;
53;4;33.0999984741;28.3913211823;8;39.2953014374;5;27.1000003815;35.8982315063;17;49.7172937393;
54;4;31.6828861237;28.5;8;39.3173824549;5;28.1000003815;34.8982315063;18;50.6400432587;
55;4;30.6928215027;29.5;9;40.3395489454;5;29.8950099945;35.5;18;51.5692400932;
56;4;30.702796936;31.5;9;40.3917914629;5;30.1574306488;35.6889038086;17;52.489718914;
57;4;30.7128067017;33.5;10;40.4446914196;5;28.1574306488;36.7152862549;18;52.935280323;
58;4;30.2001113892;35.5;10;40.4982322454;5;27.0686302185;37.5650787354;19;53.3731393814;
59;5;29.2242050171;37.5;9;40.5523959398;5;27.9887104034;35.4298934937;19;54.7284293175;
60;5;27.6055831909;39.5;10;42.0083986521;5;27.0400009155;36.6809082031;19;55.6634883881;
61;5;26.1000003815;40.316947937;10;43.2050873041;5;27.0400009155;37.7497406006;20;56.5308589935;
62;5;25.763212204;38.5;12;44.1785867214;5;27.0400009155;38.8174171448;22;57.3243737221;
63;5;24.7733345032;37.5;12;44.9670888186;5;28.0400009155;37.8174171448;22;58.0414533615;
64;5;24.3706073761;37.5;12;45.4583815336;5;27.0400009155;39.8174171448;23;58.6826629639;
65;5;23.1000003815;38.5;12;46.7393347025;5;27.0400009155;41.8174171448;22;59.2510719299;
66;6;26.8036994934;37.5;12;68.7834795713;5;27.0400009155;38.8174171448;23;59.7515335083;
67;6;27.7295074463;40.5;12;70.3035393953;5;26.0400009155;39.8174171448;23;60.1899914742;
68;5;24.7295074463;39.5;12;69.9941658974;6;25.936000824;41.8174171448;22;62.0772171021;
69;5;24.7295074463;43.5;13;70.9715604782;6;26.936000824;44.0189247131;22;62.4636594057;
70;5;24.7295074463;47.5;14;71.7550928593;7;25.936000824;47.0683288574;21;62.6465733051;
71;5;24.7295074463;52.1059188843;14;72.3747884035;7;26.936000824;49.0683288574;22;62.8000955582;
72;5;24.7295074463;54.3173561096;15;72.8615963459;7;24.936000824;50.0683288574;22;62.9502785206;
73;5;25.0;56.3563652039;15;73.0949845314;7;23.936000824;51.8962669373;22;63.0970788002;
74;5;26.0;58.3958816528;14;73.1662437916;7;22.936000824;53.2222976685;24;63.2404738665;
75;5;27.0;60.4358940125;15;73.2384997606;8;21.936000824;55.2165679932;23;63.3804594278;
76;6;28.0;62.4763832092;15;73.3117179871;8;21.936000824;54.2107620239;23;63.5170478821;
