Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.3999996185;16.0;4;32.0;1;6.0;14.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;13.0;6;20.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;12.0;6;20.0;
4;1;11.3999996185;16.0;6;32.0;1;8.0;11.0;6;20.0;
5;2;12.6999998093;16.0;5;33.0;1;8.0;10.0;6;20.0;
6;2;13.6999998093;16.0;5;33.1799999475;1;9.0;10.0;6;20.0;
7;2;14.7539997101;16.0;5;34.0420752764;1;9.5;10.0;6;20.0;
8;2;15.2126226425;16.3199996948;5;34.6628328562;1;9.5;10.0;6;20.3999996185;
9;2;15.3988494873;16.5;5;36.6676359177;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;17.3972892761;17.3250007629;5;38.2517576218;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;19.3972892761;17.9053878784;5;39.5375771523;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;21.3972892761;18.2973766327;5;40.5330712795;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;22.8519210815;18.5;6;41.2208518982;2;11.7228336334;11.7571754456;5;24.6214065552;
14;2;24.0582561493;18.5;6;42.0134921074;2;13.7228336334;12.1107034683;5;25.2032637596;
15;2;25.2960472107;18.5;6;42.9152441025;2;15.7228336334;12.0916318893;5;25.6628060341;
16;3;26.5665740967;18.5;6;43.9258489609;2;16.9568786621;12.3113050461;5;26.0223413706;
17;4;27.1777553558;18.5;5;45.0391206741;2;17.9614639282;12.4808797836;5;26.0811508894;
18;4;27.5117378235;18.5;5;46.2418441772;2;18.9660930634;12.5;5;26.1018965244;
19;4;27.8725547791;18.5;5;47.5133514404;2;19.872926712;12.5;5;26.1228116751;
20;4;28.2540054321;18.5;6;48.8261165619;2;19.8776321411;12.5;6;26.1438889503;
21;4;28.6478347778;18.5;6;50.1475534439;2;19.8823757172;12.5;7;26.1651208401;
22;4;29.0442657471;18.5;6;51.4429092407;2;19.8871517181;12.5;7;26.1864993572;
23;4;27.0442657471;19.5;6;52.6788024902;2;19.625;12.9745998383;8;26.2080165148;
24;4;28.0442657471;18.5;6;53.8266792297;2;19.625;12.983206749;7;26.2296639681;
25;4;26.0442657471;19.5;6;54.8654441833;2;19.625;12.9918651581;7;26.2514331341;
26;4;25.0442657471;19.5;6;56.7827548981;2;19.625;13.0005731583;7;26.2733153105;
27;4;25.1000003815;20.2000007629;6;57.5932691097;3;19.625;13.0093259811;6;26.2953014374;
28;4;27.1000003815;21.2128791809;6;59.2822858095;3;19.625;12.5;6;26.3173824549;
29;4;27.1000003815;20.2258663177;6;60.0786741972;3;19.625;13.0269527435;6;26.3395489454;
30;4;28.1000003815;20.8489532471;6;60.8202636242;3;17.926399231;13.5;7;26.3617914915;
31;4;27.545715332;20.2521400452;6;61.5287860632;3;16.9314041138;14.5;7;26.3841004372;
32;4;27.1000003815;22.1680984497;6;62.2268599272;3;15.936422348;15.5;7;26.4064661264;
33;4;27.1000003815;23.3727836609;6;62.7751331329;3;14.9414548874;16.5;7;26.428878665;
34;4;27.1000003815;24.6139221191;6;63.3325659037;3;14.3214979172;17.5;7;26.4513280392;
35;4;30.0544395447;28.6139221191;6;63.9825260639;4;14.3265485764;18.5;5;43.7238043547;
36;4;31.1000003815;31.6139221191;7;64.7335112095;4;15.3316059113;19.5;5;44.6087967157;
37;4;32.7000007629;34.6139221191;7;65.5917072296;4;16.3366661072;20.5;6;46.3807015419;
38;4;33.7000007629;37.6139221191;8;66.5596278906;4;18.3417282104;21.5;6;47.0822570324;
39;5;35.7000007629;39.2922401428;8;67.6346589327;4;20.3467903137;22.5;6;47.6820129156;
40;5;35.7000007629;40.3744735718;8;68.8077329397;4;22.3518486023;23.5;6;48.1902507544;
41;5;35.7000007629;41.388381958;10;70.062471509;4;24.3569030762;24.5;5;48.618639946;
42;5;35.7000007629;42.4023361206;11;71.3751534224;4;26.3619499207;25.5;8;48.9790412188;
43;5;35.7000007629;43.4163322449;12;72.7158119678;5;27.6396484375;26.5;7;49.1611198187;
44;5;36.7000007629;41.4303627014;14;74.0505305529;5;27.7470092773;27.5;7;49.2304526567;
45;5;35.7000007629;42.4444198608;14;75.3446846008;5;27.375;30.4133720398;8;49.3008595705;
46;5;35.7000007629;43.4584960938;15;76.5665392876;5;28.7570114136;31.4133720398;9;49.3723129034;
47;5;35.7000007629;44.4725952148;16;77.6904402971;6;29.7619857788;33.4133720398;9;49.4447814226;
48;5;35.7000007629;45.4867019653;16;78.6989188194;6;30.375;35.4133720398;9;49.518230319;
49;6;35.7000007629;46.5008163452;15;79.5833644867;6;31.7134819031;37.4133720398;11;49.592621088;
50;6;35.7000007629;47.5149307251;15;80.3433228731;7;30.1270904541;39.5;9;59.6679115295;
51;6;35.7000007629;48.5290374756;16;80.9848455191;7;29.375;43.5;9;60.1440553665;
52;6;36.7000007629;46.5431365967;16;81.5184223652;8;29.375;45.9458389282;9;60.5954039097;
53;6;35.7000007629;47.5572166443;17;84.5449150801;8;30.7913246155;43.7044715881;8;61.0206420422;
54;7;34.8980026245;46.5907287598;17;86.7823861837;8;32.1959571838;42.5;8;61.4191313982;
55;7;34.8980026245;46.8496246338;17;88.35712111;8;32.375;44.5;9;61.7908421755;
56;7;35.8980026245;47.1593437195;16;89.1762062311;8;34.2313766479;41.5;9;62.1362639666;
57;7;38.7980003357;44.1944007874;16;89.6343159676;8;34.375;42.5;9;62.4563106298;
58;7;38.7980003357;44.2299194336;15;89.8083845377;8;35.4524154663;40.8685531616;7;62.7522189617;
59;7;39.7980003357;44.2658691406;16;89.8603143692;8;34.0;42.8828582764;6;63.025452137;
60;7;40.2000007629;44.3022193909;17;89.9127694368;8;34.0;44.3890762329;6;63.2618255615;
61;8;39.9164505005;42.0;14;102.78487587;7;29.0;40.4348526001;7;50.5042052269;
62;8;38.4000015259;45.0;14;103.117794752;7;28.0;41.4779434204;10;50.5661010742;
63;8;38.4000015259;48.2921943665;15;103.420562267;7;27.375;42.521270752;11;50.6282629967;
64;8;38.4000015259;51.3265800476;16;103.695138454;8;27.375;43.5647850037;10;50.6906147003;
65;8;37.4000015259;54.0043373108;17;103.943695784;8;27.375;44.6084289551;11;50.7530794144;
