Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.3999996185;16.0;4;32.0;1;6.0;14.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;13.0;6;20.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;12.0;6;20.0;
4;1;11.3999996185;16.0;6;31.7439994812;1;8.0;11.0;5;20.0;
5;1;12.3999996185;15.8719997406;6;31.3087997437;1;8.0;10.0;5;20.0;
6;1;13.3999996185;15.6543998718;6;30.9171199799;1;9.0;10.0;5;20.0;
7;1;14.275135994;15.4585599899;6;30.6502075195;1;9.5;10.0;5;20.0;
8;1;14.1950626373;15.3251037598;6;30.409986496;1;9.5;10.0;5;20.3999996185;
9;1;14.1229963303;15.204993248;6;31.097864151;1;9.59000015259;10.1999998093;5;20.7264003754;
10;1;16.1950626373;15.5489320755;6;31.587387085;1;9.66343975067;10.3632001877;5;20.9903717041;
11;1;17.1950626373;15.7936935425;6;31.672000885;1;9.72283363342;10.4951858521;5;22.0419120789;
12;1;18.1950626373;15.8360004425;6;31.672000885;1;9.95943069458;11.0209560394;5;22.9143505096;
13;1;19.1950626373;15.8360004425;7;31.672000885;1;11.7228336334;11.4571752548;5;23.6214065552;
14;1;20.1950626373;15.8360004425;7;31.672000885;1;12.7228336334;11.8107032776;5;24.1832637787;
15;1;21.1950626373;15.8360004425;7;31.672000885;1;13.7228336334;12.0916318893;5;24.6226100922;
16;1;21.5016002655;15.8360004425;8;31.672000885;1;14.7228336334;12.3113050461;5;24.9617595673;
17;1;21.5016002655;15.8360004425;8;31.672000885;1;15.7228336334;12.4808797836;5;25.0;
18;1;21.5016002655;15.8360004425;8;31.672000885;1;16.7228336334;12.5;6;25.0;
19;1;21.5016002655;15.8360004425;9;31.672000885;1;17.625;12.5;6;25.0;
20;1;21.5016002655;15.8360004425;9;31.672000885;1;17.625;12.5;7;25.0;
21;1;21.5016002655;15.8360004425;9;31.672000885;1;17.625;12.5;7;25.0;
22;1;21.5016002655;15.8360004425;9;31.672000885;1;17.625;12.5;7;25.0;
23;1;21.5016002655;15.8360004425;9;31.672000885;1;17.625;12.5;7;25.0;
24;1;21.5016002655;15.8360004425;9;31.672000885;1;17.625;12.5;9;25.0;
25;1;19.5016002655;16.8360004425;9;31.672000885;1;17.625;12.5;9;25.0;
26;1;18.5016002655;17.8360004425;9;31.672000885;1;17.625;12.5;9;25.0;
27;1;17.5016002655;18.8360004425;9;31.672000885;1;17.625;12.5;10;25.0;
28;1;18.5016002655;16.8360004425;9;31.672000885;1;17.625;12.5;10;25.0;
29;1;19.5016002655;15.8360004425;9;31.672000885;1;17.625;12.5;10;25.0;
30;1;20.5016002655;15.8360004425;10;31.672000885;1;17.625;12.5;10;25.0;
31;1;21.5016002655;15.8360004425;10;31.672000885;1;15.625;13.5;10;25.0;
32;1;21.5016002655;15.8360004425;10;31.672000885;1;14.625;14.5;10;25.0;
33;1;21.5016002655;15.8360004425;10;31.672000885;1;13.625;15.5;10;25.0;
34;1;21.5016002655;15.8360004425;10;31.672000885;1;12.625;16.5;10;25.0;
35;1;21.5016002655;15.8360004425;10;31.672000885;1;12.0;17.5;10;25.0;
36;1;21.5016002655;15.8360004425;10;31.672000885;1;12.0;18.5;10;25.0;
37;1;21.5016002655;15.8360004425;11;31.672000885;1;12.0;19.5;11;25.0;
38;1;21.5016002655;15.8360004425;11;31.672000885;1;12.0;20.5;12;25.0;
39;1;21.5016002655;15.8360004425;11;31.672000885;1;12.0;21.5;12;25.0;
40;1;21.5016002655;15.8360004425;11;31.672000885;1;12.0;22.5;13;25.0;
41;1;21.5016002655;16.8360004425;12;31.672000885;1;12.0;23.5;13;25.0;
42;1;21.5016002655;17.8360004425;13;31.672000885;1;12.0;24.5;14;25.0;
43;1;21.5016002655;18.8360004425;13;31.672000885;2;12.0;25.5;10;40.0;
44;1;21.5016002655;19.8360004425;13;31.672000885;2;13.0;26.5;12;40.75;
45;1;21.5016002655;20.8360004425;14;31.672000885;2;15.0;25.5;12;41.4193744659;
46;2;22.5016002655;21.8360004425;14;32.672000885;2;16.0;25.5;13;42.0072898865;
47;2;23.5016002655;22.8360004425;14;32.7233608961;2;17.0;25.5;14;42.5162696838;
48;2;23.5016002655;23.8360004425;14;32.7768187523;2;16.0;24.5;14;42.9513263702;
49;2;23.5016002655;24.8360004425;15;32.8324041367;2;16.0;23.5;15;43.3190898895;
50;2;23.5016002655;25.8360004425;15;32.8901411295;2;15.0;22.5;15;43.6270179749;
51;2;23.5016002655;26.4450702667;16;32.9500476122;4;16.0;23.5;13;75.8827629089;
52;2;23.8850135803;25.8360004425;16;33.012134552;4;16.0;25.5;13;77.7700004578;
53;2;23.5016002655;26.506067276;16;33.0764055252;4;19.0;25.5;13;79.3367710114;
54;2;23.9229221344;25.8360004425;17;33.1428562403;4;21.0;26.5;15;80.6970081329;
55;2;23.5016002655;26.571428299;18;33.2114738226;4;24.0;28.5;15;81.8577728271;
56;2;23.9634418488;25.8360004425;18;33.2822360992;4;26.0;30.5;15;82.8336086273;
57;2;23.984670639;25.8360004425;18;33.355111599;5;28.0;31.5;13;98.6436004639;
58;2;24.0065345764;25.8360004425;18;33.4300587177;5;30.625;33.5;14;100.058818817;
59;2;24.0290184021;25.8360004425;18;33.5070254803;5;33.625;36.5;15;101.26974678;
60;2;23.5016002655;26.7535133362;18;33.5859494209;5;36.625;35.5;16;102.007289886;
61;2;24.0757846832;25.8360004425;18;33.6667573452;5;39.625;36.5;17;102.516269684;
62;2;23.5016002655;26.8333778381;18;33.7493650913;5;40.625;38.5;17;102.95132637;
63;2;24.1248092651;25.8360004425;19;33.8336777687;6;42.5250015259;38.5;14;114.81908989;
64;2;24.1501026154;25.8360004425;19;33.9195897579;6;45.7999992371;38.5;15;115.587018013;
65;2;23.5016002655;26.8360004425;20;34.0069851875;6;48.0749969482;39.5;15;116.26614666;
66;2;24.2020950317;25.8360004425;20;34.0957384109;6;49.0749969482;40.5;15;116.76932621;
67;2;24.2287216187;25.8360004425;20;35.3780138493;6;50.0749969482;41.5;17;117.118015289;
68;2;24.6134052277;26.4010295868;21;36.3355636597;7;50.3499984741;42.5;17;117.430484772;
