Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.3999996185;16.0;4;32.0;1;6.0;14.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;13.0;6;20.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;12.0;6;20.0;
4;1;11.3999996185;16.0;6;32.0;1;8.0;11.0;6;20.0;
5;1;12.3999996185;16.0;6;32.0;1;8.0;10.0;6;20.0;
6;2;13.6999998093;16.0;5;33.0;2;9.0;10.3000001907;5;21.0;
7;2;14.6999998093;16.0;5;32.9556005001;2;9.72500038147;10.0;5;21.0900000334;
8;2;14.886680603;15.9180002213;5;32.9405654669;2;9.74524974823;10.0;3;21.5980186462;
9;2;14.8821697235;15.8442001343;5;34.1722756624;2;9.85955429077;10.1999998093;3;22.0418490171;
10;2;16.9773426056;16.3752346039;5;35.1123198271;2;9.95941543579;10.3632001877;3;22.4332156181;
11;2;18.9773426056;16.7501506805;5;35.8407168388;2;10.0474739075;10.4951858521;3;23.6659361124;
12;2;20.9773426056;17.0080528259;5;36.1013624668;2;10.3248357773;11.0209560394;3;24.7393633127;
13;2;22.1692085266;17.0200004578;6;36.3639519215;2;12.1334619522;11.4571752548;3;25.6686143875;
14;2;23.2479858398;17.0200004578;6;36.6538891792;2;14.1334609985;11.8107032776;3;26.4751701355;
15;2;24.3349666595;17.0200004578;6;36.972420454;2;15.7228336334;12.7792034149;3;27.1828548908;
16;3;25.0917263031;17.0200004578;5;37.3204276562;2;16.7228336334;13.0793781281;3;27.8148901463;
17;3;25.1961288452;17.0200004578;6;37.6983187199;2;18.3647880554;12.4808797836;3;28.1711652279;
18;4;25.3094959259;17.0200004578;5;38.1059169769;2;18.7228336334;13.4513492584;4;28.5145654678;
19;4;25.4317741394;17.0200004578;5;38.5423560143;2;19.625;13.5543699265;4;28.8830828667;
20;4;25.5627059937;17.0200004578;5;39.0059924126;2;20.4986934662;12.5;4;29.2759313583;
21;4;25.7017974854;17.0200004578;5;39.494348526;3;20.5870838165;12.5;3;29.6917257309;
22;4;25.8483047485;17.0200004578;5;41.0040926933;3;20.6806373596;12.5;3;30.1284441948;
23;4;27.0012283325;17.5200004578;5;41.6046745777;3;20.7789001465;12.5;4;30.5834169388;
24;4;26.2119998932;18.0200004578;5;42.2222399712;3;20.881269455;12.5;4;31.0533499718;
25;4;25.5575485229;18.0200004578;5;42.8514997959;3;20.9870033264;12.5;4;31.5343885422;
26;4;25.2119998932;19.6374263763;5;43.4867732525;3;19.625;13.5;4;32.0222206116;
27;4;25.0460319519;20.0200004578;5;44.1222227812;3;19.625;14.5;4;32.5122156143;
28;4;23.8118877411;21.7279644012;5;44.7521106005;3;20.625;12.5;5;33.9995918274;
29;4;23.4256324768;22.0200004578;5;45.3710492849;3;18.625;14.5;5;34.5195999146;
30;4;22.1259403229;23.828956604;6;45.9742242098;3;18.625;16.5;5;35.0288920403;
31;4;21.2741699219;24.8834972382;6;46.5575705767;3;17.8682670593;18.5;5;35.5233261585;
32;4;20.414806366;25.9407730103;6;47.1178879738;3;16.8777999878;20.5;5;35.9992913008;
33;4;20.1353664398;26.0200004578;6;47.6528890133;3;16.2625999451;22.5;5;36.45381248;
34;4;20.457736969;28.0200004578;6;49.1611890793;3;16.2726650238;24.5;5;36.8846151829;
35;4;21.5709514618;28.5200004578;6;49.6974335909;3;16.2829933167;26.5;6;37.2901418209;
36;4;21.9909553528;30.0200004578;7;50.209059;3;16.2935829163;28.1897277832;6;37.6695291996;
37;4;22.8507156372;30.0200004578;7;50.696872592;3;16.3044319153;29.4215488434;6;38.022552371;
38;4;21.1200790405;31.0200004578;8;51.1621278524;3;16.3155345917;30.6341228485;6;38.3495444059;
39;4;23.9768104553;33.0200004578;8;51.606379509;3;16.3268871307;31.8277015686;6;38.6512999535;
40;4;21.7681655884;35.0200004578;9;52.0313587189;3;16.3384819031;33.0028572083;7;38.9289770126;
41;4;23.7681655884;37.0200004578;9;52.4388636351;3;16.3503131866;34.1604194641;7;39.1839966774;
42;4;26.7495689392;39.0200004578;9;52.7904225588;3;16.3623752594;35.3014068604;7;39.4179536104;
43;4;29.2532920837;38.0200004578;11;53.0353803635;3;17.3746566772;34.3014068604;9;39.632535696;
44;4;30.6986122131;37.0200004578;11;53.285153389;3;16.3871517181;36.3014068604;10;39.7771017551;
45;4;31.2735385895;37.8533439636;12;53.5391545296;3;16.399848938;38.3014068604;10;39.8343759775;
46;4;32.3254737854;37.893787384;14;53.7967586517;3;17.4127349854;36.5999984741;11;39.8924454451;
47;4;33.927028656;37.0200004578;14;54.0573080778;3;16.4258003235;37.5999984741;12;39.9512542486;
48;4;34.2171936035;37.0200004578;16;54.3201217651;3;17.439031601;36.5999984741;13;40.0107431412;
49;4;34.2960357666;37.0200004578;16;54.584502697;3;19.0;34.5999984741;13;40.0708494186;
50;5;35.3753509521;38.0200004578;16;55.8497457504;3;21.3909397125;33.5999984741;13;40.1315076351;
51;5;35.7984313965;40.0200004578;17;56.1665061712;3;21.9249992371;33.5;13;40.1926498413;
52;5;34.3520011902;42.1615524292;18;56.4848265648;3;22.9249992371;33.5;14;40.2542052269;
53;5;36.065952301;41.0200004578;18;56.8040578365;3;23.9249992371;33.5;12;40.3161010742;
54;5;35.9495849609;43.0200004578;18;57.1235686541;3;24.5499992371;33.5;12;40.3782629967;
55;5;34.3520011902;44.9183349609;18;57.4427515268;3;24.5499992371;33.1647834778;14;40.4406147003;
56;5;36.5394630432;42.0200004578;18;57.7610273361;3;24.5499992371;32.2084312439;13;40.5030794144;
57;5;36.9262657166;42.6900672913;18;58.0778503418;3;24.5499992371;31.252155304;13;40.5655794144;
58;5;36.5572319031;43.0200004578;19;60.27214849;3;24.5499992371;30.2959060669;14;40.628036499;
59;6;36.2734794617;42.6599502563;17;72.041621089;3;24.5499992371;29.3396263123;14;40.690372467;
60;6;37.7512359619;44.0979385376;17;73.9945994616;3;24.5499992371;29.3832607269;14;40.7525100708;
61;6;39.1435394287;45.3882522583;18;75.3415712118;4;25.5499992371;30.4267578125;14;41.8143725395;
62;7;33.8512954712;50.2512435913;17;76.5020486116;4;26.5499992371;29.5;14;41.9058842659;
63;7;34.8512954712;50.3095817566;17;77.586979866;4;26.5499992371;30.5;14;41.9975624084;
