Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.3999996185;16.0;4;32.0;1;6.0;14.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;13.0;6;20.0;
3;1;11.3999996185;16.0;6;31.7439994812;1;8.0;12.0;5;20.0;
4;1;11.3487997055;15.8719997406;6;31.5135993958;1;8.0;11.0;5;20.0;
5;1;12.3487997055;15.7567996979;6;31.3062400818;1;8.0;10.0;4;20.0;
6;1;13.3487997055;15.6531200409;6;31.1196155548;1;9.0;10.0;4;20.0;
7;1;14.3358850479;15.5598077774;6;31.0436534882;1;9.5;10.0;4;20.0;
8;1;14.3130960464;15.5218267441;6;30.9752883911;1;9.5;10.0;4;20.3999996185;
9;2;14.5925865173;15.4876441956;5;33.2343444824;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;16.6130943298;16.1171722412;5;34.2767291069;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;18.6130943298;16.5693645477;5;35.0622609854;1;9.72283363342;10.4951858521;3;22.0419120789;
12;2;20.6130943298;16.884393692;5;35.5081778765;2;9.95943069458;11.3209562302;2;23.9143505096;
13;2;21.7535476685;17.0200004578;5;35.7039126158;2;11.9478340149;11.4571752548;2;24.661406517;
14;2;22.8122692108;17.0200004578;5;35.9224854708;2;13.9478340149;11.8107032776;2;25.2644476891;
15;2;23.8778400421;17.0200004578;5;36.1656556129;2;15.7228336334;12.4159870148;2;25.7461636066;
16;2;24.849697113;17.0200004578;5;36.4350683689;2;16.9756336212;12.3113050461;2;26.1288670301;
17;2;24.930519104;17.0200004578;9;36.7321748734;2;17.9854335785;12.4808797836;2;26.211841464;
18;3;23.9388866425;17.0200004578;6;47.0581386089;2;18.9954986572;12.5;3;26.2577478886;
19;3;24.1907997131;17.8650798798;7;47.8137309551;2;19.9079933167;12.5;3;26.3048160076;
20;3;26.1017074585;17.0200004578;8;48.5736227036;2;19.9185829163;12.5;4;26.3530313969;
21;3;27.205789566;17.0200004578;8;49.3362088203;2;19.9294319153;12.5;4;26.4023760557;
22;3;28.3178520203;17.0200004578;8;50.0998516083;2;19.625;13.0609502792;3;26.4528282881;
23;3;29.4376106262;17.0200004578;8;50.8627295494;2;19.9518871307;12.5;2;26.5043625832;
24;3;28.7112159729;18.0200004578;8;51.6227006912;2;19.9634819031;12.5;1;26.5569496155;
25;3;29.7909622192;17.0200004578;8;52.3772006035;2;19.9753131866;12.5;2;26.6105561256;
26;4;28.509059906;18.0200004578;7;53.1231880188;2;19.9873752594;12.5;2;26.6651450396;
27;4;27.7169380188;19.0200004578;7;53.8571538925;2;19.9996566772;12.5;2;26.72067523;
28;4;26.9208755493;20.0200004578;7;54.5751986504;2;19.625;12.5;2;26.7771017551;
29;4;28.1198787689;18.0200004578;7;55.2731723785;2;19.625;12.5;2;26.8343759775;
30;4;26.312871933;19.0200004578;7;55.8427839279;2;17.625;13.5;2;26.8924454451;
31;4;25.4675502777;20.0200004578;8;56.3707056046;2;16.625;14.5;2;26.9512542486;
32;4;24.6100902557;21.0200004578;8;56.881029129;2;15.625;15.5;2;27.0107431412;
33;4;23.747877121;22.0200004578;8;57.3690433502;2;14.625;16.5;3;27.0708494186;
34;4;22.8796405792;23.0200004578;8;57.8308506012;2;14.0;17.5;3;27.1315076351;
35;4;22.8135280609;24.0200004578;7;58.2634716034;2;14.0;18.5;3;27.1926498413;
36;4;23.9303379059;24.0200004578;7;59.6648826599;2;14.0;19.5;3;27.2542052269;
37;4;26.0387172699;27.0200004578;8;60.0500820875;2;14.0;20.5;3;27.3161010742;
38;4;28.138376236;30.0200004578;9;60.40282619;3;14.0;21.5;2;27.3782629967;
39;4;29.5079612732;32.7200012207;9;60.723606348;3;14.0;22.5;2;27.4406147003;
40;4;30.5945739746;34.7200012207;10;61.0135191679;3;14.0;23.5;3;27.5030794144;
41;4;31.6728496552;35.7200012207;11;61.2741247416;3;14.0;24.5;3;27.5655794144;
42;4;32.7432136536;35.7200012207;11;61.5073111057;3;14.0;25.5;3;27.628036499;
43;4;33.8061752319;35.7200012207;11;61.7151713371;3;14.0;26.5;4;27.690372467;
44;5;34.8622970581;35.7200012207;12;61.8998974562;3;14.0;27.5;5;27.7525100708;
45;5;35.1029701233;35.7200012207;12;61.9878985882;3;14.0;28.5;5;27.8143725395;
46;5;34.8167991638;36.2480354309;13;62.0046774149;3;14.0;29.5;5;27.8758842945;
47;5;34.8167991638;36.2557525635;13;62.0215060711;4;15.0;27.5;5;27.936971426;
48;5;35.1358070374;35.7200012207;13;62.0383790731;4;14.0;28.5;6;27.9975619316;
49;5;35.1403617859;35.7200012207;14;62.0552908182;4;14.0;29.5;6;28.0575861931;
50;5;35.1449279785;35.7200012207;14;62.0722357035;4;15.0;27.5;7;28.1169772148;
51;5;35.1495018005;35.7200012207;14;63.0892081261;4;14.0;28.5;8;28.1756706238;
52;7;35.8167991638;37.2946357727;9;66.3318728209;3;13.0;26.5;8;25.0;
53;7;37.8167991638;38.7200012207;10;66.4587926865;3;12.0;27.5;9;25.0;
54;7;39.1632652283;40.7200012207;10;66.5869061947;3;12.0;28.5;9;25.0;
55;7;39.1678619385;42.7200012207;10;68.7075971365;3;12.0;29.5;11;25.0;
56;7;39.3119125366;45.9447021484;12;70.373295784;3;12.0;30.5;11;25.0;
57;7;39.6804924011;46.9984283447;12;71.6967457533;3;12.0;31.5;11;25.0;
58;7;40.326751709;46.621471405;12;72.4204061031;3;12.0;32.5;13;25.0;
59;7;38.3943214417;47.5913963318;12;73.9417691231;3;12.0;33.5;13;26.0;
60;7;38.0512962341;50.2165908813;14;74.493906498;3;14.0;32.5;13;26.0499999523;
61;8;38.1360015869;52.2049598694;13;75.0729602575;3;16.0;32.5;13;26.1019749641;
62;8;38.5396232605;53.5047111511;16;75.6923692226;3;17.0;32.5;15;26.1559499502;
63;8;38.546875;55.4797134399;16;76.355706811;3;18.0;32.5;16;26.2119446993;
64;9;38.1360015869;58.1671524048;12;95.0667281151;3;19.0;32.5;16;26.269973278;
65;9;39.1360015869;60.1547698975;11;97.0892167091;3;19.625;31.5;17;26.3300433159;
66;9;40.1360015869;63.1427001953;15;99.0122778416;3;19.625;30.5;17;26.3921557665;
