Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.3999996185;16.0;4;32.0;1;6.0;14.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;13.0;6;20.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;12.0;6;20.0;
4;1;11.3999996185;16.0;6;32.0;1;8.0;11.0;6;20.0;
5;1;12.3999996185;16.0;6;32.0;1;8.0;10.0;6;20.0;
6;2;13.6999998093;16.0;5;33.0;1;9.0;10.0;6;20.0;
7;2;14.6999998093;16.0;5;33.7699993849;1;9.5;10.0;6;20.0;
8;2;15.1309995651;16.3199996948;5;33.6874297857;1;9.5;10.0;6;20.3999996185;
9;2;15.1062288284;16.2059993744;5;34.7270190716;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;17.2309703827;16.631893158;5;35.5305613279;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;19.2309703827;16.9273109436;5;35.9560029507;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;21.2309703827;17.0200004578;5;36.2258527279;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;22.4477558136;17.0200004578;5;36.5278096199;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;23.5383415222;17.0200004578;6;36.8639671803;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;24.6391906738;17.0200004578;7;37.2360539436;1;13.7228336334;12.0916318893;6;24.6226100922;
16;2;25.1708164215;17.0200004578;7;37.6452748775;1;14.7228336334;12.3113050461;6;24.9617595673;
17;2;25.2935829163;17.0200004578;8;38.0921387672;1;15.7228336334;12.4808797836;6;25.0;
18;2;25.4276409149;17.0200004578;9;38.5762825012;1;16.7228336334;12.5;7;25.0;
19;2;25.572883606;17.0200004578;9;39.096309185;1;17.625;12.5;7;25.0;
20;2;25.72889328;17.0200004578;10;39.6496558189;1;17.625;12.5;7;25.0;
21;2;25.8948974609;17.0200004578;10;40.2325181961;1;17.625;12.5;7;25.0;
22;2;26.0697555542;17.0200004578;11;40.8398480415;1;17.625;12.5;8;25.0;
23;3;26.251953125;17.0200004578;10;41.4654445648;1;17.625;12.5;8;25.0;
24;3;26.4396324158;17.0200004578;10;42.1021432877;1;17.625;12.5;8;25.0;
25;3;26.6306419373;17.0200004578;11;42.7421045303;2;17.625;12.5;7;25.0;
26;3;26.8226318359;17.0200004578;11;43.3771753311;2;17.625;12.5;8;25.0;
27;3;27.0131530762;17.0200004578;11;43.9992952347;2;17.625;12.5;8;25.0;
28;3;27.1997871399;17.0200004578;11;44.6009073257;2;17.625;12.5;8;25.0;
29;3;27.3802719116;17.0200004578;11;45.17532444;2;17.625;12.5;8;25.0;
30;3;25.5525970459;18.0200004578;11;45.7170219421;2;17.625;12.5;8;25.0;
31;4;24.5313968658;18.0200004578;7;56.2218170166;2;15.625;13.5;8;25.0;
32;4;24.5313968658;18.0200004578;7;57.0869407654;2;14.625;14.5;8;25.0;
33;4;25.5313968658;19.0200004578;7;57.8854007721;3;14.625;16.2000007629;6;26.0;
34;4;26.1120986938;20.0200004578;7;58.6157894135;3;14.625;16.5;6;26.0900000334;
35;4;26.2269554138;21.0200004578;7;59.2784404755;3;14.2452497482;17.5;7;26.1871190071;
36;5;26.3297214508;24.0200004578;7;59.8751411438;3;14.2671012878;18.5;7;26.2917383909;
37;5;25.9413414001;27.0200004578;7;60.4088144302;3;14.290640831;19.5;7;26.4042263031;
38;5;25.1014442444;30.0200004578;7;60.8832111359;3;14.3159503937;20.5;7;26.5249304771;
39;5;24.24376297;32.7959518433;7;61.3026247025;3;14.3431091309;21.5;7;26.6541694403;
40;5;24.1787872314;34.7744140625;8;61.6716403961;3;14.3721885681;22.5;7;26.7922235727;
41;5;24.2894935608;35.7551803589;8;61.8591766357;3;14.4032497406;23.5;7;26.9393253326;
42;6;24.3457527161;36.7380828857;7;63.9498739243;2;12.0;24.5;6;25.0;
43;6;26.3911647797;35.722946167;7;64.1356489658;2;12.0;25.5;8;25.0;
44;6;26.3999996185;37.7200012207;7;64.3012964725;2;12.0;26.5;8;25.0;
45;6;26.3999996185;39.7200012207;8;65.4762914181;2;12.0;27.5;8;25.0;
46;6;28.3999996185;39.7200012207;8;65.715765357;2;12.0;28.5;10;25.0;
47;6;30.3999996185;40.7200012207;9;65.966812849;2;12.0;29.5;13;25.0;
48;6;31.7004737854;41.7200012207;9;66.2291988134;2;13.0;27.5;14;25.0;
49;6;32.7167205811;42.7200012207;11;66.5025645494;2;12.0;28.5;15;25.0;
50;6;33.4000015259;42.9787635803;12;66.7864229679;2;12.0;29.5;16;25.0;
51;6;34.4000015259;43.7302398682;13;67.080155611;2;13.0;27.5;16;25.0;
52;6;35.4000015259;43.9195594788;13;67.3830140829;2;12.0;28.5;16;25.0;
53;6;36.7886581421;43.4524765015;13;67.6941248178;2;12.0;29.5;18;25.0;
54;7;37.8084030151;43.6190605164;12;68.0124971867;1;13.0;27.5;19;25.0;
55;7;37.5907974243;44.5195426941;13;68.3370363712;1;12.0;28.5;19;25.0;
56;7;37.5907974243;44.7279205322;13;68.6665592194;1;12.0;29.5;19;25.0;
57;7;38.0626449585;44.1352882385;12;70.9367414713;1;12.0;30.5;19;25.0;
58;7;38.6117591858;44.9582901001;13;72.7440721989;1;12.0;31.5;20;25.0;
59;8;39.0330696106;45.5842285156;12;74.2014191151;1;12.0;32.5;20;25.0;
60;8;38.7732009888;47.0617523193;12;75.0513703823;1;12.0;33.5;21;25.0;
61;8;38.8907623291;47.3376731873;13;75.6626877785;1;12.0;34.5;21;25.0;
62;8;39.605682373;44.2583007812;16;76.1260547638;1;13.0;32.5;22;25.0;
63;8;36.936000824;45.2583007812;16;76.5903525352;1;12.0;33.5;23;25.0;
64;8;35.936000824;45.5576210022;17;77.0537078381;1;12.0;34.5;23;25.0;
65;8;34.936000824;46.3831939697;17;77.5143237114;1;13.0;32.5;24;25.0;
66;8;33.936000824;47.4699630737;18;78.9705023766;1;12.0;33.5;21;25.0;
67;8;33.936000824;47.5594024658;19;79.4406666756;1;12.0;34.5;22;25.0;
68;9;34.936000824;48.6512489319;17;79.4988901615;1;13.0;32.5;20;25.0;
69;9;33.2480621338;50.0;15;79.5855280161;1;12.0;33.5;21;25.0;
