Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.3999996185;16.0;4;32.0;1;6.0;14.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;13.0;6;20.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;12.0;6;20.0;
4;1;11.3999996185;16.0;6;32.0;1;8.0;11.0;6;20.0;
5;2;12.6999998093;16.0;5;32.5391998291;1;8.0;10.0;6;20.0;
6;2;13.6999998093;15.7695999146;5;32.1501592398;1;9.0;10.0;6;20.0;
7;2;14.6450481415;15.5622396469;5;31.8870126009;1;9.5;10.0;6;20.0;
8;2;14.5661039352;15.4184160233;5;31.6529586315;1;9.5;10.0;6;20.3999996185;
9;2;14.4958877563;15.288974762;5;31.6213861704;2;9.59000015259;10.5;4;21.7264003754;
10;2;16.5880908966;15.248957634;5;31.5994571447;2;9.88844013214;10.3632001877;4;21.9903717041;
11;2;18.5880908966;15.2129421234;5;31.5863765478;2;9.94783401489;10.4951858521;4;23.0819120407;
12;2;20.5880908966;15.1805276871;5;31.5814268589;2;10.1934309006;11.0209560394;4;23.99553442;
13;2;21.6346645355;15.1513547897;6;31.5839557648;2;11.9660997391;11.4571752548;4;24.7449600697;
14;2;22.6511764526;15.1250991821;6;31.5933705568;2;13.9660997391;11.8107032776;4;25.3503712416;
15;2;23.478012085;15.1014690399;6;31.6091320515;2;15.9660997391;12.0916318893;4;25.8344515562;
16;2;23.4827404022;15.0802021027;6;31.6307464838;2;16.7228336334;12.6748571396;4;26.2195074558;
17;2;23.4892234802;15.0610618591;6;31.657761693;2;18.0058269501;12.4808797836;4;26.3048160076;
18;3;23.4973297119;15.04383564;6;31.6897609234;2;19.0164165497;12.5;5;26.3530313969;
19;4;23.016998291;15.0283317566;5;31.7263609171;2;19.9294319153;12.5;5;26.4023760557;
20;4;23.0086269379;15.0143785477;5;31.7672042847;2;19.625;12.920712471;5;26.4528282881;
21;4;23.5301589966;15.0018205643;5;31.8119591475;2;19.9518871307;12.5;5;26.5043625832;
22;4;23.5435886383;14.9905185699;5;31.8603137732;2;19.9634819031;12.5;5;26.5569496155;
23;4;23.5580940247;14.9803466797;5;31.911976099;2;19.9753131866;12.5;6;26.6105561256;
24;4;23.5735931396;14.9711923599;5;31.9666686058;3;19.9873752594;12.5;5;26.6651450396;
25;4;22.977771759;15.9629535675;5;32.0241265297;3;19.9996566772;12.5;6;26.72067523;
26;4;23.6072387695;14.955537796;5;32.0841014385;3;20.0121517181;12.5;6;26.7771017551;
27;4;22.9693183899;15.9488639832;5;32.1463527679;3;20.024848938;12.5;6;26.8343759775;
28;4;23.6439056396;14.9428577423;5;32.2106494904;3;19.625;13.2337503433;5;26.8924454451;
29;4;22.9624710083;15.9374523163;5;32.276766777;3;18.0508003235;13.5;5;26.9512542486;
30;4;22.9595527649;16.1383838654;6;32.3444924355;3;17.064031601;14.5;7;27.0107431412;
31;4;23.7033462524;14.9282083511;6;32.4136164188;3;16.0774173737;15.5;7;27.0708494186;
32;4;23.7240829468;14.9242677689;7;32.4839360714;3;15.0909414291;16.5;7;27.1315076351;
33;4;23.74518013;14.9207210541;7;32.5552558899;3;14.4795894623;17.5;8;27.1926498413;
34;4;23.766576767;14.9175291061;7;32.6273839474;3;14.4933462143;18.5;8;27.2542052269;
35;4;22.9487934113;15.9146556854;8;32.7001385689;3;14.5071964264;19.5;8;27.3161010742;
36;5;23.9472427368;16.350069046;7;33.7733390331;3;14.5211229324;20.5;8;27.3782629967;
37;5;24.9458465576;17.2866687775;7;33.8906770945;3;14.5351085663;21.5;8;27.4406147003;
38;5;25.8540439606;20.2866687775;7;34.0095866919;3;14.5491380692;22.5;9;27.5030794144;
39;5;25.8761177063;23.2866706848;8;34.1299176216;3;14.5631923676;23.5;8;27.5655794144;
40;5;25.8981742859;26.2866706848;8;35.2515202761;3;14.577255249;24.5;8;27.628036499;
41;5;27.2754573822;29.8097438812;9;35.4200782776;3;14.5913085938;25.5;8;27.690372467;
42;5;28.3122749329;31.9011650085;10;35.5912393332;3;14.6053333282;26.5;7;27.7525100708;
43;6;27.6096343994;32.8999290466;8;48.5148767233;3;14.6193141937;27.5;7;27.8143725395;
44;6;28.295255661;35.898815155;10;49.3283615112;3;14.633234024;28.5;8;27.8758842945;
45;5;26.9386901855;37.1507720947;11;36.1190632582;4;14.6470737457;29.5;6;41.3244712353;
46;5;27.9381484985;36.8226509094;11;36.2993484735;4;16.6608181;27.5;6;41.9690918922;
47;5;26.9376602173;37.2504272461;13;36.4815834761;4;16.674451828;28.5;6;42.5570263863;
48;5;27.9372215271;36.3022613525;13;36.6656323671;4;17.0;30.5;7;43.0877299309;
49;5;28.0890598297;36.3553962708;13;36.8513542414;4;19.0;29.5;7;43.562497139;
50;5;28.1087799072;36.4097747803;14;37.0386053324;4;19.0;30.7229690552;8;43.9840488434;
51;5;28.6520214081;34.8935928345;14;37.2272391319;5;21.7275619507;30.7229690552;7;44.356105566;
52;5;28.6899967194;34.8931121826;16;37.4171042442;5;23.0;31.7229690552;8;44.6829924583;
53;5;28.1654663086;35.8926811218;17;37.6080452204;5;25.753068924;32.5;7;44.969306469;
54;5;28.7656440735;34.8922920227;18;37.799904108;5;27.7655162811;32.5;8;45.2066559792;
55;5;26.9351654053;35.8919448853;18;37.9925159216;5;28.5375003815;33.5;9;45.2600040436;
56;5;26.9349784851;36.759349823;18;38.1857135296;5;29.1625003815;33.5;9;45.3123030663;
57;5;26.9348068237;36.8209114075;19;38.3793253899;5;29.1625003815;32.9936141968;8;45.3635182381;
58;5;26.9346542358;36.8832206726;19;38.5731739998;5;29.9755420685;29.9936122894;8;45.4136190414;
59;6;26.9345169067;36.9462013245;18;38.7670783997;5;29.1625003815;29.9936122894;8;46.4625790119;
60;6;26.9343948364;37.009765625;19;40.1805677414;5;30.1625003815;30.9936122894;9;46.6178754568;
61;6;27.2391166687;37.628364563;16;41.3012433052;5;32.0085830688;29.9936122894;8;46.7823557854;
62;6;27.4603881836;38.1109199524;14;42.2111682892;5;31.1625003815;31.9936122894;9;46.9567388296;
63;6;27.6171836853;38.4888534546;14;42.7365789413;5;31.7719497681;33.9936141968;9;47.1417405605;
