Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.3999996185;16.0;4;32.0;1;6.0;14.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;13.0;6;20.0;
3;1;11.3999996185;16.0;6;31.5391998291;1;8.0;12.0;5;20.0;
4;1;11.3078403473;15.7695999146;6;31.1244792938;1;8.0;11.0;5;20.0;
5;1;12.3078403473;15.5622396469;6;30.7512321472;1;8.0;10.0;4;20.0;
6;2;13.607840538;15.3756160736;5;31.415309906;1;9.0;10.0;4;20.0;
7;2;14.4245929718;15.207654953;5;31.2156978846;2;9.5;10.3000001907;3;21.0;
8;2;14.3647089005;15.0992889404;5;31.0378799438;2;9.72500038147;10.0;3;21.469999671;
9;2;14.3113641739;15.0017604828;5;31.8735791445;2;9.83075046539;10.1999998093;3;21.8705514669;
10;2;16.380399704;15.4020795822;5;32.4848264456;2;9.92087364197;10.3632001877;3;22.2129640579;
11;2;18.380399704;15.6897659302;5;32.8139768839;2;9.99791717529;10.4951858521;3;23.3718163967;
12;2;20.380399704;15.8360004425;5;32.8514567614;2;10.2586593628;11.0209560394;3;24.3595588207;
13;2;21.4134101868;15.8360004425;6;32.8897247314;2;12.0480051041;11.4571752548;3;25.1902494431;
14;2;22.4248905182;15.8360004425;6;32.9287682772;2;14.0480051041;11.8107032776;3;25.884378314;
15;2;23.4366035461;15.8360004425;6;32.9685729742;2;16.0480060577;12.0916318893;3;26.4648982286;
16;2;23.8905715942;15.8360004425;6;33.0091223717;2;17.137348175;12.3113050461;3;26.9543362856;
17;2;23.9027366638;15.8360004425;6;33.0503976345;2;18.171163559;12.4808797836;3;27.1521308422;
18;2;23.9151191711;15.8360004425;6;33.0923781395;2;19.2070636749;12.5;4;27.3210272789;
19;2;23.9277133942;15.8360004425;6;33.1350408792;2;20.1472320557;12.5;4;27.4992582798;
20;2;23.9405117035;15.8360004425;6;33.178360939;2;20.1873321533;12.5;4;27.6867210865;
21;2;23.9535083771;15.8360004425;6;33.2223111391;2;20.229511261;12.5;4;27.8832085133;
22;2;23.9666938782;15.8360004425;6;33.2668622732;2;20.2737216949;12.5;5;28.0884003639;
23;2;23.98005867;15.8360004425;7;33.3119831085;2;20.3198890686;12.5;6;28.3018581867;
24;2;23.9935951233;15.8360004425;7;33.3576405048;2;20.3679180145;12.5;6;28.5230212212;
25;2;24.0072917938;15.8360004425;7;33.4037994146;2;20.417678833;12.5;6;28.7512066364;
26;2;24.0211391449;15.8360004425;7;33.450422883;2;20.4690208435;12.5;6;28.9856116772;
27;2;24.0351276398;15.8360004425;7;33.4974724054;2;20.5217628479;12.5;6;29.2253217697;
28;2;24.0492420197;15.8360004425;7;33.5449078083;2;20.5756969452;12.5;6;29.4693202972;
29;2;24.0634727478;15.8360004425;7;33.5926873684;2;18.6305961609;13.5;6;29.716504097;
30;2;24.0778064728;15.8360004425;7;33.6407681704;2;17.686214447;14.5;7;29.9657006264;
31;2;23.5016002655;16.8203849792;7;33.6891059875;2;16.7422828674;15.5;7;30.2156887054;
32;2;24.1067314148;15.8360004425;7;33.7376556396;2;15.7985305786;16.5;7;30.4652233124;
33;2;23.5016002655;16.8360004425;7;33.7863709927;2;15.229675293;17.5;7;30.7130589485;
34;2;23.5016002655;16.8931846619;7;33.8352050781;2;15.2854385376;18.5;7;30.9579744339;
35;2;24.1505622864;15.8360004425;8;33.8841106892;2;15.3405437469;19.5;7;31.198797226;
36;2;23.5016002655;16.8360004425;8;33.9330401421;2;15.3947296143;20.5;7;31.4344263077;
37;2;24.1799125671;15.8360004425;8;33.9819455147;2;15.4477462769;21.5;8;31.6638503075;
38;2;24.1945838928;17.8360004425;8;34.0307791233;2;15.4993667603;22.5;8;31.8861660957;
39;2;24.2092342377;19.8360004425;8;34.0794930458;2;15.5493869781;23.5;8;32.1005897522;
40;2;24.2238483429;21.8360004425;8;34.1280403137;2;15.5976333618;24.5;9;32.3064651489;
41;2;24.2384128571;23.8360004425;9;34.176374197;2;14.0;26.5;9;32.5032672882;
42;2;23.5016002655;25.8360004425;9;34.2244489193;2;14.0;28.5;10;32.6906037331;
43;2;23.5016002655;26.8360004425;9;34.2722194195;2;14.0;30.5;11;32.8682103157;
44;2;23.5016002655;27.1361103058;9;34.3196418285;2;14.0;32.5;12;33.035943985;
45;2;23.5016002655;27.1598205566;9;34.3666734695;2;14.0;34.5;12;33.1937742233;
46;3;25.3100013733;26.8360004425;8;35.4132730961;2;15.0;33.2356414795;14;33.3417720795;
47;3;25.5016002655;27.8360004425;8;35.5278811455;2;14.0;34.3392410278;14;33.4800977707;
48;4;26.5016002655;30.8360004425;7;36.6459374428;2;14.0;35.4360694885;15;33.6089868546;
49;4;28.3515052795;31.8360004425;8;36.8188925982;2;15.0;33.5262908936;16;33.7287387848;
50;4;28.680437088;33.8359985352;9;36.9827767611;2;14.0;34.610118866;16;33.8397035599;
51;4;28.7080764771;35.7384338379;9;37.1509871483;2;15.0;33.610118866;17;33.9422702789;
52;4;28.7360229492;36.7909660339;9;37.3235436678;2;16.0;33.6101150513;17;34.0;
53;5;29.7642726898;37.8458442688;11;38.5004507303;2;18.0;30.6101169586;18;34.0;
54;6;30.7928142548;37.8359985352;10;38.7275258303;2;20.0;28.6101169586;19;34.0;
55;6;30.7435913086;38.8359985352;10;38.9605275393;2;21.0249996185;27.5;19;34.0;
56;6;31.6881580353;39.8359985352;11;39.199416399;2;21.6499996185;26.5;20;34.0;
57;6;31.7598247528;40.8359985352;12;39.4441263676;2;21.6499996185;25.5;20;34.0;
58;6;31.8332386017;40.8359985352;12;39.6945627928;2;21.6499996185;24.5;21;34.0;
59;6;31.908367157;40.8359985352;11;39.9506018162;2;21.6499996185;23.5;21;34.0;
60;6;31.9851818085;40.8359985352;11;41.2063843012;2;21.6499996185;22.5;21;34.0;
61;6;33.0619163513;41.8359985352;12;42.8310191631;2;21.6499996185;22.5;21;34.0;
62;6;34.5361442566;43.4010314941;14;44.1441049576;2;21.6499996185;22.5;21;34.0;
63;6;35.2432327271;44.8008766174;15;45.2265236378;2;21.6499996185;22.5;22;34.0;
64;6;35.5679588318;46.0761184692;16;45.8643512726;2;21.6499996185;22.5;23;34.0;
