Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.3999996185;16.0;4;32.0;1;6.0;14.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;13.0;6;20.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;12.0;6;20.0;
4;1;11.3999996185;16.0;6;32.0;2;8.0;11.3000001907;5;21.0;
5;1;12.3999996185;16.0;6;32.0;2;8.14999961853;10.0;5;21.0599999428;
6;1;13.3999996185;16.0;6;32.0;2;9.23849964142;10.0;5;21.1229639053;
7;1;14.3999996185;16.0;6;32.6399993896;2;9.75266647339;10.0;5;21.1889609098;
8;1;14.7919998169;16.3199996948;6;32.4119987488;2;9.76751613617;10.0;5;21.6699410677;
9;1;14.7235994339;16.2059993744;6;33.2637863159;2;9.87573719025;10.1999998093;5;22.0818096399;
10;1;16.7919998169;16.631893158;6;33.8546218872;2;9.96840667725;10.3632001877;5;22.4358423948;
11;1;17.7919998169;16.9273109436;6;34.0400009155;2;10.0480642319;10.4951858521;5;23.611035943;
12;1;18.7919998169;17.0200004578;6;34.0400009155;2;10.3124837875;11.0209560394;5;24.615765214;
13;1;19.7919998169;17.0200004578;7;34.0400009155;2;12.1056518555;11.4571752548;5;25.4640146494;
14;1;20.7919998169;17.0200004578;7;34.0400009155;2;14.1056518555;11.8107032776;5;26.1761806011;
15;1;21.7919998169;17.0200004578;8;34.0400009155;2;16.1056518555;12.0916318893;5;26.7751014233;
16;1;22.2119998932;17.0200004578;8;34.0400009155;2;17.2071437836;12.3113050461;5;27.2831678391;
17;2;23.2119998932;17.0200004578;7;35.0400009155;2;18.2451515198;12.4808797836;5;27.4996597767;
18;2;24.2119998932;17.0200004578;7;35.1457295418;2;18.7228336334;13.2498979568;6;27.687142849;
19;3;24.543718338;17.0200004578;7;35.2614676952;2;19.625;13.306142807;6;27.883649826;
20;3;24.5784397125;17.0200004578;8;35.3879065514;3;20.2738208771;12.5;4;28.0888605118;
21;3;24.6163711548;17.0200004578;8;35.5257292986;3;19.625;12.5;4;28.3023359776;
22;3;24.6577186584;17.0200004578;9;35.6709229946;3;19.625;13.5;4;28.5235154629;
23;3;24.7012767792;17.0200004578;9;35.8279378414;3;19.625;13.909406662;5;28.7517154217;
24;3;24.2119998932;17.9139690399;10;35.9972617626;4;20.4691352844;12.5;4;28.986133337;
25;3;22.7991790771;18.0200004578;10;36.1793072224;4;20.5218811035;12.5;4;29.22585392;
26;3;21.8537921906;19.0200004578;11;36.3743901253;4;19.625;13.5;4;29.4698610306;
27;3;20.912317276;20.0200004578;11;36.5827088356;4;19.625;14.2879447937;4;29.7170505524;
28;3;19.974811554;21.0200004578;11;36.8043205738;4;19.625;14.3868198395;4;29.9662499428;
29;3;19.0412960052;22.0200004578;11;37.039121151;4;18.625;13.5;4;31.2162384987;
30;3;18.1117362976;23.0200004578;11;37.2868235111;4;18.7986526489;14.5;4;31.4957706928;
31;4;17.1860466003;24.0200004578;9;50.1473169327;4;18.8547973633;15.5;4;31.7741920948;
32;4;16.2119998932;26.0200004578;10;51.0680246353;4;18.1491928101;16.5;4;32.0502750874;
33;4;16.2119998932;27.9093894958;10;51.9469742775;4;17.5863113403;17.5;4;32.3228390217;
34;4;17.0;29.0507049561;11;52.7798604965;4;17.6476383209;18.5;5;32.5907729864;
35;4;18.0;30.1968536377;11;53.5643935204;4;17.7079238892;19.5;6;32.85305655;
36;4;19.0;31.3471565247;12;54.3000097275;5;17.7669372559;20.5;5;33.1087741852;
37;5;20.0;32.5008392334;12;54.9874920845;5;17.549495697;21.5;6;33.3571288586;
38;5;21.0;33.6570510864;12;55.6285791397;5;17.8803539276;22.5;7;33.5974504948;
39;5;22.0;34.8148574829;13;56.2255983353;5;16.2903709412;24.5;7;33.8291988373;
40;5;23.0;35.973285675;14;56.7811613083;5;16.2982406616;26.5;8;34.051964879;
41;5;24.4333190918;35.973285675;14;57.29793787;5;16.3062152863;28.5;8;34.2654657364;
42;5;24.5248622894;38.973285675;15;57.6346702576;5;16.3142967224;30.5;8;34.4695403576;
43;5;25.5375003815;41.0200004578;15;57.936768055;5;16.322479248;32.5;8;35.6641364098;
44;5;25.6815299988;43.0200004578;16;58.2306089401;5;17.3307552338;34.2358779907;8;35.8793045282;
45;5;24.6815299988;43.0200004578;16;58.5146679878;5;18.0;37.0604629517;8;36.0857719183;
46;5;24.6815299988;43.0200004578;18;58.7876286507;5;19.0;35.2600402832;9;36.2837439775;
47;6;25.6815299988;44.0200004578;19;59.0484046936;5;18.0;36.3986206055;9;36.4734858274;
48;7;24.6815299988;43.0200004578;16;69.2961473465;5;18.0;37.5314407349;11;36.6553126574;
49;7;26.5375003815;44.0200004578;16;69.9302482605;5;20.6334590912;36.4211463928;11;36.8295760155;
50;7;28.5375003815;45.0200004578;17;70.524731636;6;20.0;38.4211463928;8;51.9595966339;
51;7;29.5375003815;46.0200004578;17;71.0781755447;6;23.2749786377;39.4211463928;8;52.7828565836;
52;7;30.5375003815;46.1242752075;17;71.5900344849;6;26.0;41.4211425781;9;53.5261986256;
53;7;31.5375003815;45.1804771423;17;72.0605478287;6;27.0249996185;43.4211425781;11;54.1887432337;
54;7;32.5374984741;44.2330093384;17;72.4906234741;6;27.9482383728;42.7991600037;13;54.7729661465;
55;7;33.5374984741;43.2819824219;18;72.8817167282;6;28.0765399933;42.452671051;13;55.2838302851;
56;7;34.5374984741;42.3275146484;18;73.2357025146;6;27.6499996185;43.4778137207;13;55.7279148102;
57;7;35.5374984741;41.3697395325;19;74.5547552109;6;27.9724788666;42.8829116821;16;56.1126246452;
58;7;36.7495002747;41.4087982178;20;74.9812380075;6;27.6499996185;43.9109077454;16;56.4455584288;
59;7;37.7495002747;42.4448318481;21;75.2680710554;6;27.6499996185;43.9939575195;17;56.6403363943;
60;7;37.7495002747;43.4193267822;21;75.4550874233;6;27.6499996185;45.0482368469;19;56.7181729078;
61;7;37.7495002747;44.4070472717;22;75.6364244223;6;28.4865894318;43.5;20;56.7962483168;
62;7;37.7495002747;45.2311019897;22;77.9628050327;7;27.6499996185;46.5;22;56.8745045662;
63;7;38.303062439;45.8896865845;24;79.8208122253;7;28.0233955383;47.0504760742;23;56.9528833628;
