Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.3999996185;16.0;4;32.0;1;6.0;14.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;13.0;6;20.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;12.0;6;20.0;
4;1;11.3999996185;16.0;6;32.0;1;8.0;11.0;6;20.0;
5;1;12.3999996185;16.0;6;32.0;1;8.0;10.0;6;20.0;
6;2;13.6999998093;16.0;5;33.0;1;9.0;10.0;6;20.0;
7;2;14.6999998093;16.0;5;33.669999361;2;9.5;10.3000001907;5;21.0;
8;2;15.1009998322;16.3199996948;5;34.0605909824;2;9.72500038147;10.0;5;21.5299996138;
9;2;15.2181768417;16.5;5;35.7735853195;2;9.84424972534;10.1999998093;5;22.0018314123;
10;2;17.1290740967;17.3250007629;5;37.0003859997;2;9.95041179657;10.3632001877;5;22.4280958176;
11;2;19.1290740967;17.9053878784;5;37.8534845114;2;10.0463218689;10.4951858521;5;23.7177560329;
12;2;21.1290740967;18.2973766327;5;38.3309984207;2;10.3364953995;11.0209560394;5;24.8637619019;
13;2;22.1912994385;18.5;6;38.406452775;2;12.1614513397;11.4571752548;4;25.8837099075;
14;2;23.2139358521;18.5;6;38.4851233959;2;14.1614513397;11.8107032776;4;26.8016016483;
15;2;24.237537384;18.5;6;38.5670261383;2;16.1614513397;12.0916318893;4;27.6436917782;
16;2;25.2621078491;18.5;6;38.6446405649;2;17.4025764465;12.3113050461;4;28.4353666306;
17;2;25.5933933258;18.5;6;38.7248227596;2;18.5043945312;12.4808797836;4;28.9781968594;
18;2;25.6174468994;18.5;6;38.8075311184;2;19.6179275513;12.5;5;29.5360116959;
19;2;25.6422595978;18.5;6;38.8927104473;2;20.6456031799;12.5;5;30.1467399597;
20;2;25.6678142548;18.5;6;38.980291605;2;20.7830162048;12.5;5;30.8082637787;
21;2;25.6940879822;18.5;7;39.0701911449;2;20.9318599701;12.5;5;31.5163917542;
22;2;25.7210578918;18.5;7;39.1623106003;2;21.0911884308;12.5;5;32.264708519;
23;2;25.1000003815;19.5;7;39.2565374374;2;21.2595596313;12.5;5;33.0445957184;
24;2;25.1000003815;19.6282691956;7;39.3527441025;2;21.4350337982;12.5;5;33.8454675674;
25;2;23.8058242798;19.5;7;39.4507889748;2;19.625;13.5;6;34.6552286148;
26;2;22.8352375031;20.5;7;39.5505168438;2;19.625;14.5;6;35.4609355927;
27;2;21.8651561737;21.5;7;39.6517591476;2;19.625;15.5;6;36.2495918274;
28;2;20.8955287933;22.5;7;39.7543356419;3;20.625;13.5;6;37.0089855194;
29;2;19.9263000488;23.5;8;39.8580546379;3;17.625;15.5;5;37.7284460068;
30;3;19.9574165344;24.5;7;40.9627151489;3;16.625;17.5;5;38.399433136;
31;3;19.9888153076;25.5;7;41.102347374;3;15.625;19.5;5;39.0158834457;
32;3;19.3307037354;26.5;7;41.2433133125;3;14.625;21.5;5;39.5742921829;
33;3;18.3729934692;27.5;7;41.3853871822;3;15.0;20.5;6;40.0735645294;
34;3;17.4156150818;28.5;8;41.5283378363;4;16.0;20.5;5;40.5146827698;
35;3;17.3585014343;29.5;9;41.6719311476;4;17.0;20.5;5;40.9002714157;
36;3;17.4015789032;30.5;10;41.8159314394;4;17.5775604248;20.5;5;41.2341346741;
37;3;17.4447784424;31.5;10;41.9601035118;4;17.6526794434;21.5;5;41.5208072662;
38;3;17.4880313873;32.5;10;42.1042150259;4;16.6526794434;20.5;5;42.7651824951;
39;3;17.0;32.5;11;42.248037219;4;17.6526794434;20.5;5;43.0122022629;
40;3;18.4010944366;33.5;10;42.3886094093;4;19.6526794434;21.5;5;43.0811839104;
41;4;19.4126548767;34.5;10;42.5242726803;4;18.6526794434;20.5;6;43.1235535145;
42;4;20.0;35.5;10;42.658718586;4;16.0;20.5;8;43.1671074629;
43;4;21.0;36.5;12;42.7917548418;4;16.0;21.5;8;43.211841464;
44;4;23.4445610046;35.5;12;42.9232017994;4;16.0;22.5;8;43.2577478886;
45;4;23.0;36.2590332031;14;43.0528923273;4;16.0;23.5;10;43.3048160076;
46;4;24.0;36.2772941589;15;43.1806733608;4;16.0;24.5;10;43.3530313969;
47;4;25.0;36.5903358459;15;43.306406498;4;17.0;23.5;10;43.4023760557;
48;4;27.4885673523;33.7946205139;14;43.4299668074;4;18.0;23.5;11;43.4528282881;
49;4;27.4997825623;34.7946205139;15;44.5512443781;4;19.0;24.5;11;43.5043625832;
50;4;28.1000003815;37.6464042664;15;44.7286300659;4;20.0;25.5;11;43.5569496155;
51;5;31.1000003815;37.6653213501;14;45.9063588381;4;21.0;26.5;12;43.6105561256;
52;5;31.1000003815;40.6843261719;18;46.1282888651;4;21.625;26.5;13;43.6651450396;
53;6;32.4196586609;41.3360862732;14;56.3520208597;4;21.625;28.5;14;43.72067523;
54;6;32.0999984741;44.5;14;56.9775667191;4;21.625;29.5;15;43.7771017551;
55;6;33.0999984741;47.5;16;57.5793383121;4;21.625;30.5;16;43.8343759775;
56;6;33.0999984741;48.9351997375;17;58.1560801268;4;21.625;31.5;16;43.8924454451;
57;7;33.0999984741;52.3625106812;16;58.7072111368;4;21.625;32.5;16;43.9512542486;
58;7;34.0999984741;50.562084198;16;59.2327539921;4;21.625;33.5;17;44.0107431412;
59;7;33.0999984741;53.4524917603;18;59.7156587839;4;21.625;34.5;17;44.0708494186;
60;7;33.0999984741;54.5631828308;17;60.1376429796;4;21.625;35.5;18;44.1315076351;
61;7;34.0999984741;52.6580429077;18;60.5392920971;4;21.625;36.5;18;44.1926498413;
62;8;33.0999984741;53.7551383972;17;62.7987612486;4;21.625;37.5;18;44.2542052269;
63;8;33.5439987183;51.6509017944;17;64.5189958811;4;21.625;38.5;18;44.3161010742;
64;8;33.8349075317;51.1473922729;19;65.7915691137;4;22.625;36.5;20;44.3782629967;
65;8;34.0;51.4885482788;19;66.4866207838;4;21.625;37.5;18;44.4406147003;
66;8;34.0;51.5548934937;19;67.1557743549;4;21.625;38.5;17;44.5030794144;
67;7;32.0;46.6210823059;19;65.3023281097;5;22.625;35.2496910095;17;46.9571597576;
68;7;32.0;46.6866493225;20;65.7557635307;5;24.625;34.2434425354;18;47.1262094975;
