Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.3999996185;16.0;4;32.0;1;6.0;14.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;13.0;6;20.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;12.0;6;20.0;
4;1;11.3999996185;16.0;6;32.0;1;8.0;11.0;6;20.0;
5;1;12.3999996185;16.0;6;31.3753604889;1;8.0;10.0;6;20.0;
6;1;13.3999996185;15.6876802444;6;30.8131847382;1;9.0;10.0;5;20.0;
7;1;14.2439556122;15.4065923691;6;30.252538681;1;9.5;10.0;5;20.0;
8;1;14.075761795;15.1262693405;6;29.7479572296;1;9.5;10.0;5;20.3999996185;
9;1;13.9243869781;14.8739786148;6;29.5993690491;1;9.59000015259;10.1999998093;5;20.7264003754;
10;1;16.075761795;14.7996845245;6;29.4656410217;1;9.66343975067;10.3632001877;5;20.9903717041;
11;1;17.075761795;14.7328205109;5;29.3452854156;1;9.72283363342;10.4951858521;5;22.0419120789;
12;1;18.075761795;14.6726427078;4;29.2369651794;1;9.95943069458;11.0209560394;5;22.9143505096;
13;1;19.075761795;14.6184825897;5;29.1394767761;1;11.7228336334;11.4571752548;5;23.6214065552;
14;1;20.075761795;14.5697383881;5;29.0517368317;1;12.7228336334;11.8107032776;5;24.1832637787;
15;1;20.7155208588;14.5258684158;6;28.9727706909;1;13.7228336334;12.0916318893;5;24.6226100922;
16;1;20.6918315887;14.4863853455;6;28.9017009735;1;14.7228336334;12.3113050461;5;24.9617595673;
17;1;20.6705093384;14.4508504868;6;28.8377380371;1;15.7228336334;12.4808797836;5;25.0;
18;1;20.6513214111;14.4188690186;6;28.780172348;1;16.7228336334;12.5;6;25.0;
19;2;20.6340522766;14.390086174;5;28.7283630371;1;17.625;12.5;6;25.0;
20;2;20.6185092926;14.3641815186;6;28.6817340851;1;17.625;12.5;7;25.0;
21;2;20.6045188904;14.3408670425;6;28.6397686005;1;17.625;12.5;7;25.0;
22;2;20.5919303894;14.3198843002;6;28.6019992828;1;17.625;12.5;7;25.0;
23;2;20.5806007385;14.3009996414;6;28.5680065155;1;17.625;12.5;8;25.0;
24;2;20.5704021454;14.2840032578;6;28.5374145508;1;17.625;12.5;8;25.0;
25;2;20.5612239838;14.2687072754;6;28.5098800659;1;17.625;12.5;8;25.0;
26;2;20.5529632568;14.254940033;6;29.4850997925;1;17.625;12.5;8;25.0;
27;2;21.5455303192;14.7425498962;6;29.4933507442;1;17.625;12.5;9;25.0;
28;2;22.5388393402;14.7466754913;6;29.5044519901;1;17.625;12.5;9;25.0;
29;2;22.5328178406;14.7522258759;6;29.5181716681;1;17.625;12.5;9;25.0;
30;2;20.8608703613;15.2213630676;6;29.5343015194;1;15.625;13.5;9;25.0;
31;2;19.8705863953;16.2213630676;6;29.5526510477;1;14.625;14.5;9;25.0;
32;2;18.88048172;17.2213630676;6;29.5730494261;1;13.625;15.5;9;25.0;
33;2;17.8905525208;18.2213630676;6;29.5953358412;1;12.625;16.5;9;25.0;
34;2;16.9007930756;19.2213630676;7;29.6193653345;1;12.0;17.5;9;25.0;
35;2;15.9112033844;20.2213630676;8;29.6450068951;1;12.0;18.5;10;25.0;
36;2;14.9217758179;21.2213630676;8;29.6721355915;1;12.0;19.5;10;25.0;
37;2;14.3996887207;22.2213630676;9;29.7006385326;1;12.0;20.5;10;25.0;
38;2;14.410572052;23.2213630676;10;29.7304111719;1;12.0;21.5;10;25.0;
39;2;14.4216032028;24.2213630676;10;29.7613549232;1;12.0;22.5;10;25.0;
40;2;14.4327754974;25.2213630676;11;29.7933777571;1;12.0;23.5;10;25.0;
41;2;14.4440832138;26.2213630676;11;29.8263939619;1;12.0;24.5;11;25.0;
42;2;14.4555187225;27.2213630676;12;29.860322237;1;12.0;25.5;12;25.0;
43;2;14.4670753479;28.2213630676;13;29.895087719;1;12.0;26.5;12;25.0;
44;2;15.0;27.0192699432;13;29.9306181669;1;12.0;27.5;13;25.0;
45;2;16.4905204773;27.0192699432;14;29.9668442011;1;12.0;28.5;13;25.0;
46;2;17.0;27.0192699432;16;30.0036990643;1;12.0;29.5;14;25.0;
47;2;18.0;27.0192699432;16;30.0411208868;1;13.0;27.5;15;25.0;
48;2;19.526391983;27.0192718506;16;30.0790507793;1;12.0;28.5;16;25.0;
49;2;20.5385036469;26.2213630676;17;30.1174288988;1;12.0;29.5;16;25.0;
50;2;21.0;26.1391544342;17;30.15619874;1;13.0;27.5;17;25.0;
51;3;22.1421737671;24.2213630676;15;45.1953049898;1;12.0;28.5;17;25.0;
52;3;20.6355648041;27.1032829285;15;45.9846975803;2;12.0;29.5;15;40.0;
53;3;20.6355648041;29.1221389771;16;46.6936967373;2;14.0;27.5;15;40.75;
54;3;20.6355648041;31.1410293579;16;47.3214218616;2;14.0;28.5;16;41.4193744659;
55;3;20.6355648041;32.4592094421;16;47.8703474998;2;15.0;29.5;17;42.0072898865;
56;3;20.6355648041;33.4272232056;17;48.3454391956;3;18.0;28.2000007629;17;43.5162696838;
57;4;20.6355648041;34.4026184082;16;48.7532813549;3;19.0;29.2000007629;17;44.0013263226;
58;4;21.0;34.3894538879;17;49.1012887955;3;21.0;29.2000007629;18;44.4210648537;
59;4;22.0;36.3586616516;18;49.3970708847;3;23.2479438782;30.2000007629;18;44.7829679251;
60;4;23.0;37.3659439087;18;49.5542604923;3;24.588104248;31.2000007629;19;45.0947076082;
61;4;24.0;38.3729095459;18;49.594088316;3;25.6648292542;32.2000007629;19;45.269973278;
62;4;24.5499992371;39.3915176392;20;49.6337518692;3;26.7000007629;33.2000007629;20;45.3300433159;
63;3;14.0;37.4046859741;19;31.6732161045;5;27.3250007629;32.4310302734;15;64.3921557665;
64;3;16.7219848633;35.2213630676;20;31.8270190954;5;28.3250007629;32.4745101929;15;64.4563041925;
65;3;18.7338886261;35.2213630676;18;31.9924018383;5;29.3250007629;32.5194129944;13;64.5224741697;
66;3;19.7456970215;35.2213630676;16;32.1702513695;5;29.6675567627;31.5;14;64.5906432867;
67;3;20.0;36.2213630676;16;32.3614565134;5;28.6828956604;33.5;14;64.6607804298;
68;3;21.0;36.5030212402;17;32.5668873787;5;28.698677063;35.5;14;64.7328453064;
