Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.3999996185;16.0;4;32.0;1;6.0;14.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;13.0;6;20.0;
3;1;11.3999996185;16.0;6;31.5391998291;1;8.0;12.0;6;20.0;
4;1;11.3078403473;15.7695999146;6;30.9606399536;1;8.0;11.0;5;20.0;
5;2;12.607840538;15.4803199768;5;31.4399356842;1;8.0;10.0;5;20.0;
6;2;13.607840538;15.2199678421;5;31.1644539833;1;9.0;10.0;5;20.0;
7;2;14.3493356705;14.9856510162;5;31.0609220266;1;9.5;10.0;5;20.0;
8;2;14.3182764053;14.8150062561;5;31.0354937315;1;9.5;10.0;5;20.3999996185;
9;2;14.3106479645;14.6614255905;5;31.8292350769;2;9.59000015259;10.5;4;21.7264003754;
10;2;16.5129470825;14.8747119904;5;32.2956588268;2;9.88844013214;10.3632001877;4;22.1203716993;
11;2;18.5129470825;14.8887996674;5;32.815217495;2;9.97708320618;10.4951858521;4;23.3625431061;
12;2;20.5129470825;14.8887996674;4;33.4261960983;2;10.2565727234;11.0209560394;4;24.4552544355;
13;2;21.9835834503;14.8887996674;4;34.137773037;2;12.0695371628;11.4571752548;4;25.4159293175;
14;2;23.1970558167;14.8887996674;5;34.9571013451;2;14.0695371628;11.8107032776;4;26.2685976028;
15;2;24.4428539276;14.8887996674;5;35.8879542351;2;16.0695381165;12.0916318893;4;27.0398178101;
16;2;24.7663879395;14.8887996674;5;36.9292201996;2;17.2667045593;12.3113050461;4;27.7556357384;
17;2;25.0787677765;14.8887996674;5;38.0734605789;2;17.7228336334;13.3190422058;4;28.218716383;
18;2;25.422039032;14.8887996674;6;39.3058519363;2;19.4470443726;12.5;5;28.6944839954;
19;4;25.7917556763;14.8887996674;4;40.6038961411;2;19.625;13.5;5;29.2229990959;
20;4;26.1811695099;14.8887996674;4;41.938243866;2;19.625;13.7669000626;6;29.8048019409;
21;4;26.5814743042;14.8887996674;5;43.2747859955;2;20.625;12.5;6;30.4388051033;
22;4;26.9824371338;14.8887996674;5;44.5778274536;2;19.625;13.5;6;31.121984005;
23;4;24.9824371338;15.8887996674;5;45.8138141632;2;20.625;12.5;7;31.8491544724;
24;4;23.9824371338;16.8887996674;5;46.9548149109;2;21.166059494;12.5;7;32.6128931046;
25;4;22.9824371338;17.8887996674;5;47.9810066223;2;21.3379001617;12.5;7;33.4036521912;
26;4;22.9332809448;18.8887996674;5;48.8817024231;3;21.5158214569;12.5;6;34.2100963593;
27;4;22.9332809448;19.8887996674;5;49.6548938751;3;21.697271347;12.5;6;35.0196552277;
28;5;22.0399513245;20.8887996674;4;55.510122776;3;21.8794212341;12.5;6;35.8192586899;
29;5;23.0399513245;21.8887996674;4;57.4283232689;3;17.8794212341;14.5;6;36.5961618423;
30;5;25.0399513245;23.3488006592;5;58.3180866241;3;16.625;16.5;6;37.3387613297;
31;5;27.0399513245;24.3784160614;6;59.1296669245;3;15.625;18.5;6;38.0372877121;
32;6;27.0399513245;23.4096240997;6;59.8739287853;3;14.625;20.5;6;38.6842908859;
33;6;28.0399513245;23.4424686432;5;60.3464136124;3;14.0;22.5;5;39.2748651505;
34;6;29.0399513245;23.4769897461;5;60.8079019785;3;14.0;24.5;5;39.8066234589;
35;6;27.4064598083;24.8887996674;5;61.2649049759;3;15.0;23.5;6;40.2794542313;
36;6;28.0399513245;26.8887996674;6;61.7148140669;3;16.0;23.5;7;40.6951389313;
37;7;29.0399513245;29.8887996674;4;87.1552973986;3;15.0;22.5;8;41.0568904877;
38;7;30.7887210846;33.8888015747;5;89.3343533278;3;15.0;21.5;8;41.3688926697;
39;7;33.5121078491;37.8888015747;5;91.1547238827;3;16.0;21.5;8;41.635887146;
40;7;35.8056411743;40.1470947266;6;92.6391221285;3;15.0;20.5;8;41.8628196716;
41;7;37.103012085;41.0088348389;6;93.833422184;3;15.0;19.5;8;42.0;
42;7;36.3843307495;42.8999671936;7;94.7916514874;3;15.0;18.5;8;42.0;
43;7;38.0753211975;43.7927818298;7;95.5142986774;3;16.0;18.5;11;42.0;
44;8;40.2931365967;44.7837524414;8;95.8534681797;3;17.0;18.5;10;42.0;
45;9;39.4936332703;46.8150215149;7;96.1771993637;3;18.0;18.5;10;42.0;
46;9;39.6772537231;47.7114219666;10;96.4860112667;3;19.0;18.5;11;42.0;
47;9;39.8446350098;50.6928253174;10;96.780557394;3;19.625;18.5;12;42.0;
48;9;39.9965629578;52.9285469055;10;97.0615808964;3;19.625;19.5;13;42.0;
49;9;39.4530563354;54.9723510742;11;97.3298733234;3;19.625;20.5;13;42.0;
50;9;40.5768051147;54.0187644958;11;98.5440940857;4;19.625;22.5;13;42.0;
51;10;40.6500015259;57.071762085;8;103.694046378;4;19.625;24.5;13;42.0;
52;10;42.6500015259;59.6388015747;9;103.995522857;4;19.625;26.5;14;42.0;
53;11;44.6500015259;60.6388015747;8;104.294940352;4;19.625;28.5;14;42.0;
54;11;43.6500015259;65.6388015747;9;108.181313038;4;19.625;30.5;14;42.0;
55;11;45.2702484131;67.2028198242;9;111.206710577;4;19.625;31.5;14;42.0;
56;11;44.74659729;69.6366119385;10;113.542230606;4;19.625;32.5;14;42.0;
57;12;45.1064872742;71.6538009644;10;115.034246564;4;19.625;33.5;17;42.0;
58;12;45.2965126038;71.6054763794;11;115.625122309;4;20.625;31.5;17;42.0;
59;12;47.2999992371;67.5917129517;12;116.052764058;4;19.625;32.5;17;42.0;
60;13;43.2999992371;71.5795974731;12;116.477600813;4;19.625;33.5;18;42.0;
61;13;42.2999992371;75.5679779053;12;116.897955894;4;20.625;31.5;17;42.0;
62;13;43.2999992371;73.556854248;14;118.312170029;4;19.625;32.5;16;42.0;
63;14;43.2999992371;76.5462341309;13;119.758634686;4;19.625;33.5;16;42.0;
64;14;45.2999992371;80.5361175537;13;120.046247482;4;20.625;31.5;18;42.0;
65;14;46.2999992371;84.5206375122;14;120.129922748;4;19.625;32.5;16;42.0;
66;15;46.2999992371;87.6092529297;13;121.271460772;4;19.625;33.5;16;42.0;
67;15;48.2999992371;88.6949615479;13;121.528203487;4;20.625;31.5;15;42.0;
68;15;50.2999992371;90.6040802002;13;121.645825505;4;19.625;32.5;16;42.0;
