Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.3999996185;16.0;4;32.0;1;6.0;14.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;13.0;6;20.0;
3;1;11.3999996185;16.0;6;31.7439994812;1;8.0;12.0;6;20.0;
4;1;11.3487997055;15.8719997406;6;31.5135993958;1;8.0;11.0;6;20.0;
5;1;12.3487997055;15.7567996979;6;30.9375991821;1;8.0;10.0;6;20.0;
6;1;13.3487997055;15.4687995911;6;30.4191989899;1;9.0;10.0;6;20.0;
7;1;14.1257600784;15.2095994949;6;30.0331192017;1;9.5;10.0;6;20.0;
8;1;14.009935379;15.0165596008;6;29.6856479645;1;9.5;10.0;6;20.3999996185;
9;1;13.9056940079;14.8428239822;6;29.7775993347;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;16.3099346161;14.8887996674;5;30.7775993347;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;18.3099346161;14.8887996674;5;30.8921753168;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;20.3099346161;14.8887996674;5;31.0186018944;2;9.95943069458;11.3209562302;5;23.9143505096;
13;2;21.3822364807;14.8887996674;5;31.1517003775;2;11.9478340149;11.4571752548;5;24.6514065266;
14;2;22.422164917;14.8887996674;5;31.2972449064;2;13.9478340149;11.8107032776;5;25.2438547611;
15;2;23.389175415;14.8887996674;5;31.4559936523;2;15.7228336334;12.4098091125;5;25.7143762112;
16;2;23.4368000031;14.8887996674;6;31.6286616325;2;16.9684810638;12.3113050461;5;26.0852768421;
17;2;23.4885997772;14.8887996674;6;31.8158969879;2;17.9756240845;12.4808797836;3;26.1558350325;
18;2;23.5447692871;14.8887996674;7;32.0182547569;2;18.9828968048;12.5;4;26.1887089014;
19;2;23.6054782867;14.8887996674;8;32.2361679077;2;19.625;12.8566131592;4;26.2221269608;
20;2;22.9332809448;15.62637043;8;32.4699165821;2;19.8999786377;12.5;4;26.2560760975;
21;2;22.9332809448;15.6964950562;8;32.7195956707;2;19.625;13.0024299622;4;26.2905418873;
22;2;22.9332809448;15.7713985443;8;32.9850838184;2;19.625;13.0162162781;4;26.3255085945;
23;4;22.0399513245;16.3642425537;6;39.0160143375;2;19.9232387543;12.5;5;26.3609591722;
24;4;23.9818229675;15.8887996674;7;39.4842505455;3;19.625;13.0443840027;4;26.3968753815;
25;4;25.0616722107;16.8887996674;7;39.9613256454;3;19.9392967224;12.5;4;26.4332377911;
26;4;25.1452693939;17.8887996674;7;40.4455952644;4;19.947479248;12.5;2;26.4700255394;
27;4;25.2322826385;18.6399726868;7;40.9351844788;4;19.625;12.5;2;26.5072168112;
28;4;25.322303772;18.7336769104;7;41.4280052185;4;19.625;12.5;2;26.5447884798;
29;4;24.0399513245;19.8237190247;7;41.9017562866;4;19.625;12.5;2;26.5827163458;
30;4;24.0399513245;20.9099655151;7;42.3725171089;4;17.625;13.5;3;26.6209751368;
31;4;24.0399513245;17.9099655151;7;42.8380188942;4;16.625;14.5;3;26.6595385075;
32;4;24.6843948364;17.9099655151;7;44.2959942818;4;15.625;15.5;3;26.6983793974;
33;4;24.9027366638;17.9099655151;7;44.7784707546;4;14.625;16.5;3;26.7374696732;
34;4;23.168138504;17.9099655151;8;45.2499241829;4;14.0;17.5;3;26.7767804861;
35;4;24.3286628723;18.9099655151;9;45.708409071;4;14.0;18.5;3;26.8162822723;
36;4;25.0399513245;21.4183444977;9;46.1521846056;4;14.0;19.5;3;26.8559447527;
37;5;26.0399513245;22.9806861877;9;46.579752326;3;14.0;20.5;4;26.8957372904;
38;5;27.0399513245;26.1977844238;10;46.9898813963;3;14.0;21.5;4;26.9356285334;
39;5;28.3687019348;29.6523132324;10;47.3473837376;3;14.0;22.5;4;26.9755871296;
40;5;28.6912918091;32.6523132324;10;47.6449116468;3;14.0;23.5;6;27.015581131;
41;5;28.7716255188;35.6523132324;11;47.9282077551;3;14.0;24.5;6;27.0555787086;
42;5;28.4871311188;38.6523132324;11;48.1969081163;3;14.0;25.5;7;27.0955479145;
43;5;28.5485363007;39.7610626221;12;48.450889945;3;14.0;26.5;8;27.135456562;
44;5;28.6057777405;40.1921081543;13;48.6902447939;3;14.0;27.5;8;27.17527318;
45;5;28.6588859558;40.211730957;13;48.9152499437;3;14.0;28.5;8;27.2149660587;
46;5;28.7079391479;40.2316551208;14;50.126335144;3;14.0;29.5;9;27.2545039654;
47;5;30.1716098785;40.5387992859;15;50.4745079279;3;15.0;27.5;9;27.293856144;
48;5;31.2249927521;41.5387992859;18;50.83086586;3;14.0;28.5;9;27.3329925537;
49;5;31.2749423981;42.5387992859;18;51.1984711885;3;14.0;29.5;9;27.3718836308;
50;5;30.866569519;44.3141212463;18;51.5688617229;3;15.0;27.5;9;27.4105007648;
51;5;31.3621673584;44.5387992859;18;51.8639919758;3;14.0;28.5;9;27.4488155842;
52;5;29.3747558594;45.5387992859;18;52.1901732683;3;15.0;27.5;9;27.4868011475;
53;5;28.0399513245;47.3784408569;19;52.5496665239;3;16.0;27.5;9;27.5244314671;
54;5;28.0399513245;48.4002609253;18;52.9444692135;3;17.0;27.5;11;27.5616812706;
55;5;28.0399513245;49.4222412109;18;53.3761688471;3;18.0;27.5;11;27.5985264778;
56;5;28.5714740753;49.4023170471;20;53.84577775;3;19.0;27.5;12;27.6349442005;
57;5;28.0399513245;50.3301086426;24;54.3535552025;3;19.625;26.5;12;27.6709127426;
58;6;28.5976333618;49.4023170471;23;55.0790836811;3;19.625;25.5;13;27.7064116001;
59;6;29.0399513245;48.3748474121;23;57.0379095078;3;19.625;24.5;13;27.7414214611;
60;6;28.3144683838;49.9804534912;23;58.7425296307;4;19.625;23.5;12;27.7759244442;
61;6;30.1309909821;47.3922729492;24;60.2309982777;4;19.625;22.5;12;27.8099038601;
62;6;29.2960243225;48.6914672852;26;61.2481334209;4;19.625;22.5;14;27.84334445;
63;6;28.6918411255;50.7595176697;26;62.0772964954;4;19.625;22.5;14;27.8762321472;
64;6;28.6918411255;51.934173584;27;62.9225711823;4;19.625;22.5;13;27.9085543156;
65;6;29.6918411255;49.9762496948;27;63.7728614807;4;19.625;22.5;14;27.940299511;
66;6;29.4309425354;49.7595176697;30;64.6165690422;4;19.625;22.5;14;28.9714579582;
