Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.3999996185;16.0;4;32.0;1;6.0;14.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;13.0;6;20.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;12.0;6;20.0;
4;1;11.3999996185;16.0;6;32.0;1;8.0;11.0;5;20.0;
5;1;12.3999996185;16.0;6;32.0;1;8.0;10.0;5;20.0;
6;1;13.3999996185;16.0;6;32.0;1;9.0;10.0;5;20.0;
7;1;14.3999996185;16.0;6;32.6399993896;1;9.5;10.0;5;20.0;
8;1;14.7919998169;16.3199996948;6;33.0;1;9.5;10.0;4;20.3999996185;
9;1;14.8999996185;16.5;6;34.6500015259;1;9.59000015259;10.1999998093;4;20.7264003754;
10;1;16.7919998169;17.3250007629;6;35.8107757568;1;9.66343975067;10.3632001877;4;20.9903717041;
11;1;17.7919998169;17.9053878784;5;36.5947532654;1;9.72283363342;10.4951858521;4;22.0419120789;
12;1;18.7919998169;18.2973766327;5;37.0;1;9.95943069458;11.0209560394;4;22.9143505096;
13;1;19.7919998169;18.5;6;37.0;1;11.7228336334;11.4571752548;4;23.6214065552;
14;1;20.7919998169;18.5;6;37.0;1;12.7228336334;11.8107032776;4;24.1832637787;
15;1;21.7919998169;18.5;7;37.0;1;13.7228336334;12.0916318893;4;24.6226100922;
16;1;22.7919998169;18.5;7;37.0;1;14.7228336334;12.3113050461;4;24.9617595673;
17;1;23.1000003815;18.5;7;37.0;1;15.7228336334;12.4808797836;4;25.0;
18;2;23.1000003815;18.5;7;37.0;1;16.7228336334;12.5;5;25.0;
19;2;23.1000003815;18.5;8;37.0;1;17.625;12.5;5;25.0;
20;2;23.1000003815;18.5;8;37.0;1;17.625;12.5;6;25.0;
21;2;23.1000003815;18.5;9;37.0;1;17.625;12.5;7;25.0;
22;2;23.1000003815;18.5;8;37.0;1;17.625;12.5;7;25.0;
23;2;23.1000003815;18.5;8;37.0;1;17.625;12.5;7;25.0;
24;3;24.1000003815;18.5;7;38.0;1;17.625;12.5;8;25.0;
25;3;23.1000003815;19.5;7;38.0551999807;1;17.625;12.5;8;25.0;
26;3;22.4165611267;20.5;7;38.1128644943;1;17.625;12.5;8;25.0;
27;3;21.4338607788;21.5;7;38.1730386019;1;17.625;12.5;8;25.0;
28;3;20.4519119263;22.5;8;38.2357605696;1;17.625;12.5;9;25.0;
29;3;19.4707279205;23.5;9;38.3010611534;1;17.625;12.5;9;25.0;
30;3;18.4903182983;24.5;9;38.3689627647;1;17.625;12.5;9;25.0;
31;3;17.5106887817;25.5;10;38.4394785166;1;15.625;13.5;9;25.0;
32;3;16.5318431854;26.5;10;38.5126115084;1;14.625;14.5;9;25.0;
33;3;15.5537834167;27.5;10;38.5883538723;1;13.625;15.5;9;25.0;
34;3;14.5765066147;28.5;11;38.6666858196;1;12.625;16.5;9;25.0;
35;3;14.500005722;29.5;12;38.7475752831;1;12.0;17.5;9;25.0;
36;3;14.5242729187;30.5;12;38.830976963;1;12.0;18.5;9;25.0;
37;3;14.5492935181;31.5;13;38.916831851;1;12.0;19.5;10;25.0;
38;3;14.5750494003;32.5;14;39.0050668716;1;12.0;20.5;10;25.0;
39;3;14.6015205383;33.5;14;39.0955944061;1;12.0;21.5;10;25.0;
40;3;14.6286783218;34.5;15;39.1883120537;1;12.0;22.5;11;25.0;
41;3;14.6564941406;35.5;17;39.2831029892;1;12.0;23.5;11;25.0;
42;3;14.6849308014;36.5;17;39.3798356056;2;13.0;25.2000007629;10;26.0;
43;3;15.0;35.5;18;39.4692261219;2;14.0;25.5;11;26.0399999619;
44;3;16.0;35.5;19;39.5597670078;2;14.0;26.5;11;26.0811839104;
45;3;17.0;35.5;20;39.6513102055;2;14.0;27.5;12;26.1235535145;
46;3;18.0;35.5;17;39.7437000275;2;14.0;28.5;12;26.1671074629;
47;3;19.0;35.5;18;39.8367745876;2;14.0;29.5;12;26.211841464;
48;3;20.0;34.5;18;39.9303662777;2;15.0;27.5;13;26.2577478886;
49;3;21.0;33.5;18;40.0243031979;2;14.0;28.5;13;26.3048160076;
50;3;22.0;32.5;18;40.1184103489;2;14.0;29.5;13;26.3530313969;
51;3;23.0;31.5;17;40.2125110626;2;15.0;27.5;14;26.4023760557;
52;3;24.0;30.5;17;40.3064284325;2;14.0;28.5;14;26.4528282881;
53;3;25.0;29.5;17;40.3999862671;2;14.0;29.5;13;26.5043625832;
54;3;25.1000003815;28.5;14;40.4930102825;2;15.0;27.5;14;26.5569496155;
55;3;25.1000003815;28.5;15;40.5853302479;2;14.0;28.5;15;26.6105561256;
56;3;25.1000003815;28.5;11;40.6767802238;2;15.0;27.5;14;26.6651450396;
57;3;25.1000003815;28.5;11;40.7672002316;2;16.0;27.5;14;26.72067523;
58;3;25.1000003815;28.5;11;40.8564376831;2;17.0;27.5;15;26.7771017551;
59;3;25.1000003815;28.5;12;40.94434762;2;18.0;27.5;16;26.8343759775;
60;3;25.1000003815;28.5;13;41.0307941437;2;19.0;27.5;17;26.8924454451;
61;3;25.1000003815;28.5;12;41.1156506538;2;19.625;26.5;17;26.9512542486;
62;4;26.1000003815;29.5;12;42.1988010406;2;19.625;25.5;18;27.0107431412;
63;4;27.1000003815;30.5;13;42.482540369;2;19.625;24.5;18;27.0708494186;
64;4;27.1000003815;31.5;12;42.8029059172;2;19.625;23.5;18;27.1315076351;
65;4;27.533000946;32.5;14;43.1660821438;2;19.625;22.5;18;27.1926498413;
66;4;27.1000003815;33.5;13;43.5788228512;2;19.625;22.5;18;27.2542052269;
67;4;27.1000003815;34.5;13;44.0482928753;2;19.625;22.5;18;27.3161010742;
68;4;27.1000003815;34.7313156128;15;44.5818026066;2;19.625;22.5;18;27.3782629967;
69;4;27.1000003815;34.9625205994;15;45.240228653;2;19.625;22.5;18;27.4406147003;
70;4;27.1000003815;35.2572937012;16;47.5958743095;2;19.625;22.5;20;27.5030794144;
71;4;27.5439987183;36.3411140442;16;49.5451016426;2;19.625;22.5;19;27.5655794144;
72;4;28.8349075317;34.8259620667;13;51.1826248169;2;19.625;22.5;18;27.628036499;
73;4;28.0;35.0;13;52.3768424988;2;19.625;22.5;20;27.690372467;
