Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;13.3000001907;4;17.0;1;9.0;10.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;9.0;10.0;4;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;9.0;10.0;4;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;9.0;10.0;4;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;10.0;10.0;4;20.0;
6;1;8.55000019073;8.5;5;17.0;1;11.0;10.0;4;20.0;
7;1;8.82499980927;8.5;5;17.0;1;11.0;10.0;4;20.3999996185;
8;1;8.82499980927;8.5;5;17.0;1;11.1199998856;10.1999998093;4;20.7264003754;
9;1;8.82499980927;8.5;5;17.3400001526;2;11.5179204941;10.3632001877;3;21.9903717041;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;11.597111702;10.4951858521;3;23.0819120407;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;11.9245738983;11.0209560394;3;23.99553442;
12;1;9.02068901062;8.93486309052;5;18.786491394;2;13.9245738983;11.4571752548;3;24.7449600697;
13;1;9.22696018219;9.39324569702;6;19.5780620575;2;15.9245738983;11.8107032776;4;25.3503712416;
14;1;11.0206890106;9.78903102875;6;20.2480106354;2;16.9627056122;12.0916318893;4;25.8344515562;
15;1;12.0206890106;10.1240053177;6;20.8052330017;2;17.9761257172;12.3113050461;4;26.2195074558;
16;1;13.0206890106;10.4026165009;6;21.2618598938;2;18.9898986816;12.4808797836;4;26.3048160076;
17;1;14.0206890106;10.6309299469;6;21.6314201355;2;20.0040187836;12.5;4;26.3530313969;
18;1;15.0206890106;10.8157100677;6;21.9274635315;2;21.0184822083;12.5;4;26.4023760557;
19;1;16.0206890106;10.9637317657;6;22.0;2;21.9207134247;12.5;4;26.4528282881;
20;1;16.9500007629;11.0;6;22.0;2;21.9358482361;12.5;4;26.5043625832;
21;1;16.9500007629;11.0;6;22.0;2;21.9513092041;12.5;6;26.5569496155;
22;1;16.9500007629;11.0;7;22.0;2;21.9670848846;12.5;6;26.6105561256;
23;1;16.9500007629;11.0;8;22.0;2;21.9831676483;12.5;6;26.6651450396;
24;1;16.9500007629;11.0;8;22.0;2;21.9995441437;12.5;6;26.72067523;
25;1;16.9500007629;11.0;8;22.0;2;22.0162029266;12.5;6;26.7771017551;
26;1;16.9500007629;11.0;8;22.0;2;22.0331306458;12.5;7;26.8343759775;
27;1;16.9500007629;11.0;8;22.0;3;21.5;13.4171876907;7;35.3924454451;
28;1;16.9500007629;11.0;8;22.0;4;22.5;12.5;6;35.7912544012;
29;1;16.9500007629;11.0;8;22.0;4;23.5;12.5;6;36.1742868423;
30;1;16.9500007629;11.0;8;22.0;4;22.5;14.5;7;36.5401306152;
31;1;16.9500007629;11.0;9;22.0;4;22.5;15.5354251862;7;36.8877761364;
32;1;16.9500007629;11.0;10;22.0;4;22.5;16.5657539368;7;37.2166042328;
33;1;14.9500007629;12.0;10;22.0;4;22.5;17.5963249207;7;37.5263571739;
34;1;13.9500007629;13.0;10;22.0;4;22.5;18.6271018982;8;37.8171005249;
35;1;12.9500007629;14.0;10;22.0;4;22.5;19.6580505371;8;38.0891776085;
36;1;12.0;15.0;10;22.0;4;23.0;20.6891307831;8;38.3431568146;
37;1;12.0;16.0;10;22.0;4;24.0;21.7203063965;8;38.579785347;
38;1;12.0;17.0;10;22.0;4;25.0;22.7515392303;8;38.7999391556;
39;1;12.0;18.0;11;22.0;5;26.0;23.7827892303;7;57.2545824051;
40;1;12.0;19.0;11;22.0;5;28.2388916016;26.3140182495;9;58.322871685;
41;1;12.0;20.0;12;22.0;5;32.1571121216;28.3140182495;9;59.154610157;
42;1;12.0;21.0;12;22.0;5;32.6620597839;31.3140182495;9;59.8759175539;
43;1;12.0;22.0;13;22.0;5;33.3499984741;34.3140182495;10;60.4940873384;
44;1;12.0;23.0;13;22.0;6;36.5371131897;37.0;7;65.41183424;
45;1;12.0;24.0;14;22.0;6;39.5616607666;38.5;8;66.0142086744;
46;1;12.0;25.0;14;22.0;7;42.5861129761;39.5;7;66.5455598831;
47;1;12.0;26.0;14;22.0;7;44.6104431152;40.5;8;66.8950150013;
48;1;12.0;27.0;14;22.0;7;46.1346321106;41.5;8;67.1276404858;
49;1;12.0;28.0;15;22.0;8;47.1586494446;42.5;7;77.3567806482;
50;1;12.0;29.0;16;22.0;9;48.5574836731;44.5;6;77.9819697142;
51;1;12.0;30.0;15;22.0;9;49.2122154236;46.5;8;78.5771839619;
52;1;13.0;28.0;17;22.0;10;50.6045227051;48.5;7;79.140779376;
53;1;12.0;29.0;17;22.0;10;51.6276855469;50.4152603149;8;79.6718363762;
54;2;13.0;30.8999996185;16;23.0;10;52.6505813599;51.5094909668;9;80.1700946093;
55;2;15.0;28.0;19;23.1399999857;10;52.6732177734;52.6005935669;9;80.6358631849;
56;2;14.0;29.0;19;23.2980040312;10;52.6955528259;53.6884269714;9;84.2305508852;
57;2;14.0;30.0;19;23.4758565426;10;54.4332809448;56.2728881836;11;86.5030249357;
58;2;15.0;28.0;20;23.6754535437;11;56.0453987122;58.7438964844;11;88.415764451;
59;2;16.0;28.0;20;23.8987001181;11;52.7912597656;63.8218955994;12;89.9371105433;
60;2;17.0;28.0;21;24.1474545002;11;52.9552268982;66.1295623779;12;91.0442501307;
61;3;18.0;28.0;19;48.3800497055;11;47.4505882263;61.0390701294;11;89.4182120562;
62;3;19.9500007629;29.0;19;48.4141783714;11;45.2000007629;65.2199935913;12;91.3375644684;
63;3;20.9500007629;30.0;19;48.5053887367;12;45.2000007629;68.6061706543;12;92.990789175;
64;3;20.9500007629;30.0;19;48.6517887115;12;45.2000007629;70.7731628418;12;95.2913722992;
65;3;20.9500007629;30.0;20;48.8512210846;12;46.2000007629;75.8860092163;13;96.4620929956;
66;3;21.9500007629;30.0;20;49.1011161804;12;47.2000007629;80.5797958374;14;97.4374517202;
67;4;20.9500007629;29.0;18;69.3983573914;13;47.2000007629;85.7183303833;13;98.2581262589;
68;4;21.9500007629;29.0;19;71.1391749382;13;47.2000007629;88.0466384888;14;98.8367862701;
69;4;22.9500007629;29.0;19;72.7174720764;13;47.7999992371;92.1647338867;16;99.2644248009;
70;4;23.9500007629;29.0;21;74.1258964539;14;48.7999992371;96.2251052856;15;99.703707695;
