Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.6999998093;4;21.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;11.6999998093;5;21.0;
3;1;11.3999996185;16.0;6;31.7439994812;1;8.0;10.6999998093;5;21.0;
4;1;11.3487997055;15.8719997406;6;31.5135993958;1;8.14999961853;10.5;5;21.0;
5;1;12.3487997055;15.7567996979;6;31.3062400818;1;8.14999961853;10.5;5;21.0;
6;1;13.3487997055;15.6531200409;6;31.1196155548;1;9.14999961853;10.5;5;21.0;
7;1;14.3358850479;15.5598077774;6;31.0436534882;1;9.72500038147;10.5;5;21.0;
8;1;14.3130960464;15.5218267441;6;30.9752883911;1;9.72500038147;10.5;5;21.4200000763;
9;1;14.2925863266;15.4876441956;6;32.2343444824;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;16.3130950928;16.1171722412;6;33.1387290955;1;9.8956489563;10.8792181015;5;22.0;
11;2;18.3130950928;16.5693645477;5;34.768787384;1;9.94999980927;11.0;5;23.5400009155;
12;2;20.3130950928;16.884393692;5;35.2424008846;1;10.296500206;11.7700004578;5;24.8252849579;
13;2;21.6738147736;17.0200004578;6;35.4833329916;1;11.9499998093;12.4126424789;5;25.8616695404;
14;2;22.74609375;17.0200004578;6;35.7690646648;1;12.9499998093;12.9308347702;5;26.6732940674;
15;2;23.8318138123;17.0200004578;6;36.1064212322;1;13.9499998093;13.3366470337;5;27.2939033508;
16;2;24.8319263458;17.0200004578;6;36.502628088;1;14.9499998093;13.6469516754;5;27.759563446;
17;2;24.9507884979;17.0200004578;6;36.9650447369;1;15.9499998093;13.879781723;6;28.0;
18;2;25.0895137787;17.0200004578;7;37.5007653236;1;16.9500007629;14.0;6;28.0;
19;2;25.2502288818;17.0200004578;7;38.1160626411;1;17.9500007629;14.0;7;28.0;
20;2;25.4348182678;17.0200004578;8;38.8156752586;1;18.2999992371;14.0;7;28.0;
21;2;25.6447029114;17.0200004578;8;39.601957798;1;18.2999992371;14.0;6;28.0;
22;2;25.8805866241;17.0200004578;8;40.4739637375;1;18.2999992371;14.0;6;28.0;
23;3;26.1421890259;17.0200004578;7;41.4265785217;1;18.2999992371;14.0;6;28.0;
24;4;26.4279727936;17.0200004578;6;42.4498720169;1;18.2999992371;14.0;6;28.0;
25;4;26.7349624634;17.0200004578;5;43.5288696289;1;18.2999992371;14.0;7;28.0;
26;4;27.0586605072;17.0200004578;5;44.6439189911;1;18.2999992371;14.0;7;28.0;
27;4;25.0586605072;18.0200004578;5;45.7717599869;1;18.2999992371;14.0;7;28.0;
28;4;24.2119998932;19.0200004578;6;46.8872442245;1;18.2999992371;14.0;6;28.0;
29;4;24.2119998932;20.0200004578;7;47.9654817581;1;18.2999992371;14.0;6;28.0;
30;4;23.2119998932;19.0200004578;7;48.9840641022;1;18.2999992371;14.0;6;28.0;
31;4;23.2119998932;19.0200004578;7;49.9249324799;1;18.2999992371;14.0;7;28.0;
32;4;23.2119998932;20.0200004578;7;50.7755813599;1;18.2999992371;14.0;7;28.0;
33;4;23.2119998932;21.0200004578;5;51.52942276;1;18.2999992371;14.0;7;28.0;
34;4;23.2119998932;22.0200004578;5;52.185377121;1;18.2999992371;14.0;7;28.0;
35;4;22.6556129456;23.0200004578;5;53.7469081879;1;18.2999992371;14.0;7;28.0;
36;4;22.8240718842;24.0200004578;6;54.358771801;1;18.2999992371;14.0;7;28.0;
37;4;24.9662322998;24.0200004578;5;54.9092210531;1;18.2999992371;14.0;7;28.0;
38;4;26.4727668762;26.0200004578;5;55.409714818;1;18.2999992371;14.0;7;28.0;
39;4;27.6229133606;28.0200004578;5;55.8718241453;1;18.2999992371;14.0;7;28.0;
40;5;28.2623729706;30.0200004578;4;56.1624852419;1;18.2999992371;14.0;8;28.0;
41;5;29.8487453461;32.0200004578;5;56.4056553841;1;18.2999992371;14.0;8;28.0;
42;5;30.9216957092;32.0200004578;6;56.67506814;1;18.2999992371;14.0;9;28.0;
43;5;32.0025215149;32.0200004578;6;56.9721746445;1;18.2999992371;14.0;9;28.0;
44;5;33.0916519165;32.0200004578;6;57.2981383801;1;18.2999992371;14.0;9;28.0;
45;5;32.2840003967;33.0200004578;6;57.6537311077;1;16.2999992371;15.0;9;28.0;
46;5;33.2840003967;32.0200004578;7;58.0392227173;1;15.2999992371;16.0;9;28.0;
47;6;33.4117660522;32.0200004578;6;59.454269886;1;14.2999992371;17.0;9;28.0;
48;6;34.5362815857;33.0200004578;6;59.9530166388;1;13.2999992371;18.0;10;28.0;
49;6;35.6693458557;34.0200004578;7;60.4808754921;1;12.2999992371;19.0;10;28.0;
50;6;36.1442642212;35.0200004578;8;61.0351964235;1;13.2999992371;19.0;10;28.0;
51;6;36.3105583191;36.0200004578;8;61.6124728918;1;14.2999992371;19.0;9;28.0;
52;6;34.6547279358;38.0200004578;9;62.2083878517;1;15.2999992371;19.0;9;28.0;
53;6;34.2840003967;39.6705322266;9;62.8179192543;1;16.2999992371;19.0;10;28.0;
54;6;34.2840003967;40.7044830322;10;63.4355012178;1;17.2999992371;19.0;10;28.0;
55;6;35.2840003967;38.7397384644;11;64.1659523249;1;18.2999992371;19.0;11;28.0;
56;6;34.2840003967;39.7961730957;12;66.7561839819;1;18.2999992371;19.0;12;28.0;
57;6;36.3421020508;37.6599502563;12;68.83680439;1;18.2999992371;19.0;12;28.0;
58;6;37.7845115662;38.0979385376;13;70.522918582;1;18.2999992371;19.0;12;28.0;
59;6;38.5333862305;39.3553199768;13;71.5600457191;1;18.2999992371;19.0;12;28.0;
60;6;39.4680137634;38.4000015259;13;72.3521471024;1;18.2999992371;19.0;12;28.0;
61;6;39.0379104614;39.4000015259;14;73.0122799873;1;18.2999992371;19.0;13;28.0;
62;6;39.9036865234;38.4000015259;15;73.6431407928;1;18.2999992371;19.0;14;28.0;
63;6;40.0929450989;38.4000015259;17;74.2426843643;1;18.2999992371;19.0;14;28.0;
64;6;39.4572143555;39.4000015259;17;74.8099884987;1;18.2999992371;19.0;15;28.0;
65;6;39.5738945007;40.4000015259;19;75.3451042175;2;18.2999992371;19.0;14;28.0;
66;6;39.6789550781;41.4000015259;20;75.8488657475;2;18.2999992371;19.0;14;28.0;
67;6;39.7727737427;42.4000015259;19;76.3226904869;2;18.2999992371;19.0;13;28.0;
68;6;39.8559417725;43.4000015259;19;76.7683792114;2;18.2999992371;19.0;15;28.0;
69;6;39.9291687012;44.4000015259;19;77.1879413128;2;18.2999992371;19.0;15;28.0;
70;6;39.9932632446;45.3385314941;20;77.5834488869;2;18.2999992371;19.0;15;28.0;
71;6;40.0490722656;45.4432678223;20;77.8987727165;2;18.2999992371;19.0;15;28.0;
72;6;40.0800018311;45.5493850708;20;78.1129045486;2;18.2999992371;19.0;15;29.0;
73;6;40.0800018311;45.656452179;21;78.3280391693;2;19.2999992371;20.0;15;29.0399999619;
74;6;40.0800018311;45.7640190125;22;78.5432577133;2;20.2999992371;21.0;15;29.0811839104;
75;6;38.0800018311;46.8716278076;23;78.7576341629;2;20.2999992371;22.0;16;29.1235535145;
76;7;37.0800018311;47.9788169861;23;78.9702506065;2;20.5527992249;23.0;16;29.1671074629;
77;7;36.0800018311;49.0851249695;23;79.1802139282;2;20.5625991821;24.0;16;29.211841464;
78;7;35.6640014648;50.1901092529;23;79.3866701126;2;20.2999992371;24.6059207916;16;29.2577478886;
