Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.6999998093;4;21.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;11.6999998093;5;21.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;10.6999998093;5;21.0;
4;1;11.3999996185;16.0;6;32.0;1;8.14999961853;10.5;5;21.0;
5;1;12.3999996185;16.0;6;32.0;2;8.14999961853;10.6999998093;4;22.0;
6;1;13.3999996185;16.0;6;32.0;2;9.375;10.5;4;22.0900000334;
7;1;14.3999996185;16.0;6;32.6399993896;2;9.9702501297;10.5;4;22.1871190071;
8;1;14.7919998169;16.3199996948;6;32.2007980347;2;9.99210166931;10.5;4;22.7236096859;
9;1;14.6602392197;16.1003990173;6;32.1479187012;2;10.1128120422;10.7100000381;4;23.1884489059;
10;1;16.7919998169;16.0739593506;6;32.1003265381;2;10.2174015045;10.8792181015;4;23.5668647289;
11;1;17.7919998169;16.050163269;6;32.0574951172;2;10.3025445938;11.0;4;25.3486820459;
12;1;18.7919998169;16.0287475586;5;31.8295059204;2;10.703453064;11.7700004578;5;26.9087285995;
13;1;19.7919998169;15.9147529602;6;31.6243152618;2;12.4187746048;12.4126424789;5;28.2558913231;
14;1;20.7919998169;15.8121576309;6;31.4396438599;2;14.4187746048;12.9308347702;5;29.4172105789;
15;1;21.431892395;15.7198219299;6;31.2734394073;2;16.4187736511;13.3366470337;4;30.428994894;
16;1;21.3820304871;15.6367197037;6;31.1238555908;2;17.6553955078;13.6469516754;4;31.3293325901;
17;1;21.3371562958;15.5619277954;6;30.9892292023;2;18.7531986237;13.879781723;4;32.049197197;
18;1;21.2967681885;15.4946146011;7;30.8680667877;2;19.8610706329;14.0;4;32.573600769;
19;1;21.2604198456;15.4340333939;7;30.6074676514;2;20.9790611267;14.0;4;33.1419348717;
20;1;21.1822395325;15.3037338257;7;30.3729286194;2;21.4569339752;14.0;4;33.7516689301;
21;1;21.1118774414;15.1864643097;7;30.1618442535;2;21.5941238403;14.0;4;34.3986358643;
22;1;21.0485534668;15.0809221268;7;29.971868515;2;20.2999992371;15.0;4;35.0769786835;
23;2;20.9915618896;14.9859342575;7;29.8008899689;2;21.2999992371;14.0;4;35.7792286873;
24;2;20.9402656555;14.9004449844;7;29.6470088959;2;22.0503253937;14.0;4;36.4965333939;
25;3;21.8941040039;14.8235044479;6;30.5085163116;2;22.2117195129;14.0;6;37.2190332413;
26;3;22.8525543213;15.2542581558;6;30.413115859;2;22.3742828369;14.0;6;37.9363632202;
27;3;22.8151626587;15.2065582275;6;30.3307341337;2;22.5356807709;14.0;6;38.6382322311;
28;3;23.0992221832;14.6358470917;6;30.2601165771;2;22.6936016083;14.0;6;39.3150119781;
29;3;22.7512207031;15.1300582886;4;30.2001334429;2;22.8458766937;14.0;6;39.9582691193;
30;3;21.0873012543;15.5853662491;4;30.1497664452;2;20.9906101227;15.0;8;40.5611724854;
31;3;20.0967254639;16.5853652954;4;30.1068896055;2;20.1262626648;16.0;8;41.1187410355;
32;3;19.1059417725;17.5853652954;5;30.0718295574;2;19.2517166138;17.0;9;41.627913475;
33;3;18.1152954102;18.5853652954;5;30.0438375473;2;18.3662796021;18.0;9;42.0874586105;
34;3;17.1247825623;19.5853652954;5;30.0222363472;2;17.4696769714;19.0;10;42.4977617264;
35;3;16.1343994141;20.5853652954;5;30.0064162016;3;17.2619972229;20.0;7;51.3605298996;
36;3;15.1441402435;21.5853652954;5;29.9958256483;3;16.2619972229;22.0;7;52.0184669495;
37;3;14.4027805328;22.5853652954;5;29.9899655581;3;18.2619972229;22.0;7;52.6184911728;
38;3;14.4127569199;23.5853652954;5;30.9883836508;3;19.2619972229;23.0;7;53.1630153656;
39;3;15.0;24.5853652954;6;31.1003291607;3;18.2619972229;25.0;7;53.6550045013;
40;3;16.0;25.5853652954;6;31.2265797853;3;18.2619972229;27.0;7;54.0239543915;
41;3;16.3690395355;26.5853652954;6;31.3675866127;3;19.0;29.0;7;54.272151947;
42;3;16.4086589813;27.5853652954;7;31.5238273144;3;20.0;31.0;9;54.5009994507;
43;3;17.0;27.5853652954;7;31.6957836151;4;21.7254486084;30.0;8;54.7109146118;
44;3;18.0;28.5853652954;8;31.8839194775;5;21.8199119568;32.5;8;55.9025421143;
45;3;19.0;29.5853652954;10;31.9588446617;5;22.9061431885;34.5;9;56.2367058992;
46;4;20.0;30.5853652954;9;32.0615407228;5;23.9845180511;35.5;10;56.5781036615;
47;4;21.0;31.5853652954;11;32.1909546852;5;25.0554618835;38.5;10;56.9306697845;
48;4;22.0;31.5853652954;11;32.3460371494;5;26.1194458008;41.5;11;57.2941719294;
49;5;23.0;31.3242931366;9;64.5257002115;6;26.7750015259;44.5;10;57.5669906139;
50;5;25.2985153198;29.9325027466;11;66.6487767696;6;26.7750015259;47.0;10;58.875654459;
51;5;26.3439426422;30.4997348785;12;68.2579313517;6;28.7750015259;46.0;11;59.298078537;
52;5;27.3953361511;30.3246517181;12;69.4556902647;7;28.7750015259;48.0;10;59.766669035;
53;5;28.4523239136;30.1964492798;12;70.3531659842;7;29.294670105;50.0;10;60.2836710215;
54;5;29.5144805908;30.1034908295;13;70.7474973202;7;30.3328399658;49.0;10;60.8505568504;
55;5;30.5813388824;30.0655555725;13;71.0454154015;7;29.3733406067;51.0;10;61.467774868;
56;5;31.6523838043;30.0414848328;13;71.3566539288;7;29.4162445068;52.0;11;63.1344978809;
57;5;32.7270431519;30.0198173523;14;71.6789264679;8;31.4616127014;51.0;9;63.9234009981;
58;6;33.8047142029;30.0003204346;13;72.0084209442;8;30.7750015259;53.0;10;65.7603205442;
59;6;34.8847427368;29.9827709198;13;72.3439850807;8;33.0796127319;56.0;10;66.6697392464;
60;6;32.9664535522;30.9669761658;14;72.683044672;8;35.1708068848;56.0;10;67.6150631905;
61;6;32.0491600037;31.9527626038;14;73.023024559;8;33.6685943604;59.0;11;68.5876457691;
62;6;31.1321716309;32.9399681091;16;73.3614068031;8;33.7268028259;61.0;11;69.5777432919;
63;6;30.2148113251;33.9284553528;17;73.6957819462;8;34.7875747681;60.0;8;71.5750045776;
64;6;29.2964401245;34.918094635;16;74.0239071846;8;34.8508605957;62.0;8;72.5990417004;
65;6;28.3764476776;35.9087677002;15;74.3437478542;8;35.9165878296;64.0;9;73.6106027365;
66;6;27.4542980194;36.9003753662;17;77.0622513294;8;36.9846611023;63.0;9;74.7856348753;
67;6;27.7718830109;38.3141136169;15;79.0509643555;8;36.1325874329;65.0;9;77.5087521076;
68;6;28.0301570892;39.6244773865;14;80.4415707588;8;35.2811050415;65.0;9;79.900459528;
69;6;28.2401542664;40.8527984619;13;80.9463376999;8;35.4247741699;65.0;11;81.9132927656;
70;6;28.3595485687;41.9214401245;14;81.296482563;8;35.7987785339;64.7068481445;12;83.4177076817;
71;7;28.437210083;42.9214401245;13;81.6284828186;8;35.7715835571;65.3669586182;13;84.7336777449;
72;7;28.5100097656;43.9214401245;12;81.9418859482;8;35.3334579468;64.4165267944;14;85.9307570457;
73;7;28.5778446198;44.9214401245;14;82.2365601063;8;34.4995117188;66.4671859741;14;86.8772068024;
74;7;26.5778446198;46.9214401245;13;82.5126559734;8;34.6692657471;68.5189208984;15;87.7690240145;
75;7;25.8955783844;48.9214401245;13;82.770565033;8;34.84217453;70.571685791;16;88.610077858;
