Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.6999998093;4;21.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;11.6999998093;5;21.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;10.6999998093;5;21.0;
4;1;11.3999996185;16.0;6;32.0;1;8.14999961853;10.5;5;21.0;
5;1;12.3999996185;16.0;6;31.7439994812;1;8.14999961853;10.5;5;21.0;
6;1;13.3999996185;15.8719997406;6;31.5135993958;2;9.14999961853;10.6999998093;4;22.0;
7;2;14.6999998093;15.7567996979;5;32.3982391357;2;9.95000076294;10.5;4;22.0900000334;
8;2;14.7194719315;15.6991195679;4;31.9383991957;2;9.9702501297;10.5;4;22.618019104;
9;2;14.5815200806;15.4571275711;4;31.8739411831;2;10.0890541077;10.7100000381;4;23.0738848448;
10;2;16.741476059;15.4002952576;4;31.8226851225;2;10.1916246414;10.8792181015;4;23.442843914;
11;2;18.7414779663;15.3491458893;4;31.7835115194;2;10.2746400833;11.0;4;25.2073103189;
12;2;20.7414779663;15.3031110764;3;31.7554104328;2;10.6716451645;11.7700004578;5;26.7482377291;
13;2;21.7890872955;15.2616796494;4;31.7374693155;2;12.3826637268;12.4126424789;5;28.074546814;
14;2;22.8060779572;15.2243919373;4;31.7288594246;2;14.3826637268;12.9308347702;5;29.2133922577;
15;2;23.5186576843;15.1908330917;4;31.7288277149;2;16.3826637268;13.3366470337;5;30.2012972832;
16;2;23.5186500549;15.1606292725;5;31.7366944551;2;17.6041641235;13.6469516754;5;31.0766849518;
17;2;23.5210075378;15.1334466934;5;31.7518339157;2;18.696352005;13.879781723;5;31.7709991932;
18;2;23.5255508423;15.1089820862;5;31.7736756802;2;19.7984752655;14.0;5;32.2698645592;
19;2;23.0521774292;15.5668878555;5;31.8016970158;2;20.9107208252;14.0;5;32.8134241104;
20;2;23.5405082703;15.0671472549;4;31.8354148865;2;21.383020401;14.0;5;33.400015831;
21;2;23.029586792;15.5703496933;4;31.8743818998;2;21.5150032043;14.0;5;34.0264167786;
22;2;23.5623149872;15.0332612991;6;31.918182373;2;20.2999992371;15.0;5;34.6877307892;
23;3;23.0112876892;15.9590911865;5;31.9664283991;2;21.2999992371;14.0;6;35.3773875237;
24;3;23.0034885406;15.9832143784;5;32.0187542439;2;21.9599113464;14.0;6;36.0872850418;
25;3;21.6126480103;16.0058135986;5;32.0748164654;2;22.119638443;14.0;6;36.8080816269;
26;3;20.6357841492;17.0058135986;5;32.134288311;2;22.2818183899;14.0;6;37.5296325684;
27;3;19.6593132019;18.0058135986;5;32.1968598366;2;22.4441661835;14.0;7;38.2415313721;
28;3;18.6832046509;19.0058135986;5;32.2622351646;2;22.6043434143;14.0;7;38.9337024689;
29;3;17.7074222565;20.0058135986;5;32.3301279545;2;22.7600822449;14.0;7;39.5969734192;
30;3;16.7319355011;21.0058135986;5;32.4002630711;2;20.9093170166;15.0;7;40.2235612869;
31;3;15.7567081451;22.0058135986;5;32.472376585;3;21.0503005981;16.5;6;41.8074121475;
32;3;14.7817001343;23.0058135986;6;32.5462129116;3;19.0503005981;18.5;6;42.5043736696;
33;3;14.8033847809;24.0058135986;6;32.621525526;3;18.2999992371;20.5799999237;6;43.1759382486;
34;3;14.8286981583;25.0058135986;7;32.6980719566;3;18.2999992371;22.6718711853;6;43.8244953156;
35;3;14.8541107178;26.0058135986;7;32.7756204605;3;19.0;24.7770614624;7;44.454071641;
36;3;14.8795776367;27.0058135986;7;32.8539457321;3;20.0;26.8970870972;6;45.0699470043;
37;3;14.9050579071;28.0058135986;7;32.9328289032;3;21.0;28.0;6;45.6782267094;
38;3;14.9305076599;29.0058135986;7;33.0120613575;3;21.0;30.0;6;46.2854011059;
39;3;15.9558830261;27.0058135986;8;33.0914413929;3;22.0;30.0;6;46.8979086876;
40;3;14.9811429977;28.0058135986;8;33.1707735062;3;21.0;32.5559234619;6;47.5217204094;
41;3;15.0062437057;29.0058135986;9;33.2498745918;3;21.0;34.7720146179;6;48.0209121704;
42;3;16.0311450958;27.0058135986;8;33.328565836;3;22.0;34.0104560852;6;48.5427899361;
43;4;17.0;28.0058135986;9;34.4066829681;3;22.0;33.2713928223;7;49.1086950302;
44;4;20.0;29.0058135986;9;34.5232864618;4;21.0;35.5543479919;7;49.7161855698;
45;4;21.4160232544;30.0058135986;9;34.6401395798;4;23.0;35.5543479919;7;50.3611893654;
46;4;21.0;31.0058135986;10;34.757106781;4;24.4312667847;37.5543479919;7;51.0379443169;
47;4;23.0;32.0058135986;11;34.8740577698;4;24.0;39.5543479919;7;51.7390680313;
48;4;23.0;32.0058135986;12;34.9908692837;4;24.6000003815;41.5543479919;8;52.4557781219;
49;4;25.0;30.0058135986;13;35.1074286699;5;25.6000003815;44.5543479919;8;54.1782588959;
50;5;24.0440330505;30.89635849;12;45.2228223085;5;27.6000003815;44.5543479919;10;55.056158185;
51;5;26.0436248779;30.8956031799;13;45.7377113104;5;29.6000003815;43.0;11;55.9429098368;
52;5;26.043258667;32.8949241638;13;46.2264020443;5;28.9848136902;45.0;11;56.8317251205;
53;5;28.0429267883;32.8943099976;14;46.6875475645;5;29.1374607086;47.0;12;57.717122674;
54;6;29.214176178;33.7815666199;12;57.1204879284;5;28.1374607086;46.0;13;58.5952756405;
55;6;31.2313613892;34.7490615845;12;57.925180912;5;28.6000003815;46.0;15;59.464168787;
56;6;31.562538147;36.7193450928;14;58.6765146255;5;27.6000003815;45.0;17;60.3235480785;
57;6;32.6420669556;39.4235038757;14;59.3741457462;5;28.6000003815;46.0;17;61.1746716499;
58;6;34.7138557434;38.3108482361;14;60.0187437534;5;29.6000003815;47.0;18;62.0199007988;
59;6;34.7782936096;39.2812614441;14;60.6118228436;5;28.6000003815;46.0;19;62.8621740341;
60;6;33.8283081055;40.4534378052;14;61.1555671692;5;28.6000003815;46.0;19;63.7044358253;
61;6;32.9740219116;41.5953941345;13;62.6526671648;5;29.6000003815;47.0;20;64.5490655899;
62;6;33.1062850952;43.5798110962;13;63.0290178061;5;28.6000003815;46.0;23;65.3973684311;
63;6;33.6782913208;44.4352684021;13;63.1521624327;5;28.6000003815;46.0;23;66.2491784096;
64;7;33.3637237549;46.2323112488;9;78.2741111517;6;27.6000003815;47.0;22;67.0379443169;
65;7;29.7872867584;50.3098144531;9;79.1448153257;6;27.6000003815;45.0;22;67.7390680313;
66;7;28.832698822;55.2946777344;9;81.5963733196;6;25.6000003815;46.0;22;68.9357776642;
67;7;28.9701347351;59.0351295471;9;83.7092092037;6;25.3080005646;47.0;22;71.562669754;
68;7;30.0402545929;61.3411865234;11;85.2766388655;6;24.4014415741;46.0;22;73.8587741852;
69;7;31.1021709442;63.3337097168;13;86.6071869135;6;24.4814510345;46.0;22;75.8658494949;
70;8;33.593460083;61.6106567383;12;87.746909976;6;23.5493431091;45.0;23;77.3812217712;
71;8;35.6567420959;61.5956916809;13;88.521152854;6;23.5493431091;44.0;24;79.6674919128;
72;8;34.2000007629;64.397857666;13;89.2118599415;6;24.9493408203;44.0;24;80.670361042;
73;8;35.2000007629;66.4459075928;12;89.8299584389;7;28.9493408203;43.0;21;81.4208016396;
74;8;37.2000007629;65.4998550415;12;90.35196805;7;28.2840423584;45.0;20;82.1054846048;
75;8;37.2000007629;67.5619125366;14;90.6527278423;8;26.2886314392;49.0;19;83.2210940123;
