Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.6999998093;4;21.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;11.6999998093;5;21.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;10.6999998093;4;21.0;
4;1;11.3999996185;16.0;6;31.7439994812;1;8.14999961853;10.5;4;21.0;
5;1;12.3999996185;15.8719997406;6;31.5135993958;1;8.14999961853;10.5;4;21.0;
6;1;13.3999996185;15.7567996979;6;31.3062400818;1;9.14999961853;10.5;4;21.0;
7;1;14.391872406;15.6531200409;6;31.2116165161;1;9.72500038147;10.5;4;21.0;
8;1;14.3634853363;15.6058082581;6;31.126455307;1;9.72500038147;10.5;4;21.4200000763;
9;1;14.3379364014;15.5632276535;6;32.3446044922;1;9.81949996948;10.7100000381;4;21.758436203;
10;1;16.3634853363;16.1723022461;6;33.21641922;1;9.8956489563;10.8792181015;4;22.0;
11;1;17.3634853363;16.60820961;6;33.8221473694;1;9.94999980927;11.0;4;23.5400009155;
12;1;18.3634853363;16.9110736847;6;34.0400009155;1;10.296500206;11.7700004578;5;24.8252849579;
13;1;19.3634853363;17.0200004578;6;34.0400009155;1;11.9499998093;12.4126424789;5;25.8616695404;
14;1;20.3634853363;17.0200004578;7;34.0400009155;1;12.9499998093;12.9308347702;5;26.6732940674;
15;1;21.3634853363;17.0200004578;8;34.0400009155;1;13.9499998093;13.3366470337;5;27.2939033508;
16;1;22.2119998932;17.0200004578;8;34.0400009155;1;14.9499998093;13.6469516754;5;27.759563446;
17;1;22.2119998932;17.0200004578;9;34.0400009155;1;15.9499998093;13.879781723;5;28.0;
18;1;22.2119998932;17.0200004578;9;34.0400009155;1;16.9500007629;14.0;5;28.0;
19;1;22.2119998932;17.0200004578;10;34.0400009155;1;17.9500007629;14.0;5;28.0;
20;1;22.2119998932;17.0200004578;10;34.0400009155;1;18.2999992371;14.0;5;28.0;
21;1;22.2119998932;17.0200004578;10;34.0400009155;1;18.2999992371;14.0;5;28.0;
22;1;22.2119998932;17.0200004578;10;34.0400009155;1;18.2999992371;14.0;5;28.0;
23;1;22.2119998932;17.0200004578;11;34.0400009155;1;18.2999992371;14.0;6;28.0;
24;2;22.2119998932;17.0200004578;10;34.0400009155;1;18.2999992371;14.0;6;28.0;
25;2;22.2119998932;17.0200004578;11;34.0400009155;1;18.2999992371;14.0;6;28.0;
26;2;22.2119998932;17.0200004578;11;34.0400009155;1;18.2999992371;14.0;7;28.0;
27;2;22.2119998932;17.0200004578;11;34.0400009155;1;18.2999992371;14.0;7;28.0;
28;2;22.2119998932;17.0200004578;11;34.0400009155;1;18.2999992371;14.0;7;28.0;
29;2;22.2119998932;17.0200004578;11;34.0400009155;1;18.2999992371;14.0;7;28.0;
30;2;22.2119998932;17.0200004578;12;34.0400009155;1;18.2999992371;14.0;7;28.0;
31;2;22.2119998932;17.0200004578;12;34.0400009155;1;18.2999992371;14.0;7;28.0;
32;2;22.2119998932;17.0200004578;12;34.0400009155;1;18.2999992371;14.0;7;28.0;
33;3;23.2119998932;17.0200004578;11;35.0400009155;1;18.2999992371;14.0;8;28.0;
34;3;24.2119998932;17.5200004578;11;35.178000927;1;18.2999992371;14.0;8;28.0;
35;3;24.2119998932;17.5890007019;12;35.3334745169;2;18.2999992371;14.0;7;28.0;
36;3;24.2119998932;17.6667366028;12;35.5081778765;2;18.2999992371;14.0;7;28.0;
37;3;24.2119998932;17.7540893555;12;35.7039126158;2;18.2999992371;14.0;7;28.0;
38;3;24.2119998932;17.8519554138;13;35.9224854708;2;18.2999992371;14.0;6;28.0;
39;3;24.7767448425;19.8519554138;13;36.1656556129;2;18.2999992371;14.0;6;28.0;
40;3;24.849697113;21.8519554138;13;36.4350683689;2;18.2999992371;14.0;6;28.0;
41;3;24.930519104;23.8519554138;14;36.7321748734;2;18.2999992371;14.0;4;28.0;
42;4;25.019651413;25.8519554138;14;37.0581386089;2;18.2999992371;14.0;4;28.0;
43;4;25.1174411774;27.0200004578;14;37.4137313366;2;18.2999992371;14.0;4;28.0;
44;4;25.2241191864;27.0200004578;14;37.7992229462;2;18.2999992371;14.0;5;28.0;
45;4;25.3397674561;27.0200004578;15;38.2142701149;2;18.2999992371;14.0;7;28.0;
46;4;25.4642810822;27.0200004578;15;38.6578168869;2;18.2999992371;14.0;7;28.0;
47;4;25.5973453522;27.0200004578;15;39.1280112267;2;18.2999992371;14.0;7;28.0;
48;4;25.7384033203;27.0200004578;16;39.6221580505;2;18.2999992371;14.0;7;28.0;
49;4;25.8866462708;27.0200004578;16;40.1367125511;2;18.2999992371;15.0;8;28.0;
50;4;26.0410137177;27.0200004578;16;40.6673269272;2;18.2999992371;16.0;8;28.0;
51;4;26.2001972198;27.0200004578;17;41.2089567184;2;18.2999992371;17.0;8;28.0;
52;4;26.3626861572;27.0200004578;17;41.7560229301;2;18.2999992371;18.0;9;28.0;
53;4;26.5268058777;27.0200004578;18;42.3026247025;2;18.2999992371;19.0;10;28.0;
54;4;26.690788269;27.0200004578;18;42.8427839279;2;18.2999992371;19.0;10;28.0;
55;4;26.8528347015;27.0200004578;18;43.3707056046;2;18.2999992371;19.0;11;28.0;
56;5;27.0112113953;27.0200004578;18;43.881029129;2;18.2999992371;19.0;11;28.0;
57;5;27.164308548;27.0200004578;18;45.3690433502;2;18.2999992371;19.0;12;28.0;
58;5;28.3107128143;28.0200004578;18;45.8650906086;2;18.2999992371;19.0;11;28.0;
59;5;29.4492549896;29.0200004578;18;46.3327698708;2;18.2999992371;19.0;11;28.0;
60;5;29.5790405273;30.0200004578;18;46.7700526714;2;18.2999992371;19.0;12;28.0;
61;5;29.699464798;31.0200004578;19;47.175834775;3;18.2999992371;19.0;11;28.0;
62;5;29.8101959229;32.0200004578;19;47.5498646498;3;18.2999992371;19.0;11;28.0;
63;5;29.9111614227;32.0200004578;18;49.3061625957;3;18.2999992371;19.0;12;28.0;
64;5;30.4205131531;32.6599502563;18;50.6215850115;3;18.2999992371;19.0;12;28.0;
65;5;30.7969512939;34.0068244934;17;51.6053752899;3;18.2999992371;19.0;12;28.0;
66;5;28.9711418152;35.3411064148;18;52.9972071648;3;18.2999992371;19.0;12;28.0;
67;5;30.9781913757;35.3983535767;18;53.443177104;4;19.2999992371;20.0;11;29.0;
68;5;32.9781913757;36.4453735352;19;53.8652316332;4;20.2999992371;21.0;11;29.1599999666;
69;5;33.6921310425;37.4906921387;18;54.2711372375;4;20.2999992371;22.0;11;29.3437439203;
70;5;31.3226013184;39.5372772217;19;54.6644887924;4;20.2999992371;23.0;11;30.5541238785;
71;5;30.3226013184;41.5850868225;19;54.9526530504;4;21.2999992371;25.0;11;30.7941719294;
72;5;29.3226013184;43.4689254761;16;55.1974821091;4;22.2999992371;26.0;11;31.0669906139;
73;5;29.0400009155;44.6056785583;17;55.4586756229;4;22.2999992371;27.0;11;31.375654459;
74;5;29.6492156982;44.7355728149;17;55.7367438078;4;22.2999992371;28.0;12;31.7230784893;
75;5;29.0400009155;46.7879371643;18;56.0320661068;4;22.2999992371;29.0;12;32.1118502617;
76;5;29.0400009155;48.0678405762;18;56.3448588848;4;22.2999992371;29.7000007629;13;32.544028759;
77;5;30.0400009155;46.2397613525;18;56.6751432419;4;22.2999992371;29.7000007629;14;33.0209121704;
78;5;29.0400009155;47.4206809998;19;57.0227124691;4;22.2999992371;29.7000007629;14;33.5427899361;
