Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.6999998093;4;21.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;11.6999998093;5;21.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;10.6999998093;5;21.0;
4;1;11.3999996185;16.0;6;32.0;2;8.14999961853;10.6999998093;4;22.0;
5;2;12.6999998093;16.0;5;32.5391998291;2;8.29999923706;10.5;4;22.0900000334;
6;2;13.6999998093;15.7695999146;5;32.2785593271;2;9.39524936676;10.5;4;22.1871190071;
7;2;14.6835680008;15.5622396469;5;32.1768333912;2;9.99210166931;10.5;4;22.2917383909;
8;2;14.6530504227;15.4184160233;5;32.1182971001;2;10.0156412125;10.5;4;22.8371437788;
9;2;14.6354885101;15.288974762;5;33.0230195522;2;10.1383571625;10.7100000381;4;23.3113827705;
10;2;16.7924747467;15.6091337204;5;33.7817714214;2;10.2450618744;10.8792181015;4;23.6996542215;
11;2;18.7924747467;15.8360004425;5;34.1128938198;2;10.3324222565;11.0;4;25.4997080564;
12;2;20.7924747467;15.8360004425;5;34.4879024029;2;10.7374343872;11.7700004578;5;27.0797379017;
13;2;22.0958194733;15.8360004425;6;34.909965992;2;12.4572515488;12.4126424789;5;28.4485538006;
14;2;23.2224388123;15.8360004425;6;35.3816246986;2;14.4572515488;12.9308347702;5;29.6330289841;
15;2;24.3639354706;15.8360004425;6;35.9044909477;2;16.4572525024;13.3366470337;5;30.669192791;
16;2;24.7713470459;15.8360004425;7;36.4789242744;2;17.7094402313;13.6469516754;5;31.5947263241;
17;2;24.9436779022;15.8360004425;7;37.1037068367;2;18.8129119873;13.879781723;5;32.3400559425;
18;2;25.131111145;15.8360004425;6;37.775759697;2;19.9265136719;14.0;5;32.8895044327;
19;2;25.3327274323;15.8360004425;5;38.4899435043;2;21.0501403809;14.0;5;33.4816474915;
20;2;25.5469818115;15.8360004425;6;39.2389993668;2;21.5333709717;14.0;5;34.1130428314;
21;3;25.7716999054;15.8360004425;5;40.013669014;2;21.6754341125;14.0;5;34.7785673141;
22;3;26.0041007996;15.8360004425;5;40.8030252457;2;21.825176239;14.0;5;35.4714341164;
23;3;26.2409076691;15.8360004425;5;41.595000267;2;21.9810714722;14.0;6;36.1833543777;
24;3;26.4785003662;15.8360004425;5;42.3770799637;2;22.141254425;14.0;6;36.9048519135;
25;3;24.7131233215;16.8360004425;5;43.1370763779;2;22.3035907745;14.0;6;37.6257123947;
26;3;23.9411239624;17.8360004425;4;43.8638935089;2;22.4657840729;14.0;6;38.3355398178;
27;3;23.1591682434;18.8360004425;4;44.5481739044;2;22.6254959106;14.0;6;39.0243473053;
28;3;22.3644523621;19.8360004425;5;45.1827516556;2;22.7804775238;14.0;6;39.6831235886;
29;3;21.3644523621;18.8360004425;6;45.7628669739;3;23.9287014008;14.5;5;41.3043012619;
30;3;21.3644523621;18.8360004425;6;46.2861471176;3;25.0684661865;14.5;6;42.0420743227;
31;3;20.3644523621;17.8360004425;6;46.7523870468;3;25.1984672546;14.5799999237;6;42.7562929392;
32;3;20.3644523621;18.8360004425;6;47.1631908417;3;25.6201648712;14.0;6;43.4478416443;
33;3;19.3644523621;17.8360004425;6;47.5215473175;3;25.4260864258;14.7770614624;6;44.1194673777;
34;3;19.5016002655;17.8360004425;7;47.8313961029;3;25.9268798828;14.0;5;44.7754456997;
35;3;20.5016002655;18.8360004425;7;48.0972309113;3;25.6094017029;14.0;5;45.4211599827;
36;3;21.5016002655;19.8360004425;5;48.3237762451;3;26.2197608948;14.0;5;46.0626475811;
37;3;22.5016002655;20.8360004425;4;48.476480484;4;26.3640937805;14.0;3;46.7061219215;
38;3;24.5016002655;21.8360004425;5;48.476480484;4;26.5088768005;14.0;3;47.3575139046;
39;3;25.5016002655;22.8360004425;5;48.476480484;4;26.6554412842;14.0;4;48.0209121704;
40;3;26.5016002655;23.8360004425;5;48.476480484;4;26.8047046661;14.0;4;48.5427899361;
41;3;27.5016002655;24.8360004425;6;48.476480484;4;26.92212677;14.0;1;49.1086950302;
42;3;28.5016002655;25.8360004425;6;48.476480484;4;27.0494556427;17.0;1;49.7161855698;
43;3;28.5429439545;25.8360004425;7;48.476480484;4;27.1861419678;20.0;1;50.3611893654;
44;4;28.5429439545;25.8360004425;5;48.476480484;4;27.3312683105;23.0;2;51.0379443169;
45;4;28.5429439545;25.8360004425;6;48.476480484;4;25.8999996185;26.0;2;51.7390680313;
46;4;28.5429439545;25.8360004425;7;48.476480484;4;26.8999996185;29.0;2;52.4557781219;
47;4;28.5429439545;25.8360004425;6;48.476480484;4;27.8025493622;29.0;3;53.1782588959;
48;4;28.5429439545;25.8360004425;6;48.476480484;4;27.9651069641;29.0;3;53.8961582184;
49;4;28.5429439545;25.8360004425;7;48.476480484;4;28.1266365051;29.0;4;54.5991659164;
50;4;28.5429439545;25.8360004425;7;48.476480484;4;28.2848129272;29.0;5;55.2776012421;
51;4;28.5429439545;25.8360004425;7;48.476480484;4;28.4374599457;29.0;4;55.9229507446;
52;4;28.5429439545;25.8360004425;7;48.476480484;4;28.5826644897;29.0;4;56.5282850266;
53;4;28.5429439545;25.8360004425;7;48.476480484;4;26.5826644897;30.0;5;57.088514328;
54;4;28.5429439545;25.8360004425;7;48.476480484;4;27.5826644897;29.0;5;57.6004695892;
55;5;28.5429439545;25.8360004425;7;48.476480484;4;28.5826644897;29.0;6;58.0628213882;
56;5;28.5429439545;25.8360004425;7;48.476480484;4;29.0641345978;29.0;6;58.4758720398;
57;5;28.5429439545;25.8360004425;7;48.476480484;4;29.1570701599;29.0;7;58.8412618637;
58;5;28.5429439545;25.8360004425;8;48.476480484;4;29.2392845154;29.0;8;59.1616458893;
59;5;28.5429439545;25.8360004425;9;48.476480484;4;29.3113708496;29.0;8;59.4403705597;
60;5;28.5429439545;25.8360004425;10;50.0313034058;4;29.3740825653;29.0;10;59.6811828613;
61;5;29.0093917847;26.4010295868;9;51.1933135986;4;29.4282646179;29.0;11;59.8879890442;
62;5;29.3579940796;26.8008766174;12;52.0499916077;4;29.4747962952;29.0;14;60.0;
63;5;29.6149978638;27.0761165619;13;52.3944854736;4;29.5;29.0;14;60.0;
64;5;29.7183456421;27.1200008392;13;52.5721626282;4;29.5;29.0;14;61.7999992371;
65;5;29.771648407;27.1200008392;14;52.5721626282;5;27.797000885;30.4200000763;10;73.2535362244;
66;5;29.771648407;27.1200008392;14;52.5721626282;5;30.0306034088;30.7314720154;12;74.917591095;
67;5;29.771648407;27.1200008392;15;52.5721626282;5;29.2125072479;32.957901001;12;76.0777587891;
68;5;29.771648407;27.1200008392;18;52.5721626282;5;31.2993431091;33.0;12;77.0277786255;
69;5;29.771648407;27.1200008392;17;52.5721626282;5;30.7565040588;35.0;13;77.8236904144;
70;5;29.771648407;27.1200008392;18;52.5721626282;5;32.7999992371;35.0;14;78.1992473602;
71;5;29.771648407;27.1200008392;19;52.5721626282;5;30.4597740173;37.0;15;78.5409183502;
72;5;27.771648407;28.1200008392;20;52.5721626282;5;29.5622749329;39.0;15;78.8493099213;
73;5;26.771648407;29.1200008392;20;52.5721626282;5;28.6547927856;41.0;15;80.125658989;
74;5;25.771648407;30.1200008392;20;52.5721626282;5;29.7376976013;39.0;15;80.5516782999;
75;5;24.771648407;31.1200008392;21;52.4935188293;5;29.811504364;41.0;15;80.9796886444;
