Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.6999998093;4;21.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;11.6999998093;5;21.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;10.6999998093;5;21.0;
4;1;11.3999996185;16.0;6;32.0;2;8.14999961853;10.6999998093;4;22.0;
5;1;12.3999996185;16.0;6;32.0;2;8.29999923706;10.5;4;22.0900000334;
6;1;13.3999996185;16.0;6;32.0;2;9.39524936676;10.5;4;22.1871190071;
7;2;14.6999998093;16.0;5;32.6247997284;2;9.99210166931;10.5;4;22.2917383909;
8;2;14.7874403;15.8123998642;5;32.3127988577;2;10.0156412125;10.5;4;22.8371437788;
9;2;14.6938400269;15.6435594559;5;32.7469455004;2;10.1383571625;10.7100000381;4;23.3113827705;
10;2;16.809923172;15.8360004425;5;32.7980468273;2;10.2450618744;10.8792181015;4;23.6996542215;
11;2;18.809923172;15.8360004425;4;32.8510019779;2;10.3324222565;11.0;4;25.4997080564;
12;2;20.809923172;15.8360004425;3;32.9058231115;2;10.7374343872;11.7700004578;5;27.0797379017;
13;2;21.857585907;15.8360004425;4;32.9625170231;2;12.4572515488;12.4126424789;5;28.4485538006;
14;2;22.8745956421;15.8360004425;4;33.0210843086;2;14.4572515488;12.9308347702;5;29.6330289841;
15;2;23.8921661377;15.8360004425;4;33.0815194845;2;16.4572525024;13.3366470337;5;30.669192791;
16;2;23.9244556427;15.8360004425;4;33.1438100338;2;17.7094402313;13.6469516754;5;31.5947263241;
17;2;23.9431419373;15.8360004425;5;33.2079366446;2;18.8129119873;13.879781723;5;32.3400559425;
18;3;23.9623813629;15.8360004425;3;33.2738722563;2;19.9265136719;14.0;5;32.8895044327;
19;3;23.9821624756;15.8360004425;3;33.3415821791;2;21.0501403809;14.0;5;33.4816474915;
20;3;24.0024757385;15.8360004425;3;33.411023736;2;21.5333709717;14.0;5;34.1130428314;
21;3;24.0233078003;15.8360004425;3;33.4821459055;2;21.6754341125;14.0;5;34.7785673141;
22;3;24.0446434021;15.8360004425;4;33.5548894405;2;21.825176239;14.0;5;35.4714341164;
23;3;24.0664672852;15.8360004425;4;33.629186511;2;21.9810714722;14.0;6;36.1833543777;
24;3;24.0887565613;15.8360004425;4;33.7049612999;2;22.141254425;14.0;6;36.9048519135;
25;3;24.1114883423;15.8360004425;4;33.7821292877;2;22.3035907745;14.0;6;37.6257123947;
26;3;24.13463974;15.8360004425;4;33.8605980873;2;22.4657840729;14.0;5;38.3355398178;
27;3;24.1581802368;15.8360004425;4;33.9402675629;2;22.6254959106;14.0;5;39.0243473053;
28;3;24.1820793152;15.8360004425;5;34.0210299492;2;22.7804775238;14.0;4;39.6831235886;
29;3;24.2063083649;15.8360004425;5;34.1027708054;2;22.9287014008;14.0;4;40.3043012619;
30;3;23.5016002655;16.8360004425;5;35.1853690147;2;23.0684661865;14.0;4;40.8820743561;
31;3;25.2556114197;16.3360004425;4;35.3330819607;2;23.1984672546;14.0;4;41.4125490189;
32;3;25.5016002655;16.8360004425;4;35.4848538637;2;23.3178215027;14.0;4;41.8937177658;
33;3;26.3057880402;16.4021148682;4;35.6406450272;2;23.4260864258;14.0;3;42.3252954483;
34;3;25.8626880646;16.8360004425;4;35.8004026413;2;23.523191452;14.0;3;42.7084550858;
35;3;25.5016002655;17.9002017975;4;35.9640606642;2;23.6094017029;14.0;3;43.0455055237;
36;3;25.9088306427;17.3033123016;4;36.1315391064;2;23.6852378845;14.0;3;43.3395690918;
37;3;26.8394622803;20.303314209;4;36.3027418852;2;23.7514019012;14.0;4;43.5942716599;
38;3;26.8908233643;23.303314209;4;36.4775570631;2;23.8087100983;14.0;3;43.8134851456;
39;3;25.9865779877;26.303314209;4;36.6558555365;2;23.8580341339;14.0;5;44.0;
40;3;26.0148124695;29.303314209;3;36.8374900818;2;23.8999996185;14.0;5;44.0;
41;3;26.5016002655;30.8360004425;3;37.0222944021;2;23.8999996185;14.0;6;44.0;
42;3;27.1066894531;30.8360004425;3;37.2100827694;2;23.8999996185;14.0;6;44.0;
43;3;27.1630249023;30.8360004425;3;37.4006488323;2;23.8999996185;16.0;6;44.0;
44;3;27.2201938629;30.8360004425;3;37.5937657356;3;24.8999996185;19.0;5;45.0;
45;3;27.2781295776;30.8360004425;3;37.789185524;3;25.8999996185;22.0;5;45.1599999666;
46;3;26.2080307007;31.8360004425;5;37.9866392612;3;25.8999996185;25.0;4;45.3437439203;
47;3;26.5016002655;31.8360004425;7;38.1858372688;3;25.8999996185;28.0;4;45.5541238785;
48;3;27.4557514191;30.8360004425;7;38.3864700794;3;25.8999996185;29.0;4;45.7941719294;
49;3;26.6990280151;31.8360004425;9;38.5882089138;3;25.8999996185;29.8970870972;5;46.0669906139;
50;3;27.576461792;30.8360004425;9;38.7907073498;3;25.8999996185;30.0334949493;5;46.375654459;
51;3;26.3962726593;31.8360004425;9;38.9936037064;4;27.4345226288;30.0;4;47.7230784893;
52;3;26.5016002655;31.8360004425;10;39.1965222359;4;27.8999996185;31.0;5;48.2718502283;
53;3;26.7840137482;32.4609069824;10;39.3990764618;5;27.8999996185;33.0;3;48.8877726793;
54;3;26.803943634;32.528968811;10;39.600871563;5;27.8999996185;34.7720146179;3;49.5750360489;
55;4;25.5026912689;31.8360004425;8;54.8015086651;5;28.8047046661;34.0;3;50.3369618654;
56;4;26.5399341583;33.8359985352;10;55.7505869865;5;28.92212677;34.8970870972;3;51.1756856441;
57;4;26.5514411926;35.9194374084;10;56.6170828342;5;29.0494556427;35.033493042;3;52.0918400288;
58;4;27.5514411926;37.7578239441;10;57.3997712135;5;29.1861419678;34.0;4;53.0842678547;
59;4;28.5514411926;38.1466941833;11;59.5709967613;6;29.3312683105;34.0;3;54.1497945786;
60;4;29.8565559387;38.7151527405;10;61.5486168861;6;27.8999996185;35.0;3;55.2830967903;
61;4;31.072473526;39.2425003052;8;63.1732096672;6;28.8999996185;34.0;3;56.4766902924;
62;4;31.5476894379;39.657371521;10;64.2361135483;6;29.8025493622;34.0;5;57.7210488319;
63;4;31.6912651062;39.8514556885;10;65.1199212074;6;29.9651069641;34.0;5;59.0048532486;
64;4;31.7907733917;40.010345459;10;65.9214515686;6;30.1266365051;34.0;5;60.3153514862;
65;4;31.8724040985;40.1758766174;10;66.6500506401;6;30.2848129272;34.0;6;63.2850966454;
66;4;32.9387130737;38.2766685486;12;67.2153329849;6;30.7821578979;34.4199981689;7;65.9972777367;
67;4;31.9698009491;39.3920135498;11;67.6337890625;6;29.0157585144;34.7314720154;7;69.4803743362;
68;4;32.9697990417;37.9867744446;11;68.0418448448;6;29.6125068665;35.957901001;8;71.5578546524;
69;4;31.9698009491;39.111618042;11;68.4379124641;6;30.6993408203;37.0;8;73.4585843086;
70;4;31.9698009491;40.2333259583;12;68.8205881119;7;30.7565040588;38.0;8;75.2326147556;
71;4;31.9698009491;41.2670707703;12;69.1886715889;7;30.7999992371;39.0;8;76.7290571928;
72;4;31.9698009491;41.4363899231;13;69.541179657;7;30.7999992371;40.0;8;78.1264714003;
73;4;31.9698009491;41.5985412598;12;69.877351284;7;28.7999992371;41.0;8;79.4141542912;
74;4;31.9698009491;41.7531814575;12;70.1966471672;7;27.7999992371;42.0;8;80.5856883526;
75;4;31.9698009491;41.9000587463;11;70.4987421036;7;26.7999992371;43.0;9;81.6388618946;
