Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.6999998093;4;21.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;11.6999998093;5;21.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;10.6999998093;5;21.0;
4;1;11.3999996185;16.0;6;32.0;1;8.14999961853;10.5;5;21.0;
5;1;12.3999996185;16.0;6;32.0;1;8.14999961853;10.5;5;21.0;
6;1;13.3999996185;16.0;6;32.0;1;9.14999961853;10.5;5;21.0;
7;1;14.3999996185;16.0;6;32.6399993896;2;9.72500038147;10.6999998093;4;22.0;
8;1;14.7919998169;16.3199996948;6;33.0;2;9.95000076294;10.5;4;22.5200001001;
9;1;14.8999996185;16.5;6;34.6500015259;2;10.0670003891;10.7100000381;4;22.9673361778;
10;1;16.7919998169;17.3250007629;6;35.8107757568;2;10.1676511765;10.8792181015;4;23.3272645473;
11;1;17.7919998169;17.9053878784;6;36.5947532654;2;10.2486343384;11.0;4;25.0752841234;
12;1;18.7919998169;18.2973766327;6;37.0;2;10.6419391632;11.7700004578;5;26.5979954004;
13;1;19.7919998169;18.5;7;37.0;2;12.348859787;12.4126424789;5;27.9043157101;
14;1;20.7919998169;18.5;7;37.0;2;14.348859787;12.9308347702;5;29.0214660168;
15;1;21.7919998169;18.5;8;37.0;2;16.348859787;13.3366470337;5;29.9861254692;
16;2;23.7919998169;18.5;7;38.0;2;17.5557498932;13.6469516754;5;30.8369827271;
17;2;25.1000003815;18.5;7;38.2200000286;2;18.6424198151;13.879781723;5;31.505875349;
18;2;25.4659996033;18.5;8;38.4857159853;2;19.738822937;14.0;5;31.9789624214;
19;2;25.545715332;18.5;8;38.8053570986;2;20.8452682495;14.0;5;32.4970645905;
20;2;25.6416072845;18.5;8;39.1879961491;2;21.31183815;14.0;5;33.0593295097;
21;2;25.7563991547;18.5;8;39.6433620453;2;21.4383487701;14.0;5;33.6634473801;
22;2;25.8930091858;18.5;8;40.1814615726;2;21.5742759705;14.0;5;34.3054871559;
23;2;26.0544395447;18.5;8;40.8119807243;2;21.7187347412;14.0;6;34.9798283577;
24;2;26.2435951233;18.5;8;41.5434241295;2;21.8704605103;14.0;6;35.6792192459;
25;2;25.1000003815;19.5;8;42.3819847107;2;22.0278244019;14.0;6;36.394982338;
26;2;25.1000003815;20.5;8;43.330183506;2;22.1888694763;14.0;6;37.1173725128;
27;2;25.1000003815;21.5;9;44.3854136467;2;22.3514080048;14.0;6;37.8360614777;
28;2;25.1000003815;22.1927070618;9;45.5386152267;2;22.5131130219;14.0;6;38.5407104492;
29;2;25.1000003815;22.7693080902;9;46.7734174728;2;22.6716594696;14.0;6;39.2215652466;
30;2;25.1000003815;23.3867092133;9;48.0661067963;2;22.8248519897;14.0;7;39.8699960709;
31;2;25.1000003815;24.0330543518;9;49.386724472;2;20.8248519897;15.0;7;40.4789276123;
32;2;24.1000003815;23.0330543518;9;50.7013616562;2;21.8248519897;14.0;7;41.0431089401;
33;2;24.1000003815;23.0330543518;9;51.9754018784;2;22.8248519897;14.0;7;41.5592107773;
34;3;26.1000003815;24.0330543518;8;54.1771183014;2;21.3508224487;15.0;7;42.0257549286;
35;3;27.1000003815;25.5330543518;8;55.3208646774;2;20.4557952881;16.0;7;42.4429149628;
36;3;27.4120006561;28.5330543518;9;56.3503642082;2;19.5496559143;17.0;7;42.8122329712;
37;3;28.1000003815;28.5330543518;9;57.2570164204;2;18.6327514648;18.0;8;43.1362905502;
38;3;29.4370670319;30.0;9;58.040373683;2;17.7056655884;19.0;8;43.418387413;
39;3;30.1000003815;32.0;10;58.7064913511;2;17.4691371918;20.0;8;43.6622467041;
40;3;31.463552475;33.5;10;59.2658598423;2;17.5240058899;21.0;8;43.8717689514;
41;3;32.4773254395;33.5;10;59.7313868999;2;17.5711479187;22.0;8;44.0;
42;3;33.0999984741;34.1524085999;11;60.1167337894;2;17.6000003815;23.0;9;44.0;
43;3;34.0350189209;33.5;12;60.4023760557;3;17.6000003815;24.0;8;44.0;
44;3;33.7000007629;34.2011871338;12;60.4528282881;3;17.6000003815;25.0;8;44.0;
45;3;33.7000007629;34.2264137268;12;60.5043625832;3;17.6000003815;26.0;9;44.0;
46;3;34.151309967;33.5;12;60.5569496155;3;17.6000003815;28.0;9;44.0;
47;3;33.7000007629;34.2784729004;13;60.6105561256;3;17.6000003815;30.0;10;44.0;
48;3;34.1831665039;33.5;13;60.6651450396;3;17.6000003815;32.0;10;44.0;
49;3;33.7000007629;34.332572937;14;60.72067523;3;17.6000003815;34.0;10;44.0;
50;3;33.7000007629;34.3603363037;14;60.7771017551;3;17.6000003815;36.0;11;44.0;
51;3;34.2331314087;33.5;15;60.8343759775;3;17.6000003815;37.0;11;44.0;
52;3;33.7000007629;34.4171905518;15;60.8924454451;3;18.6000003815;35.0;10;44.0;
53;3;34.2677345276;33.5;16;60.9512542486;3;17.6000003815;36.0;11;44.0;
54;3;34.2853775024;33.5;16;61.0107431412;3;17.6000003815;37.0;11;44.0;
55;3;33.7000007629;34.5;16;61.0708494186;3;18.6000003815;35.0;11;44.0;
56;3;34.3212547302;33.5;17;63.3129241467;3;17.6000003815;36.0;12;44.0;
57;3;34.341999054;35.2399978638;17;64.9177536964;3;17.6000003815;37.0;13;44.0;
58;3;35.4753265381;34.7248458862;17;65.9953079224;3;18.6000003815;35.0;13;44.0;
59;3;35.7985916138;35.0;18;66.433577776;3;17.6000003815;36.0;14;44.0;
60;3;35.9300765991;35.0;19;66.607861042;3;17.6000003815;37.0;14;44.0;
61;3;35.9823608398;35.0;19;66.7224018574;3;18.6000003815;35.0;14;44.0;
62;3;36.0167236328;35.0;20;66.8388552666;3;17.6000003815;36.0;16;44.0;
63;3;35.2000007629;36.0;21;66.9569840431;3;17.6000003815;37.0;16;44.0;
64;3;36.087097168;35.0;22;67.0765354633;3;18.6000003815;35.0;17;44.0;
65;3;36.1229629517;35.0;22;67.19724226;3;17.6000003815;36.0;15;44.0;
66;3;35.2000007629;36.0;22;67.3188257217;3;17.6000003815;37.0;15;44.0;
67;3;35.2000007629;36.659412384;23;67.4409973621;3;18.6000003815;35.0;16;44.0;
68;3;35.2000007629;36.7204971313;23;67.5634624958;3;17.6000003815;36.0;17;44.0;
69;4;37.2000007629;36.0;21;68.6859221458;3;17.6000003815;37.0;17;44.0;
70;4;38.3057785034;37.0;21;69.1280764341;3;18.6000003815;35.0;17;44.0;
71;4;37.2000007629;39.0;22;69.6678032875;3;17.6000003815;36.0;17;44.0;
72;4;38.2000007629;39.0;22;70.3318431377;3;17.6000003815;37.0;19;44.0;
73;4;38.4150848389;40.0;22;71.1521751881;3;18.6000003815;35.0;19;44.0;
74;5;38.2000007629;43.0;21;73.165440321;3;17.6000003815;36.0;19;44.0;
75;5;41.2000007629;42.0;22;74.4710030556;3;17.6000003815;37.0;19;44.0;
76;5;42.3413009644;43.0;22;76.0498895645;3;18.6000003815;35.0;20;44.0;
77;5;42.8149719238;44.0;22;77.9321388006;3;17.6000003815;36.0;20;45.3199996948;
78;5;40.5891571045;46.0;22;80.1299748421;3;16.6000003815;35.0;20;46.3582401276;
79;5;40.5774154663;46.0;22;82.6262756586;3;16.6000003815;35.0;20;47.1666984558;
80;5;42.2000007629;45.9312019348;23;85.3644093275;3;15.6000003815;34.0;21;47.5526294708;
81;5;44.1072235107;45.0;23;88.2446832657;3;15.6000003815;34.0;21;47.8066806793;
