Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.6999998093;4;21.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;11.6999998093;5;21.0;
3;1;11.3999996185;16.0;6;31.7439994812;1;8.0;10.6999998093;5;21.0;
4;1;11.3487997055;15.8719997406;6;31.5135993958;2;8.14999961853;10.6999998093;2;22.0;
5;1;12.3487997055;15.7567996979;6;31.3062400818;2;8.29999923706;10.5;2;22.0900000334;
6;1;13.3487997055;15.6531200409;6;31.1196155548;2;9.39524936676;10.5;2;22.1871190071;
7;2;14.6358852386;15.5598077774;5;32.0436534882;2;9.99210166931;10.5;2;22.2917383909;
8;2;14.6130962372;15.5218267441;5;32.0396883488;2;10.0156412125;10.5;2;22.8371437788;
9;2;14.6119060516;15.4876441956;5;33.3763988018;2;10.1383571625;10.7100000381;2;23.3113827705;
10;2;16.6557121277;16.1171722412;5;34.3632162809;2;10.2450618744;10.8792181015;2;23.6996542215;
11;2;18.6557121277;16.5693645477;5;35.0806480646;2;10.3324222565;11.0;2;25.4997080564;
12;2;20.6557121277;16.884393692;5;35.4443234205;2;10.7374343872;11.7700004578;3;27.0797379017;
13;2;21.7343921661;17.0200004578;6;35.5420035124;2;12.4572515488;12.4126424789;3;28.4485538006;
14;2;22.7636966705;17.0200004578;6;35.645010829;2;14.4572515488;12.9308347702;3;29.6330289841;
15;2;23.7945976257;17.0200004578;6;35.7534290552;2;16.4572525024;13.3366470337;3;30.669192791;
16;2;24.7260284424;17.0200004578;6;35.8673132658;2;17.7094402313;13.6469516754;3;31.5947263241;
17;2;24.7601928711;17.0200004578;7;35.9866858721;2;18.8129119873;13.879781723;3;32.3400559425;
18;3;24.796005249;17.0200004578;6;36.1115329266;2;19.9265136719;14.0;3;32.8895044327;
19;3;24.8334598541;17.0200004578;6;36.2418005466;2;21.0501403809;14.0;3;33.4816474915;
20;3;24.8725395203;17.0200004578;6;36.3773918152;2;21.5333709717;14.0;3;34.1130428314;
21;3;24.9132175446;17.0200004578;7;36.518163681;2;21.6754341125;14.0;3;34.7785673141;
22;3;24.9554481506;17.0200004578;7;36.6639251709;2;21.825176239;14.0;3;35.4714341164;
23;3;24.9991779327;17.0200004578;7;36.814435482;2;21.9810714722;14.0;4;36.1833543777;
24;3;25.0443305969;17.0200004578;8;36.9694032669;2;22.141254425;14.0;4;36.9048519135;
25;3;24.2119998932;18.0200004578;8;37.1284873486;2;22.3035907745;14.0;6;37.6257123947;
26;3;24.2119998932;18.5642433167;8;37.2912974358;2;22.4657840729;14.0;6;38.3355398178;
27;3;25.1873893738;17.0200004578;8;37.2039487362;2;22.6254959106;14.0;6;39.0243473053;
28;4;24.1409606934;17.901599884;7;37.1420691013;2;22.7804775238;14.0;6;39.6831235886;
29;4;24.0770244598;18.5710353851;7;37.1028561592;2;22.9287014008;14.0;6;40.3043012619;
30;4;25.0194816589;16.699136734;7;37.0837259293;2;21.0684661865;15.0;6;40.8820743561;
31;4;25.1251163483;16.6128234863;7;37.0822954178;2;20.1984672546;16.0;6;41.4125490189;
32;4;23.9210853577;17.5351409912;7;37.096367836;2;19.3178215027;17.0;6;41.8937177658;
33;4;24.8791351318;16.4652271271;7;37.1239132881;2;18.4260864258;18.0;7;42.3252954483;
34;4;25.137172699;16.4023036957;7;37.1630663872;2;17.523191452;19.0;7;42.7084550858;
35;4;25.1489200592;16.3456726074;9;37.2121076584;2;17.3094024658;20.0;7;43.0455055237;
36;4;23.7768230438;17.2947044373;9;37.269464016;2;17.3852386475;21.0;7;43.3395690918;
37;4;24.7493019104;19.2947044373;10;37.333688736;2;17.4514026642;22.0;7;43.5942716599;
38;4;25.2001075745;21.2947044373;11;37.4034643173;2;17.5087108612;23.0;7;43.8134851456;
39;4;25.2210388184;23.2947044373;11;37.4775972366;2;17.5580348969;24.0;7;44.0;
40;4;23.6821746826;25.2947044373;12;37.5550069809;2;17.6000003815;25.0;7;44.0;
41;5;25.6641159058;27.1068611145;11;38.6347250938;2;17.6000003815;26.0;7;44.0;
42;5;25.6478652954;29.0797748566;12;38.9042056799;2;17.6000003815;27.0;8;44.0;
43;6;25.6699142456;29.0553970337;11;45.2075890303;2;18.6000003815;25.0;9;44.0;
44;6;27.2053833008;31.0334568024;12;45.7291587591;2;17.6000003815;26.0;8;44.0;
45;6;28.227481842;33.013710022;12;46.2879319191;2;17.6000003815;27.0;9;44.0;
46;6;28.2494220734;34.9959411621;12;46.8885514736;2;18.6000003815;25.0;10;44.0;
47;6;28.271068573;36.6075592041;13;47.5358710289;2;19.6000003815;25.0;10;44.0;
48;7;28.2923069;37.878112793;12;48.234662056;2;20.6000003815;25.0;11;44.0;
49;8;28.3130378723;39.0642204285;10;58.9892303944;2;21.6000003815;25.0;11;44.0;
50;8;30.3331832886;39.0525627136;11;60.2029180527;2;22.6000003815;25.0;11;44.0;
51;8;31.5224266052;40.7813491821;11;61.4519309998;3;24.6000003815;26.0;11;45.0;
52;8;32.7225341797;41.8252944946;12;62.5811195374;3;25.8999996185;26.0;13;45.1599999666;
53;8;33.8994827271;42.7551116943;13;63.733692646;3;25.8999996185;27.0;13;45.3437439203;
54;8;34.6665382385;42.7631149292;14;65.9033265114;3;25.8999996185;28.0;14;45.5541238785;
55;9;35.9388961792;43.771812439;13;67.1459784508;3;25.8999996185;29.0;14;45.7941719294;
56;9;37.2166442871;44.7811393738;13;68.3902455568;3;25.8999996185;29.0;15;46.0669906139;
57;9;37.8025627136;45.7910041809;13;69.6240446568;3;25.8999996185;29.0;15;46.375654459;
58;9;33.8170166016;48.8228340149;13;71.0301474333;3;25.8999996185;29.0;16;46.7230784893;
59;9;32.6845779419;51.8526077271;12;73.5789780617;3;25.8999996185;29.0;17;47.1118502617;
60;9;32.6260910034;51.4061775208;13;75.7574903965;3;25.8999996185;29.0;18;47.544028759;
61;10;34.2604446411;52.7971420288;11;77.6288136244;3;25.8999996185;29.0;18;48.0209121704;
62;10;35.4427642822;54.0658798218;12;78.9455871582;4;26.8999996185;30.0;18;49.5427899361;
63;10;36.4991912842;55.095954895;12;79.7234239578;4;27.8999996185;31.0;19;50.2686949968;
64;10;37.4758033752;55.9935531616;13;81.4384400845;4;27.8999996185;32.0;19;51.0599294901;
65;11;36.4615707397;58.9013938904;11;82.1019324064;4;27.8999996185;33.0;20;51.9153132439;
66;12;35.8175239563;62.8184509277;10;102.74512291;4;27.8999996185;34.0;20;52.8321162462;
67;12;36.769947052;63.916179657;12;105.172919869;4;27.8999996185;34.0;21;53.8060586452;
68;12;35.0183563232;67.676612854;14;107.361248493;4;27.8999996185;34.0;22;54.8314325809;
69;12;35.9857063293;74.6161499023;16;109.293746591;5;27.8999996185;34.0;22;55.9013373852;
70;12;37.8092842102;79.5617294312;16;110.980643511;5;27.8999996185;34.0;22;57.0080084801;
71;12;38.8426055908;85.0942001343;18;112.338139057;5;27.8999996185;34.0;23;59.7233541012;
72;13;39.88073349;89.2674179077;18;113.467758894;5;26.0890007019;35.4199981689;23;62.2024087906;
73;13;39.8846473694;94.469329834;20;114.490252733;5;27.2291622162;34.7314720154;23;64.4832167625;
74;15;40.8653640747;98.5818252563;19;115.370611906;5;25.3310565948;35.957901001;23;66.3589882851;
75;16;42.8480148315;98.8160324097;17;116.011543751;5;26.3500003815;35.0;24;68.1066436768;
76;16;43.8323936462;100.252120972;17;116.699458122;5;24.75;36.0;24;69.7840986252;
