Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.6999998093;4;21.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;11.6999998093;5;21.0;
3;1;11.3999996185;16.0;6;31.5391998291;1;8.0;10.6999998093;5;21.0;
4;2;11.5078401566;15.7695999146;5;32.1244792938;1;8.14999961853;10.5;5;21.0;
5;2;12.607840538;15.5622396469;4;31.7368321419;1;8.14999961853;10.5;5;21.0;
6;2;13.6035203934;15.3756160736;4;31.3879498839;2;9.14999961853;10.6999998093;3;22.0;
7;2;14.416384697;15.207654953;4;31.1595538855;2;9.95000076294;10.5;3;22.0900000334;
8;2;14.3478660583;15.0992889404;4;30.9539994001;2;9.9702501297;10.5;3;22.618019104;
9;2;14.2862005234;15.0017604828;4;31.7713804841;2;10.0890541077;10.7100000381;3;23.0738848448;
10;2;16.3497409821;15.4020795822;4;32.3636290431;2;10.1916246414;10.8792181015;3;23.442843914;
11;2;18.3497409821;15.6897659302;4;32.6731022596;2;10.2746400833;11.0;3;25.2073103189;
12;2;20.3497409821;15.8360004425;4;32.6902301311;2;10.6716451645;11.7700004578;4;26.7482377291;
13;2;21.3650436401;15.8360004425;5;32.7074766159;2;12.3826637268;12.4126424789;4;28.074546814;
14;2;22.3702163696;15.8360004425;5;32.7248365879;2;14.3826637268;12.9308347702;4;29.2133922577;
15;2;23.3754253387;15.8360004425;5;32.7423049212;2;16.3826637268;13.3366470337;4;30.2012972832;
16;2;23.8226909637;15.8360004425;6;32.7598760128;2;17.6041641235;13.6469516754;4;31.0766849518;
17;2;23.8279628754;15.8360004425;6;32.7775444984;2;18.696352005;13.879781723;4;31.7709991932;
18;3;23.8332633972;15.8360004425;5;32.7953045368;2;19.7984752655;14.0;4;32.2698645592;
19;3;23.5016002655;16.172990799;5;32.8131504059;2;20.9107208252;14.0;4;32.8134241104;
20;3;23.5016002655;16.1783447266;5;32.8310761452;2;21.383020401;14.0;4;33.400015831;
21;3;23.5016002655;16.1837234497;6;32.849075675;2;21.5150032043;14.0;4;34.0264167786;
22;3;23.8547229767;15.8360004425;7;32.8671429157;2;20.2999992371;15.0;4;34.6877307892;
23;3;23.8601436615;15.8360004425;7;32.8852715492;2;21.2999992371;14.0;5;35.3773875237;
24;3;23.8655815125;15.8360004425;7;32.9034551382;2;21.9599113464;14.0;5;36.0872850418;
25;3;21.8710365295;16.8360004425;7;32.9216873646;2;22.119638443;14.0;6;36.8080816269;
26;3;20.8765068054;17.8360004425;8;32.9399616718;2;22.2818183899;14.0;6;37.5296325684;
27;3;19.8819885254;18.8360004425;8;33.9582715034;2;22.4441661835;14.0;6;38.2415313721;
28;3;19.8874816895;19.8360004425;9;33.9950101376;2;22.6043434143;14.0;6;38.9337024689;
29;3;19.8929824829;20.8360004425;9;34.0319223404;2;22.7600822449;14.0;6;39.5969734192;
30;3;19.2095756531;21.8360004425;10;34.068995595;2;20.9093170166;15.0;6;40.2235612869;
31;3;18.2206993103;22.8360004425;10;34.1062172651;2;20.0503005981;16.0;6;40.8074121475;
32;3;17.2318649292;23.8360004425;10;34.1435745955;2;19.1816673279;17.0;7;41.344373703;
33;3;16.7414722443;24.8360004425;10;34.1810547113;2;18.302482605;18.0;7;41.8321943283;
34;3;16.7527160645;25.8360004425;11;34.2186444998;2;17.4122428894;19.0;7;42.2703714371;
35;4;16.7639923096;26.8360004425;10;34.2563304901;2;17.2108345032;20.0;7;42.6598997116;
36;4;16.7752990723;27.8360004425;10;34.2940992117;2;17.2984771729;21.0;7;43.0029563904;
37;4;16.7866287231;28.8360004425;10;34.3319369555;2;17.3756656647;22.0;7;43.3025722504;
38;4;16.7979812622;29.8360004425;11;34.3698301315;2;17.4430789948;23.0;8;43.5623226166;
39;4;16.8093490601;30.8360004425;12;34.4077647924;2;17.5015220642;24.0;8;43.7860584259;
40;4;17.0;30.2038822174;12;34.4457271099;2;17.5518627167;25.0;8;43.9776916504;
41;4;16.8321170807;29.8360004425;12;34.4837030172;2;17.5949802399;26.0;9;44.0;
42;4;17.3807353973;29.8360004425;13;34.5216785669;2;17.6000003815;27.0;10;44.0;
43;4;18.4681873322;30.8360004425;13;34.5596398115;2;18.6000003815;25.0;11;44.0;
44;4;19.8662910461;31.8360004425;13;35.5975725651;2;17.6000003815;26.0;11;44.0;
45;4;21.3987255096;33.8359985352;15;35.6722630262;2;17.6000003815;27.0;11;44.0;
46;4;23.484287262;35.8359985352;16;35.74786973;2;18.6000003815;25.0;12;44.0;
47;4;24.0;37.3366508484;16;35.8243764639;2;19.6000003815;25.0;12;44.0;
48;4;25.0;37.3555297852;17;35.9017646313;2;20.6000003815;25.0;13;44.0;
49;4;26.9230213165;35.8359985352;18;35.9800136089;2;21.6000003815;25.0;14;44.0;
50;4;27.0;38.2287483215;19;36.0591000319;2;22.6000003815;25.0;14;44.0;
51;4;27.5016002655;38.2766113281;19;36.1319167614;2;23.6000003815;25.0;14;44.0;
52;4;27.5016002655;38.3215293884;20;36.1955302954;2;23.8999996185;24.0;14;44.0;
53;4;27.9486579895;37.61693573;21;36.2600243092;2;23.8999996185;24.0;14;44.0;
54;4;27.9546928406;37.6479988098;21;36.3253704309;2;23.8999996185;24.0;14;44.0;
55;4;27.9607181549;37.6796836853;22;36.3915377855;2;23.8999996185;24.0;14;44.0;
56;4;27.9667301178;37.711971283;22;36.4584926367;2;23.8999996185;24.0;15;44.0;
57;5;27.9727287292;37.7448425293;22;36.5261985064;2;23.8999996185;24.0;16;44.0;
58;5;27.5016002655;36.6920013428;22;36.5946161747;2;23.8999996185;24.0;16;44.0;
59;5;27.5016002655;38.4971237183;23;36.6637037992;2;23.8999996185;24.0;16;44.0;
60;5;27.5016002655;38.6617851257;23;36.7334169149;2;23.8999996185;24.0;17;44.0;
61;5;27.9965305328;37.8817558289;24;36.8037084341;2;23.8999996185;24.0;17;44.0;
62;5;28.0024204254;37.9172134399;24;36.8745290041;3;24.8999996185;25.0;16;45.0;
63;5;27.5016002655;38.797580719;24;37.9458267689;3;25.8999996185;26.0;18;45.1599999666;
64;5;29.0141143799;38.9894104004;24;38.0543477535;3;25.8999996185;27.0;18;45.3437439203;
65;5;29.5016002655;40.8899383545;24;38.1642085314;3;25.8999996185;28.0;18;45.5541238785;
66;5;30.025680542;41.0630912781;25;39.5090658665;3;25.8999996185;29.0;18;45.7941719294;
67;5;29.8406181335;43.5975952148;25;40.5284445286;3;25.8999996185;29.8970870972;19;46.0669906139;
68;5;30.6257305145;44.1864089966;25;41.3033765554;3;25.8999996185;30.0334949493;20;46.375654459;
69;5;31.3436889648;44.5198707581;25;41.6202236414;3;26.4345226288;29.0;20;46.7230784893;
70;5;31.390165329;44.6771011353;26;41.8537646532;3;25.8999996185;30.0;20;47.1118502617;
71;5;31.4103069305;44.7935829163;26;42.0915806293;3;25.8999996185;30.5559253693;20;47.544028759;
72;5;31.4304294586;44.9130973816;26;42.333460927;3;25.8999996185;30.7720146179;21;49.4117927551;
73;5;31.4505214691;45.0355377197;27;42.5791711807;3;24.0890007019;30.4200000763;21;51.060046196;
74;5;31.4705657959;45.1607666016;28;42.8284540176;3;25.2291622162;29.7314720154;22;52.5407776833;
75;6;31.4905509949;45.2886314392;27;43.0810300112;3;23.3310565948;30.9579029083;22;53.6589765549;
76;6;30.9017829895;46.4189758301;27;43.3365983963;3;24.3500003815;30.0;22;54.7003588676;
