Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.6999998093;4;21.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;11.6999998093;5;21.0;
3;1;11.3999996185;16.0;6;31.7439994812;1;8.0;10.6999998093;5;21.0;
4;1;11.3487997055;15.8719997406;6;31.5135993958;1;8.14999961853;10.5;5;21.0;
5;1;12.3487997055;15.7567996979;6;31.3062400818;1;8.14999961853;10.5;5;21.0;
6;1;13.3487997055;15.6531200409;6;31.1196155548;1;9.14999961853;10.5;5;21.0;
7;1;14.3358850479;15.5598077774;6;31.0436534882;1;9.72500038147;10.5;5;21.0;
8;1;14.3130960464;15.5218267441;6;30.9752883911;1;9.72500038147;10.5;5;21.4200000763;
9;1;14.2925863266;15.4876441956;6;32.2343444824;1;9.81949996948;10.7100000381;4;21.758436203;
10;2;16.6130943298;16.1171722412;5;34.1387290955;2;9.8956489563;11.0792179108;3;23.0;
11;2;18.6130943298;16.5693645477;5;34.8239873648;2;10.1750001907;11.0;3;24.7000008821;
12;2;20.6130943298;16.884393692;5;35.1528654099;2;10.5574998856;11.7700004578;4;26.1690288782;
13;2;21.6469535828;17.0200004578;5;35.2130395174;2;12.2523422241;12.4126424789;4;27.4157934189;
14;2;22.6650066376;17.0200004578;6;35.2757614851;2;14.2523422241;12.9308347702;4;28.4674659967;
15;2;23.6838226318;17.0200004578;7;35.3410620689;2;16.2523422241;13.3366470337;4;29.3608939648;
16;2;24.6023178101;17.0200004578;6;35.4089636803;2;17.4150733948;13.6469516754;4;30.135217905;
17;2;24.6226882935;17.0200004578;7;35.4794794321;2;18.4845218658;13.879781723;4;30.7230784893;
18;2;24.6438426971;17.0200004578;7;35.5526124239;2;19.5626926422;14.0;4;31.1118502617;
19;2;24.6657829285;17.0200004578;8;35.6283547878;2;20.6501674652;14.0;4;31.544028759;
20;2;24.6885070801;17.0200004578;9;35.7066867352;2;21.0974063873;14.0;4;32.0209121704;
21;2;24.7120056152;17.0200004578;9;35.7875761986;2;21.2047042847;14.0;4;32.5427899361;
22;2;24.7362728119;17.0200004578;9;35.8709778786;2;21.3221263885;14.0;4;33.1086950302;
23;2;24.7612934113;17.0200004578;9;35.9568327665;2;21.4494552612;14.0;5;33.7161855698;
24;2;24.7870502472;17.0200004578;9;36.0450677872;2;21.5861415863;14.0;5;34.3611893654;
25;3;23.7533683777;17.0200004578;7;51.1355953217;2;21.7312660217;14.0;5;35.0379443169;
26;3;24.1907997131;17.0200004578;7;51.9783129692;2;21.8835372925;14.0;5;35.7390680313;
27;3;23.7816429138;18.0200004578;8;52.7424783707;2;22.0412902832;14.0;6;36.4557781219;
28;3;23.8072376251;19.0200004578;8;53.4271264076;2;22.2025489807;14.0;6;37.1782588959;
29;3;23.83335495;20.0200004578;9;54.0346353054;2;22.36510849;14.0;6;37.8961582184;
30;3;23.8599586487;21.0200004578;9;54.569858551;2;20.5266342163;15.0;6;38.5991659164;
31;3;23.8870029449;22.0200004578;9;55.0392541885;2;19.6848106384;16.0;6;39.2776012421;
32;3;23.9144439697;23.0200004578;9;55.4500961304;2;18.8374595642;17.0;6;39.9229507446;
33;3;23.5303344727;24.0200004578;9;55.8098425865;2;17.9826622009;18.0;6;40.5282850266;
34;3;22.6351394653;25.0200004578;10;56.0319650173;2;17.1188621521;19.0;6;41.088514328;
35;3;22.5078315735;26.0200004578;10;56.1375226974;2;16.9449157715;20.0;6;41.6004695892;
36;3;22.5363311768;27.0200004578;10;56.2435348034;2;17.0601062775;21.0;6;42.0628213882;
37;3;23.5649547577;27.0200004578;11;56.3497788906;2;17.1641349792;22.0;6;42.4758720398;
38;3;23.7000007629;28.0200004578;11;56.4560301304;2;17.2570705414;23.0;7;42.8412618637;
39;3;25.6223297119;29.0200004578;11;56.5620627403;2;17.3392829895;24.0;8;43.1616458893;
40;3;26.6509571075;29.1200008392;12;56.6676518917;2;17.4113693237;25.0;8;43.4403705597;
41;3;27.6794662476;30.1200008392;12;56.7725763321;2;17.4740829468;26.0;9;43.6811828613;
42;3;28.7077960968;30.1200008392;12;56.8766191006;2;17.5282669067;27.0;9;43.8879890442;
43;4;28.7000007629;31.1200008392;12;56.9795701504;2;18.574798584;25.0;10;44.0;
44;4;29.7000007629;30.1200008392;12;57.0812277794;2;17.6000003815;26.0;11;44.0;
45;4;31.7000007629;30.1200008392;12;57.1814007759;3;18.6000003815;27.5;10;45.0;
46;4;30.8908004761;31.1200008392;13;57.2799081802;3;20.6000003815;25.5;11;45.1599999666;
47;4;31.8908004761;30.1200008392;13;57.3765821457;3;21.6000003815;26.5;10;45.3437439203;
48;4;32.0616760254;30.1200008392;13;57.4712677002;3;22.6000003815;27.5;11;45.5541238785;
49;4;32.0872421265;30.1200008392;13;57.5638251305;3;23.6000003815;28.5;10;45.7941719294;
50;4;30.8908004761;31.1200008392;13;58.6541285515;3;24.6000003815;29.5;10;46.0669906139;
51;4;32.8908004761;31.1200008392;13;58.9020677805;3;25.6000003815;30.5;10;46.375654459;
52;4;34.160358429;32.1200027466;13;59.676435113;3;26.4345226288;29.0;10;46.7230784893;
53;4;34.3426246643;32.9255981445;13;60.3790955544;3;25.8999996185;30.0;10;47.1118502617;
54;4;33.1893882751;34.7550201416;14;61.0206114054;3;25.8999996185;30.5559253693;10;47.544028759;
55;4;34.2967071533;34.4266624451;15;61.6145980358;3;25.8999996185;30.7720146179;12;48.0209121704;
56;4;33.3800430298;35.2697525024;15;62.1758625507;4;26.8047046661;29.0;11;48.5427899361;
57;4;33.4429626465;36.126247406;15;62.7190001011;4;26.92212677;29.0;11;49.1086950302;
58;4;34.3059501648;36.3271331787;15;64.7683711052;4;27.0494556427;29.0;12;49.7161855698;
59;4;35.8426856995;34.5969429016;15;65.8073904514;4;27.1861419678;29.0;12;50.3611893654;
60;4;35.0843734741;35.8242874146;15;66.4255924225;5;28.3312664032;30.0;10;52.0379443169;
61;4;35.2157363892;36.7965011597;15;67.0898098946;5;29.483537674;31.0;11;52.8990679979;
62;4;35.3629760742;37.0769844055;15;67.8246879578;5;29.6412906647;32.0;11;53.7995220423;
63;4;35.5328140259;37.0979957581;16;68.6255726814;5;29.8025493622;33.0;12;54.7323827744;
64;4;35.7239990234;37.1095275879;17;69.4852705002;5;29.9651088715;34.0;12;55.6903301477;
65;4;35.9344825745;37.1120834351;17;70.3938603401;5;30.1266345978;34.8970870972;12;56.6661565304;
66;4;36.1613883972;37.1064796448;18;71.338763237;5;30.2848110199;35.033493042;13;57.6532557011;
67;5;36.4010162354;37.0938262939;17;72.3051276207;5;30.9719829559;34.0;14;59.6460292339;
68;5;36.6489715576;37.075504303;17;73.2765450478;5;31.5826625824;36.0;14;60.6601352692;
69;5;36.9003715515;37.0530815125;17;74.2360162735;5;32.7188644409;37.5559234619;15;61.6727390289;
70;5;37.1501312256;37.028213501;17;75.1670889854;5;33.078956604;38.7720146179;15;64.3346143961;
71;5;36.4088973999;35.9419593811;17;76.0549612045;5;33.5546340942;40.4658966064;16;66.7156456709;
72;5;36.6024971008;35.8598976135;17;76.887421608;6;34.709854126;39.7773666382;16;68.8621222973;
73;6;34.8851661682;38.783203125;17;78.6554579735;6;35.2460517883;39.957901001;16;70.5766156912;
74;6;35.0965423584;41.7127456665;18;79.3776510954;6;35.879737854;40.0;16;72.1453266144;
