Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.6999998093;4;21.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;11.6999998093;5;21.0;
3;1;11.3999996185;16.0;6;31.7439994812;1;8.0;10.6999998093;5;21.0;
4;1;11.3487997055;15.8719997406;6;31.5135993958;1;8.14999961853;10.5;5;21.0;
5;2;12.6487998962;15.7567996979;5;31.9375991821;1;8.14999961853;10.5;5;21.0;
6;2;13.6487998962;15.4687995911;5;31.3996790051;1;9.14999961853;10.5;5;21.0;
7;2;14.4199037552;15.2095994949;5;30.9960312247;1;9.72500038147;10.5;5;21.0;
8;2;14.2988090515;15.0165596008;5;30.6327487826;1;9.72500038147;10.5;5;21.4200000763;
9;2;14.1898241043;14.8428239822;5;30.7404456735;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;16.298789978;14.8887996674;5;30.756301403;1;9.8956489563;10.8792181015;5;22.0;
11;2;18.298789978;14.8887996674;5;30.7722630501;1;9.94999980927;11.0;5;23.5400009155;
12;2;20.298789978;14.8887996674;5;30.7875113487;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;21.3129081726;14.8887996674;5;30.8028395176;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;22.3175067902;14.8887996674;6;30.8182431459;1;12.9499998093;12.9308347702;6;26.6732940674;
15;2;23.2454738617;14.8887996674;6;30.8337179422;1;13.9499998093;13.3366470337;6;27.2939033508;
16;2;23.2501163483;14.8887996674;6;30.8492593765;1;14.9499998093;13.6469516754;6;27.759563446;
17;2;23.2547798157;14.8887996674;6;30.8648629189;1;15.9499998093;13.879781723;6;28.0;
18;2;23.2594604492;14.8887996674;7;30.8805240393;1;16.9500007629;14.0;6;28.0;
19;4;23.2641582489;14.8887996674;5;30.8962379694;1;17.9500007629;14.0;6;28.0;
20;4;23.2688732147;14.8887996674;5;30.9120000601;1;18.2999992371;14.0;6;28.0;
21;4;23.273601532;14.8887996674;5;30.9278054237;1;18.2999992371;14.0;6;28.0;
22;4;23.2783432007;14.8887996674;5;30.9436491728;1;18.2999992371;14.0;6;28.0;
23;4;22.9332809448;15.471824646;5;30.9595264196;1;18.2999992371;14.0;7;28.0;
24;4;22.9332809448;15.479763031;5;30.9754322767;1;18.2999992371;14.0;7;28.0;
25;4;21.2926311493;15.8887996674;5;30.991361618;1;18.2999992371;14.0;7;28.0;
26;4;21.9332809448;15.495680809;5;31.0073094368;1;18.2999992371;14.0;8;28.0;
27;4;22.9332809448;15.50365448;5;32.0232707262;1;18.2999992371;14.0;8;28.0;
28;4;22.3069820404;15.8887996674;5;32.1003475189;1;18.2999992371;14.0;8;28.0;
29;4;22.3117733002;16.8887996674;5;32.1805132627;1;18.2999992371;14.0;8;28.0;
30;4;21.6541538239;17.8887996674;5;32.2638382912;1;18.2999992371;14.0;8;28.0;
31;4;20.679151535;18.8887996674;6;32.3503843546;1;18.2999992371;14.0;8;28.0;
32;4;19.705116272;19.8887996674;6;32.4402039051;1;18.2999992371;14.0;8;28.0;
33;4;18.7320613861;20.8887996674;6;32.5333380699;1;18.2999992371;14.0;8;28.0;
34;4;18.9332809448;20.2666683197;6;32.62981534;1;18.2999992371;14.0;8;28.0;
35;4;17.7889461517;19.8887996674;6;32.7296503782;1;18.2999992371;14.0;8;28.0;
36;4;16.8856163025;20.8887996674;6;32.83284235;1;18.2999992371;14.0;9;28.0;
37;4;17.0;20.4164218903;7;32.939373374;1;18.2999992371;14.0;9;28.0;
38;4;16.9485321045;19.8887996674;7;33.049207449;1;18.2999992371;14.0;9;28.0;
39;4;16.9814815521;20.8887996674;7;33.162289381;1;18.2999992371;14.0;9;28.0;
40;4;17.0;21.8887996674;7;33.2785435915;1;18.2999992371;14.0;9;28.0;
41;4;18.0;23.8887996674;7;33.3978728056;1;18.2999992371;14.0;9;28.0;
42;4;19.0;25.8887996674;8;33.5201579332;1;18.2999992371;14.0;10;28.0;
43;4;20.6777915955;27.8887996674;8;33.6452575922;1;18.2999992371;14.0;10;28.0;
44;4;21.0;29.8887996674;9;33.7730079889;1;18.2999992371;14.0;10;28.0;
45;4;22.0;31.6458835602;10;33.9013887644;1;18.2999992371;14.0;11;28.0;
46;4;23.0;31.9506950378;11;34.0185929537;1;18.2999992371;14.0;11;28.0;
47;4;24.0;32.0092964172;11;34.1379083395;1;18.2999992371;14.0;11;28.0;
48;4;24.9332809448;32.0689544678;13;34.2590907812;1;18.2999992371;14.0;11;28.0;
49;4;24.9332809448;32.1295471191;14;34.3818780184;1;18.2999992371;15.0;12;28.0;
50;4;24.9332809448;32.1909408569;16;34.5059918165;1;18.2999992371;16.0;12;28.0;
51;4;24.9332809448;32.2529945374;16;34.6311398745;1;18.2999992371;17.0;12;28.0;
52;4;24.9332809448;32.3155708313;17;34.7570189238;1;18.2999992371;18.0;13;28.0;
53;4;25.9332809448;30.652639389;18;34.8833173513;1;18.2999992371;19.0;13;28.0;
54;4;24.9332809448;31.652639389;19;35.0097180605;1;18.2999992371;19.0;13;28.0;
55;4;25.9332809448;30.652639389;20;35.1359015703;1;18.2999992371;19.0;14;28.0;
56;5;26.0824680328;30.652639389;18;48.0115498304;1;18.2999992371;19.0;15;28.0;
57;5;25.9332809448;32.6526412964;19;48.773848176;1;18.2999992371;19.0;15;28.0;
58;5;26.9332809448;34.6526412964;19;49.4815202951;1;18.2999992371;19.0;15;28.0;
59;5;27.9332809448;35.7549972534;19;50.1316200495;1;18.2999992371;19.0;15;28.0;
60;5;28.9332809448;36.8160896301;19;50.7233854532;1;18.2999992371;19.0;16;28.0;
61;5;29.9332809448;37.8763160706;19;51.2579084635;1;18.2999992371;19.0;16;28.0;
62;5;30.9332809448;37.9355430603;19;51.7377210855;1;18.2999992371;19.0;16;28.0;
63;5;31.9332809448;37.9936408997;20;52.1663724184;1;18.2999992371;19.0;16;28.0;
64;5;32.9332809448;38.0504951477;20;52.5480328798;1;18.2999992371;19.0;17;28.0;
65;5;33.9332809448;38.1060066223;20;52.8871642351;1;18.2999992371;19.0;17;28.0;
66;5;34.9332809448;38.1600761414;22;54.4390157461;1;18.2999992371;19.0;17;28.0;
67;5;37.7046852112;35.9046020508;22;55.650769949;1;18.2999992371;19.0;18;28.0;
68;5;39.5008621216;35.7663383484;23;56.5915023088;1;18.2999992371;19.0;18;28.0;
69;5;40.2129325867;36.8322906494;23;57.0952831507;1;18.2999992371;19.0;18;28.0;
70;5;39.6576004028;37.9138717651;24;57.3624081612;1;18.2999992371;19.0;18;28.0;
71;5;40.6576004028;38.9274139404;23;57.4777849913;1;18.2999992371;19.0;19;28.0;
72;5;39.6576004028;40.7388916016;24;57.5896195173;1;18.2999992371;19.0;20;28.0;
73;5;39.6576004028;41.7948074341;24;57.6978918314;1;18.2999992371;19.0;20;28.0;
74;5;39.6576004028;42.8489456177;24;57.8025993109;1;18.2999992371;19.0;20;28.0;
75;6;39.8576011658;42.8489456177;22;65.1537560225;1;18.2999992371;19.0;20;28.0;
76;7;38.8576011658;46.8489456177;21;65.4507670403;1;18.2999992371;19.0;21;28.0;
77;7;38.8576011658;50.8489456177;22;65.7349308729;1;18.2999992371;19.0;21;28.0;
78;7;38.8576011658;53.9940071106;23;66.0006468296;1;18.2999992371;19.0;21;28.0;
79;7;38.8576011658;57.0233650208;23;66.1976839304;1;18.2999992371;19.0;21;28.0;
