Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.6999998093;4;21.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;11.6999998093;5;21.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;10.6999998093;5;21.0;
4;1;11.3999996185;16.0;6;32.0;1;8.14999961853;10.5;5;21.0;
5;1;12.3999996185;16.0;6;32.0;2;8.14999961853;10.6999998093;4;22.0;
6;1;13.3999996185;16.0;5;32.0;2;9.375;10.5;4;22.0900000334;
7;1;14.3999996185;16.0;5;32.6399993896;2;9.9702501297;10.5;4;22.1871190071;
8;1;14.7919998169;16.3199996948;5;33.0;2;9.99210166931;10.5;4;22.7236096859;
9;1;14.8999996185;16.5;5;34.6500015259;2;10.1128120422;10.7100000381;4;23.1884489059;
10;1;16.7919998169;17.3250007629;5;34.5890007019;2;10.2174015045;10.8792181015;4;23.5668647289;
11;1;17.7919998169;17.294500351;5;34.5340995789;2;10.3025445938;11.0;4;25.3486820459;
12;1;18.7919998169;17.2670497894;4;34.4846878052;2;10.703453064;11.7700004578;5;26.9087285995;
13;1;19.7919998169;17.2423439026;5;34.4402198792;2;12.4187746048;12.4126424789;5;28.2558913231;
14;1;20.7919998169;17.2201099396;5;34.4001998901;2;14.4187746048;12.9308347702;5;29.4172105789;
15;1;21.7919998169;17.2000999451;6;34.3641815186;2;16.4187736511;13.3366470337;5;30.428994894;
16;1;22.3092536926;17.1820907593;6;34.3317642212;2;17.6553955078;13.6469516754;5;31.3293325901;
17;1;22.2995300293;17.1658821106;8;34.3025894165;2;18.7531986237;13.879781723;5;32.049197197;
18;1;22.2907772064;17.1512947083;8;34.2763290405;2;19.8610706329;14.0;5;32.573600769;
19;1;22.2828979492;17.1381645203;8;34.252696991;2;20.9790611267;14.0;5;33.1419348717;
20;1;22.2758102417;17.1263484955;9;34.231426239;2;21.4569339752;14.0;5;33.7516689301;
21;1;22.2694282532;17.1157131195;9;34.2122840881;2;21.5941238403;14.0;5;34.3986358643;
22;1;22.2636852264;17.1061420441;8;34.1950569153;2;21.739692688;14.0;5;35.0769786835;
23;1;22.258518219;17.0975284576;8;34.1795501709;2;21.8923187256;14.0;5;35.7792286873;
24;1;22.2538642883;17.0897750854;8;34.1655960083;2;22.0503253937;14.0;5;36.4965333939;
25;1;22.2496795654;17.0827980042;8;34.1530380249;2;22.2117195129;14.0;6;37.2190332413;
26;1;22.2459106445;17.0765190125;8;34.1417350769;2;22.3742828369;14.0;7;37.9363632202;
27;1;22.2425193787;17.0708675385;8;34.1315612793;2;22.5356807709;14.0;7;38.6382322311;
28;1;22.2394676208;17.0657806396;8;34.1224060059;2;22.6936016083;14.0;7;39.3150119781;
29;1;22.2367210388;17.0612030029;8;34.1141662598;3;23.8458766937;14.5;6;40.9582691193;
30;1;22.234249115;17.0570831299;9;34.1067504883;3;22.9906101227;15.0;8;41.721172452;
31;1;22.2320251465;17.0533752441;9;34.1000747681;3;22.3872642517;16.0;8;42.4624849558;
32;1;22.2300224304;17.050037384;9;34.0940666199;3;21.554058075;17.0;8;43.1820373535;
33;1;22.228219986;17.0470333099;9;34.0886611938;3;20.7159576416;18.0;8;43.8816305399;
34;1;22.2265987396;17.0443305969;9;34.0837936401;3;19.8733673096;19.0;9;44.5647523403;
35;1;22.2251377106;17.0418968201;9;34.0794143677;3;19.7270698547;20.0;10;45.2361843586;
36;1;22.2238235474;17.0397071838;9;34.0754737854;3;19.8781414032;21.0;10;45.9015452862;
37;1;22.2226409912;17.0377368927;9;34.0719261169;3;20.02784729;22.0;11;46.5667977333;
38;2;23.2215766907;17.0359630585;8;35.0687332153;3;20.1775283813;23.0;11;47.237762928;
39;2;24.2206192017;19.0359630585;9;35.254180789;3;20.328496933;24.0;11;47.9196481705;
40;2;24.576253891;21.0359630585;9;35.4731410742;3;20.4819221497;25.0;11;48.5427899361;
41;2;24.6419429779;23.0359630585;10;35.7305415869;4;20.622127533;26.0;6;59.1086950302;
42;2;24.7191619873;25.0359630585;10;36.0316858292;4;20.6000003815;28.0;6;60.1161851883;
43;2;24.8095054626;27.0294265747;10;36.3821327686;4;22.6000003815;27.0;6;61.1355891228;
44;2;24.9146404266;27.0284843445;12;36.7874979973;4;22.6000003815;29.0;6;62.1598830223;
45;2;25.0362491608;27.0276355743;13;37.2531766891;4;24.6000003815;30.0;8;63.1811027527;
46;2;25.1759529114;27.0268726349;13;37.7839510441;4;27.17445755;32.0;8;64.1904964447;
47;2;25.3351860046;27.0261859894;14;38.3835148811;4;29.1428623199;33.0;8;65.1788015366;
48;2;25.5150527954;27.0255680084;15;39.0539031029;4;30.3652305603;34.0;8;66.1366462708;
49;2;25.7161712646;27.0250110626;16;39.7948813438;4;31.5807476044;35.0;9;67.0550270081;
50;2;24.2147064209;28.0245094299;16;40.6033511162;4;32.7873840332;34.0;9;67.9257984161;
51;2;24.2144355774;29.0240592957;17;41.4728617668;4;33.2833023071;34.0;9;68.7421264648;
52;2;24.2141914368;30.0236530304;17;42.3933811188;4;33.4669799805;34.0;10;69.4988327026;
53;2;24.213973999;31.0232887268;17;43.3513717651;4;33.6372375488;34.0;10;70.088514328;
54;2;24.2137756348;32.0229606628;17;44.3303232193;4;33.7699165344;34.0;10;70.6004695892;
55;2;24.2136001587;33.0226669312;17;45.3116979599;4;33.8851051331;34.0;10;71.0628213882;
56;2;24.2134399414;34.0223999023;17;46.2762384415;4;33.9891357422;34.0;10;71.4758720398;
57;2;24.2132949829;35.0221557617;18;47.2054433823;4;34.082069397;34.0;10;71.8412618637;
58;2;24.2131652832;36.0219421387;18;48.082988739;4;34.1642837524;34.0;12;72.1616458893;
59;2;25.2130489349;34.0217475891;19;48.8958768845;4;32.2363700867;35.0;12;72.4403705597;
60;2;24.2129440308;35.021572113;19;49.6351213455;5;31.2990837097;36.0;11;72.6811828613;
61;2;24.2128486633;36.0214157104;19;50.2959079742;5;30.353263855;37.0;12;72.8879890442;
62;2;24.21276474;37.0212745667;20;50.8773021698;5;29.3997955322;38.0;12;73.0;
63;2;24.212688446;38.0211486816;20;51.3816165924;6;28.4249992371;39.0;12;73.0;
64;3;23.212688446;38.465133667;16;65.3899269104;6;28.125;40.0;12;75.0599994659;
65;4;26.5367622375;39.1047744751;15;68.4933815002;6;25.1835002899;40.0;12;76.744260788;
66;4;27.773147583;42.5425224304;15;70.4343690872;6;26.2354125977;39.0;13;78.1119279861;
67;4;28.2737827301;45.8326683044;16;71.7537316084;6;23.2812271118;39.0;13;79.9783973694;
68;4;28.936000824;45.8441009521;18;73.0113890171;6;25.3214569092;39.0;13;80.6733613014;
69;4;29.936000824;46.8441009521;18;74.2602005005;6;24.1499996185;40.0;12;81.1229639053;
70;4;30.936000824;46.8441009521;18;75.4899823666;6;25.4026660919;40.0;13;81.1889609098;
71;4;31.936000824;46.8441009521;19;76.6249403954;6;27.1499996185;42.0;14;82.2580518723;
72;5;32.936000824;46.8441009521;18;77.8912482262;6;24.4330615997;47.0;14;82.4102885723;
73;5;33.4828796387;46.8441047668;18;79.3110160828;6;25.1499996185;51.665145874;14;82.5712480545;
74;5;33.4828796387;46.5566482544;18;80.899122715;6;25.4122447968;55.7028579712;15;82.7412011623;
75;5;33.4828796387;45.6175117493;18;82.5737047195;6;26.7667694092;56.0;16;82.9203925133;
76;5;33.4828796387;44.6441040039;20;84.3423280716;6;27.8070888519;58.0;16;83.1090350151;
