Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.6999998093;4;21.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;11.6999998093;5;21.0;
3;1;11.3999996185;16.0;6;31.7439994812;1;8.0;10.6999998093;5;21.0;
4;1;11.3487997055;15.8719997406;6;31.5135993958;1;8.14999961853;10.5;5;21.0;
5;2;12.6487998962;15.7567996979;5;31.8065280914;1;8.14999961853;10.5;5;21.0;
6;2;13.6487998962;15.4032640457;5;31.2618249655;1;9.14999961853;10.5;5;21.0;
7;2;14.3785476685;15.0850820541;5;30.8728817701;1;9.72500038147;10.5;5;21.0;
8;2;14.2618646622;14.8369102478;5;30.5428501368;1;9.72500038147;10.5;5;21.4200000763;
9;2;14.1628551483;14.6135549545;5;30.5929458141;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;16.3408470154;14.5653038025;5;30.6668807268;1;9.8956489563;10.8792181015;5;22.0;
11;2;18.3408470154;14.5218772888;5;30.7645709515;1;9.94999980927;11.0;5;23.5400009155;
12;2;20.3408470154;14.482793808;5;30.8859670162;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;21.4993648529;14.4476184845;5;31.0310177803;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;22.5618743896;14.4159603119;4;31.1996283531;1;12.9499998093;12.9308347702;6;26.6732940674;
15;2;23.3598880768;14.387468338;4;31.3916106224;1;13.9499998093;13.3366470337;6;27.2939033508;
16;2;23.4174842834;14.361825943;3;31.6066362858;1;14.9499998093;13.6469516754;6;27.759563446;
17;2;23.4819908142;14.3387470245;3;31.8441963196;1;15.9499998093;13.879781723;6;28.0;
18;2;23.5532588959;14.3179759979;3;32.1035504341;1;16.9500007629;14.0;6;28.0;
19;2;23.6310653687;14.299282074;4;32.3836889267;1;17.9500007629;14.0;6;28.0;
20;3;23.7151050568;14.2824573517;3;32.6833033562;1;18.2999992371;14.0;6;28.0;
21;3;23.8049926758;14.2673158646;3;33.0007576942;1;18.2999992371;14.0;6;28.0;
22;3;23.900226593;14.2536878586;3;33.3340902328;1;18.2999992371;14.0;6;28.0;
23;3;24.0002269745;14.2414226532;2;33.6810173988;1;18.2999992371;14.0;7;28.0;
24;3;24.1043052673;14.2303848267;2;34.0389561653;1;18.2999992371;14.0;7;28.0;
25;3;24.211687088;14.2204504013;2;34.4050760269;1;18.2999992371;14.0;7;28.0;
26;3;24.321521759;14.2115097046;2;34.7763524055;1;18.2999992371;14.0;7;28.0;
27;3;24.4329051971;14.2034626007;4;35.1496496201;1;18.2999992371;14.0;7;28.0;
28;3;24.5448951721;14.1962203979;4;35.5218000412;1;18.2999992371;14.0;8;28.0;
29;3;24.656539917;14.189702034;4;35.8897008896;1;18.2999992371;14.0;8;28.0;
30;3;24.766910553;14.1838359833;4;36.2503967285;1;18.2999992371;14.0;8;28.0;
31;3;24.8751182556;14.1785564423;5;36.6011686325;2;18.2999992371;14.0;7;28.0;
32;3;22.8722686768;15.1738052368;5;36.9395990372;2;18.2999992371;14.0;7;28.0;
33;3;22.5017166138;16.1695289612;5;37.2636289597;2;18.2999992371;14.0;7;28.0;
34;3;22.4994087219;17.1656799316;5;37.5715932846;2;18.2999992371;14.0;7;28.0;
35;3;22.4973297119;18.1622161865;5;37.8622322083;2;18.2999992371;14.0;7;28.0;
36;3;22.4954605103;18.9311161041;5;38.1346921921;2;18.2999992371;14.0;7;28.0;
37;3;23.4937744141;16.9283103943;6;38.388502121;2;18.2999992371;14.0;7;28.0;
38;3;24.4922599792;18.9283103943;6;38.623544693;2;18.2999992371;14.0;7;28.0;
39;3;25.4908981323;20.9283103943;7;38.8400087357;2;18.2999992371;14.0;8;28.0;
40;3;25.6520023346;22.1562919617;8;39.0383472443;2;18.2999992371;14.0;9;28.0;
41;3;25.7115039825;23.1562919617;9;39.2192220688;2;18.2999992371;14.0;9;28.0;
42;3;25.7657661438;24.1459522247;8;39.3834581375;2;18.2999992371;14.0;9;28.0;
43;3;25.8150367737;24.1444606781;9;39.531999588;2;18.2999992371;14.0;10;28.0;
44;3;25.8596000671;24.143119812;9;39.6658630371;2;18.2999992371;14.0;10;28.0;
45;3;25.8997573853;24.141910553;9;39.7392463684;2;18.2999992371;14.0;10;28.0;
46;3;25.9217720032;24.1408233643;9;39.7372894287;2;18.2999992371;14.0;10;28.0;
47;3;25.9211845398;24.1398448944;10;39.7355289459;2;18.2999992371;14.0;10;28.0;
48;3;25.9206581116;24.1389656067;10;39.7339439392;2;18.2999992371;14.0;10;28.0;
49;3;25.9201812744;24.1381721497;9;39.7325172424;2;18.2999992371;15.0;10;28.0;
50;3;25.9197540283;24.1374588013;10;39.7312335968;2;18.2999992371;16.0;10;28.0;
51;3;25.9193687439;24.1368179321;11;39.7300777435;2;18.2999992371;17.0;12;28.0;
52;3;25.9190216064;24.1362380981;11;39.7290382385;2;18.2999992371;18.0;12;28.0;
53;3;25.918712616;24.1357192993;11;39.7281017303;2;18.2999992371;19.0;12;28.0;
54;3;25.9184303284;24.1352500916;12;39.7272586823;2;18.2999992371;19.0;14;28.0;
55;3;25.9181785583;24.1348304749;12;39.7265014648;2;18.2999992371;19.0;14;28.0;
56;3;25.9179496765;24.1344509125;11;39.725818634;2;18.2999992371;19.0;14;28.0;
57;3;25.9177436829;24.1341094971;9;39.7252044678;2;18.2999992371;19.0;14;28.0;
58;3;25.9175605774;24.1338024139;9;39.7246513367;2;18.2999992371;19.0;14;28.0;
59;3;25.9173965454;24.1335258484;8;39.7241535187;2;18.2999992371;19.0;14;28.0;
60;3;25.9172439575;24.1332778931;9;39.7237052917;2;18.2999992371;19.0;15;28.0;
61;3;25.9171104431;24.1330528259;9;39.7233028412;2;18.2999992371;19.0;15;28.0;
62;3;25.9169883728;24.132850647;11;40.8547449112;2;18.2999992371;19.0;16;28.0;
63;3;26.2564220428;24.5975265503;11;41.7254190445;2;18.2999992371;19.0;16;28.0;
64;3;26.5176239014;24.9418144226;11;42.387843132;2;18.2999992371;19.0;16;28.0;
65;3;26.7163524628;25.1913394928;12;42.7047805786;2;18.2999992371;19.0;16;28.0;
66;3;26.8114356995;25.2768001556;12;42.7750406265;2;18.2999992371;19.0;17;28.0;
67;3;26.8325119019;25.2768001556;11;42.7750406265;2;18.2999992371;19.0;18;28.0;
68;3;26.8325119019;25.2768001556;11;42.7750406265;2;18.2999992371;19.0;18;28.0;
69;3;26.8325119019;25.2768001556;9;42.7750406265;3;18.2999992371;19.0;17;28.0;
70;3;24.8325119019;26.2768001556;9;42.7750406265;3;18.2999992371;19.0;17;28.0;
71;3;23.8325119019;27.2768001556;10;42.7750406265;3;18.2999992371;19.0;17;28.0;
72;3;22.8325119019;28.2768001556;8;42.7750406265;3;18.2999992371;19.0;17;28.0;
73;3;21.8325119019;29.2768001556;8;42.7750406265;3;18.2999992371;19.0;18;28.0;
74;3;20.8325119019;30.2768001556;8;42.7750406265;3;18.2999992371;19.0;18;28.0;
75;3;19.8325119019;31.2768001556;9;42.7750406265;3;18.2999992371;19.0;18;28.0;
76;3;18.8325119019;32.276802063;9;42.7750406265;3;18.2999992371;19.0;18;28.0;
77;3;17.8325119019;33.276802063;9;42.7750406265;3;18.2999992371;19.0;18;28.0;
78;3;17.666431427;34.276802063;11;42.7750406265;3;18.2999992371;19.0;18;29.0;
79;3;17.666431427;35.276802063;11;42.7750406265;3;19.2999992371;20.0;18;29.0399999619;
