Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
19;2;25.8152351379;12.5;5;26.2905418873;1;19.5;12.5;4;25.0;
20;2;25.8307437897;12.5;5;26.3255085945;1;19.5;12.5;4;25.0;
21;2;25.8464794159;12.5;7;26.3609591722;1;19.5;12.5;4;25.0;
22;2;25.8624305725;12.5;6;26.3968753815;1;19.5;12.5;5;25.0;
23;2;25.8785934448;12.5;6;26.4332377911;1;19.5;12.5;5;25.0;
24;2;25.8949565887;12.5;6;26.4700255394;2;19.5;12.5;5;25.0;
25;2;23.25;14.0880098343;6;26.5072168112;2;19.5;12.5;6;25.0;
26;2;24.25;13.1028871536;8;26.5447884798;2;19.5;12.5;7;25.0;
27;2;22.25;14.1179151535;8;26.5827163458;2;19.5;12.5;7;25.0;
28;2;21.25;15.1330862045;8;26.6209751368;2;19.5;12.5;7;25.0;
29;3;20.25;16.1483898163;7;26.6595385075;2;19.5;12.5;7;25.0;
30;3;19.25;16.5;8;26.6983793974;2;17.5;13.5;6;25.0;
31;3;18.25;18.1793518066;8;26.7374696732;2;16.5;14.5;6;25.0;
32;3;17.25;19.1949882507;8;26.7767804861;2;15.5;15.5;6;25.0;
33;3;16.25;20.2107124329;8;26.8162822723;2;14.5;16.5;5;25.0;
34;3;15.25;21.2265129089;9;26.8559447527;2;13.5;17.5;5;25.0;
35;3;14.25;22.2423782349;9;26.8957372904;2;12.5;18.5;4;25.0;
36;3;15.25;20.2582950592;9;27.9356285334;2;12.0;19.5;4;25.0;
37;3;15.0;21.6742515564;8;28.0155870914;2;12.0;20.5;7;25.0;
38;3;16.0;22.7062339783;8;28.0967650414;2;12.0;21.5;7;25.0;
39;3;17.0;20.7387065887;9;28.1791322231;2;12.0;22.5;7;25.0;
40;3;16.0;21.7716522217;9;28.2626553774;2;12.0;23.5;9;25.0;
41;3;16.0;22.8050613403;9;28.3472980261;2;12.0;24.5;9;25.0;
42;3;17.0;22.8050613403;10;28.4330210686;2;13.0;22.5;10;25.0;
43;5;18.0;23.8050613403;4;43.5197820663;2;12.0;23.5;10;25.0;
44;5;20.5871677399;25.8050613403;6;44.3575353622;2;12.0;24.5;11;25.0;
45;5;22.0;28.8050613403;6;45.1156066656;2;13.0;22.5;11;25.0;
46;5;23.0;31.8050613403;6;45.7931107283;2;12.0;23.5;12;25.0;
47;5;24.0;33.0143280029;6;46.3925158978;2;12.0;24.5;13;25.0;
48;5;26.6769638062;32.5;6;46.9187767506;2;13.0;22.5;13;25.0;
49;5;27.7853527069;33.5;6;47.3784615993;2;12.0;23.5;13;25.0;
50;5;28.8267173767;34.5;6;47.7789641619;2;12.0;24.5;13;25.0;
51;5;29.8683757782;35.5;7;48.127869606;2;13.0;22.5;13;25.0;
52;5;30.9102973938;36.5;8;48.3387830257;2;12.0;23.5;13;25.0;
53;5;31.2024536133;37.5;8;48.4329024553;2;12.0;24.5;10;25.0;
54;5;31.2448062897;38.5;8;48.5273896456;2;12.0;25.5;10;25.0;
55;5;31.2873268127;39.5;8;48.6221669912;2;12.0;26.5;11;25.0;
56;5;31.3299751282;40.5;9;48.7171547413;2;12.0;27.5;12;25.0;
57;5;31.372718811;41.5;9;48.8122708797;2;12.0;28.5;13;25.0;
58;5;32.4155197144;39.5;10;48.9074320793;2;12.0;29.5;13;25.0;
59;5;31.4583435059;40.5;11;49.0025537014;2;13.0;27.5;14;25.0;
60;5;31.5011482239;41.5;10;49.0975496769;2;14.0;26.5;15;25.0;
61;6;32.5438995361;39.5;11;49.1923332214;2;15.0;25.5;16;25.0;
62;6;31.5865497589;40.5;10;49.2868173122;2;16.0;24.5;16;25.0;
63;6;31.6290664673;41.5;10;49.9509139061;2;14.0;25.5;17;25.0;
64;6;31.6714115143;42.2849998474;11;51.5983040333;3;14.0;27.5;17;26.0;
65;6;32.1987380981;43.0227737427;11;52.94358778;3;16.0;26.5;17;26.0900000334;
66;6;32.6278152466;43.6086654663;12;54.0323619843;3;17.0;26.5;17;26.1871190071;
67;6;32.9740486145;44.0656089783;11;54.8966116905;3;18.0;26.5;18;26.2917383909;
68;6;33.2534751892;44.4097442627;10;55.2538976669;3;19.0;26.5;18;26.4042263031;
69;6;33.4142532349;44.5;10;56.4311380386;3;20.0;25.5;18;26.5249304771;
70;5;30.5999984741;32.0;10;35.6485209465;4;21.0;24.5;14;48.6541694403;
71;5;32.5999984741;33.643409729;11;35.8668963909;4;23.5;25.5;14;48.6122227907;
72;5;34.0595016479;34.7142868042;10;36.085927248;4;25.5;26.5;13;48.5995202065;
73;5;35.077507019;35.7849502563;7;36.3052726984;4;25.5;28.5;12;48.6142281294;
74;5;36.0960197449;36.855266571;8;36.5245901346;4;24.5;31.5;12;48.6546450853;
75;6;34.115032196;37.9250984192;8;36.7435383797;4;24.5;34.5;13;48.719165802;
76;6;35.1345405579;37.9455604553;7;36.9617803097;5;23.5;34.0509490967;11;48.8062576056;
77;6;36.1545448303;38.9655761719;7;37.1789853573;5;24.5;35.0614051819;12;48.9144289494;
78;6;36.7750358582;39.9851379395;8;37.3948324919;5;25.5;33.0719451904;12;49.0422134399;
79;6;36.7960090637;42.9655761719;8;37.6090124846;5;25.5;33.0825614929;12;49.1881418228;
80;6;34.8174514771;45.9655761719;9;37.8212299347;5;25.5;34.0932502747;13;49.3507326841;
81;6;35.8393516541;46.251335144;9;38.031206131;5;25.5;35.1040077209;15;49.5284765959;
82;6;33.8617019653;48.2966308594;9;38.2386786938;6;25.5;36.1148300171;15;49.7198271751;
83;6;34.8844833374;48.3410072327;11;38.443405509;6;25.5;37.1257171631;15;49.9232009649;
84;6;35.9076843262;49.3843765259;11;38.6210377216;6;25.5;35.1366577148;15;50.1369805336;
85;6;34.9312858582;49.3843765259;13;38.7803542614;6;25.5;34.1476516724;14;50.3595153093;
86;6;34.9552688599;50.3843765259;12;38.9375306368;6;25.5;33.1586914062;14;52.1790374517;
87;6;35.9796066284;52.3843765259;15;39.0923990011;6;24.5;34.1697769165;14;53.6958488226;
88;6;35.0042877197;51.5178489685;16;39.2448095083;7;24.5;35.0708961487;14;54.9540057182;
89;6;35.0292816162;51.5178489685;16;39.3946299553;7;25.5;36.3793106079;14;55.9989038706;
90;6;36.0545654297;52.5178489685;17;39.5417461395;7;27.3458442688;34.6129760742;14;56.5590161085;
91;6;35.0801086426;51.5178489685;17;39.6860601902;7;26.3999996185;35.7144393921;14;56.8799946308;
92;6;35.1058883667;51.5178489685;18;39.8274903297;7;26.3999996185;36.7256622314;15;57.1963466406;
93;6;36.1318740845;52.5178489685;18;39.9659700394;7;26.3999996185;37.7369003296;16;57.5063935518;
94;6;35.1580352783;51.5178489685;19;40.1014466286;7;26.3999996185;38.7481498718;16;57.8085894585;
95;6;35.1843414307;52.1178512573;19;40.2338805199;7;26.3999996185;39.7593994141;16;58.101552248;
96;7;37.2107620239;51.1178512573;17;41.363243103;7;24.3999996185;38.7706451416;16;58.384088397;
97;7;36.2372589111;52.1178512573;16;41.5495166779;8;23.3999996185;38.7818908691;13;58.6552096605;
98;8;38.2638092041;51.1178512573;15;41.6885433197;9;22.3999996185;38.7931175232;7;76.9141389132;
99;8;40.2903709412;51.1178512573;15;41.8169974089;9;24.3999996185;39.8043289185;7;78.4203140736;
100;8;39.3169136047;52.2000007629;16;41.9484243393;9;27.3999996185;39.8155212402;7;79.7589017153;
101;8;40.3434066772;51.2000007629;16;42.0827986002;9;27.3999996185;42.8266868591;6;80.9225267172;
102;8;41.3698158264;51.2000007629;19;42.220084548;9;28.3999996185;45.8378181458;6;81.9155033827;
103;8;39.39610672;52.2000007629;18;42.3602359295;9;28.3999996185;48.8489151001;6;83.7506375313;
104;8;40.4222488403;51.2000007629;19;42.5031946898;9;29.3999996185;52.8599700928;6;86.5957046747;
105;8;41.4482116699;51.2000007629;22;42.6488902569;9;32.4000015259;58.8709754944;6;87.5111830235;
106;8;39.4739608765;52.2000007629;22;42.7972387075;9;34.4000015259;64.8819351196;8;88.3697901964;
107;8;40.4994735718;51.2000007629;22;43.7948240042;10;35.108291626;70.8928375244;7;88.9726805687;
108;8;41.5766906738;51.3099975586;22;44.8196237087;10;34.8543968201;76.903678894;7;89.5943375826;
109;8;39.65599823;52.420879364;23;45.8675661087;10;34.7243461609;81.9144592285;8;90.1928685904;
110;9;40.737159729;51.5322036743;23;46.9343237877;10;35.3250007629;84.925163269;10;90.8232582808;
111;9;42.8199081421;50.5322036743;23;49.0154020786;10;35.8357162476;87.0;10;91.5209994316;
112;9;40.9039535522;54.5322036743;24;50.1662223339;10;35.9399185181;90.0;11;92.2897033691;
113;9;42.9889945984;56.5322036743;24;51.3251569271;11;36.0545387268;92.5999984741;10;93.1320114136;
114;9;45.0746994019;56.5322036743;25;52.4877279997;11;36.1800498962;94.5999984741;12;94.0492579937;
115;9;42.1607284546;60.5322036743;26;53.6495323181;11;37.3167648315;93.5999984741;13;95.0411213636;
116;10;43.2467346191;62.5322036743;26;55.8062626123;11;36.4647674561;95.5999984741;14;96.1052937508;
117;10;46.3323745728;62.5322036743;26;57.0137189627;11;36.6238746643;97.5999984741;14;97.221416831;
118;10;44.4172973633;66.5322036743;27;58.2107787132;11;38.7900238037;93.5999984741;16;98.3942198753;
119;10;45.5011749268;68.5322036743;27;59.3935427666;11;36.9649887085;95.5999984741;17;99.618470788;
120;10;46.5836830139;71.5322036743;27;60.5582358837;11;37.1484909058;97.5999984741;17;100.882340312;
121;10;46.6645202637;67.9057312012;27;61.7012329102;11;39.3389167786;93.5999984741;17;102.171986461;
122;10;45.7434158325;68.9057312012;27;62.8190925121;11;37.534324646;95.5999984741;19;103.472077847;
123;10;46.820110321;70.9057312012;28;64.9086103439;11;37.7325019836;99.5999984741;21;104.766480088;
124;10;47.8943939209;68.9057312012;28;66.0268758535;12;37.931060791;103.599998474;20;106.039044261;
125;10;47.9660720825;70.9057312012;28;67.1142964363;12;38.1275482178;107.199996948;12;107.2744205;
126;10;49.0349884033;73.9057312012;28;68.1283276081;12;39.3195648193;107.199996948;12;108.458813548;
127;10;49.1010284424;71.9057312012;28;69.0327471495;12;38.504901886;110.199996948;14;109.580599427;
128;10;48.164100647;74.9057312012;28;69.9144064188;12;39.6816329956;110.199996948;14;110.630743504;
129;10;49.2241401672;77.9057312012;29;70.7714201212;12;39.8481864929;110.199996948;14;111.602996588;
130;10;47.2811279297;81.9057312012;30;71.6024413109;13;39.0034255981;113.199996948;15;112.493873477;
131;10;49.3350524902;80.9057312012;31;72.4066427946;13;39.2274742126;113.199996948;17;113.302443624;
132;10;50.3859481812;80.9057312012;31;73.1136658192;13;40.2774238586;113.199996948;18;114.029990315;
133;11;47.4338531494;84.9057312012;31;73.7885416746;13;39.3959083557;116.199996948;18;114.771758914;
134;11;49.4338531494;82.7054672241;31;74.4421459436;13;41.525554657;113.199996948;20;115.441549897;
135;11;51.4338531494;81.7054672241;31;75.0748875141;13;42.6442146301;111.199996948;21;116.044583559;
136;11;53.4338531494;80.7054672241;30;75.687379837;13;42.7526054382;112.199996948;22;117.586599946;
137;11;55.4338531494;79.7054672241;28;76.2067351341;13;45.8515548706;111.199996948;22;119.199327469;
138;11;56.5999984741;78.7054672241;29;76.7062883377;13;48.4419250488;111.199996948;23;120.697027683;
139;11;57.5999984741;78.7054672241;30;78.1934640408;13;49.9135780334;115.199996948;25;121.135660291;
140;11;59.5999984741;79.7054672241;30;78.6763609648;13;52.0036048889;116.199996948;25;121.606560111;
141;11;61.5999984741;80.7054672241;30;82.2669227123;13;50.1015014648;118.199996948;25;122.11216712;
142;11;62.8219985962;81.8374633789;31;85.439838171;13;50.2079696655;120.199996948;27;122.654860616;
143;11;64.0323638916;83.657081604;30;88.2488859892;13;49.3236961365;121.199996948;29;123.236859322;
144;11;65.2307281494;85.7750244141;30;90.0570554733;13;48.4493217468;121.199996948;30;123.860098243;
145;11;66.416885376;86.8857192993;31;92.1941736937;13;48.5854072571;121.199996948;29;124.52608335;
146;11;67.5908279419;87.9891433716;32;94.0358455181;13;47.7324066162;121.199996948;30;125.235725045;
147;11;68.7526779175;89.0853729248;33;95.7999522686;13;46.890586853;121.199996948;31;125.989163995;
148;11;69.9026794434;90.1745681763;32;97.4897387028;13;47.060005188;121.199996948;32;126.785593271;
149;11;71.8412017822;91.2569274902;27;99.1088802814;13;46.2404289246;121.199996948;27;127.62310183;
150;11;73.8328933716;92.3327331543;22;100.578976154;13;40.7457847595;124.199996948;23;128.498554707;
151;11;74.4250717163;94.4022750854;22;101.899929285;13;37.8064575195;129.199996948;24;129.407528639;
152;11;74.6926422119;96.0658950806;20;102.360477209;13;38.8251037598;131.415618896;24;130.344335318;
153;11;73.4049987793;98.4022750854;21;102.725072622;13;36.5;132.456268311;23;131.302135468;
154;11;71.4049987793;101.402275085;22;103.910471201;13;36.362121582;135.496368408;26;132.273154497;
155;11;70.4049987793;101.402275085;22;105.062005997;13;38.3804512024;137.535842896;27;133.248991251;
156;11;69.4049987793;101.5;22;106.155248642;13;36.5;138.574691772;27;134.22099781;
157;11;68.4049987793;101.5;24;107.09036541;13;36.4166488647;141.612869263;28;135.180690765;
158;11;67.4049987793;102.5;25;108.010369301;13;37.5;144.65032959;29;136.120157242;
159;11;66.4049987793;103.5;26;108.911888599;13;38.4520874023;145.687072754;30;137.032409906;
160;11;65.4049987793;104.5;18;109.791750431;13;36.5;151.723068237;27;137.911655903;
161;11;66.4049987793;102.5;19;109.976884842;13;41.5;149.723068237;28;138.753452301;
162;11;64.4049987793;104.5;20;111.019909859;13;45.5;147.199996948;28;139.554755926;
163;11;63.4049987793;106.5;20;111.950586319;14;47.9404067993;150.199996948;28;155.313860893;
164;11;62.4049987793;108.5;19;112.740025997;14;52.017868042;152.199996948;23;157.080261469;
165;11;61.4049987793;110.5;20;113.49532032;14;56.093662262;149.199996948;24;158.70943737;
166;11;60.4049987793;109.5;21;114.215054035;14;57.1677398682;153.199996948;25;160.192130804;
167;11;59.4049987793;109.5;21;114.898206711;14;61.2400741577;158.199996948;25;161.526545763;
168;11;58.4049987793;109.5;23;115.544148922;14;64.8106307983;157.199996948;26;162.702450752;
169;11;57.5;110.5;23;116.110925674;14;64.8687057495;161.199996948;27;163.718951702;
170;11;58.25;114.5;24;116.595389366;14;67.9069747925;162.199996948;32;164.589988232;
171;11;59.25;118.5;25;117.024209023;14;69.9443054199;162.699996948;31;165.230870008;
172;11;60.25;116.5;19;117.361293793;14;71.9806671143;163.699996948;28;165.798468828;
173;11;61.25;117.75;20;117.676485062;14;73.0160675049;164.699996948;29;166.204437733;
174;11;62.25;118.75;21;117.970097542;14;74.0504989624;165.699996948;31;166.465512991;
175;11;63.25;119.0;22;118.196412086;14;75.0839538574;166.699996948;32;166.699619293;
176;11;64.25;122.0;22;118.362277031;14;76.0999984741;167.699996948;33;166.908123493;
177;11;65.25;124.5;22;118.515604973;14;77.0999984741;168.699996948;34;167.110784531;
178;11;66.25;125.0;22;118.656853676;14;78.0999984741;168.699996948;35;167.307349682;
179;11;67.25;125.0;22;118.786559105;14;79.0999984741;168.699996948;36;167.497610092;
180;11;68.25;125.0;22;118.905313492;14;80.0999984741;168.699996948;39;167.681399822;
181;11;69.25;125.0;22;119.0;14;78.0999984741;178.699996948;41;167.858595371;
182;11;70.25;125.0;22;119.0;14;78.1999969482;186.699996948;43;168.02911377;
183;11;71.25;125.0;23;119.0;14;79.1999969482;194.699996948;35;168.192910194;
184;11;73.25;122.0;25;118.399999619;14;80.1999969482;202.699996948;36;168.349975586;
185;11;73.25;123.0;25;118.704199791;14;80.1500015259;208.099990845;38;168.500334263;
186;11;74.25;124.0;25;118.917702675;14;80.1500015259;214.099990845;38;168.644042015;
187;11;76.25;122.0;26;118.981749535;14;79.1500015259;219.099990845;41;168.781181812;
188;11;76.25;123.0;27;120.237967491;14;78.9499969482;224.099990845;44;168.911860943;
189;11;77.0500030518;124.0;25;121.353002548;15;78.9499969482;228.699996948;39;168.987800121;
190;11;78.0500030518;116.0;25;120.517702103;15;78.9499969482;232.699996948;40;169.0;
191;11;76.0500030518;121.0;27;121.858728409;15;79.9499969482;233.699996948;41;169.0;
192;11;78.0500030518;124.0;23;123.970855713;15;80.9499969482;231.699996948;37;169.0;
193;11;79.0500030518;128.0;18;124.829497576;15;78.9499969482;235.699996948;33;169.0;
194;11;79.0500030518;135.0;19;125.62311101;15;80.9499969482;233.699996948;35;169.0;
195;11;81.0500030518;136.0;20;126.35283637;15;80.9499969482;231.699996948;36;170.0;
196;11;80.0500030518;140.0;21;127.020712137;15;80.9499969482;233.699996948;37;170.059999943;
197;11;79.0500030518;147.0;15;127.629473567;15;81.9499969482;235.699996948;29;170.122963905;
198;11;79.0500030518;147.0;16;127.311474562;15;82.9499969482;234.699996948;30;170.18896091;
199;11;81.0500030518;148.0;16;128.043080449;15;82.9499969482;235.699996948;31;170.258051872;
200;11;83.0500030518;150.0;18;128.641110659;15;85.9499969482;239.699996948;34;170.330288529;
201;11;85.0500030518;152.0;23;128.96756959;15;86.8500061035;243.699996948;34;170.405712008;
202;11;87.0500030518;154.0;25;129.138144374;15;88.0500030518;244.899993896;34;170.484351635;
203;11;89.0500030518;156.0;20;129.199919224;15;87.0500030518;248.899993896;33;170.566223264;
204;11;91.0500030518;158.0;21;129.233517885;15;88.0500030518;249.899993896;34;170.651328325;
205;11;93.0500030518;159.0;22;129.267642975;15;88.0500030518;250.899993896;34;170.739652514;
206;11;95.0500030518;160.0;23;129.302279472;15;87.0500030518;254.899993896;35;170.831164241;
207;11;97.0500030518;161.0;25;129.337411284;18;87.0500030518;253.899993896;36;170.925814152;
208;11;99.0500030518;162.0;18;129.373021007;18;87.0500030518;253.788711548;35;171.023533583;
209;11;99.0500030518;162.0;18;129.409089923;18;87.0500030518;256.935302734;33;171.664939642;
210;11;99.0500030518;163.0;19;129.445598125;18;89.0500030518;254.177398682;34;172.304941893;
211;11;99.0500030518;164.0;20;129.482524514;18;87.0500030518;257.433532715;36;172.941528082;
212;11;98.0500030518;167.199996948;20;129.519846678;18;88.0500030518;257.703643799;39;173.572808027;
213;11;99.0500030518;166.199996948;24;129.557541251;18;89.0500030518;254.987564087;38;175.197027683;
214;11;98.0500030518;167.800003052;24;129.595583558;19;89.0500030518;259.284942627;37;176.902576804;
215;11;98.0500030518;164.800003052;25;134.821813941;19;89.0500030518;263.595245361;38;178.695108056;
216;11;94.3274993896;171.599990845;26;139.266640782;19;96.0500030518;261.917785645;42;179.580796957;
217;11;93.5847473145;178.171188354;28;143.031943798;20;95.0500030518;269.251708984;42;180.476319432;
218;11;94.821723938;181.563369751;29;146.175351739;20;95.0500030518;272.595947266;42;181.381702304;
219;11;90.6387634277;193.186676025;30;148.551558733;20;95.0500030518;275.949249268;43;182.297019839;
220;11;85.836479187;198.549026489;32;150.654884815;20;98.0500030518;274.949249268;45;184.222358704;
221;11;85.0157089233;203.175338745;33;152.508778095;20;99.0500030518;277.949249268;47;185.247778296;
222;11;85.177444458;207.595809937;34;154.001567364;20;100.050003052;283.949249268;49;186.290396094;
223;11;85.3227996826;211.754989624;36;155.092731714;20;100.050003052;292.949249268;50;188.350493312;
224;11;85.4529571533;213.936813354;35;155.593780279;20;107.050003052;287.949249268;51;189.518206239;
225;11;85.5;214.300003052;36;155.708067894;20;105.050003052;294.949249268;52;190.710606098;
226;11;85.5;214.300003052;37;155.824296236;20;105.050003052;304.949249268;54;191.822890997;
227;11;85.5;214.300003052;39;155.942230463;20;110.050003052;302.949249268;55;192.893177629;
228;11;85.5;214.300003052;24;156.061619282;20;108.050003052;309.131652832;45;194.001695395;
229;11;85.5;214.300003052;22;156.182197571;20;109.050003052;314.368621826;44;195.146750808;
230;11;85.5;214.300003052;22;156.303687572;20;112.050003052;310.233154297;46;196.32629168;
231;11;85.5;214.300003052;24;156.425802231;20;109.050003052;315.129852295;47;197.537893295;
232;11;85.5;214.300003052;26;156.548247099;20;108.050003052;323.056060791;48;198.778751612;
233;11;85.5;214.300003052;27;156.670723915;21;113.050003052;316.508666992;50;207.779042721;
234;11;85.5;214.300003052;31;156.79293251;21;110.410003662;326.726135254;52;215.746740341;
235;11;85.5;214.300003052;32;156.914574385;21;112.458053589;336.523986816;52;222.795595646;
236;11;85.5;214.300003052;34;157.035355568;21;117.214385986;346.791290283;53;229.057306767;
237;11;85.5;214.300003052;35;157.154989719;22;121.706489563;346.968780518;54;234.403893948;
238;11;85.5;214.300003052;34;168.232500076;22;125.965171814;346.77545166;56;238.659852266;
239;11;89.0550003052;223.446990967;31;177.615293026;22;129.8855896;345.98739624;56;243.486629963;
240;11;92.5678253174;231.343505859;33;185.418274403;22;135.57321167;347.985626221;57;247.056754231;
241;11;95.0312805176;241.015289307;35;191.867919445;22;138.998382568;348.916168213;60;252.135316849;
242;11;96.4645843506;249.573684692;36;196.856409073;22;142.130401611;350.362182617;61;257.110845566;
243;11;97.0342712402;256.986755371;39;200.9845047;22;145.258895874;351.656646729;62;262.980317235;
244;11;97.3669586182;263.593017578;42;204.492475033;22;148.983734131;355.791809082;63;267.904001594;
245;11;100.65838623;260.780426025;43;207.458038807;22;149.104797363;364.777648926;64;272.714725494;
246;11;103.911682129;258.308776855;44;209.5147686;22;149.222000122;373.561553955;64;277.380677104;
247;11;101.130348206;257.17477417;45;210.945394516;22;149.335281372;382.065765381;65;281.8749547;
248;11;104.318008423;256.385467529;47;211.604517937;22;149.444549561;387.597198486;67;286.12811482;
249;11;107.399993896;254.915496826;24;211.982728004;22;149.511245728;392.843811035;57;309.105197191;
250;12;110.399993896;253.154388428;15;212.343588829;22;156.696258545;412.388885498;45;329.57474947;
251;12;113.399993896;248.551345825;14;212.685229301;22;162.610748291;430.274047852;44;347.501408339;
252;12;113.399993896;219.927139282;14;212.106274605;22;167.32144165;446.371246338;42;363.052874565;
253;12;114.399993896;208.280288696;14;211.595833778;22;170.994934082;460.691070557;40;376.423973083;
254;12;105.399993896;219.609802246;14;212.882843971;22;173.775238037;473.29019165;41;387.440045834;
255;12;108.399993896;223.915237427;16;213.839241028;22;175.650482178;483.943267822;41;396.439193249;
256;12;111.399993896;230.823165894;14;217.073451042;23;176.88142395;492.847351074;43;404.388726234;
257;12;114.399993896;198.38079834;13;217.16678834;23;177.853271484;500.699645996;46;410.792854786;
258;12;118.399993896;188.615463257;12;217.503469944;23;178.112426758;507.620147705;46;416.507027149;
259;12;123.843307495;183.229171753;18;218.097568989;23;178.304351807;513.693664551;49;421.057031155;
260;12;131.164215088;185.850997925;20;218.958054543;23;178.487045288;518.21081543;51;425.004358768;
261;13;138.727981567;188.870391846;21;220.083622932;23;178.660491943;521.935180664;55;428.083078861;
262;14;138.727981567;194.887023926;20;221.379944801;23;211.145980835;527.526184082;57;433.701962948;
263;14;142.399993896;200.816009521;22;222.85181427;23;210.660232544;535.585266113;57;436.435190439;
264;14;146.75012207;206.704406738;19;224.485708237;23;206.077209473;542.134216309;54;438.994150639;
265;14;148.220214844;212.603973389;19;226.200660706;23;201.468215942;549.436340332;56;441.467106342;
266;15;147.923187256;218.513580322;19;227.905469894;23;204.84236145;547.606506348;58;443.816119194;
267;15;147.655883789;222.832214355;23;232.512056351;24;208.17098999;546.635925293;57;445.969271183;
268;15;149.415283203;228.759002686;23;234.519243479;24;211.396987915;549.523986816;61;448.025325775;
269;15;149.198760986;234.693099976;24;236.400243759;24;214.60256958;553.277099609;65;450.000383377;
270;15;149.003875732;240.633789062;25;238.144659996;24;217.800094604;555.486450195;69;451.892514229;
271;15;148.828491211;246.580413818;27;239.763829231;24;220.989303589;557.52142334;70;453.69571209;
272;15;148.670654297;252.53237915;28;244.281534672;24;224.169631958;559.506591797;71;455.399944305;
273;15;151.528579712;261.489135742;29;246.024389982;24;227.340057373;561.420959473;75;459.672724724;
274;15;154.195724487;269.45022583;30;247.734424591;24;230.767333984;565.974487305;75;461.381289721;
275;15;154.448760986;275.41519165;32;249.249531984;24;230.938186646;569.454650879;79;463.103981972;
276;15;154.735702515;281.383666992;35;250.687349796;24;231.110458374;570.838806152;78;464.827618599;
277;15;155.054153442;285.155303955;36;252.162046432;24;231.282821655;572.102722168;79;466.543112755;
278;15;155.401367188;288.12979126;37;253.641354561;25;231.454376221;573.231079102;80;468.244417667;
279;15;155.774169922;291.106811523;33;255.09369278;25;231.62449646;574.217651367;79;469.926643372;
280;15;149.861541748;249.416290283;35;256.29086113;25;231.792724609;575.06427002;79;471.583877563;
281;14;147.830963135;239.723083496;36;258.572563648;26;231.958435059;575.778747559;74;473.207377434;
282;14;147.564529419;223.932159424;36;258.421848297;26;232.120788574;576.37322998;74;474.784638405;
283;14;146.278656006;220.510482788;20;258.305935383;26;232.278518677;576.861755371;68;476.299648285;
284;14;142.886413574;217.313919067;21;258.208209991;26;232.430023193;577.259277344;66;477.672724724;
285;14;143.397583008;219.805099487;24;258.118323803;26;232.567321777;580.499938965;66;481.811289787;
286;14;143.962814331;223.418685913;23;258.030586243;26;234.981185913;586.499938965;62;483.536031008;
287;14;141.696289062;226.958648682;19;257.942420006;26;238.081665039;591.499938965;61;485.289318562;
288;14;137.996780396;230.431045532;18;257.853157997;26;238.881820679;594.499938965;65;487.070328236;
289;13;130.782104492;205.952667236;21;239.303293228;27;241.790344238;599.499938965;55;507.323636532;
290;13;127.377410889;204.128616333;22;239.055433273;28;244.657165527;605.499938965;51;509.822066307;
291;13;125.013175964;202.345474243;23;238.844559669;28;239.782272339;614.499938965;46;512.247919083;
292;13;122.685379028;204.729309082;23;238.664196014;28;240.024841309;623.499938965;45;514.600765228;
