Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
22;1;19.5;12.5;6;25.0;2;19.625;13.1000003815;6;26.0;
23;1;19.5;12.5;6;25.0;2;19.625;13.1000003815;7;26.0;
24;1;19.5;12.5;7;25.0;2;19.625;13.1000003815;7;26.0;
25;1;19.5;12.5;8;25.0;2;19.625;13.1000003815;7;26.0;
26;1;19.5;12.5;8;25.0;2;19.625;13.1000003815;7;26.0;
27;1;19.5;12.5;8;25.0;2;19.625;13.1000003815;7;26.0;
28;1;19.5;12.5;8;25.0;2;19.625;13.1000003815;7;26.0;
29;1;19.5;12.5;8;25.0;2;19.625;13.1000003815;7;26.0;
30;1;19.5;12.5;8;25.0;2;17.8500003815;13.5;8;26.0;
31;1;19.5;12.5;8;25.0;2;16.8500003815;14.5;7;26.0;
32;1;19.5;12.5;8;25.0;2;15.8500003815;15.5;6;26.0;
33;1;19.5;12.5;8;25.0;2;14.8500003815;16.5;6;26.0;
34;1;19.5;12.5;8;25.0;3;14.2250003815;17.5;5;26.0;
35;1;19.5;12.5;9;25.0;3;14.2250003815;18.5;5;26.0;
36;1;19.5;12.5;9;25.0;3;14.2250003815;19.5;5;26.0;
37;1;19.5;12.5;9;25.0;3;14.2250003815;20.5;5;26.0;
38;1;19.5;12.5;8;25.0;3;14.2250003815;21.5;5;26.0;
39;1;19.5;12.5;8;25.0;3;14.2250003815;22.5;5;26.0;
40;1;19.5;12.5;8;25.0;3;14.2250003815;23.5;5;26.0;
41;1;19.5;12.5;8;25.0;3;14.2250003815;24.5;6;26.0;
42;1;19.5;12.5;8;25.0;3;14.2250003815;25.5;6;26.0;
43;1;19.5;12.5;9;25.0;3;14.2250003815;26.5;6;26.0;
44;1;19.5;12.5;9;25.0;3;14.2250003815;27.5;7;26.0;
45;1;19.5;12.5;9;25.0;3;14.2250003815;28.5;7;26.0;
46;1;19.5;13.5;10;25.0;3;15.2250003815;30.2000007629;6;27.0;
47;1;19.5;14.5;10;25.0;3;17.2250003815;27.5;7;27.0299999714;
48;1;19.5;15.5;10;25.0;3;16.4567508698;28.5;8;27.0605909824;
49;1;19.5;16.5;10;25.0;3;16.4636325836;29.5;8;27.091766119;
50;1;19.5;17.5;10;25.0;3;17.4706478119;27.5;9;27.1235172749;
51;1;19.5;17.5;11;25.0;3;18.0;28.5;11;27.1558350325;
52;1;19.5;17.5;13;25.0;3;19.2600631714;29.5;11;27.1887089014;
53;1;19.5;17.5;13;25.0;3;20.0;30.5;11;27.2221269608;
54;1;19.5;17.5;13;25.0;3;21.2749786377;31.5;11;27.2560760975;
55;1;19.5;17.5;14;25.0;3;21.625;32.5;11;27.2905418873;
56;1;19.5;17.5;14;25.0;3;21.625;33.3033790588;11;27.3255085945;
57;2;19.5;17.5;14;25.0;3;21.9232387543;31.3999996185;11;27.3609591722;
58;2;19.5;17.5;14;25.0;3;21.625;31.3526706696;11;27.3968753815;
59;2;19.5;17.5;14;25.0;3;21.625;30.3778114319;12;27.4332377911;
60;2;19.5;17.5;15;25.0;3;21.947479248;28.3999996185;12;27.4700255394;
61;2;19.5;17.5;15;25.0;3;21.625;29.3999996185;13;27.5072168112;
62;2;19.5;17.5;15;25.0;3;21.625;29.4550514221;13;27.5447884798;
63;2;19.5;17.5;16;25.0;3;21.625;29.4813518524;13;27.5827163458;
64;2;19.5;17.5;16;25.0;3;21.9811115265;28.3999996185;14;27.6209751368;
65;3;19.5;17.5;12;40.0;3;21.625;29.3999996185;14;27.6595385075;
66;3;20.5;18.5;12;40.75;3;21.9983959198;28.3999996185;15;27.6983793974;
67;3;21.5;19.5;12;41.4193744659;3;21.625;29.3999996185;15;27.7374696732;
68;3;21.5;20.5;12;42.0072898865;3;21.625;29.6162281036;15;27.7767804861;
69;3;20.5;22.5;12;43.5162696838;3;21.625;29.6437454224;15;27.8162822723;
70;4;21.5;25.5;11;72.7313263416;3;21.625;29.6713981628;15;27.8559447527;
71;4;23.5;28.5;11;75.1421816349;3;21.625;29.6991615295;16;27.8957372904;
72;4;24.5;31.5;11;77.0155637264;4;23.0515403748;29.3999996185;15;28.9356285334;
73;4;26.5;31.5;12;78.4183399677;4;23.625;30.5;15;29.0155870914;
74;4;28.1648292542;32.5;14;79.349049449;4;23.8589992523;32.7829093933;16;29.0967650414;
75;4;28.1648292542;34.0779190063;15;79.9142376184;4;23.625;33.8109054565;17;29.1791322231;
76;4;26.1648292542;36.0943527222;15;83.708386898;4;23.625;34.8389053345;18;29.2626553774;
77;4;25.1648292542;38.1170082092;15;86.5218789577;4;23.8875999451;34.8668823242;18;29.3472980261;
78;4;25.1648292542;36.0302429199;14;88.5485298634;5;25.1054782867;35.2482910156;18;30.4330210686;
79;4;25.1648292542;36.3513183594;15;89.9530668259;5;25.9079933167;35.5;18;31.7166895866;
80;5;26.1648292542;36.3757019043;14;91.4267677069;5;25.8500003815;38.4927024841;19;33.9530863762;
81;5;27.5;37.7133827209;14;91.6277494431;6;26.78673172;38.8923416138;18;35.8386083841;
82;5;29.8449993134;39.7388763428;15;91.8505744934;6;27.1355285645;39.6305389404;18;37.4064409733;
83;5;31.896232605;41.7649002075;15;92.0975410938;6;26.8299026489;42.1775627136;20;38.713617444;
84;6;30.9089565277;44.7914428711;12;107.371033072;6;27.6130142212;41.7437820435;20;39.8234881163;
85;6;28.5;48.8184890747;13;108.723463893;6;27.7681903839;42.0972137451;20;40.6600191593;
86;6;27.5;53.7574768066;13;110.012179852;6;27.8549499512;42.3005981445;20;41.2616561651;
87;6;26.5;57.9132347107;13;111.228861094;6;27.2000007629;43.372844696;20;41.8968784809;
88;6;26.0;61.2990150452;14;112.371815801;6;27.2000007629;44.4480018616;20;43.5657416582;
89;6;26.0;64.4125823975;16;113.444882631;7;26.9360847473;44.5260658264;19;44.2979024649;
90;6;26.0;67.5539245605;17;114.455803275;7;28.2000007629;45.6070137024;20;45.063149929;
91;7;28.0;67.7228164673;15;115.41445899;8;29.2000007629;47.6908111572;19;45.8601651192;
92;7;28.0;70.9184036255;17;116.331243515;9;29.2000007629;49.3242416382;18;46.6870763302;
93;7;29.0;74.1392669678;19;117.215762615;9;29.2000007629;48.6324577332;18;47.5414313078;
94;7;31.0;72.1402282715;19;117.977195978;9;29.2000007629;49.7177314758;18;48.4201914072;
95;7;31.0;75.0112686157;20;118.628510952;9;29.2000007629;50.8024559021;16;49.3197469711;
96;7;31.4500007629;78.0421295166;20;119.303130627;9;29.2000007629;51.0364646912;16;51.2359631062;
97;7;33.4500007629;75.0731506348;20;119.99451232;9;29.1544704437;51.1356048584;14;52.1942486763;
98;7;31.4500007629;79.1042785645;19;120.695214272;9;30.2000007629;52.2368392944;9;54.1602466106;
99;7;31.4500007629;83.1354904175;22;121.39720273;9;29.2000007629;56.3399848938;9;56.1587654352;
100;7;33.4500007629;81.1667327881;22;122.092231274;9;30.2000007629;60.7694625854;9;57.1751046181;
101;7;31.4500007629;85.1979751587;23;122.772251129;9;30.2000007629;64.9533004761;8;58.1842089891;
102;7;31.4500007629;89.2291793823;24;123.429815292;9;29.6420841217;68.1366348267;10;59.1810126305;
103;7;33.4500007629;87.260307312;24;124.058430433;10;28.6507472992;71.3191070557;11;60.1607769728;
104;7;32.4500007629;88.2913131714;24;124.652822733;10;28.4594898224;73.5003662109;11;61.1192071438;
105;7;31.4500007629;92.3221664429;25;125.209090233;10;28.4683055878;74.6800308228;11;62.0525457859;
106;7;33.4500007629;90.3528213501;26;125.724748373;10;28.4771957397;75.8577728271;13;62.9576357603;
107;7;32.4500007629;91.3832473755;27;126.198662519;10;29.4861526489;75.9679870605;13;63.8319505453;
108;7;31.4500007629;95.4134140015;27;126.630907536;10;30.4951763153;77.077911377;14;64.6735993624;
109;7;33.4500007629;93.4432754517;27;127.022567749;10;29.5042629242;77.187286377;14;65.4813017845;
110;7;32.4500007629;94.4728012085;27;127.3755126;10;31.5134067535;76.6487731934;14;66.254345417;
111;7;31.4500007629;98.5019683838;28;127.692173481;10;31.5226078033;78.7562637329;16;66.992529273;
112;7;33.4500007629;96.5307388306;30;127.975336313;10;32.5318603516;80.8624267578;15;67.6960898638;
113;7;32.4500007629;97.5590896606;30;128.227965117;10;34.5411605835;79.9670410156;15;68.3656357527;
114;7;32.4500007629;99.2617950439;30;128.428848505;10;34.5505027771;82.0698699951;17;69.0020704269;
115;7;33.4500007629;101.300193787;31;128.482720852;10;36.5598869324;82.1707229614;17;69.6065280437;
116;8;34.4500007629;103.337905884;32;128.535563469;10;38.5693092346;83.2693939209;17;70.1269010305;
117;8;36.4500007629;102.374893188;32;128.58733964;10;40.1287612915;85.8209609985;18;70.5205504894;
118;8;36.4500007629;104.411140442;32;128.638016462;10;41.1382408142;87.9460678101;18;70.8733254671;
119;8;38.4500007629;103.446617126;34;128.687565565;10;42.1477470398;90.0676574707;17;71.215077281;
120;9;39.4500007629;102.481300354;34;128.735962391;10;43.1572723389;92.1855926514;13;71.5091071129;
121;9;39.4500007629;104.515174866;35;128.783186436;10;44.1668128967;94.2997360229;14;71.7424533367;
122;10;40.8499984741;103.548233032;33;128.829220772;10;44.7763671875;96.4099960327;15;71.9726210833;
123;10;40.8499984741;102.580459595;34;128.874052525;10;45.7859230042;94.8712387085;15;72.1994656324;
124;10;40.8499984741;101.611839294;34;128.917672396;10;44.7954902649;96.0014953613;17;72.4228619337;
125;10;40.8499984741;101.642372131;35;129.116781235;10;44.8050498962;97.127746582;19;72.6427029371;
126;10;40.8499984741;101.781745911;35;129.317812443;10;45.8146018982;95.2499542236;21;72.8588982821;
127;10;40.8499984741;101.922470093;36;129.519980431;10;44.8241500854;96.3681182861;22;73.0713733435;
128;10;40.8499984741;102.063987732;36;130.722476482;10;44.8336830139;97.4822540283;22;76.1021792889;
129;10;41.8499984741;103.205734253;36;132.084481359;10;42.8705406189;100.10131073;23;79.1033535004;
130;10;44.8499984741;102.347137451;36;133.528923631;10;43.9087638855;100.73160553;21;82.0418965816;
131;10;46.8499984741;106.487625122;37;134.060859203;10;44.3983268738;97.8621749878;22;84.8901365995;
132;10;46.8499984741;109.62664032;36;138.401436329;10;42.4392166138;100.999084473;23;87.6269586086;
133;10;46.6479988098;116.194007874;37;142.091312766;10;43.481388092;101.142105103;23;90.2381591797;
134;10;45.9585647583;119.223930359;38;145.229006529;10;42.5248069763;104.29095459;24;92.7159981728;
135;10;46.2089729309;122.258201599;37;147.92535305;10;42.5694198608;107.445243835;18;95.0582146645;
136;10;48.4077529907;119.293792725;37;150.115948439;10;44.6151657104;104.604492188;19;97.2667527199;
137;10;45.5635681152;122.327758789;38;151.682433009;10;43.6619796753;104.768165588;21;99.3464670181;
138;11;44.6199989319;125.371742249;38;153.040865302;10;42.7097816467;107.93561554;22;101.303971052;
139;11;44.6199989319;125.415550232;36;154.38098526;10;42.7584877014;111.106140137;23;103.146700621;
140;11;45.6199989319;123.446304321;37;155.673555255;10;43.8080024719;112.27897644;23;104.690317631;
141;11;44.7999992371;125.46408844;37;157.046440721;10;46.8582267761;107.465255737;24;106.162795544;
142;11;46.7999992371;124.469436646;38;158.488074064;10;42.9090538025;111.590240479;25;107.360804081;
143;11;47.0;123.463409424;39;159.98211503;10;42.9603652954;115.637207031;25;108.411580801;
144;11;46.0;125.447601318;40;162.50801897;10;45.0120506287;113.682540894;26;109.421375036;
145;11;48.0;123.424026489;40;164.112255216;10;46.0639762878;113.726211548;26;110.389334917;
146;11;51.0;122.395065308;40;170.521462083;10;46.116027832;113.768218994;26;111.28663063;
147;11;51.719997406;124.219406128;45;175.976899385;10;46.1680717468;106.342193604;27;110.977096081;
148;11;53.2890892029;127.215080261;46;180.594624639;10;47.1886177063;103.380828857;27;110.73658824;
149;11;53.5531044006;129.223358154;46;184.448893309;10;48.2086677551;100.037780762;24;110.554858685;
150;11;55.753692627;127.241271973;43;187.203772664;10;48.2282104492;99.0730895996;19;110.422808886;
151;14;56.753692627;126.216400146;37;189.214070916;10;46.2472457886;101.106765747;18;110.332417488;
