Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;14.0;10.0;5;20.0;
5;1;10.0;10.0;5;20.0;1;15.0;10.0;5;20.0;
6;1;11.0;10.0;5;20.0;1;16.0;10.0;5;20.3999996185;
7;1;11.0;10.0;5;20.3999996185;1;17.0;10.1999998093;5;20.7264003754;
8;2;11.4200000763;10.1999998093;4;21.7264003754;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;11.5179204941;10.3632001877;4;21.9903717041;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;11.597111702;10.4951858521;4;23.0719120502;2;20.0916557312;11.3658018112;4;24.4745616913;
11;2;11.9215736389;11.0209560394;4;23.9749414921;2;22.0916557312;11.7372808456;4;25.1573981047;
12;2;13.9215736389;11.4571752548;4;24.7131726742;2;23.7456550598;12.0336990356;5;25.7196450233;
13;2;15.9215736389;11.8107032776;5;25.3067810535;2;24.8039264679;12.2662630081;5;26.1842726469;
14;2;16.94962883;12.0916318893;5;25.7784451246;2;25.8666992188;12.446267128;5;26.4042263031;
15;2;17.9593238831;12.3113050461;5;26.1504684687;2;26.9341907501;12.5;5;26.5249304771;
16;2;18.9691867828;12.4808797836;5;26.2221269608;2;28.0066146851;12.5;5;26.6541694403;
17;2;19.9792118073;12.5;5;26.2560760975;2;29.0841579437;12.5;5;26.7922235727;
18;2;20.989397049;12.5;5;26.2905418873;2;30.075334549;12.5;5;26.9393253326;
19;2;21.8871631622;12.5;6;26.3255085945;2;30.1635951996;12.5;6;27.0956480503;
20;2;21.8976516724;12.5;6;26.3609591722;2;30.2573890686;12.5;6;27.261295557;
21;2;21.9082870483;12.5;6;26.3968753815;2;30.3567771912;12.5;6;27.4362905025;
22;2;21.9190635681;12.5;6;26.4332377911;2;30.461774826;12.5;6;27.6205644608;
23;2;21.9299716949;12.5;6;26.4700255394;2;30.5723381042;12.5;6;27.8139474392;
24;2;21.9410076141;12.5;6;26.5072168112;2;29.0;13.5;6;28.016159296;
25;2;21.9521656036;12.5;6;26.5447884798;3;29.0;14.0080795288;5;28.2268030643;
26;2;21.9634361267;12.5;7;26.5827163458;3;29.0;14.113401413;5;28.445360899;
27;2;21.5;13.2913579941;8;26.6209751368;3;30.0;12.5;5;28.6711919308;
28;3;21.9862918854;12.5;7;26.6595385075;3;31.0;12.5;5;28.9035346508;
29;3;21.9978618622;12.5;7;26.6983793974;3;31.3421211243;12.5;6;29.141512394;
30;3;22.009513855;12.5;7;26.7374696732;3;29.3421211243;13.5;6;29.3841423988;
31;3;22.0212402344;12.5;8;26.7767804861;3;29.0;14.5;6;29.6303496361;
32;3;21.5;13.3883905411;8;26.8162822723;3;29.0;14.8151750565;6;29.8789830208;
33;3;21.5;13.4081411362;8;26.8559447527;3;29.0;16.8151741028;6;30.1288366318;
34;3;22.0567836761;12.5;8;26.8957372904;3;29.0;18.8151741028;6;30.3786706924;
35;3;22.0687217712;12.5;8;26.9356285334;3;29.0;20.8151741028;6;31.6272368431;
36;3;21.5;13.4678144455;8;26.9755871296;3;30.0;23.8151741028;6;31.9633024931;
37;3;22.0926761627;12.5;8;27.015581131;3;31.0;26.8151741028;7;32.3027949333;
38;3;21.5;13.5;8;28.0555787086;3;31.7122707367;28.5578384399;7;32.64496696;
