Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;14.0;10.0;5;20.0;
5;1;10.0;10.0;5;20.0;1;15.0;10.0;5;20.0;
6;1;11.0;10.0;5;20.0;1;16.0;10.0;5;20.3999996185;
7;1;11.0;10.0;5;20.3999996185;1;17.0;10.1999998093;5;20.7264003754;
8;1;11.1199998856;10.1999998093;5;20.7264003754;2;18.0358409882;10.3632001877;4;22.8194274902;
9;2;11.5179204941;10.3632001877;4;21.9903717041;2;18.6916561127;10.9097137451;4;23.7316036224;
10;2;11.597111702;10.4951858521;4;23.1719120741;2;20.6916561127;11.3658018112;4;24.4745616913;
11;2;11.9515733719;11.0209560394;4;24.1897815466;2;22.6916561127;11.7372808456;4;25.0673980713;
12;2;13.9515733719;11.4571752548;4;25.0591306686;2;23.6916561127;12.0336990356;5;25.5325260162;
13;2;15.9515733719;11.8107032776;4;25.8015987873;2;24.6916561127;12.2662630081;5;25.892534256;
14;2;16.740480423;12.0916318893;4;26.441321969;2;25.6916561127;12.446267128;5;26.0;
15;2;16.9323978424;12.3113050461;4;27.0020139217;2;26.6916561127;12.5;5;26.0;
16;2;17.1006031036;12.4808797836;4;27.2842636108;2;27.6916561127;12.5;5;26.0;
17;2;19.072063446;12.5;4;27.5518820286;2;28.6916561127;12.5;5;26.0;
18;2;20.1523475647;12.5;4;27.8440244198;2;29.6000003815;12.5;5;26.0;
19;2;21.2399902344;12.5;5;28.1613030434;2;29.6000003815;12.5;6;26.0;
20;2;22.3351745605;12.5;5;28.5039470196;2;29.6000003815;12.5;6;26.0;
21;2;22.5511837006;12.5;5;28.871723175;2;29.6000003815;12.5;6;26.0;
22;2;22.6615161896;12.5;5;29.263862133;2;29.6000003815;12.5;6;26.0;
23;2;22.7791595459;12.5;5;29.6789975166;2;29.6000003815;12.5;6;26.0;
24;2;22.9036998749;12.5;6;30.1151270866;2;29.6000003815;12.5;6;26.0;
25;4;23.034538269;12.5;5;30.5695996284;2;29.6000003815;12.5;7;26.0;
26;4;21.5;13.5;6;31.0391392708;3;29.6000003815;12.5;6;26.0;
27;4;20.5;13.5;6;31.5199065208;3;29.6000003815;12.5;6;26.0;
28;4;20.5;13.5;6;32.007601738;3;29.6000003815;12.5;6;26.0;
29;4;19.5;13.5;6;32.4976010323;3;29.6000003815;12.5;6;26.0;
30;4;19.5;14.5;6;32.9851250648;3;29.0;13.0;6;26.0;
31;4;18.8955383301;15.5;6;33.465420723;3;29.0;13.0;6;26.0;
32;4;18.0396270752;16.5;7;33.9339466095;3;29.0;13.0;6;26.0;
33;4;17.0396270752;15.5;7;34.3865451813;3;29.6000003815;15.0;6;26.0;
34;4;16.0396270752;15.5;7;34.8195896149;3;29.6000003815;17.0;6;26.0;
35;4;16.5396270752;16.5;7;35.2300891876;3;29.6000003815;19.0;7;26.0;
36;4;17.069026947;17.5;7;35.6157541275;3;29.6000003815;21.0;8;26.0;
37;5;17.1847267151;18.5;6;35.9750175476;3;29.0;23.0;8;26.0;
38;5;17.2925052643;19.5;6;37.307009697;3;29.0;23.0;9;26.0;
39;5;16.2925052643;22.0;5;37.651506424;3;29.0;23.0;10;26.0;
40;5;16.2925052643;23.5;5;37.9804303646;3;29.0;23.0;11;26.0;
