Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;9.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;9.0;10.0;5;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;10.0;4;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;10.0;10.0;4;20.0;1;7.55000019073;9.30000019073;5;17.0;
6;1;11.0;10.0;4;20.0;1;8.55000019073;8.5;5;17.0;
7;1;11.0;10.0;4;20.3999996185;1;8.82499980927;8.5;5;17.0;
8;2;12.1199998856;10.1999998093;3;21.7264003754;1;8.82499980927;8.5;5;17.0;
9;2;13.2179203033;10.3632001877;3;21.9903717041;1;8.82499980927;8.5;5;17.3400001526;
10;2;14.2971115112;10.4951858521;3;23.0619120598;2;8.9015007019;9.06999969482;4;18.6278438568;
11;2;14.9185733795;11.0209560394;3;23.9545464516;2;9.1912651062;8.81392192841;4;18.9472261667;
12;2;16.9185733795;11.4571752548;3;24.6819883585;2;9.26312637329;8.93486309052;4;19.9789875746;
13;2;18.9185733795;11.8107032776;4;25.2644146681;2;9.49527168274;9.39324569702;5;20.8964561224;
14;2;19.936920166;12.0916318893;4;25.7245066166;2;11.3173274994;9.78903102875;5;21.7039344311;
15;2;20.9431419373;12.3113050461;4;26.0845712423;2;13.3173274994;10.1240053177;5;22.4110306501;
16;2;21.6125736237;12.4808797836;4;26.1438889503;2;15.3173274994;10.4026165009;5;23.0305528641;
17;2;22.6125736237;12.5;4;26.1651208401;2;16.4186439514;10.6309299469;5;23.5766518116;
18;2;23.6125736237;12.5;4;26.1864993572;2;17.458366394;10.8157100677;5;24.0634207726;
19;2;24.5;12.5;4;26.2080165148;2;18.5012798309;10.9637317657;5;24.3413090706;
20;2;24.5;12.5;4;26.2296639681;2;19.4767951965;11.0;5;24.5615956783;
21;2;24.5;12.5;6;26.2514331341;2;19.5263595581;11.0;6;24.7969653606;
22;2;24.5;12.5;6;26.2733153105;2;18.9500007629;12.0;6;25.04737854;
23;2;24.5;12.5;6;26.2953014374;2;18.9500007629;12.52368927;6;25.3125803471;
24;2;24.5;12.5;6;26.3173824549;2;18.9500007629;12.6562900543;6;25.59207654;
25;3;22.5;13.5;5;26.3395489454;2;18.9500007629;12.7960386276;6;25.8851153851;
26;3;21.5;14.5;5;26.3617914915;2;18.9500007629;12.9425573349;7;26.1906752586;
27;3;20.5;15.5;6;26.3841004372;3;19.8929023743;11.0;6;26.5074620247;
28;3;19.5;16.5;6;26.4064661264;4;18.9500007629;12.0;5;26.8339166641;
29;3;18.5;17.5;6;26.428878665;4;18.9500007629;13.0;5;27.1682343483;
30;3;17.5;18.5;7;26.4513280392;4;17.9500007629;12.0;5;27.508395195;
31;3;17.4353981018;19.5;7;26.4738043547;4;17.1893901825;13.0;5;27.8522076607;
32;3;17.4421424866;20.5;7;26.4962974787;4;14.9500007629;15.0;5;28.1973586082;
33;3;17.4488887787;21.5;8;27.5187973976;4;14.0;17.0;5;28.5414757729;
34;3;19.0;20.5075187683;8;27.5612938404;4;14.0;19.0;5;28.8821902275;
35;3;19.0;21.5245189667;10;27.6039727926;4;14.0;21.0;6;29.2172021866;
36;3;19.0;22.5415897369;10;27.6468179226;4;14.0;23.0;6;29.5443434715;
37;3;20.0;20.5587272644;10;27.6898126602;4;14.0;25.0;6;29.8616328239;
38;3;19.0;21.575925827;12;27.732940197;4;14.0;27.0;6;30.1673221588;
39;3;19.0;22.5931758881;12;27.7761836052;4;14.0;28.3505897522;6;30.4599313736;
40;3;20.0;20.6104736328;13;27.8195255995;4;14.0;29.6139373779;8;30.7382688522;
41;3;19.0;21.6278095245;14;27.8629490137;4;14.0;30.864440918;8;31.0014419556;
42;3;20.0;21.6278114319;14;27.9064362049;4;14.0;32.1012992859;9;32.2488517761;
43;3;21.5159816742;22.6278114319;14;27.9499696493;4;15.0;33.32396698;9;32.5226788521;
44;3;22.5225868225;24.6278114319;10;27.9935317039;5;16.0;34.5321617126;6;42.7817252874;
45;3;23.5291595459;26.6278114319;10;28.0371046066;5;17.0;35.7258262634;6;43.4261615276;
46;3;24.5357017517;27.9575557709;11;28.0806707144;6;18.0;37.9051094055;5;49.0307524204;
47;3;25.5422058105;28.0093269348;11;28.1242121458;6;20.0;39.1307182312;17;49.7447566986;
48;3;26.0;28.7496833801;12;28.1677113771;6;22.0;40.3255386353;17;50.415009737;
49;3;27.4503135681;27.5;13;28.211150527;6;22.0;38.3606185913;16;51.0419100523;
50;3;27.463344574;27.5;13;28.2545121908;6;22.6319885254;38.4869232178;19;51.6264755726;
51;3;27.0678157806;28.0447158813;13;28.2977788448;6;24.6737670898;40.4869232178;19;52.1363788843;
52;4;26.5;28.8191108704;11;40.5814212561;5;21.7142848969;41.4869232178;20;40.0811675787;
53;4;28.502281189;28.5;11;40.8398191929;5;22.7534694672;43.4869232178;21;40.2630704641;
54;5;29.0865249634;30.0715522766;11;41.0750336647;5;23.7912578583;45.4869232178;21;40.4414095879;
55;5;28.5;31.080532074;11;41.2887274027;6;24.7776069641;47.4869232178;21;40.6160318851;
56;5;29.0987243652;32.0895233154;11;41.4668451548;6;24.8124771118;46.6749992371;22;40.7868191004;
