Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;9.0;10.0;5;20.0;1;7.0;12.3000001907;4;17.0;
3;1;9.0;10.0;5;20.0;1;7.55000019073;11.3000001907;4;17.0;
4;1;9.0;10.0;5;20.0;1;7.55000019073;10.3000001907;4;17.0;
5;1;10.0;10.0;5;20.0;1;7.55000019073;9.30000019073;4;17.0;
6;1;11.0;10.0;5;20.0;1;8.55000019073;8.5;4;17.0;
7;1;11.0;10.0;5;20.3999996185;1;8.82499980927;8.5;4;17.0;
8;1;11.1199998856;10.1999998093;5;20.7264003754;1;8.82499980927;8.5;4;17.0;
9;2;11.5179204941;10.3632001877;4;21.9903717041;1;8.82499980927;8.5;4;17.3400001526;
10;2;11.597111702;10.4951858521;4;23.0819120407;1;8.9015007019;8.67000007629;4;17.6278438568;
11;2;11.9245738983;11.0209560394;4;23.99553442;1;8.96626472473;8.81392192841;4;17.869726181;
12;2;13.9245738983;11.4571752548;4;24.7449600697;1;9.02068901062;8.93486309052;4;18.786491394;
13;2;15.9245738983;11.8107032776;5;25.3503712416;1;9.22696018219;9.39324569702;5;19.5780620575;
14;2;16.9627056122;12.0916318893;5;25.8344515562;1;11.0206890106;9.78903102875;5;20.2480106354;
15;2;17.9761257172;12.3113050461;5;26.2195074558;1;12.0206890106;10.1240053177;5;20.8052330017;
16;2;18.9898986816;12.4808797836;5;26.3048160076;1;13.0206890106;10.4026165009;5;21.2618598938;
17;2;20.0040187836;12.5;5;26.3530313969;1;14.0206890106;10.6309299469;5;21.6314201355;
18;2;21.0184822083;12.5;5;26.4023760557;1;15.0206890106;10.8157100677;5;21.9274635315;
19;2;21.9207134247;12.5;6;26.4528282881;1;16.0206890106;10.9637317657;5;22.0;
20;2;21.9358482361;12.5;6;26.5043625832;1;16.9500007629;11.0;6;22.0;
21;2;21.9513092041;12.5;6;26.5569496155;1;16.9500007629;11.0;6;22.0;
22;2;21.9670848846;12.5;6;26.6105561256;1;16.9500007629;11.0;7;22.0;
23;2;21.9831676483;12.5;7;26.6651450396;1;16.9500007629;11.0;7;22.0;
24;2;21.9995441437;12.5;7;26.72067523;1;16.9500007629;11.0;7;22.0;
25;2;22.0162029266;12.5;7;26.7771017551;1;16.9500007629;11.0;7;22.0;
26;2;22.0331306458;12.5;7;26.8343759775;1;16.9500007629;11.0;7;22.0;
