Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;9.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;9.0;10.0;5;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;10.0;5;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;10.0;10.0;5;20.0;1;7.55000019073;9.30000019073;5;17.0;
6;1;11.0;10.0;5;20.0;1;8.55000019073;8.5;5;17.0;
7;1;11.0;10.0;4;20.3999996185;1;8.82499980927;8.5;5;17.0;
8;1;11.1199998856;10.1999998093;4;20.7264003754;1;8.82499980927;8.5;5;17.0;
9;1;11.2179203033;10.3632001877;4;20.9903717041;2;8.82499980927;8.89999961853;4;18.3400001526;
10;2;11.597111702;10.4951858521;3;23.0419120789;2;9.12650108337;8.67000007629;4;18.7053438425;
11;2;11.9125738144;11.0209560394;3;23.9543504715;2;9.2087020874;8.81392192841;4;19.0298973322;
12;2;12.1863059998;11.4571752548;3;24.7025904655;2;9.28172779083;8.93486309052;4;20.0695227385;
13;2;14.9245738983;11.8107032776;4;25.3068172932;2;9.51564216614;9.39324569702;5;20.9953879118;
14;2;16.9245738983;12.0916318893;4;25.789717555;2;11.3395872116;9.78903102875;4;21.8117841482;
15;2;17.9627056122;12.3113050461;4;26.1736010313;2;13.3395872116;10.1240053177;4;22.5282959938;
16;2;18.9761257172;12.4808797836;4;26.2577478886;2;15.0206890106;11.0918416977;4;23.1576933861;
17;2;19.9898986816;12.5;4;26.3048160076;2;16.4472522736;10.6309299469;4;23.7140722275;
18;2;21.0040187836;12.5;4;26.3530313969;2;17.0206890106;11.648771286;4;24.211452961;
19;2;21.9059104919;12.5;5;26.4023760557;2;18.5345859528;10.9637317657;4;24.5001921654;
20;2;21.9207134247;12.5;5;26.4528282881;2;18.9500007629;12.0;5;24.7314550877;
21;2;21.9358482361;12.5;5;26.5043625832;2;18.9500007629;12.092581749;5;24.9777925014;
22;2;21.9513092041;12.5;5;26.5569496155;2;18.9500007629;12.1911172867;6;25.2390105724;
23;2;21.9670848846;12.5;6;26.6105561256;2;18.9500007629;12.6195049286;6;25.5146825314;
24;2;21.9831676483;12.5;6;26.6651450396;2;18.9500007629;12.7573413849;6;25.8041276932;
25;2;21.9995441437;12.5;6;26.72067523;2;19.805929184;11.0;6;26.1063990593;
26;2;22.0162029266;12.5;6;26.7771017551;2;18.9500007629;12.0;7;26.4202756882;
27;2;20.0331306458;13.5;6;26.8343759775;2;18.9500007629;13.0;8;26.7442698479;
28;2;19.0503120422;14.5;5;26.8924454451;2;18.9500007629;13.3721351624;8;27.0766406059;
29;2;18.0677337646;15.5;4;26.9512542486;2;19.9500007629;11.3721351624;9;27.4154229164;
30;2;17.0853767395;16.5;4;27.0107431412;2;18.9500007629;12.3721351624;9;27.7584671974;
31;2;16.1032218933;17.5;4;27.0708494186;2;16.9500007629;14.3721351624;9;28.1034874916;
32;2;15.121254921;18.5;5;27.1315076351;3;15.9500007629;16.3721351624;8;41.1981215477;
33;2;14.6394519806;19.5;6;27.1926498413;3;15.9500007629;18.3721351624;8;42.1774930954;
34;2;14.6577949524;20.5;7;27.2542052269;3;16.0;20.3721351624;8;43.0983071327;
35;2;14.6762619019;21.5;7;27.3161010742;4;17.0;22.3721351624;6;53.9557042122;
36;2;15.6948299408;19.5;8;27.3782629967;4;19.0;23.7106380463;6;55.1471686363;
37;2;14.7134790421;20.5;9;27.4406147003;4;21.0;24.9987754822;6;56.2466449738;
38;2;15.0;19.4762458801;8;27.5030794144;4;23.0;26.2768764496;7;57.2540979385;
39;2;14.7509241104;19.5;8;27.5655794144;4;25.0;27.5435447693;7;58.1714525223;
40;3;15.0;18.5;9;27.628036499;4;26.5744571686;28.7976322174;8;59.0021448135;
41;3;16.0;17.5512142181;8;27.690372467;4;27.6403121948;30.0382652283;5;59.7506971359;
42;3;17.0;16.5761489868;8;27.7525100708;4;28.7001228333;31.264831543;5;60.4093513489;
43;3;18.0;15.6010036469;9;27.8143725395;4;29.7541103363;32.4769744873;5;60.8442907333;
44;3;19.0;14.6257486343;9;27.8758842945;4;30.8025684357;33.6745872498;5;61.240149498;
45;3;17.8627662659;14.5;8;27.936971426;4;29.8025684357;35.8577575684;6;61.5989170074;
46;3;18.0;13.5;8;27.9975619316;4;31.8025684357;39.8577575684;6;61.922826767;
47;4;19.899269104;15.5;6;41.8075861931;4;33.802570343;43.8577575684;7;62.1101818085;
48;4;22.9172763824;19.5;6;42.5544769764;4;34.9249992371;47.8577575684;7;62.2541694641;
49;4;25.0;23.5;5;43.2491755486;4;35.9249992371;51.8577575684;7;62.3850336075;
50;4;26.5;27.5;5;43.8889955282;4;36.0;54.8577575684;7;62.5;
51;4;27.8467845917;31.5;5;44.4734209776;4;36.0;56.6749992371;8;62.5;
52;4;28.5;33.8162918091;6;45.0037708282;4;36.0;57.6749992371;8;62.5;
53;4;29.5;34.3467788696;6;45.4827842712;4;36.0;58.6749992371;9;62.5;
54;4;28.5;35.3929367065;7;45.9141937494;4;36.0;59.6749992371;9;62.5;
55;4;28.5;36.4395217896;8;46.3023296595;5;37.0;57.6749992371;9;70.5;
56;4;28.5;37.4865226746;8;46.6517862082;5;37.0;59.6749992371;9;70.7399997711;
